"Gene name"	"score"	"pval"
"CA2"	-0.214	0.03
"CACYBP"	-0.211	0.025
"CALCRL"	-0.247	0.049
"CALY"	-0.57	0.03
"CAPN2"	-0.628	0.017
"CASP8AP2"	-0.238	0.006
"CAV3"	-0.54	0.022
"CBFA2T2"	-0.466	0.043
"CCBP2"	-0.452	0.013
"CCDC112"	-0.798	0.019
"CCDC51"	-0.664	0.043
"CCL11"	-0.158	0.046
"CCM2"	-0.265	0.013
"CCNB3"	-0.902	0.019
"CCR8"	-0.273	0.014
"CCT3"	-1.02	0.013
"CCT7"	-1.05	0.022
"CD164L2"	-0.368	0.034
"CD300E"	-0.299	0.029
"CD79B"	-0.373	0.011
"CDA"	-0.423	0.013
"CDC23"	-0.463	0.041
"CDC37"	-0.891	0.041
"CDC40"	-0.705	0.045
"CDC5L"	-0.667	0.007
"CDCA5"	-0.291	0.026
"CDK1"	-0.448	0.01
"CDK11B"	-1.11	0.003
"CDK2AP2"	-0.425	0.036
"CDK7"	-0.36	0.038
"CDK8"	-0.535	0.029
"CDKL3"	-0.258	0.039
"CDSN"	-0.53	0.042
"CDX1"	-0.128	0.007
"CEND1"	-0.431	0.004
"CENPO"	-0.317	0.026
"CEP152"	-0.378	0.01
"CFLAR"	-0.504	0.011
"CHD1L"	-0.268	0.047
"CHODL"	-0.135	0.043
"CHRM1"	-0.292	0.013
"CHRNE"	-0.511	0.022
"CLEC12A"	-0.191	0.017
"CLIP3"	-0.349	0.03
"CLTC"	-0.685	0.001
"CMTM3"	-0.486	0.04
"CNPY4"	-0.51	0.033
"CNTLN"	-0.703	0.017
"COL10A1"	-0.239	0.036
"COL27A1"	-0.218	0.005
"COL4A2"	-0.227	0.036
"COMP"	-0.481	0.011
"COPA"	-0.892	0.022
"COPB1"	-0.996	0.003
"COPG2"	-0.174	0.021
"COPS2"	-0.755	0.003
"COPS3"	-0.861	0.019
"COPS4"	-0.638	0.007
"COPS5"	-0.301	0.01
"COPS6"	-0.562	0.032
"COPS8"	-0.635	0.009
"COPZ1"	-0.958	0.003
"CORO6"	-0.353	0.006
"COX11"	-0.0683	0.039
"COX5A"	-0.698	0.04
"COX8C"	-0.288	0.019
"CPVL"	-0.595	0.013
"CPXM2"	-0.432	0.048
"CRTAM"	-0.646	0.036
"CRYZ"	-0.223	0.042
"CSE1L"	-0.332	0.012
"CSNK2A2"	-0.563	0.046
"CUL2"	-0.377	0.014
"CWC15"	-0.447	0.042
"CWC22"	-0.658	0.008
"CXCL12"	-0.357	0.033
"CXXC1"	-0.784	0.021
"CYorf15A"	-0.645	0.04
"CYP11B2"	-0.273	0.024
"CYP1A2"	-0.198	0.021
"CYP26C1"	-0.586	0.036
"DCTN3"	-0.258	0.028
"DDR2"	-0.926	0.049
"DDX17"	-0.557	0.016
"DDX18"	-0.979	0.002
"DDX41"	-0.647	0.028
"DDX46"	-0.7	0.039
"DDX49"	-0.629	0.039
"DDX54"	-0.73	0.042
"DDX56"	-0.382	0.02
"DGKH"	-0.159	0.014
"DHX36"	-0.352	0.025
"DHX37"	-0.0735	0.001
"DIS3"	-0.488	0.028
"DMC1"	-0.219	0.02
"DMRTA2"	-0.4	0.024
"DNAJB6"	-0.353	0.017
"DNASE2B"	-0.141	0.025
"DNTT"	-0.0967	0.035
"DOPEY1"	-0.353	0.021
"DSCR8"	-0.187	0.036
"DSTN"	-0.116	0.019
"DUSP1"	-0.0284	0.013
"DUSP13"	-0.383	0.024
"DUSP7"	-0.45	0.007
"DYNC1I2"	-0.755	0.043
"DYNLRB1"	-0.66	0.003
"DYNLT3"	-0.764	0.042
"E2F5"	-0.281	0.048
"ECM1"	-0.388	0.007
"ECT2"	-0.4	0.023
"EEF1A1"	-0.0937	0.044
"EFNB1"	-0.0164	0.013
"EFTUD2"	-1.22	0.003
"EIF1AX"	-0.835	0.044
"EIF3A"	-1.2	0.013
"EIF3B"	-1.12	0.004
"EIF3C"	-0.907	0.047
"EIF3D"	-1.1	0.027
"EIF3F"	-1.01	0.033
"EIF3G"	-0.734	0.003
"EIF3H"	-0.599	0.049
"EIF3I"	-0.85	0.029
"EIF3M"	-1.07	0.019
"EIF4A3"	-1.24	0.028
"EIF4E3"	-0.825	0.012
"EIF5B"	-1.33	0
"ELAVL1"	-0.457	0.043
"EMID2"	-0.429	0.019
"EMX1"	-0.171	0.029
"EP400NL"	-0.534	0.004
"EPHB4"	-0.531	0.014
"EPPK1"	-0.188	0.046
"ERBB2IP"	-1.09	0.019
"ERBB3"	-1.32	0.003
"ERCC6L"	-0.696	0.022
"ERH"	-0.806	0.014
"ESPL1"	-0.639	0.025
"EVX1"	-0.677	0.027
"EXOSC10"	-0.649	0.025
"EXOSC2"	-0.257	0.01
"EXOSC4"	-0.538	0.01
"EXOSC9"	-0.565	0.033
"FAM103A1"	-0.213	0.043
"FAM162A"	-0.195	0.036
"FAM164C"	-0.514	0
"FAM18B"	-0.0558	0.026
"FAM5C"	-0.562	0.017
"FAM96B"	-0.292	0.025
"FASTKD5"	-0.265	0.026
"FBLN1"	-0.0429	0.029
"FBLN5"	-0.293	0.006
"FBXO18"	-0.255	0.026
"FBXO6"	-0.354	0.004
"FCRL2"	-0.647	0.033
"FGF13"	-0.346	0.023
"FGF22"	-0.143	0.015
"FGF4"	-0.273	0.025
"FGF5"	-0.486	0.045
"FIGF"	-0.22	0.041
"FKBP3"	-0.121	0.024
"FN3KRP"	-0.733	0.019
"FNDC7"	-0.514	0.032
"FNIP1"	-0.13	0.045
"FOXA3"	-0.409	0.012
"FOXF1"	-0.357	0.034
"FOXM1"	-0.505	0.012
"FOXN4"	-0.198	0.033
"FSCN2"	-0.245	0.014
"FTSJ3"	-0.903	0.008
"FUT9"	-0.543	0.031
"FUZ"	-0.368	0.044
"FZD2"	-0.447	0.022
"FZD8"	-0.426	0.021
"GAGE2C"	-0.61	0.05
"GALR1"	-0.286	0.023
"GAPDHL18"	-0.114	0.04
"GATA3"	-0.0498	0.043
"GGA2"	-0.365	0.04
"GGH"	-0.572	0.048
"GHRHR"	-0.387	0.027
"GIMAP5"	-0.189	0.013
"GLDN"	-0.162	0.024
"GLIPR1L2"	-0.343	0.024
"GMIP"	-0.3	0.04
"GMPPA"	-0.319	0.01
"GMPS"	-0.726	0.01
"GNAI1"	-0.134	0.02
"GOLPH3L"	-0.297	0.028
"GOPC"	-0.0809	0.049
"GPR116"	-0.605	0.018
"GPR143"	-0.502	0.017
"GPR153"	-0.305	0.013
"GPR162"	-0.196	0.009
"GPR25"	-0.326	0.019
"GPR31"	-0.339	0.045
"GPR35"	-0.236	0.024
"GPR68"	-0.528	0.025
"GPR78"	-0.516	0.031
"GPRIN1"	-0.567	0.049
"GRAMD3"	-0.49	0.041
"GRIN2C"	-0.617	0.043
"GRPEL2"	-0.626	0.048
"GTF2B"	-0.271	0.026
"GTF3C3"	-0.412	0.042
"GTF3C4"	-0.879	0.007
"GUCY1B3"	-0.535	0.011
"GYLTL1B"	-0.155	0.014
"HAUS3"	-0.434	0.009
"HDAC3"	-0.439	0.026
"HIATL2"	-0.519	0.017
"HIPK3"	-0.626	0.024
"HKDC1"	-0.744	0.002
"HLA-DPB1"	-0.199	0.04
"HLA-DRB3"	-0.285	0.048
"HLA-DRB4"	-0.614	0.043
"HMGCL"	-0.15	0.027
"HNRNPA1"	-0.409	0.01
"HNRNPC"	-1.08	0
"HNRNPK"	-0.77	0.008
"HNRNPM"	-0.492	0.02
"HOXA2"	-0.461	0.018
"HP"	-0.629	0.049
"HPS5"	-0.54	0.037
"HRH1"	-0.318	0.028
"HS3ST4"	-0.196	0.019
"HSDL2"	-0.567	0.046
"HSF1"	-0.554	0.01
"HSPA5"	-0.592	0.013
"HSPA9"	-1.03	0.02
"HSPE1"	-0.848	0.035
"HSPG2"	-0.564	0.011
"ICK"	-0.707	0.011
"ID2"	-0.197	0.004
"IGFBP2"	-0.66	0.024
"IGFBPL1"	-0.535	0.032
"IL2"	-0.218	0.019
"IL4I1"	-0.504	0.002
"IMP4"	-0.383	0.036
"INCENP"	-0.42	0.006
"INTS10"	-0.521	0
"INTS4"	-0.771	0.008
"INTS4L1"	-0.913	0.02
"INTS9"	-0.418	0
"IP6K2"	-0.657	0.013
"IQGAP1"	-0.651	0.047
"IRS4"	-0.666	0.01
"ISCU"	-0.562	0.026
"ITGA2"	-0.33	0.024
"ITPR1"	-0.439	0.033
"IVL"	-0.594	0.049
"JAG2"	-0.459	0.033
"JAK1"	-0.52	0.034
"KARS"	-0.987	0.013
"KCNA1"	-0.226	0.004
"KCNK1"	-0.388	0.036
"KCNN3"	-0.33	0.013
"KCTD6"	-0.697	0.029
"KDM5D"	-0.409	0.008
"KIAA0319L"	-0.135	0.025
"KIAA0355"	-0.486	0.013
"KIAA1267"	-0.405	0.037
"KIAA1524"	-0.265	0
"KIF11"	-0.587	0.009
"KIR2DS2"	-0.202	0.024
"KIR3DL2"	-0.703	0.011
"KPNB1"	-1.28	0
"KRAS"	-0.591	0.032
"KRAS"	-0.379	0.032
"KRR1"	-0.19	0.013
"KRT17"	-0.253	0.025
"KRT24"	-0.466	0.022
"KRT33A"	-0.412	0.046
"KRT36"	-0.461	0.033
"KRT6B"	-0.335	0.019
"KRT84"	-0.109	0.042
"KRT8P11"	-0.622	0.026
"KRTAP13-2"	-0.517	0.007
"LAG3"	-0.289	0.05
"LARP1"	-0.726	0.017
"LCN10"	-0.493	0.016
"LDHC"	-0.935	0.028
"LDLRAP1"	-0.368	0.041
"LGALS12"	-0.7	0.031
"LILRA2"	-0.501	0.007
"LMCD1"	-0.171	0.05
"LPL"	-0.0357	0.006
"LRRC34"	-0.641	0.024
"LRRIQ3"	-0.2	0.041
"LRSAM1"	-0.425	0.02
"LSM5"	-0.627	0.021
"LSM6"	-0.816	0.035
"LTK"	-0.598	0.013
"LUC7L3"	-0.123	0.021
"LY96"	-0.402	0.027
"LYPLA2"	-0.18	0.022
"MAGED4B"	-0.384	0.042
"MAPKAPK5"	-0.47	0.028
"MAS1L"	-0.45	0.033
"MAT1A"	-0.351	0.021
"MB"	-0.547	0.031
"MBP"	-0.323	0.05
"MCEE"	-0.413	0.003
"MDN1"	-0.824	0.037
"MED12"	-0.26	0.042
"MED14"	-0.772	0
"MED26"	-0.249	0.013
"MED30"	-0.812	0.002
"MED7"	-0.327	0.002
"MEP1B"	-0.0382	0.013
"METTL3"	-0.174	0.023
"MGST2"	-0.374	0.032
"MIF"	-0.167	0.041
"MKI67IP"	-0.483	0.036
"MOGAT1"	-0.264	0.05
"MPP2"	-0.2	0.028
"MPP4"	-0.137	0.02
"MPPED1"	-0.169	0.013
"MRPL2"	-0.51	0.043
"MRPL22"	-0.777	0.048
"MRPS21"	-0.33	0.013
"MTA2"	-0.409	0.045
"MTL5"	-0.126	0.029
"MTOR"	-0.766	0.004
"MUTED"	-0.406	0.046
"MYC"	-0.638	0.027
"MYH9"	-0.382	0.043
"MYO9B"	-0.129	0.013
"MYRIP"	-0.546	0.042
"NACAP1"	-0.622	0.011
"NAPG"	-0.559	0.01
"NCEH1"	-0.208	0.015
"NCOR2"	-0.939	0
"NDUFAF1"	-0.17	0.035
"NDUFB10"	-0.664	0.013
"NDUFB2"	-0.254	0.022
"NDUFS7"	-0.761	0.013
"NGLY1"	-0.369	0.017
"NHP2L1"	-0.697	0.015
"NMBR"	-0.192	0.01
"NOL7"	-0.347	0.049
"NOP2"	-0.635	0.011
"NOTCH2NL"	-0.242	0.037
"NPFFR1"	-0.447	0.043
"NPTN"	-0.202	0.022
"NR1D1"	-0.746	0.007
"NRBP1"	-0.301	0.044
"NSA2"	-0.343	0.024
"NTF3"	-0.0564	0.026
"NTRK2"	-0.233	0.013
"NUBPL"	-0.449	0.018
"NUDT4"	-0.709	0.015
"NUF2"	-0.819	0.003
"NUP43"	-0.489	0.033
"NUP54"	-0.776	0.021
"NUP88"	-0.677	0.045
"NUP93"	-1.31	0
"NUP98"	-1.08	0.01
"NXF1"	-1.06	0.004
"OLAH"	-0.175	0.017
"OR4K17"	-0.581	0
"OR51E2"	-0.374	0.014
"OR52B6"	-0.43	0.031
"OR8A1"	-0.0657	0.013
"ORM2"	-0.506	0.014
"OSBPL1A"	-0.46	0.013
"OSTC"	-0.0832	0.043
"OVOL2"	-0.441	0.023
"PAPD7"	-0.668	0.048
"PAPOLA"	-0.639	0.044
"PCBP2"	-0.643	0.029
"PCBP4"	-0.105	0.019
"PCDHA8"	-0.503	0.032
"PCYT2"	-0.346	0.043
"PDC"	-0.148	0.04
"PDE4B"	-0.15	0.02
"PDK4"	-0.376	0.024
"PDPK1"	-0.743	0.003
"PELP1"	-0.361	0.003
"PFDN6"	-0.127	0.034
"PHB"	-0.633	0.049
"PHB2"	-0.828	0.016
"PHF23"	-0.193	0.048
"PHF5A"	-0.543	0.002
"PI4KAP2"	-0.691	0.038
"PIK3CA"	-0.533	0.007
"PIK3CB"	-0.355	0.004
"PJA2"	-0.599	0.029
"PLA2G4D"	-0.285	0.042
"PLA2G7"	-0.564	0.005
"PLAGL1"	-0.589	0.033
"PLEKHH1"	-0.598	0.026
"PLK1"	-1.04	0
"PLOD2"	-0.385	0.03
"PNLIPRP2"	-0.184	0.033
"POLA1"	-0.813	0.004
"POLE"	-0.308	0.003
"POLE4"	-0.0802	0.017
"POLR2A"	-1.25	0.035
"POLR2D"	-1.13	0.004
"POLR2H"	-0.354	0.009
"POLRMT"	-0.555	0.019
"POM121"	-0.358	0.005
"PON3"	-0.327	0.044
"PPIL5"	-0.301	0.021
"PPL"	-0.507	0.021
"PPP1R7"	-0.302	0.013
"PPP2R1A"	-0.634	0.02
"PPP3CA"	-0.32	0.047
"PPP5C"	-0.413	0.013
"PRDM1"	-0.415	0.029
"PRDM16"	-0.804	0.013
"PRKACA"	-0.383	0.042
"PRKAG1"	-0.0426	0.013
"PRPF19"	-0.915	0.005
"PRPF3"	-0.617	0.031
"PRPF31"	-1.09	0.003
"PRPF38A"	-0.769	0.037
"PRPF39"	-0.713	0.015
"PRPF8"	-1.03	0.003
"PSMA1"	-1.32	0.003
"PSMA3"	-1.35	0.003
"PSMB2"	-1.32	0.003
"PSMB3"	-0.18	0.017
"PSMC3"	-1.06	0.045
"PSMC4"	-1.22	0.003
"PSMD1"	-1.4	0.025
"PSMD11"	-0.936	0.013
"PSMD12"	-1.09	0.005
"PTCD3"	-0.778	0.033
"PTPN2"	-0.558	0.043
"PTPN22"	-0.411	0.043
"PTPN9"	-0.656	0.028
"PTPRC"	-0.151	0.025
"RAB5A"	-0.104	0.004
"RAD9A"	-0.352	0.026
"RALYL"	-0.307	0.008
"RAN"	-0.843	0.003
"RANBP2"	-0.965	0
"RANGRF"	-0.733	0.048
"RAPGEF2"	-0.191	0.042
"RARRES2"	-0.249	0.041
"RASL11B"	-0.703	0.025
"RBM17"	-1.12	0.006
"RBM26"	-0.548	0.04
"RBM47"	-0.548	0.024
"RBMX"	-1	0.009
"RCC1"	-0.481	0.019
"RCOR2"	-0.774	0.032
"RERG"	-0.149	0.003
"REST"	-0.474	0.032
"RFC4"	-0.788	0.003
"RFTN1"	-0.574	0.049
"RGPD4"	-0.247	0.036
"RGS13"	-0.619	0.015
"RGS18"	-0.239	0.019
"RHBDD3"	-0.305	0.034
"RINT1"	-0.582	0.003
"RNF150"	-0.599	0.019
"RPA2"	-1.09	0.043
"RPAP1"	-0.563	0.028
"RPGRIP1"	-0.341	0.041
"RPL10A"	-1.16	0.002
"RPL11"	-1.31	0
"RPL12"	-0.619	0.003
"RPL17"	-0.562	0.032
"RPL18"	-1.16	0.004
"RPL19"	-0.282	0.004
"RPL23"	-1.08	0.003
"RPL23A"	-0.96	0.01
"RPL24"	-1.18	0.004
"RPL27"	-1.1	0.004
"RPL3"	-0.981	0.007
"RPL31"	-0.939	0.018
"RPL32"	-1.27	0
"RPL34"	-1.11	0.003
"RPL35"	-0.8	0.004
"RPL36"	-1.2	0.003
"RPL37"	-0.929	0.014
"RPL37A"	-1.1	0.002
"RPL5"	-1.23	0.005
"RPL6"	-1.12	0.01
"RPL7"	-1.01	0.01
"RPL7A"	-0.854	0.026
"RPL9"	-1.4	0.002
"RPLP0"	-0.922	0.042
"RPLP2"	-0.855	0.042
"RPP21"	-0.168	0.017
"RPP30"	-0.714	0.026
"RPRD1A"	-0.568	0.032
"RPS11"	-1.03	0.004
"RPS12"	-0.891	0.034
"RPS13"	-1.21	0.002
"RPS14"	-1.1	0.004
"RPS15"	-0.861	0.033
"RPS15A"	-1.3	0.004
"RPS17"	-0.995	0.007
"RPS19"	-1.17	0.002
"RPS24"	-1.03	0.018
"RPS26"	-1.05	0.002
"RPS27A"	-1.42	0.002
"RPS29"	-0.829	0.027
"RPS3"	-0.941	0.029
"RPS3A"	-0.985	0.014
"RPS5"	-0.944	0.011
"RPS6"	-1.17	0.003
"RPS6KA4"	-0.155	0.021
"RPS7"	-1.06	0.01
"RPS8"	-0.949	0.019
"RPS9"	-0.904	0.008
"RPSA"	-1.32	0.003
"RPSAP58"	-1.07	0.019
"RPTOR"	-0.748	0.004
"RRM1"	-1.04	0.004
"RSPRY1"	-0.266	0.032
"RTDR1"	-0.57	0.04
"RTF1"	-1.15	0.043
"RUVBL2"	-0.768	0.008
"SAFB2"	-0.133	0.043
"SARNP"	-0.0991	0.03
"SATB1"	-0.213	0.048
"SBF1"	-0.39	0.048
"SCAMP1"	-0.482	0.05
"SCGB2A1"	-0.228	0.025
"SDC4"	-0.143	0.046
"SEC13"	-0.484	0.048
"SEC61A1"	-0.568	0.028
"SERPINA12"	-0.141	0.026
"SERPINB5"	-0.29	0.03
"SEZ6L2"	-0.847	0.039
"SF3A2"	-0.737	0.014
"SF3B1"	-1.11	0.003
"SF3B2"	-0.899	0.014
"SFPQ"	-0.773	0.013
"SFRS1"	-1	0.003
"SFRS4"	-0.365	0.022
"SFTPB"	-0.403	0.05
"SFTPD"	-0.314	0.023
"SH2D3C"	-0.286	0.017
"SHFM1"	-0.771	0.02
"SIM2"	-0.349	0.007
"SIPA1L1"	-0.155	0.019
"SIX3"	-0.24	0.033
"SKAP1"	-0.715	0.03
"SLC12A2"	-0.364	0.021
"SLC16A7"	-0.105	0.012
"SLC17A9"	-0.0546	0.022
"SLC22A20"	-0.248	0.043
"SLC24A2"	-0.22	0.036
"SLC4A1"	-0.584	0.035
"SLC7A1"	-0.385	0.017
"SLU7"	-0.196	0.014
"SMC4"	-0.512	0.027
"SMN1"	-0.383	0.04
"SMU1"	-0.567	0.041
"SNRNP200"	-0.861	0.006
"SNRPD1"	-1.05	0.007
"SNRPD2"	-1.21	0.004
"SNRPD3"	-0.596	0.02
"SNRPE"	-0.396	0.033
"SNRPG"	-0.929	0.026
"SNW1"	-0.51	0.024
"SNX15"	-0.399	0.044
"SNX3"	-0.671	0.028
"SOD1"	-0.537	0.022
"SOX6"	-0.207	0.049
"SPAG11B"	-0.555	0.017
"SPATS1"	-0.435	0.013
"SPDYA"	-0.158	0.034
"SPINT2"	-0.636	0.022
"SPON1"	-0.364	0.017
"SPRED1"	-0.239	0.042
"SPRY3"	-0.413	0.048
"SRPR"	-0.627	0.05
"SRRM1"	-0.429	0.016
"SRRM2"	-1.01	0.008
"SRRT"	-0.922	0.023
"SSBP1"	-0.851	0.024
"SSRP1"	-0.527	0.048
"ST6GALNAC3"	-0.526	0.048
"ST8SIA6"	-0.559	0.04
"STAG2"	-0.179	0.039
"STK24"	-0.81	0.013
"STK3"	-0.731	0.014
"STK32B"	-0.417	0.024
"STOML3"	-0.688	0.033
"STRAP"	-0.155	0.009
"STRBP"	-0.639	0.019
"STX5"	-0.116	0.033
"STX6"	-0.397	0.05
"SUPT5H"	-1.17	0.001
"SUPT6H"	-0.624	0.007
"SUPV3L1"	-0.856	0.048
"SYF2"	-0.171	0.016
"TAF2"	-0.413	0.003
"TARDBP"	-0.342	0.005
"TAS2R40"	-0.125	0.001
"TBC1D16"	-0.23	0.026
"TBC1D8"	-0.331	0.015
"TBCD"	-0.537	0.034
"TCOF1"	-0.641	0.013
"TESC"	-0.145	0.004
"TEX11"	-0.918	0.029
"TEX15"	-0.207	0.05
"TFB1M"	-0.16	0.022
"TFCP2L1"	-0.287	0.043
"TFEC"	-0.473	0.05
"THEG"	-0.259	0.012
"THOC4"	-0.8	0.029
"THOC7"	-0.516	0.01
"THSD4"	-0.473	0.043
"TIAL1"	-0.0483	0.042
"TIGD2"	-0.955	0.014
"TIMELESS"	-0.32	0.047
"TIMM9"	-0.593	0.043
"TLX3"	-0.431	0.011
"TM4SF19"	-0.317	0.038
"TM9SF3"	-0.334	0.027
"TMEM144"	-0.316	0.044
"TMEM147"	-0.363	0.034
"TMEM192"	-0.113	0.048
"TMEM195"	-0.364	0.013
"TMEM33"	-0.502	0.034
"TMEM5"	-0.495	0.023
"TMEM53"	-0.0974	0.039
"TMEM87B"	-0.523	0.05
"TNKS"	-0.605	0.047
"TNS1"	-0.409	0.047
"TOMM40"	-0.577	0.047
"TOMM5"	-0.621	0.031
"TPM1"	-0.183	0.034
"TPR"	-0.7	0.007
"TRIM11"	-0.407	0.032
"TRPC4AP"	-0.804	0.013
"TRPV6"	-0.677	0.025
"TSG101"	-0.628	0.008
"TSTD2"	-0.109	0.029
"TTC12"	-0.594	0.048
"TUBA1B"	-1.32	0.003
"TUBA1C"	-1.32	0.005
"TUBB"	-1.13	0.003
"TUBGCP3"	-0.601	0.003
"TUBGCP4"	-0.333	0.022
"TYK2"	-0.761	0.038
"U2AF1"	-1.05	0.004
"U2AF2"	-0.933	0.007
"UBA1"	-0.896	0.006
"UBA52"	-0.711	0.015
"UBA6"	-0.66	0.04
"UBB"	-0.953	0.013
"UBE2Q2"	-0.33	0.031
"UBE2Q2P1"	-0.568	0.048
"UBE4A"	-0.403	0.021
"UBP1"	-0.1	0.006
"UGT2B17"	-0.274	0.025
"ULBP3"	-0.18	0.024
"UQCRC1"	-0.363	0.03
"UROD"	-0.384	0.014
"USP39"	-1.15	0
"UTP15"	-0.447	0.022
"UTP20"	-0.601	0.044
"VCP"	-0.262	0.014
"VTA1"	-0.13	0.015
"VWA5A"	-0.466	0.032
"VWCE"	-0.436	0.027
"WBP11"	-0.844	0.047
"WDR12"	-0.541	0.018
"WDR13"	-0.573	0.005
"WDR60"	-0.47	0.02
"WDR77"	-0.536	0.01
"WDR86"	-0.815	0.013
"WDR92"	-0.55	0.042
"WIPI1"	-0.673	0.042
"XAB2"	-0.671	0.008
"XAGE5"	-0.287	0.021
"YY1"	-0.598	0.024
"ZBTB5"	-0.425	0.046
"ZC3H13"	-0.275	0.008
"ZCCHC3"	-0.489	0.048
"ZDHHC21"	-0.684	0.021
"ZFP112"	-0.313	0.03
"ZFR"	-0.589	0.03
"ZNF132"	-0.823	0.021
"ZNF136"	-0.34	0.038
"ZNF205"	-0.257	0.032
"ZNF223"	-0.502	0.03
"ZNF296"	-0.412	0.005
"ZNF445"	-0.259	0.013
"ZNF473"	-0.645	0.011
"ZNF497"	-0.462	0.01
"ZNF500"	-0.429	0.043
"ZNF524"	-0.445	0.008
"ZNF559"	-0.128	0.023
"ZNF623"	-0.336	0.026
"ZNF696"	-0.452	0.013
"ZNF747"	-0.248	0.013
"ZNF784"	-0.031	0.033
"ZNF842"	-0.446	0.031
"ZNRF2"	-0.628	0.019
"ZRANB2"	-0.265	0.003
