"Gene name"	"score"	"pval"
"C1orf215"	-0.0361	0.034
"C1orf25"	-0.236	0.008
"C22orf27"	-0.556	0.014
"C4orf21"	-0.154	0.042
"C4orf34"	-0.149	0.034
"C6orf174"	-0.436	0.029
"C9orf30"	-0.377	0.011
"C9orf72"	-0.42	0.03
"CA2"	-0.166	0.013
"CA7"	-0.217	0.036
"CACNA2D3"	-0.637	0.016
"CAPZB"	-0.361	0.001
"CBFA2T2"	-0.223	0.046
"CBWD2"	-0.172	0.04
"CCDC155"	-0.177	0.016
"CCDC51"	-0.264	0.04
"CCL25"	-0.299	0.027
"CCNB3"	-0.36	0.008
"CCNG1"	-0.541	0.006
"CCRL2"	-0.197	0.014
"CCT3"	-0.832	0.03
"CCT6A"	-0.455	0.035
"CCT7"	-0.396	0
"CCT8"	-0.388	0.033
"CD79B"	-0.176	0.013
"CDA"	-0.289	0.021
"CDC37L1"	-0.377	0.05
"CDC40"	-0.622	0.005
"CDC42EP4"	-0.261	0.047
"CDCA5"	-0.119	0.027
"CDK17"	-0.228	0.01
"CDK2AP2"	-0.315	0.031
"CDK8"	-0.195	0.003
"CDRT4"	-0.388	0.002
"CDSN"	-0.13	0.03
"CENPC1"	-0.307	0.05
"CEP192"	-0.358	0.011
"CEP70"	-0.226	0.008
"CER1"	-0.201	0.048
"CFH"	-0.13	0.008
"CHD4"	-0.343	0.047
"CHEK1"	-0.48	0.028
"CHMP2A"	-0.431	0.038
"CHN2"	-0.253	0.022
"CHST10"	-0.0246	0.011
"CIRH1A"	-0.126	0.012
"CLCN5"	-0.202	0.01
"CLINT1"	-0.167	0.042
"CLK3"	-0.197	0.045
"CLTC"	-0.222	0
"CNGA1"	-0.152	0.05
"COCH"	-0.241	0.004
"COL10A1"	-0.245	0.026
"COPA"	-0.667	0.01
"COPB1"	-0.775	0
"COPZ1"	-0.594	0
"COX7A2P2"	-0.254	0.042
"CPSF1"	-0.433	0.004
"CPSF3"	-0.158	0.004
"CPT1B"	-0.141	0.037
"CPXM1"	-0.208	0.029
"CPXM2"	-0.326	0.048
"CREBBP"	-0.00359	0.002
"CREG2"	-0.0496	0.043
"CTBP1"	-0.274	0.031
"CX3CL1"	-0.333	0.038
"CXCL12"	-0.389	0.038
"CYBASC3"	-0.134	0.002
"DAPK1"	-0.246	0.011
"DAZL"	-0.0479	0.044
"DBF4"	-0.419	0.042
"DBF4B"	-0.243	0.041
"DBP"	-0.483	0.014
"DDX18"	-0.243	0.004
"DDX21"	-0.15	0.008
"DDX41"	-0.363	0.004
"DDX46"	-0.413	0.028
"DDX49"	-0.513	0.002
"DDX54"	-0.131	0.009
"DEFA5"	-0.251	0.029
"DENR"	-0.15	0.037
"DGUOK"	-0.214	0.008
"DHRS2"	-0.358	0.047
"DHX9"	-0.325	0.047
"DLC1"	-0.146	0.027
"DNAJB6"	-0.269	0.021
"DNM2"	-0.283	0.023
"DOCK5"	-0.324	0.036
"DPM1"	-0.119	0.02
"DPRX"	-0.225	0.043
"DRD2"	-0.148	0.01
"DSC2"	-0.319	0.026
"DUSP16"	-0.52	0.038
"DUSP7"	-0.459	0.02
"DYNC1I2"	-0.419	0.018
"ECT2"	-0.278	0.033
"EDN1"	-0.271	0.042
"EDNRA"	-0.419	0.048
"EEF2"	-0.559	0
"EFTUD2"	-0.698	0.007
"EGFL7"	-0.075	0.033
"EGLN3"	-0.329	0.043
"EIF2A"	-0.275	0.05
"EIF2AK3"	-0.127	0.041
"EIF2B5"	-0.131	0.048
"EIF3A"	-0.433	0.002
"EIF3B"	-0.6	0
"EIF3C"	-0.49	0.001
"EIF3D"	-0.3	0
"EIF3G"	-0.503	0
"EIF4A3"	-0.875	0.012
"EIF4E3"	-0.367	0.047
"EIF5B"	-0.593	0
"EIF6"	-0.531	0.014
"ELAC2"	-0.293	0.03
"ENOPH1"	-0.413	0.021
"ENPP6"	-0.168	0.049
"ENY2"	-0.211	0.037
"EP400NL"	-0.582	0.044
"EPHA5"	-0.335	0.047
"ERCC6L"	-0.521	0.013
"ERH"	-0.495	0.01
"ESPL1"	-0.473	0.03
"ETF1"	-0.448	0.008
"EVX2"	-0.287	0.012
"EXOC1"	-0.509	0.014
"EXOSC10"	-0.26	0.044
"EXOSC2"	-0.264	0.044
"EXOSC4"	-0.264	0.018
"FAM134C"	-0.218	0.029
"FAM24B"	-0.298	0.026
"FBXL7"	-0.384	0.039
"FCRL3"	-0.443	0.018
"FDX1"	-0.41	0.042
"FERMT2"	-0.234	0.035
"FERMT3"	-0.186	0.046
"FGFR1"	-0.312	0.01
"FGG"	-0.108	0.034
"FLRT1"	-0.299	0.039
"FN1"	-0.103	0.026
"FNTAL1"	-0.392	0.027
"FOXD4L4"	-0.347	0.038
"FOXO3"	-0.297	0.05
"FRS3"	-0.125	0.037
"FTSJ3"	-0.558	0
"FXYD5"	-0.289	0.005
"GALR1"	-0.29	0.033
"GAMT"	-0.147	0.042
"GAPDHL18"	-0.185	0.043
"GART"	-0.25	0.014
"GBF1"	-0.382	0.04
"GDPD1"	-0.452	0.028
"GFRA2"	-0.235	0.045
"GGA2"	-0.361	0.029
"GJA8"	-0.43	0.011
"GK5"	-0.415	0.046
"GLIPR1L2"	-0.528	0.03
"GLT25D2"	-0.393	0.05
"GMPS"	-0.278	0.01
"GPAM"	-0.418	0.011
"GPC6"	-0.502	0.037
"GPD2"	-0.182	0.029
"GPM6B"	-0.171	0.016
"GPR112"	-0.448	0.001
"GPR158"	-0.265	0.044
"GPR44"	-0.416	0.035
"GPRC5B"	-0.19	0.031
"GPS1"	-0.287	0.05
"GPX4"	-0.233	0.028
"GRASP"	-0.207	0.049
"GRIK1"	-0.502	0.01
"GRIK2"	-0.0669	0.032
"GRIN2C"	-0.558	0.013
"GTPBP8"	-0.356	0.014
"GUCA1C"	-0.267	0.029
"GUCY1B3"	-0.144	0.034
"H2AFV"	-0.379	0.002
"HADH"	-0.131	0.031
"HAND2"	-0.266	0.037
"HBD"	-0.188	0.029
"HIATL2"	-0.413	0.048
"HIF1AN"	-0.0515	0.013
"HLA-DPB1"	-0.333	0.018
"HLA-DQB2"	-0.418	0.016
"HLA-DRB3"	-0.249	0.05
"HLA-G"	-0.269	0.038
"HLX"	-0.0827	0.019
"HMG20A"	-0.327	0.045
"HNRNPA3"	-0.0888	0.048
"HNRNPC"	-0.604	0
"HNRNPK"	-0.363	0.005
"HNRNPL"	-0.119	0.042
"HNRNPM"	-0.269	0.001
"HNRNPU"	-0.235	0.037
"HP"	-0.315	0.029
"HPS1"	-0.0793	0.017
"HRASLS"	-0.364	0.03
"HSD3B2"	-0.385	0.029
"HSDL2"	-0.341	0.04
"HSP90AA1"	-0.147	0.033
"HSPE1"	-0.139	0.049
"HTR2B"	-0.138	0.048
"ICK"	-0.41	0.04
"IFNA5"	-0.213	0.033
"IFT172"	-0.274	0.027
"IL17RC"	-0.29	0.001
"INCENP"	-0.244	0.028
"INSR"	-0.348	0.003
"INTS4L1"	-0.189	0.027
"INTS7"	-0.3	0.042
"INTS9"	-0.274	0.022
"IPO5"	-0.271	0.023
"ISG20"	-0.604	0.02
"ISY1"	-0.435	0.047
"JMJD6"	-0.454	0.025
"KAT2A"	-0.209	0.02
"KCNC3"	-0.384	0.048
"KCTD1"	-0.102	0.01
"KCTD12"	-0.241	0
"KCTD14"	-0.0822	0.009
"KHDRBS2"	-0.382	0.011
"KIAA1012"	-0.0355	0.043
"KIF22"	-0.223	0.001
"KIF5A"	-0.445	0.018
"KIR2DL1"	-0.0279	0.046
"KIR3DL2"	-0.42	0.014
"KIT"	-0.16	0.04
"KLF5"	-0.415	0.006
"KLHL28"	-0.167	0.043
"KLHL5"	-0.137	0.031
"KLK15"	-0.17	0.007
"KLRC1"	-0.155	0.048
"KPNA2"	-0.111	0.038
"KPNB1"	-0.637	0
"KRAS"	-0.414	0.01
"KRAS"	-0.715	0.01
"KRR1"	-0.119	0.046
"KRT20"	-0.173	0.033
"KRT24"	-0.359	0.025
"KRT33A"	-0.169	0.046
"KRT8P11"	-0.618	0.048
"KRTAP4-7"	-0.239	0.038
"LAP3"	-0.122	0.038
"LARGE"	-0.0955	0.012
"LCN10"	-0.587	0.019
"LDB1"	-0.276	0.039
"LDHC"	-0.301	0.047
"LEMD2"	-0.213	0.038
"LEPREL2"	-0.168	0
"LHFPL5"	-0.278	0.028
"LMLN"	-0.183	0.009
"LRRC37A"	-0.171	0.027
"LRRC50"	-0.234	0.013
"LRRC52"	-0.24	0.028
"LSM3"	-0.317	0.008
"LSM4"	-0.227	0.048
"LSM5"	-0.264	0.011
"LSM6"	-0.0984	0.004
"LSM7"	-0.186	0.035
"LTA4H"	-0.402	0.022
"LY96"	-0.512	0.031
"LYPLA2"	-0.252	0.005
"MAGOH"	-0.166	0.029
"MAML1"	-0.391	0.01
"MANBA"	-0.16	0.046
"MAPK6"	-0.221	0.012
"MAPKAPK2"	-0.064	0.025
"MAST3"	-0.321	0.04
"MASTL"	-0.396	0.013
"MAT2A"	-0.028	0.039
"MBL2"	-0.533	0.017
"MCM2"	-0.389	0.028
"MCM3"	-0.356	0.038
"ME3"	-0.218	0.018
"MED14"	-0.432	0.001
"MED19"	-0.279	0.048
"MED28"	-0.306	0.037
"MED30"	-0.392	0
"MEP1A"	-0.271	0.033
"METAP2"	-0.218	0.02
"METTL3"	-0.202	0.036
"METTL4"	-0.262	0.003
"MFAP2"	-0.274	0.048
"MFAP3L"	-0.249	0.047
"MGAT4C"	-0.156	0.029
"MGEA5"	-0.186	0.038
"MMP16"	-0.361	0.035
"MN1"	-0.227	0
"MOBKL2C"	-0.0883	0.029
"MOGAT1"	-0.321	0.016
"MOGAT2"	-0.283	0.045
"MORF4L2"	-0.132	0.027
"MRGPRF"	-0.153	0.025
"MRO"	-0.0431	0.011
"MRPL32"	-0.215	0.03
"MRPS31"	-0.599	0.011
"MRPS35"	-0.25	0.02
"MS4A13"	-0.643	0.03
"MSH2"	-0.227	0.017
"MTMR8"	-0.359	0.036
"MYNN"	-0.132	0.048
"MYO9B"	-0.323	0.04
"MYRIP"	-0.286	0.034
"NAA38"	-0.225	0.018
"NAB1"	-0.14	0.007
"NACA"	-0.352	0.008
"NACAP1"	-0.306	0.037
"NAGS"	-0.425	0.03
"NAPB"	-0.0907	0.029
"NCAPG"	-0.352	0.002
"NCOR2"	-0.536	0.035
"NDUFAB1"	-0.115	0.029
"NEDD8"	-0.205	0
"NELL1"	-0.0813	0.01
"NFYC"	-0.216	0.028
"NHP2L1"	-0.302	0.026
"NIT1"	-0.115	0.032
"NLRP4"	-0.106	0.014
"NMUR2"	-0.112	0.011
"NOP2"	-0.115	0.012
"NR1D1"	-0.523	0.012
"NSL1"	-0.179	0.013
"NUDT21"	-0.516	0.019
"NUDT4"	-0.289	0.041
"NUP205"	-0.628	0.037
"NUP88"	-0.334	0.049
"NUS1"	-0.762	0.049
"ODAM"	-0.19	0.029
"OIP5"	-0.12	0.041
"OR10J1"	-0.224	0.033
"OR13A1"	-0.216	0.029
"OR2L13"	-0.205	0.013
"OR51E1"	-0.151	0
"OR5C1"	-0.096	0.043
"OR7G2"	-0.0455	0.043
"OSBPL1A"	-0.376	0.048
"P2RY4"	-0.13	0.018
"P4HA3"	-0.186	0.013
"PABPN1"	-0.759	0
"PANX2"	-0.391	0.02
"PAPOLA"	-0.422	0.022
"PARP16"	-0.235	0.043
"PBX3"	-0.204	0.016
"PCBP2"	-0.577	0.011
"PCDHA1"	-0.185	0.02
"PCDHA13"	-0.13	0.01
"PDAP1"	-0.4	0.039
"PDE1B"	-0.314	0.042
"PDIA5"	-0.208	0.048
"PDK2"	-0.351	0.037
"PEX13"	-0.0322	0.03
"PEX3"	-0.191	0.03
"PFKFB4"	-0.322	0.05
"PGLYRP4"	-0.435	0.025
"PHB2"	-0.267	0.044
"PHF3"	-0.192	0.01
"PHF5A"	-0.202	0.001
"PHLDB2"	-0.244	0.008
"PI4K2A"	-0.137	0.05
"PIK3CB"	-0.391	0.012
"PIK3R3"	-0.177	0.048
"PIWIL1"	-0.147	0.042
"PJA2"	-0.495	0.046
"PKN2"	-0.185	0.041
"PKP1"	-0.101	0.03
"PLA2G2A"	-0.225	0
"PLA2G2E"	-0.231	0.034
"PLEKHA5"	-0.039	0.032
"PLEKHH1"	-0.226	0.005
"PLK1"	-0.497	0
"PLRG1"	-0.457	0.024
"PMS2L5"	-0.437	0.018
"PNPLA5"	-0.239	0.015
"POLK"	-0.268	0.039
"POLL"	-0.304	0.043
"POLR1B"	-0.18	0.029
"POLR2D"	-0.756	0.003
"POLR2E"	-0.297	0.042
"POLR2I"	-0.549	0.012
"POLR3H"	-0.181	0.023
"POPDC3"	-0.495	0.002
"PPIE"	-0.202	0.041
"PPP2R1A"	-0.322	0.038
"PPP5C"	-0.25	0
"PPP6C"	-0.131	0.048
"PPWD1"	-0.103	0.032
"PRDM12"	-0.52	0.001
"PRDM16"	-0.403	0.01
"PRKAG1"	-0.274	0.018
"PRKCB"	-0.136	0.029
"PRKY"	-0.0109	0.048
"PRMT3"	-0.365	0.03
"PROCR"	-0.411	0.039
"PRODH2"	-0.353	0.021
"PRPF18"	-0.527	0.002
"PRPF19"	-0.553	0.007
"PRPF3"	-0.443	0.017
"PRPF31"	-0.728	0.002
"PRPF38A"	-0.391	0.037
"PRPF4"	-0.165	0.01
"PRPF8"	-0.673	0.001
"PRSS16"	-0.277	0
"PSMA1"	-0.552	0
"PSMA2"	-0.145	0.013
"PSMA3"	-0.79	0
"PSMA4"	-0.234	0.03
"PSMA6"	-0.484	0.005
"PSMB2"	-0.649	0
"PSMB3"	-0.58	0.026
"PSMB4"	-0.549	0.002
"PSMC2"	-0.663	0
"PSMC3"	-0.785	0.008
"PSMC5"	-0.475	0.016
"PSMD1"	-0.702	0.011
"PSMD11"	-0.54	0.018
"PSMD12"	-0.596	0.011
"PSMD3"	-0.445	0.038
"PSMD6"	-0.52	0
"PSMD7"	-0.483	0.014
"PSMD8"	-0.636	0.004
"PTOV1"	-0.297	0.019
"PTPN22"	-0.154	0.048
"PTPN23"	-0.199	0
"RAB39B"	-0.273	0.032
"RAD51"	-0.265	0
"RAD52"	-0.224	0.04
"RAD9B"	-0.468	0.018
"RAF1"	-0.11	0.031
"RAN"	-0.686	0
"RANBP2"	-0.455	0
"RANGRF"	-0.303	0.008
"RBM17"	-0.46	0.013
"RBM25"	-0.154	0.02
"RBM47"	-0.462	0.03
"RBMXL1"	-0.373	0.029
"RG9MTD3"	-0.202	0.023
"RGL4"	-0.109	0.032
"RGS13"	-0.151	0.028
"RGS18"	-0.346	0.026
"RGSL2"	-0.121	0.05
"RILPL2"	-0.628	0.001
"RIPK3"	-0.518	0.01
"RNASE11"	-0.246	0.029
"RNF135"	-0.275	0.038
"RNGTT"	-0.156	0.05
"RPA2"	-0.723	0.043
"RPL10A"	-0.628	0.027
"RPL17"	-0.459	0.018
"RPL23A"	-0.66	0.001
"RPL24"	-0.664	0.011
"RPL31"	-0.461	0.047
"RPL32"	-0.458	0.028
"RPL4"	-0.292	0.003
"RPL9"	-0.699	0.02
"RPLP0"	-0.414	0
"RPLP1"	-0.222	0.034
"RPN2"	-0.267	0.049
"RPRD1A"	-0.444	0.005
"RPS13"	-0.522	0.045
"RPS14"	-0.626	0.022
"RPS17"	-0.566	0.001
"RPS18"	-0.662	0.044
"RPS26"	-0.893	0.037
"RPS4X"	-0.272	0.011
"RPS7"	-0.506	0.047
"RPS8"	-0.45	0.016
"RPSAP58"	-0.398	0.004
"RPTOR"	-0.405	0.004
"RRP12"	-0.176	0.036
"RSL24D1"	-0.188	0.006
"RUFY1"	-0.631	0.008
"RUVBL2"	-0.471	0.017
"SCRG1"	-0.65	0.002
"SCYL3"	-0.424	0.023
"SDAD1"	-0.382	0.01
"SDPR"	-0.103	0.031
"SEC24C"	-0.107	0.021
"SEMG2"	-0.292	0.027
"SERPINA12"	-0.229	0.027
"SERPINA6"	-0.276	0.017
"SERPINB6"	-0.133	0.03
"SERPINF2"	-0.218	0.013
"SF3A1"	-0.538	0
"SF3A2"	-0.268	0.006
"SF3B2"	-0.867	0
"SF3B3"	-0.358	0.048
"SF3B4"	-0.272	0.011
"SF3B5"	-0.451	0
"SFRS1"	-0.841	0
"SFRS3"	-0.781	0.015
"SIDT2"	-0.0513	0.02
"SIRPD"	-0.208	0.036
"SKAP1"	-0.463	0.018
"SKIV2L"	-0.182	0.05
"SKIV2L2"	-0.324	0.017
"SKP1"	-0.225	0.001
"SLC10A2"	-0.229	0.016
"SLC16A6"	-0.148	0.01
"SLC25A6"	-0.277	0.046
"SLC26A11"	-0.173	0.039
"SLC27A5"	-0.384	0.048
"SLC27A6"	-0.217	0.034
"SLC35A2"	-0.123	0.048
"SLC36A4"	-0.328	0.02
"SLC37A3"	-0.137	0.043
"SLC45A2"	-0.11	0.015
"SLC6A10P"	-0.134	0.004
"SLC6A4"	-0.0237	0.032
"SLC7A1"	-0.161	0.03
"SLITRK5"	-0.293	0.035
"SMARCD2"	-0.22	0.048
"SMCR7L"	-0.284	0.033
"SMG1"	-0.387	0.042
"SMN2"	-0.262	0.035
"SNRNP200"	-0.588	0
"SNRNP27"	-0.109	0.022
"SNRNP35"	-0.403	0.014
"SNRPD1"	-0.476	0
"SNRPD2"	-0.8	0
"SNRPE"	-0.332	0.039
"SNRPG"	-0.287	0.027
"SNX6"	-0.296	0.045
"SORL1"	-0.186	0.048
"SPATS2L"	-0.1	0.014
"SPDYA"	-0.379	0.008
"SPINT2"	-0.118	0.029
"SPON1"	-0.175	0.029
"SQLE"	-0.0446	0.032
"SRBD1"	-0.113	0.039
"SRGN"	-0.0519	0.012
"SRP54"	-0.425	0.038
"ST18"	-0.491	0.012
"ST6GALNAC3"	-0.284	0.05
"ST8SIA6"	-0.384	0.017
"STK24"	-0.238	0.013
"STMN2"	-0.139	0.037
"STX3"	-0.335	0.05
"SUPT5H"	-0.836	0.002
"SUPT6H"	-0.641	0.046
"SVIL"	-0.156	0.01
"SYMPK"	-0.206	0.048
"TBC1D8"	-0.21	0.03
"TBCD"	-0.325	0.01
"TCTEX1D1"	-0.36	0.001
"TDRD4"	-0.367	0.038
"TEX15"	-0.199	0.01
"TFIP11"	-0.237	0.01
"TGFB1"	-0.385	0.037
"THOP1"	-0.36	0.01
"TIE1"	-0.454	0.029
"TIGD2"	-0.402	0.011
"TLR9"	-0.397	0.049
"TLX3"	-0.676	0.039
"TM7SF2"	-0.449	0.042
"TMC2"	-0.157	0.043
"TMEM139"	-0.0893	0.018
"TMEM68"	-0.28	0.046
"TMEM87B"	-0.303	0.05
"TMOD3"	-0.516	0.017
"TMPRSS9"	-0.164	0.026
"TMSB15B"	-0.342	0.028
"TMX3"	-0.265	0.048
"TNFRSF10D"	-0.201	0.048
"TNS1"	-0.0782	0.012
"TOM1"	-0.323	0.034
"TOPBP1"	-0.327	0.006
"TPH1"	-0.205	0.012
"TPH2"	-0.278	0.023
"TRIM10"	-0.175	0.023
"TRIM36"	-0.176	0.033
"TRIM4"	-0.0154	0.011
"TRIM55"	-0.28	0.02
"TRIM68"	-0.122	0.001
"TRIM6-TRIM34"	-0.0757	0.036
"TSG101"	-0.558	0.006
"TSPAN9"	-0.0399	0.018
"TST"	-0.0597	0.043
"TTC26"	-0.559	0.042
"TUBA1B"	-0.601	0.013
"TUBA1C"	-0.437	0.038
"TUBGCP3"	-0.182	0.015
"U2AF1"	-0.615	0.006
"U2AF2"	-0.624	0.019
"UBA1"	-0.463	0
"UBB"	-0.523	0.028
"UBE2D1"	-0.249	0.029
"UGT1A6"	-0.0537	0.014
"UNC13B"	-0.46	0.04
"UPK1B"	-0.207	0.036
"USP1"	-0.318	0.018
"USP39"	-0.568	0.001
"VAMP7"	-0.257	0.038
"VLDLR"	-0.198	0.023
"VPS28"	-0.319	0.031
"VPS41"	-0.204	0.006
"VWCE"	-0.656	0.038
"WBP11"	-0.377	0.008
"WBP2"	-0.199	0.004
"WDR12"	-0.292	0.011
"WDR27"	-0.188	0.013
"WDR5"	-0.165	0.005
"WDR61"	-0.33	0.001
"WDR93"	-0.365	0.048
"WNT9A"	-0.126	0.039
"WWOX"	-0.0994	0.015
"XAB2"	-0.397	0.001
"XBP1"	-0.387	0.01
"XIAP"	-0.477	0.001
"XPC"	-0.231	0.03
"XRCC5"	-0.188	0.048
"YBX1"	-0.157	0.028
"ZC3H13"	-0.458	0.008
"ZC3H15"	-0.648	0.007
"ZCCHC3"	-0.116	0.001
"ZDHHC23"	-0.0359	0.03
"ZFP37"	-0.36	0.039
"ZNF124"	-0.137	0.025
"ZNF132"	-0.364	0.01
"ZNF174"	-0.669	0.009
"ZNF207"	-0.227	0.014
"ZNF28"	-0.167	0.04
"ZNF471"	-0.459	0.042
"ZNF614"	-0.23	0.04
"ZNF670"	-0.129	0.04
"ZNF766"	-0.192	0.048
"ZNF839"	-0.351	0.043
"ZNRD1"	-0.255	0.038
"ZSCAN18"	-0.173	0.031
"ZYG11A"	-0.386	0.027
