"Gene name"	"score"	"pval"
"HNRNPM"	-1.35	0.007
"HNRNPU"	-0.981	0.022
"HOXA3"	-1.23	0.002
"HOXA7"	-0.534	0.027
"HOXC9"	-0.839	0.027
"HPRT1"	-0.874	0.035
"HRASLS"	-0.502	0.05
"HRSP12"	-1.11	0.049
"HS3ST4"	-0.615	0.041
"HSD3B2"	-0.791	0.038
"HSPE1"	-0.655	0.008
"HTR7"	-1.1	0.018
"HUS1"	-0.179	0.001
"ICK"	-1.5	0.007
"IFI16"	-0.937	0.009
"IFIT1L"	-1.13	0.004
"IFNGR1"	-0.37	0.034
"IGFBP2"	-1.3	0.026
"INSL4"	-0.961	0.041
"INSR"	-0.925	0.009
"INTS4"	-1	0.004
"INTS9"	-1.15	0.038
"IPO5"	-1.41	0.027
"IRF9"	-1.3	0.048
"IRS4"	-1.1	0.007
"ISG20"	-1.31	0.007
"ISM2"	-0.913	0.042
"ITGA10"	-0.769	0.014
"ITGB3BP"	-0.495	0.042
"ITIH1"	-0.641	0.044
"JUP"	-0.686	0.017
"KARS"	-1.59	0.002
"KCNC3"	-1.06	0.039
"KCNJ5"	-0.508	0.016
"KCNK3"	-0.847	0.016
"KCNN3"	-1.45	0.009
"KCNQ4"	-0.702	0.035
"KCNQ5"	-0.955	0.016
"KCNRG"	-0.854	0.03
"KCTD21"	-1.14	0.024
"KCTD3"	-0.669	0.009
"KDSR"	-0.836	0.009
"KHDRBS1"	-0.499	0.046
"KHDRBS2"	-1.56	0.04
"KIAA0101"	-1.83	0.002
"KIAA1267"	-1.03	0.037
"KIF20A"	-0.742	0.02
"KIF20B"	-0.974	0.03
"KIF23"	-0.363	0.035
"KIF3A"	-1.15	0.022
"KIF9"	-0.00533	0.044
"KIR3DL2"	-1.58	0.024
"KISS1"	-0.774	0.049
"KLHL13"	-1.01	0.038
"KLHL8"	-0.729	0.014
"KLK15"	-0.614	0.011
"KLK4"	-0.693	0.039
"KPNA3"	-0.156	0.047
"KPNB1"	-1.7	0.001
"KRT17"	-0.798	0.01
"KRT20"	-1.23	0.032
"KRT222"	-0.357	0.023
"KRT24"	-1.09	0.03
"KRT28"	-1.04	0.009
"KRT34"	-0.806	0.024
"KRT72"	-0.971	0.031
"KRT74"	-0.908	0.041
"LAP3"	-0.58	0.049
"LARS2"	-0.357	0.015
"LASP1"	-0.502	0.041
"LCOR"	-0.637	0.024
"LGR6"	-1.47	0.023
"LILRA2"	-0.951	0.025
"LILRA3"	-0.713	0.014
"LMO4"	-0.376	0.007
"LOXL1"	-1.38	0.04
"LPL"	-0.919	0.003
"LRRC8D"	-0.888	0.002
"LTA4H"	-0.677	0.004
"LUC7L3"	-0.718	0.007
"LY96"	-1.21	0.034
"MAN1B1"	-0.368	0.008
"MAP3K9"	-1.16	0.047
"MAS1L"	-0.725	0.031
"MBD5"	-0.26	0.012
"MBD6"	-0.262	0.019
"MBL2"	-0.807	0.007
"MCM2"	-0.996	0.01
"MCM4"	-0.965	0.031
"MDFI"	-0.587	0.014
"MDK"	-0.421	0.018
"MDM1"	-1.19	0.004
"MED16"	-1.28	0.037
"MED20"	-0.842	0.045
"MED22"	-0.734	0.014
"MED30"	-1.62	0.017
"MELK"	-1.07	0.015
"MEN1"	-0.793	0.032
"MESP1"	-0.236	0.023
"METAP2"	-0.573	0.036
"METRN"	-0.147	0.01
"METTL4"	-1.02	0
"MGST2"	-1.39	0.011
"MLH3"	-0.394	0.024
"MLL5"	-1.31	0.005
"MLLT6"	-0.557	0.016
"MMP16"	-1.26	0.02
"MMP25"	-0.396	0.03
"MMP27"	-0.613	0.038
"MMP3"	-0.414	0.016
"MN1"	-0.929	0.047
"MNDA"	-0.314	0.01
"MOBKL2A"	-0.911	0.017
"MOCS2"	-1.19	0.015
"MOGAT1"	-1.58	0.005
"MOSC1"	-0.879	0.031
"MPL"	-1.15	0.012
"MPP2"	-1.42	0.008
"MPPE1"	-0.963	0.006
"MPPED1"	-1.51	0.012
"MRPL20"	-0.205	0.015
"MRPL23"	-0.603	0.035
"MRPL27"	-0.208	0.048
"MRPL32"	-0.866	0.036
"MRPL36"	-1.09	0.038
"MRPS11"	-0.636	0.007
"MRPS31"	-1.06	0.01
"MRPS33"	-0.431	0.032
"MRPS35"	-1.05	0.007
"MS4A10"	-0.611	0.041
"MS4A13"	-1.51	0.002
"MTMR8"	-1.16	0.046
"MTNR1A"	-1.22	0.002
"MTSS1"	-0.75	0.019
"MUC2"	-1.01	0.023
"MUC4"	-0.608	0.012
"MYL6"	-0.24	0.024
"MYLK"	-0.609	0.007
"MYO1F"	-0.434	0.017
"NAB1"	-1.07	0.027
"NAPA"	-1.75	0.001
"NAT8B"	-1.41	0.009
"NDUFA13"	-0.559	0.041
"NDUFB11"	-1.09	0.019
"NDUFC2"	-0.531	0.005
"NFKBIZ"	-0.908	0.014
"NHP2L1"	-1.3	0.024
"NKX2-8"	-1.17	0.028
"NLN"	-0.686	0.008
"NLRP1"	-0.676	0.012
"NLRP12"	-0.48	0.036
"NMNAT1"	-1.3	0.018
"NOC4L"	-1.08	0.038
"NPAS3"	-0.896	0.046
"NPHS1"	-0.497	0.045
"NPR1"	-1.64	0.032
"NR1D1"	-1.62	0.008
"NRXN3"	-0.534	0.008
"NT5C1A"	-1.82	0.035
"NT5C2"	-1.07	0.003
"NTRK2"	-0.587	0.016
"NUDT21"	-1.73	0.001
"NUF2"	-1.73	0.006
"NUP88"	-1.56	0.008
"NUS1"	-1.21	0.002
"OLAH"	-0.668	0.004
"OR2A4"	-1.01	0.046
"OR2S2"	-0.856	0.014
"OR4D9"	-0.486	0.033
"OR4K17"	-1.35	0.014
"OR6A2"	-0.902	0.038
"PABPN1"	-1.74	0.001
"PAF1"	-1.18	0.012
"PANK2"	-0.657	0
"PANK4"	-0.568	0.049
"PAPD7"	-1.43	0.007
"PAPOLA"	-1.32	0.014
"PAQR5"	-1.15	0.042
"PARN"	-1.81	0.007
"PARP14"	-0.881	0.041
"PBX3"	-0.339	0.028
"PCBP1"	-1.35	0.007
"PCBP2"	-1.46	0.048
"PCGF3"	-0.752	0.001
"PCSK4"	-0.663	0.014
"PDIK1L"	-1.29	0.029
"PELP1"	-1.71	0.014
"PFKFB2"	-1.13	0.038
"PGAM2"	-0.827	0.037
"PGLYRP4"	-1.23	0.017
"PHF5A"	-1.57	0.01
"PI4K2A"	-1.24	0.014
"PI4KAP2"	-1.12	0.004
"PIGK"	-0.803	0.046
"PIK3C2G"	-0.858	0.004
"PIK3CB"	-0.802	0.037
"PIM1"	-0.532	0.029
"PIWIL1"	-0.814	0.002
"PJA2"	-0.866	0.023
"PKIB"	-0.796	0.009
"PKLR"	-0.79	0.031
"PLAGL1"	-0.622	0.03
"PLRG1"	-0.757	0.016
"PLSCR4"	-0.992	0.002
"PLXNB3"	-0.953	0.013
"PNPLA6"	-0.965	0.013
"PNPO"	-0.88	0.011
"PODN"	-1.18	0.014
"POGZ"	-1.26	0.031
"POLA1"	-0.995	0.014
"POLR2A"	-1.99	0.016
"POLR2D"	-1.58	0.003
"POLR2H"	-0.601	0.004
"POLR2I"	-1.51	0.007
"POMT2"	-0.313	0.034
"POPDC3"	-1.09	0.007
"POU3F3"	-0.238	0.038
"POU4F3"	-0.254	0.042
"PPCDC"	-1.15	0.009
"PPP1R10"	-0.984	0.042
"PPP1R14B"	-0.898	0.014
"PPP1R7"	-1.61	0.024
"PPP2R4"	-0.719	0.038
"PPWD1"	-1.05	0.043
"PRDM12"	-1.09	0.044
"PRDM16"	-1.24	0.026
"PREB"	-0.692	0.001
"PRKAA1"	-1.51	0.035
"PRKCSH"	-0.661	0.032
"PRMT7"	-0.932	0.042
"PROCR"	-1.38	0.027
"PROKR1"	-0.311	0.039
"PRPF18"	-1.55	0.009
"PRPF19"	-1.46	0.002
"PRPF3"	-1.91	0.002
"PRPF31"	-1.71	0.005
"PRPF8"	-1.83	0.001
"PRSS8"	-1.02	0.036
"PRTFDC1"	-0.596	0.001
"PSAT1"	-0.0135	0.05
"PSMA1"	-2.11	0.006
"PSMA3"	-1.79	0.001
"PSMA6"	-1.3	0.014
"PSMB2"	-1.69	0.002
"PSMB3"	-1.9	0.004
"PSMB4"	-1.44	0.007
"PSMB6"	-0.417	0.038
"PSMC1"	-0.622	0.012
"PSMC2"	-1.72	0.002
"PSMC3"	-1.5	0.001
"PSMC4"	-1.28	0.019
"PSMC5"	-1.47	0.014
"PSMD1"	-1.89	0.002
"PSMD11"	-1.69	0.007
"PSMD12"	-1.22	0.004
"PSMD13"	-0.801	0.04
"PSMD2"	-0.339	0.008
"PSMD3"	-0.924	0.018
"PSMD6"	-1.25	0.009
"PSMD7"	-1.76	0.014
"PSMD8"	-1.19	0.002
"PSPH"	-0.747	0
"PSTPIP2"	-1.44	0.046
"PTCD3"	-0.937	0.045
"PTEN"	-0.588	0.037
"PTGES"	-1.27	0
"PTH1R"	-0.207	0.014
"PTPN9"	-1.57	0.02
"PTPRC"	-0.969	0.009
"PTPRM"	-0.758	0.026
"PTPRZ1"	-1.15	0.038
"RAB33A"	-1.16	0.049
"RAB37"	-0.909	0.025
"RAB3IP"	-0.933	0.03
"RAN"	-1.57	0.002
"RARRES2"	-0.875	0.035
"RARS"	-0.885	0.034
"RASA3"	-0.364	0.011
"RBL1"	-1.08	0
"RBM14"	-0.935	0.024
"RBM17"	-1.75	0.016
"RBM45"	-1.12	0.013
"RBM47"	-0.913	0.026
"RBM8A"	-0.16	0.01
"RBM9"	-0.795	0.007
"RBMXL1"	-0.881	0.044
"RBP1"	-1	0.04
"RCE1"	-0.678	0.027
"RETSAT"	-1.1	0.042
"RFC4"	-1.29	0.002
"RFC5"	-1.21	0.009
"RFPL3"	-0.403	0.032
"RFTN1"	-0.59	0.007
"RGR"	-1.04	0.041
"RGS13"	-1.55	0.049
"RGS18"	-1.38	0.01
"RHBDD1"	-1.06	0.018
"RHOG"	-0.718	0.035
"RHPN2"	-0.835	0.024
"RILPL2"	-1.4	0.013
"RIOK2"	-0.953	0.042
"RNASEH2A"	-0.431	0.046
"ROBLD3"	-1.09	0.035
"RP9"	-0.662	0.014
"RPA1"	-1.2	0.024
"RPA2"	-1.76	0.002
"RPL10A"	-1.65	0.022
"RPL11"	-1.65	0
"RPL23A"	-1.74	0.006
"RPL30"	-1.35	0.014
"RPL31"	-1.5	0.012
"RPL32"	-1.56	0.002
"RPL35A"	-1.25	0.04
"RPL36"	-1.39	0.028
"RPL39"	-1.46	0.035
"RPL4"	-1.68	0.003
"RPL7"	-2.03	0.013
"RPL7A"	-1.55	0.028
"RPL9"	-1.68	0.011
"RPLP0"	-1.33	0.026
"RPP38"	-0.843	0.007
"RPS11"	-1.77	0.004
"RPS13"	-1.86	0.002
"RPS14"	-1.2	0.049
"RPS15A"	-1.79	0.006
"RPS17"	-1.34	0.002
"RPS19"	-1.51	0.018
"RPS26"	-1.97	0.035
"RPS27A"	-1.69	0.011
"RPS6KA1"	-1.05	0.046
"RPS7"	-1.6	0
"RPS8"	-1.48	0.049
"RPTOR"	-1.29	0.031
"RRP1"	-0.736	0.038
"RRS1"	-0.665	0.008
"RSPH1"	-0.874	0.023
"RSPO4"	-1.06	0.039
"RTEL1"	-0.559	0.008
"RTF1"	-1.37	0.017
"RUVBL1"	-1.14	0.014
"RUVBL2"	-1.01	0.012
"RXFP2"	-0.93	0.014
"SAT2"	-0.841	0.01
"SCGB2A1"	-1.31	0.035
"SCYL3"	-0.92	0.018
"SDAD1"	-1.25	0.007
"SDHAP1"	-0.489	0.046
"SEC13"	-1.06	0.035
"SEC14L3"	-0.915	0.035
"SERPINA3"	-1.2	0.04
"SET"	-0.877	0.006
"SETD2"	-0.691	0.035
"SEZ6L2"	-1.16	0.031
"SF3A1"	-1.78	0.007
"SF3B1"	-1.63	0.041
"SF3B2"	-1.95	0
"SF3B5"	-1.75	0.016
"SFN"	-1.21	0.017
"SFPQ"	-1.45	0.008
"SFRS1"	-1.33	0.001
"SFRS2"	-0.94	0.038
"SFRS3"	-1.12	0.001
"SGCD"	-1.39	0.024
"SGOL1"	-0.308	0.008
"SHC3"	-1.42	0.034
"SHFM1"	-0.895	0.004
"SHMT1"	-0.965	0.034
"SHROOM4"	-0.53	0.012
"SIGLEC12"	-0.847	0.047
"SIP1"	-0.767	0.026
"SIRPD"	-1.1	0.002
"SIRT2"	-1.14	0.007
"SKAP1"	-0.883	0.027
"SKIV2L2"	-1.2	0.025
"SKP1"	-1.55	0.037
"SLC16A8"	-0.068	0.033
"SLC22A13"	-0.984	0.035
"SLC22A20"	-0.803	0.033
"SLC25A18"	-0.819	0.024
"SLC25A20"	-0.742	0.014
"SLC26A3"	-0.631	0.02
"SLC26A5"	-1.26	0.038
"SLC26A6"	-0.376	0.006
"SLC27A5"	-1.07	0.039
"SLC2A10"	-1.03	0.036
"SLC2A11"	-0.369	0.026
"SLC37A4"	-1.33	0.01
"SLC38A9"	-0.804	0.035
"SLC5A3"	-0.389	0.035
"SLC9A1"	-0.387	0.016
"SMARCC1"	-1.4	0.025
"SMG1"	-1.46	0.038
"SMNDC1"	-0.956	0.048
"SNAI1"	-1.04	0.011
"SNAPC1"	-1.2	0.017
"SNAPIN"	-0.745	0.027
"SND1"	-0.928	0.03
"SNRPA"	-1.2	0.009
"SNRPD1"	-1.64	0.003
"SNRPD2"	-1.61	0.003
"SNRPD3"	-0.895	0.047
"SNRPE"	-1.14	0.004
"SNRPN"	-1.02	0.011
"SNX1"	-0.285	0.018
"SNX6"	-0.895	0.049
"SOCS3"	-0.621	0.01
"SOX10"	-0.781	0.047
"SPARC"	-1.23	0.036
"SPINK4"	-1.05	0.026
"SPRYD5"	-1.2	0.011
"SQLE"	-1.06	0.009
"SRM"	-0.525	0.041
"SRP9"	-1.41	0.012
"SRRT"	-0.95	0.008
"SRXN1"	-0.301	0.014
"SSPN"	-0.628	0.044
"SSRP1"	-0.771	0.037
"ST8SIA4"	-0.771	0.041
"ST8SIA6"	-0.419	0.039
"STAG2"	-1.27	0.015
"STARD5"	-0.939	0.025
"STK3"	-1.19	0.012
"STX19"	-0.757	0.042
"STX1A"	-0.943	0.048
"STX4"	-1.62	0.003
"SUMF1"	-1.66	0.044
"SUPT16H"	-1.36	0.035
"SUPT5H"	-1.61	0
"SUPT6H"	-1.36	0.001
"SYT11"	-0.394	0.008
"SYT7"	-0.432	0.039
"SYT9"	-0.216	0.013
"TACR2"	-0.335	0.014
"TAF2"	-1.21	0.016
"TAF4"	-0.907	0.017
"TAS2R38"	-1.05	0.04
"TAS2R45"	-1.39	0.016
"TBCD"	-1.17	0.001
"TBCE"	-0.806	0.007
"TBX10"	-0.781	0.038
"TCAP"	-0.424	0.047
"TCF15"	-1.07	0.008
"TCTEX1D1"	-1.59	0.03
"TDRD3"	-1.35	0.01
"TEKT2"	-1.01	0.034
"TEX101"	-0.906	0.044
"TFAP2A"	-0.362	0.027
"TGFB1"	-1.04	0.039
"TGM3"	-0.182	0.028
"THBS4"	-1.12	0.05
"THOC3"	-0.751	0.004
"Thrb"	-1.29	0.007
"TIE1"	-1.07	0.041
"TIMM8B"	-1.41	0.036
"TLL1"	-0.228	0.019
"TM7SF2"	-0.689	0.003
"TMEM8B"	-1.02	0.002
"TMOD3"	-0.924	0.041
"TMPRSS8"	-1.6	0.009
"TNFRSF11A"	-1.03	0.04
"TNFRSF12A"	-0.315	0.019
"TNKS"	-0.947	0.017
"TNKS1BP1"	-0.855	0.008
"TRA2B"	-0.54	0.05
"TRAK2"	-0.987	0.05
"TRAT1"	-1.22	0.009
"TRDN"	-1.37	0.034
"TRIM15"	-0.414	0.045
"TRIM41"	-0.928	0.006
"TRIM50"	-0.439	0.013
"TRIM9"	-0.841	0.016
"TRIP6"	-0.644	0.01
"TRPV6"	-1.62	0.005
"TTC26"	-1.39	0.011
"TTL"	-0.33	0.004
"TUBA1A"	-0.697	0.008
"TUBA1B"	-1.69	0.003
"TUBA1C"	-1.34	0.021
"TUBGCP4"	-1.16	0.015
"U2AF1"	-1.53	0.005
"U2AF2"	-0.824	0.001
"UBA5"	-0.634	0.024
"UBAP2L"	-1.34	0.022
"UBE2H"	-1.22	0.004
"UBE2Q2"	-0.963	0.023
"UCK1"	-0.819	0.038
"USP14"	-1.08	0.019
"USP39"	-1.95	0.018
"UTP3"	-0.845	0.026
"VCP"	-1.53	0.041
"VENTX"	-0.231	0.013
"VIL1"	-0.505	0.034
"VPS28"	-0.79	0.036
"VWCE"	-1.27	0.031
"WBP11"	-1.07	0.004
"WDR12"	-1.5	0.02
"WDR60"	-1.14	0.018
"WDR77"	-1.02	0.025
"WIPI1"	-1.47	0.04
"XBP1"	-1.85	0.012
"XKRY2"	-1.14	0.037
"XYLT1"	-0.476	0.009
"XYLT2"	-0.277	0.019
"YY1AP1"	-0.489	0.037
"ZBTB39"	-1.08	0.042
"ZC3H12A"	-0.714	0.049
"ZC3H18"	-0.565	0.033
"ZDHHC21"	-0.743	0.012
"ZFAT"	-0.968	0.04
"ZFP1"	-1.11	0.023
"ZFP36"	-1.2	0.007
"ZG16"	-1.59	0.022
"ZIM3"	-0.684	0.041
"ZMYM2"	-0.794	0.016
"ZNF132"	-1.08	0.012
"ZNF187"	-0.832	0.007
"ZNF207"	-1.97	0
"ZNF221"	-1.31	0.046
"ZNF407"	-1.21	0.025
"ZNF417"	-0.855	0.047
"ZNF439"	-0.614	0.032
"ZNF471"	-1.41	0.032
"ZNF529"	-0.957	0.027
"ZNF628"	-0.45	0.015
"ZNF671"	-0.92	0.018
"ZNF701"	-1.03	0.042
"ZNF793"	-0.444	0.032
"ZWINT"	-1.05	0.004
