"Gene name"	"score"	"pval"
"CAPN2"	-0.558	0.04
"CATSPER4"	-0.197	0.036
"CCDC51"	-0.373	0.023
"CCDC62"	-0.0841	0.027
"CCDC93"	-0.266	0.037
"CCM2"	-0.244	0.021
"CCNB2"	-0.477	0.036
"CCNB3"	-0.666	0.002
"CCRN4L"	-0.153	0.025
"CCT3"	-1.37	0.008
"CCT4"	-0.629	0.024
"CCT6A"	-0.894	0.017
"CCT7"	-1.21	0.014
"CCT8"	-0.997	0.017
"CD27"	-0.0972	0.043
"CD3D"	-0.0701	0.043
"CD79B"	-0.299	0.014
"CDC23"	-0.605	0.019
"CDC27"	-0.622	0.025
"CDC37"	-0.635	0.037
"CDC40"	-0.983	0.001
"CDC5L"	-0.85	0.002
"CDC7"	-0.647	0.048
"CDK11B"	-1.37	0.025
"CDK12"	-0.557	0.025
"CDK18"	-0.393	0.048
"CDK4"	-0.121	0.039
"CDKL2"	-0.223	0.029
"CDR2"	-0.23	0.013
"CDRT4"	-0.273	0.02
"CDSN"	-0.32	0.031
"CEACAM4"	-0.585	0.003
"CEND1"	-0.27	0.023
"CENPC1"	-0.54	0.05
"CEP192"	-0.621	0.024
"CERKL"	-0.106	0.031
"CHD2"	-0.491	0.035
"CHD4"	-0.625	0.041
"CHRM1"	-0.0465	0.021
"CHRNA4"	-0.274	0.037
"CHST7"	-0.518	0.037
"CIRH1A"	-0.132	0.045
"CLEC12A"	-0.469	0.015
"CLEC5A"	-0.554	0.041
"CLIC4"	-0.188	0.023
"CLPTM1L"	-0.0734	0.026
"CLTC"	-1.36	0.021
"CLUL1"	-0.448	0.032
"CMTM3"	-0.592	0.041
"CMTM4"	-0.266	0.008
"CNOT6"	-0.22	0.045
"CNPY4"	-0.322	0.019
"CNTLN"	-0.219	0.024
"COBLL1"	-0.037	0.027
"COCH"	-0.123	0.014
"COMT"	-0.426	0.019
"COPA"	-0.63	0.001
"COPB1"	-1.39	0
"COPB2"	-0.401	0.012
"COPS2"	-0.838	0.005
"COPS3"	-0.762	0.039
"COPS6"	-0.775	0.003
"COPZ1"	-1.04	0
"CORO2A"	-0.438	0.045
"CPPED1"	-0.322	0.05
"CPSF1"	-0.341	0.022
"CPT1C"	-0.283	0.033
"CPXM1"	-0.208	0.008
"CR1"	-0.533	0.04
"CRNN"	-0.283	0.036
"CRYL1"	-0.385	0.026
"CSE1L"	-0.8	0.037
"CTR9"	-0.478	0.031
"CTSA"	-0.222	0.03
"CUL4A"	-0.624	0.001
"CUL7"	-0.609	0.007
"CYB5R4"	-0.176	0.028
"CYorf15A"	-0.217	0.004
"CYorf15B"	-0.533	0.001
"CYP21A2"	-0.28	0.018
"CYP26C1"	-0.448	0.045
"CYP2A13"	-0.536	0.024
"CYP4B1"	-0.0353	0.045
"CYP4F8"	-0.155	0.047
"DAD1"	-0.413	0.01
"DBF4"	-0.358	0.012
"DCTN2"	-0.522	0.042
"DDB1"	-1.03	0.024
"DDIT4"	-0.127	0.03
"DDR1"	-0.392	0.003
"DDR2"	-0.32	0.004
"DDX18"	-0.946	0.025
"DDX49"	-0.699	0.037
"DENR"	-0.493	0.018
"DHX9"	-0.638	0.013
"DIRC2"	-0.158	0.013
"DLC1"	-0.392	0.01
"DLG2"	-0.322	0.024
"DMC1"	-0.164	0.025
"DNAJA1"	-0.219	0.034
"DNAJB11"	-0.289	0.032
"DNAJB6"	-0.269	0.024
"DNAJC1"	-0.236	0.043
"DNASE1"	-0.448	0.041
"DNTTIP2"	-0.545	0.029
"DONSON"	-0.122	0.024
"DOPEY1"	-0.407	0.013
"DPRX"	-0.301	0.038
"DSCR8"	-0.479	0.018
"DTYMK"	-0.776	0.023
"DULLARD"	-0.759	0.045
"DUSP16"	-0.6	0.024
"DUSP22"	-0.349	0.039
"DYNC1H1"	-0.756	0.042
"DYNLRB1"	-0.655	0.043
"DYNLT1"	-0.279	0.035
"E2F5"	-0.122	0.037
"EEF1A1"	-0.389	0.003
"EEF2"	-1.1	0.006
"EFTUD2"	-1.09	0.002
"EGLN3"	-0.656	0.021
"EIF1AX"	-0.836	0.014
"EIF2B4"	-1.01	0.022
"EIF2S3"	-0.658	0.024
"EIF3A"	-1.22	0.011
"EIF3B"	-1.15	0.001
"EIF3C"	-0.902	0.001
"EIF3D"	-1.36	0.014
"EIF3G"	-1.13	0.014
"EIF3I"	-1.13	0.007
"EIF3M"	-0.691	0.024
"EIF4A3"	-1.53	0.017
"EIF4B"	-0.328	0.035
"EIF4G3"	-0.28	0.042
"EIF5B"	-1.37	0.026
"ENOPH1"	-0.394	0.01
"EPB41L4A"	-0.179	0.034
"EPHB4"	-0.0957	0.035
"ERBB2"	-0.411	0.042
"ERBB2IP"	-0.244	0.032
"ERCC6L"	-0.643	0.016
"ERH"	-0.933	0.027
"ERMAP"	-0.434	0.041
"ETF1"	-0.752	0.01
"ETS2"	-0.609	0.019
"EVX1"	-0.603	0.008
"EYA1"	-0.602	0.028
"FADD"	-0.608	0.005
"FAM113B"	-0.272	0.044
"FAM126A"	-0.395	0.017
"FAM179B"	-0.519	0.022
"FAM38B"	-0.0804	0.024
"FANCG"	-0.405	0.013
"FBXL7"	-0.379	0.028
"FBXO25"	-0.432	0.045
"FBXO9"	-0.699	0.041
"FERMT1"	-0.474	0.016
"FEV"	-0.348	0.043
"FGA"	-0.0805	0.025
"FGF7"	-0.123	0.037
"FGFR1"	-0.191	0.013
"FKBP9"	-0.574	0.035
"FNDC5"	-0.375	0.025
"FNDC7"	-0.484	0.027
"FNTAL1"	-0.438	0.02
"FNTB"	-0.326	0.024
"FOS"	-0.422	0.003
"FOSL1"	-0.541	0.035
"FPGT"	-0.442	0.018
"FST"	-0.198	0.017
"FSTL1"	-0.0481	0.014
"FTSJ3"	-0.599	0.009
"FUBP1"	-0.474	0.007
"FUT5"	-0.238	0.019
"FUT9"	-0.653	0.021
"GABRG1"	-0.476	0.01
"GAR1"	-0.509	0.006
"GAS1"	-0.639	0.034
"GCKR"	-0.366	0.028
"GDNF"	-0.512	0.027
"GDPD1"	-0.075	0.006
"GK"	-0.0836	0.048
"GLYCTK"	-0.784	0.036
"GMEB2"	-0.141	0.038
"GNB1"	-0.214	0.022
"GPAM"	-0.346	0.019
"GPC6"	-0.527	0.018
"GPR110"	-0.615	0.024
"GPR56"	-0.165	0.028
"GPX8"	-0.0466	0.028
"GREM1"	-0.345	0.012
"GRIK1"	-0.255	0.016
"GRIN2C"	-0.706	0.014
"GRIN2D"	-0.567	0.017
"GRIN3A"	-0.368	0.042
"GRM5"	-0.871	0.035
"GRPEL2"	-0.325	0.04
"GSK3B"	-0.266	0.01
"GTF2B"	-0.35	0.023
"GTF3C3"	-0.707	0.012
"H2AFV"	-0.183	0.046
"HCN2"	-0.255	0.043
"HEATR1"	-0.364	0.037
"HEPACAM2"	-0.571	0.05
"HIATL2"	-0.227	0.028
"HINT3"	-0.652	0.035
"HIPK3"	-0.416	0.037
"HIST1H1T"	-0.296	0.013
"HIST1H3C"	-0.184	0.036
"HIST1H3D"	-0.385	0.038
"HLA-DQB1"	-0.386	0.021
"HLA-DRB5"	-0.536	0.034
"HMGB1"	-0.529	0.03
"HMSD"	-0.203	0.005
"HNRNPC"	-1.47	0
"HNRNPM"	-0.971	0.014
"HNRNPU"	-0.859	0.007
"HSD3B2"	-0.482	0.021
"HSDL2"	-0.277	0.015
"HSPA5"	-0.502	0.012
"HSPA9"	-1.03	0.018
"HSPE1"	-0.77	0.016
"HSPG2"	-0.607	0.004
"ICK"	-0.53	0.025
"IFIT1L"	-0.192	0.012
"IGFBP1"	-0.198	0.035
"IGFBP2"	-0.447	0.017
"IL26"	-0.218	0.041
"IL4I1"	-0.408	0.045
"INPP5D"	-0.103	0.035
"INSR"	-0.532	0.018
"INTS10"	-0.147	0.028
"INTS9"	-0.407	0.024
"IQGAP1"	-0.163	0.037
"IRS1"	-0.268	0.049
"ITGA2"	-0.964	0.034
"ITGAV"	-0.466	0.012
"IVL"	-0.311	0.038
"JUB"	-0.342	0.041
"KARS"	-0.856	0.001
"KCNC3"	-0.341	0.035
"KCNJ2"	-0.175	0.024
"KCTD12"	-0.489	0.049
"KDM5B"	-0.354	0.018
"KDSR"	-0.483	0.048
"KHDRBS2"	-0.27	0.014
"KHSRP"	-0.0893	0.035
"KIAA0195"	-0.381	0.046
"KIAA0892"	-0.0813	0.028
"KIF12"	-0.225	0.05
"KIF22"	-0.264	0.04
"KIF5A"	-0.288	0.025
"KIR3DL3"	-0.175	0.03
"KPNB1"	-1.05	0.002
"KRT28"	-0.519	0.014
"KRT6A"	-0.259	0.018
"KRT6B"	-0.529	0.018
"KRT84"	-0.339	0.029
"KTN1"	-0.41	0.028
"LAIR1"	-0.313	0.02
"LCN10"	-1.01	0.002
"LDHC"	-0.431	0.035
"LETM2"	-0.292	0.027
"LGR6"	-0.696	0.043
"LIAS"	-0.615	0.041
"LILRA2"	-0.34	0.021
"LILRA3"	-0.384	0.001
"LMNA"	-0.264	0.041
"LPAR4"	-0.332	0.027
"LRP5"	-0.411	0.048
"LRRC37A"	-0.555	0.03
"LRRC8E"	-0.23	0.024
"LSM3"	-0.947	0.012
"LTK"	-0.369	0.034
"LUC7L3"	-0.467	0.023
"LUZP1"	-0.184	0.05
"LYRM4"	-0.436	0.042
"LYVE1"	-0.118	0.035
"MAGEC3"	-0.438	0.029
"MAGEE1"	-0.0222	0.024
"MAGI3"	-0.219	0.021
"MAK16"	-0.556	0.037
"MAP3K6"	-0.312	0.008
"MAP3K7"	-0.169	0.018
"MAP4K2"	-0.582	0.037
"MAP4K3"	-0.4	0.025
"MARK1"	-0.452	0.031
"MARVELD2"	-0.0843	0.022
"MAT2A"	-0.312	0.019
"MB"	-0.506	0.038
"MCFD2"	-0.259	0.041
"MCM2"	-0.582	0.035
"MCM6"	-0.309	0.013
"MDM1"	-0.377	0.037
"MDN1"	-0.644	0.022
"MED1"	-0.034	0.026
"MED14"	-0.609	0.003
"MED19"	-0.434	0.037
"MED30"	-1.05	0.008
"MEP1B"	-0.335	0.017
"METAP2"	-0.378	0.037
"METTL3"	-0.562	0.023
"MKRN1"	-0.5	0.045
"MLL5"	-0.533	0.014
"MLNR"	-0.498	0.027
"MLXIP"	-0.575	0.041
"MNX1"	-0.405	0.032
"MOBKL2A"	-0.32	0.025
"MPO"	-0.398	0.021
"MPP2"	-0.636	0.022
"MRPL23"	-0.378	0.026
"MRPL37"	-0.611	0.002
"MS4A13"	-0.414	0.032
"MSR1"	-0.292	0.028
"MTMR11"	-0.332	0.014
"MTMR8"	-0.269	0.045
"MTUS2"	-0.402	0.018
"MUSK"	-0.248	0.045
"MVD"	-0.0885	0.035
"MYBL2"	-0.474	0.048
"MYBPHL"	-0.231	0.018
"MYO3B"	-0.685	0.01
"N6AMT1"	-0.378	0.045
"NAB1"	-0.514	0.05
"NACA"	-0.901	0.004
"NACAP1"	-0.749	0.025
"NAPA"	-0.664	0.001
"NAT2"	-0.107	0.014
"NCBP1"	-0.64	0.022
"NCOR2"	-0.533	0.027
"NEDD8"	-1.05	0.034
"NEFL"	-0.34	0.042
"NHEJ1"	-0.446	0.045
"NHP2L1"	-1.21	0
"NLRP14"	-0.1	0.045
"NMT1"	-0.38	0.024
"NMUR2"	-0.00692	0.02
"NOC4L"	-0.655	0.047
"NPTN"	-0.364	0.013
"NQO2"	-0.422	0.014
"NR1D1"	-0.446	0.007
"NR1H4"	-0.203	0.048
"NRP2"	-0.284	0.014
"NT5C"	-0.252	0.034
"NT5C1A"	-0.251	0.021
"NTSR1"	-0.326	0.025
"NUDT21"	-0.748	0.01
"NUDT4"	-0.607	0.019
"NUDT8"	-0.535	0.039
"NUF2"	-1.1	0.015
"NUP210L"	-0.196	0.043
"NUP85"	-0.399	0.001
"NUP88"	-0.363	0.007
"NUP93"	-0.482	0.027
"NUPL1"	-0.784	0.045
"NUPL2"	-0.319	0.033
"NUS1"	-0.641	0.017
"NXF1"	-1.11	0.02
"OPN4"	-0.279	0.049
"OPRL1"	-0.289	0.04
"OR10J1"	-0.262	0.044
"OR13C3"	-0.0672	0.029
"OR1E1"	-0.459	0.017
"OR2T10"	-0.224	0.008
"OR4K17"	-0.478	0.001
"OR51E2"	-0.456	0.038
"OR5W2"	-0.187	0.017
"ORC1L"	-0.399	0.039
"OSCAR"	-0.361	0.045
"OXTR"	-0.525	0.01
"PABPN1"	-0.983	0.002
"PAFAH2"	-0.126	0.019
"PAK3"	-0.0126	0.034
"PANK4"	-0.236	0.042
"PAPD7"	-0.219	0.034
"PAPOLA"	-0.544	0.014
"PAPOLB"	-0.13	0.037
"PBX3"	-0.256	0.015
"PCDHA1"	-0.59	0.034
"PCDHGA5"	-0.0764	0.026
"PDE1B"	-0.249	0.021
"PDE4B"	-0.0396	0.024
"PDIK1L"	-0.246	0.023
"PDILT"	-0.516	0.032
"PELP1"	-0.517	0.046
"PEX3"	-0.231	0.016
"PFKFB3"	-0.125	0.021
"PFKFB4"	-0.534	0.039
"PGPEP1"	-0.361	0.018
"PHF5A"	-0.675	0.02
"PHKB"	-0.284	0.026
"PI4KAP2"	-0.583	0.014
"PIK3AP1"	-0.232	0.025
"PIK3CB"	-0.296	0.022
"PJA2"	-0.408	0.016
"PKDCC"	-0.00531	0.032
"PKIB"	-0.23	0.014
"PKN2"	-0.152	0.023
"PLA2G1B"	-0.0885	0.026
"PLCB2"	-0.244	0.029
"PLCXD3"	-0.268	0.024
"PLD3"	-0.443	0.021
"PLEKHG1"	-0.169	0.043
"PLEKHH1"	-0.527	0.024
"PLK1"	-1.02	0.043
"PLK4"	-0.178	0.027
"PLRG1"	-0.75	0.046
"PLXNB3"	-0.256	0.014
"PNPLA6"	-0.308	0.035
"PODN"	-0.493	0.017
"POLE"	-0.926	0.014
"POLR2A"	-1.33	0.016
"POLR2C"	-0.285	0.022
"POLR2D"	-1.07	0.003
"POLR2I"	-0.787	0.003
"POP7"	-0.197	0.012
"POU6F1"	-0.371	0.01
"PPP1R15A"	-0.111	0.029
"PPP1R7"	-0.827	0.019
"PPP1R8"	-0.154	0.032
"PPP2R1A"	-0.627	0.014
"PPP3CC"	-0.225	0.044
"PPP5C"	-0.551	0.019
"PRDM16"	-0.605	0.026
"PRDM2"	-0.374	0.014
"PRDX1"	-0.954	0.001
"PRKAA1"	-0.394	0.045
"PRKAB2"	-0.303	0.014
"PRKCI"	-0.154	0.021
"PRMT7"	-0.232	0.027
"PROCR"	-0.551	0.015
"PRPF18"	-0.849	0.008
"PRPF19"	-0.947	0.005
"PRPF3"	-1.11	0.002
"PRPF31"	-0.936	0.006
"PRPF38A"	-0.921	0.011
"PRPF8"	-1.53	0
"PRSS27"	-0.249	0.034
"PRSS37"	-0.318	0.041
"PRSS8"	-0.192	0.026
"PSMA1"	-1.42	0.001
"PSMA2"	-1.35	0.017
"PSMA3"	-1.41	0.001
"PSMA4"	-1.05	0.012
"PSMA6"	-0.747	0.024
"PSMA7"	-0.859	0.036
"PSMB2"	-1.55	0.001
"PSMB3"	-1.18	0.001
"PSMB4"	-1.17	0.008
"PSMC1"	-0.8	0.026
"PSMC2"	-1.12	0.008
"PSMC3"	-1.32	0.003
"PSMC4"	-0.9	0.001
"PSMC5"	-0.706	0.017
"PSMC6"	-0.454	0.021
"PSMD1"	-1.78	0.001
"PSMD11"	-0.965	0.007
"PSMD12"	-1.07	0.007
"PSMD13"	-0.719	0.029
"PSMD14"	-0.452	0.014
"PSMD3"	-0.78	0.019
"PSMD4"	-0.712	0.043
"PSMD6"	-0.842	0.008
"PSMD7"	-0.87	0.001
"PSMD8"	-0.972	0.001
"PTCH2"	-0.382	0.03
"PTN"	-0.381	0.045
"PTP4A1"	-0.0804	0.017
"PTPLAD1"	-0.408	0.046
"PTPN22"	-0.523	0.015
"PTPN23"	-0.97	0.021
"PTPRM"	-0.0983	0.014
"PTPRZ1"	-0.453	0.028
"PXK"	-0.633	0.006
"QKI"	-0.129	0.044
"RAB37"	-0.339	0.032
"RAB3IL1"	-0.148	0.005
"RAB7A"	-0.444	0.043
"RAD17"	-0.334	0.024
"RAD51"	-0.859	0.021
"RAI1"	-0.29	0.04
"RAN"	-1.64	0
"RAP1A"	-0.342	0.021
"RASL11B"	-0.664	0.041
"RBM10"	-0.472	0.002
"RBM17"	-1.08	0.003
"RBM39"	-0.617	0.045
"RBMXL1"	-0.964	0.043
"RCHY1"	-0.493	0.035
"RECQL"	-0.183	0.01
"RELN"	-0.543	0.032
"RFC2"	-0.636	0.045
"RFC4"	-0.826	0.007
"RFWD3"	-0.288	0.037
"RGS13"	-0.474	0.004
"RGS18"	-0.103	0.037
"RHBDL1"	-0.214	0.031
"RHOB"	-0.481	0.017
"RHOF"	-0.16	0.021
"RHOH"	-0.289	0.007
"RHPN2"	-0.24	0.018
"RILPL2"	-0.609	0
"RIOK2"	-0.117	0.045
"RNASEH2A"	-0.201	0.046
"RNF138"	-0.257	0.034
"RNF160"	-0.469	0.02
"ROD1"	-0.358	0.025
"RP9"	-0.237	0.037
"RPA1"	-1.06	0.024
"RPA2"	-1.34	0.038
"RPL10"	-0.954	0.041
"RPL10A"	-1.4	0.002
"RPL11"	-1.54	0
"RPL12"	-0.789	0.037
"RPL13"	-0.827	0.021
"RPL13A"	-0.694	0.034
"RPL14"	-1.07	0.02
"RPL17"	-0.977	0.002
"RPL18"	-1.23	0.001
"RPL18A"	-0.723	0.035
"RPL19"	-0.913	0.002
"RPL23"	-1.22	0
"RPL23A"	-1.06	0.002
"RPL24"	-0.962	0.01
"RPL27"	-1.04	0.002
"RPL27A"	-0.531	0.013
"RPL28"	-0.319	0.036
"RPL3"	-1.3	0
"RPL30"	-0.541	0.012
"RPL31"	-1.12	0.002
"RPL32"	-1.34	0.002
"RPL34"	-0.945	0.01
"RPL35"	-1.1	0.015
"RPL35A"	-0.847	0.033
"RPL36"	-0.994	0
"RPL37"	-0.713	0.002
"RPL37A"	-1.56	0.007
"RPL38"	-0.703	0.025
"RPL4"	-1.38	0.032
"RPL5"	-1.05	0
"RPL6"	-1.02	0.026
"RPL7"	-1.1	0.008
"RPL7A"	-0.89	0.018
"RPL9"	-1.44	0
"RPLP0"	-1.12	0.008
"RPLP2"	-0.822	0.036
"RPP30"	-0.408	0.03
"RPRD1A"	-0.599	0.044
"RPS11"	-0.978	0.015
"RPS12"	-0.541	0.01
"RPS13"	-1.09	0
"RPS14"	-1.17	0.001
"RPS15"	-0.821	0.01
"RPS15A"	-1.22	0.006
"RPS17"	-1.05	0
"RPS18"	-0.864	0.003
"RPS19"	-1.19	0
"RPS20"	-0.835	0.002
"RPS24"	-0.924	0.029
"RPS25"	-0.433	0.026
"RPS26"	-1.38	0
"RPS27A"	-1.15	0
"RPS28"	-0.851	0.008
"RPS29"	-1.14	0.007
"RPS3"	-1.15	0.008
"RPS3A"	-0.838	0.002
"RPS4X"	-0.581	0.012
"RPS5"	-0.347	0.048
"RPS6"	-0.927	0.002
"RPS7"	-1.09	0
"RPS8"	-0.964	0.004
"RPS9"	-0.716	0.018
"RPSA"	-1.24	0.003
"RPTOR"	-0.57	0.012
"RRBP1"	-0.343	0.018
"RREB1"	-0.256	0.044
"RRM1"	-1.3	0.005
"RSAD2"	-0.188	0.035
"RSL24D1"	-0.733	0.005
"RSPO4"	-0.367	0.019
"RSPRY1"	-0.198	0.031
"RTF1"	-0.877	0.017
"RTN4RL2"	-0.385	0.028
"RUFY4"	-0.266	0.025
"RUVBL1"	-0.474	0.023
"RUVBL2"	-0.44	0.012
"SAFB"	-0.24	0.045
"SAMD4B"	-0.303	0.022
"SAP130"	-0.371	0.035
"SAPS3"	-0.272	0.024
"SARNP"	-0.265	0.019
"SART3"	-0.645	0.011
"SCARF1"	-0.336	0.014
"SCRG1"	-0.829	0.014
"SDAD1"	-0.625	0.014
"SDR9C7"	-0.342	0.031
"SEC23A"	-0.273	0.01
"SEC23B"	-0.14	0.037
"SELE"	-0.21	0.035
"SEMG2"	-0.483	0.031
"SERPINA12"	-0.0971	0.021
"SERPINB11"	-0.294	0.037
"SERPINB13"	-0.433	0.03
"SERPINB2"	-0.158	0.017
"SERPINB6"	-0.215	0.036
"SERPINI1"	-0.372	0.032
"SEZ6L2"	-0.383	0.03
"SF3A1"	-1.2	0.001
"SF3A2"	-0.64	0.017
"SF3B1"	-0.77	0.008
"SF3B2"	-1.15	0.001
"SF3B3"	-0.627	0.003
"SF3B4"	-0.994	0.01
"SF3B5"	-1.13	0.008
"SFN"	-0.486	0.045
"SFPQ"	-1.3	0
"SFRS1"	-1.12	0.021
"SFRS2B"	-0.451	0.046
"SFXN2"	-0.101	0.048
"SGCD"	-0.353	0.035
"SGCE"	-0.569	0.042
"SH2D1A"	-0.368	0.014
"SHC4"	-0.103	0.021
"SIGLEC7"	-0.391	0.027
"SIRT2"	-0.123	0.031
"SKIV2L2"	-0.527	0.016
"SLC22A20"	-0.291	0.043
"SLC22A8"	-0.39	0.019
"SLC25A29"	-0.556	0.043
"SLC25A37"	-0.188	0.024
"SLC26A5"	-0.38	0.014
"SLC2A10"	-0.331	0.021
"SLC2A11"	-0.169	0.014
"SLC31A1"	-0.157	0.019
"SLC36A4"	-0.395	0.021
"SLC37A4"	-0.366	0.014
"SLC39A5"	-0.2	0.032
"SLC39A8"	-0.632	0.025
"SLC6A11"	-0.502	0.027
"SLCO5A1"	-0.209	0.032
"SLPI"	-0.272	0.012
"SLU7"	-0.397	0.027
"SMC2"	-0.596	0.025
"SMCR7L"	-0.281	0.024
"SMU1"	-0.628	0.002
"SMURF2"	-0.339	0.034
"SNAPC1"	-0.265	0.019
"SNRNP200"	-1.2	0
"SNRNP25"	-0.496	0.045
"SNRPD1"	-1.2	0.019
"SNRPD2"	-1.3	0
"SNRPE"	-0.781	0
"SNRPG"	-0.962	0
"SNURF"	-0.67	0.018
"SOHLH2"	-0.356	0.025
"SON"	-0.383	0.009
"SOX30"	-0.542	0.027
"SPAG7"	-0.452	0.047
"SPATA18"	-0.196	0.034
"SPINT2"	-0.665	0.024
"SPRED1"	-0.449	0.015
"SRRT"	-0.82	0.027
"SSR1"	-0.194	0.043
"ST18"	-0.281	0.008
"ST3GAL3"	-0.124	0.025
"ST8SIA2"	-0.319	0.024
"STAG2"	-0.569	0.026
"STARD13"	-0.0843	0.047
"STK17B"	-0.0704	0.026
"SUMO2"	-0.0563	0.036
"SUPT5H"	-1.36	0.003
"SUPT6H"	-0.762	0.005
"SYMPK"	-0.617	0.039
"TAF1"	-0.286	0.017
"TAF10"	-0.764	0.021
"TAF2"	-0.131	0.043
"TAOK3"	-0.276	0.025
"TAS2R10"	-0.314	0.044
"TAS2R20"	-0.29	0.022
"TBC1D16"	-0.439	0.031
"TBC1D25"	-0.271	0.014
"TBCA"	-0.168	0.03
"TBK1"	-0.306	0.018
"TCEA2"	-0.0853	0.024
"TCERG1"	-0.505	0.021
"TCP1"	-0.635	0.01
"TEKT2"	-0.396	0.009
"TFCP2L1"	-0.283	0.028
"TGFBR2"	-0.481	0.036
"THAP3"	-0.284	0.021
"THBS1"	-0.404	0.02
"THOC4"	-1.1	0.007
"THOC6"	-0.48	0.046
"TIMP1"	-0.407	0.048
"TIMP4"	-0.26	0.014
"TLE1"	-0.455	0.043
"TM7SF2"	-0.56	0
"TMOD3"	-0.669	0.039
"TMPRSS9"	-0.301	0.024
"TNFRSF10D"	-0.0637	0.014
"TNNI2"	-0.342	0.001
"TPH2"	-0.506	0.041
"TPR"	-0.579	0.025
"TPS1"	-0.36	0.032
"TRIAP1"	-0.175	0.027
"TRIM39"	-0.562	0.038
"TRIM52"	-0.17	0.05
"TRIP12"	-0.183	0.025
"TRPM1"	-0.38	0.024
"TSFM"	-0.333	0.031
"TSKU"	-0.531	0.04
"TSTD2"	-0.186	0.01
"TTC17"	-0.294	0.018
"TTC23"	-0.372	0.027
"TTL"	-0.259	0.041
"TTLL1"	-0.122	0.042
"TUBA1B"	-1.51	0
"TUBA1C"	-1.51	0.001
"TUBB"	-0.875	0.032
"TUBGCP2"	-0.568	0.043
"TUBGCP4"	-0.512	0.021
"TUSC3"	-0.143	0.014
"U2AF1"	-1.1	0.003
"U2AF2"	-0.767	0.001
"UBA1"	-1.12	0.041
"UBA52"	-0.592	0.029
"UBA6"	-0.191	0.025
"UBAC2"	-0.449	0.024
"UBASH3B"	-0.453	0.035
"UBE2Q1"	-0.38	0.003
"UBE2Q2P1"	-0.572	0.03
"UBQLNL"	-0.227	0.014
"UFD1L"	-0.742	0.025
"UMODL1"	-0.451	0.037
"UMODL1"	-0.423	0.037
"UQCRC1"	-0.293	0.003
"UROD"	-0.248	0.041
"USP1"	-0.521	0.037
"USP3"	-0.141	0.039
"USP39"	-1.38	0.012
"USP44"	-0.471	0.012
"VCP"	-1.54	0.001
"VDAC1"	-0.254	0.025
"VHL"	-0.192	0.042
"VOPP1"	-0.0838	0.039
"VPRBP"	-0.466	0.018
"VPS28"	-0.849	0
"VPS35"	-0.0767	0.037
"VPS36"	-1.06	0.008
"WASH2P"	-0.529	0.023
"WBP11"	-0.97	0.033
"WDR13"	-0.243	0.018
"WDR54"	-0.288	0.007
