"Gene name"	"score"	"pval"
"DDX21"	-1.03	0.029
"DDX41"	-0.58	0.029
"DDX46"	-0.929	0.005
"DDX49"	-0.708	0.035
"DDX51"	-1.01	0.027
"DGCR6L"	-0.0966	0.016
"DGKD"	-0.453	0.034
"DHRS7"	-0.403	0.042
"DHX30"	-0.518	0.04
"DHX9"	-0.715	0.012
"DIAPH1"	-0.275	0.046
"DLC1"	-0.498	0.015
"DLG1"	-0.562	0.048
"DMKN"	-1.13	0.014
"DNAJA1"	-0.783	0.033
"DNM2"	-0.724	0.009
"DOLPP1"	-0.186	0.003
"DPP3"	-0.383	0.042
"DPRX"	-0.415	0.05
"DSCR8"	-0.751	0.009
"DULLARD"	-0.791	0.031
"DUSP4"	-0.163	0.032
"DUSP7"	-0.629	0.017
"DUT"	-0.553	0.024
"DYNC1H1"	-1.01	0.045
"DYNC1I2"	-0.785	0.014
"DYNLRB1"	-1	0.035
"EBF3"	-0.702	0.04
"EEF2"	-1.02	0.012
"EFNA2"	-0.437	0.03
"EFNB3"	-0.877	0.036
"EFTUD2"	-1.14	0.038
"EGFLAM"	-0.376	0.05
"EHD1"	-0.153	0.05
"EIF1AX"	-0.834	0.001
"EIF2B3"	-0.562	0.018
"EIF2S2"	-0.708	0.002
"EIF2S3"	-0.668	0.005
"EIF3A"	-1.12	0
"EIF3B"	-1.13	0.001
"EIF3C"	-0.803	0.001
"EIF3D"	-0.957	0.001
"EIF3FP3"	-0.919	0.044
"EIF3G"	-0.897	0.002
"EIF3I"	-0.802	0.002
"EIF3M"	-0.603	0.031
"EIF4A3"	-1.4	0.001
"EIF5B"	-1.2	0.001
"ELAC1"	-0.523	0.021
"ELAVL1"	-0.637	0.012
"ENOPH1"	-0.602	0.046
"ENPP6"	-0.358	0.015
"ENTPD1"	-0.356	0.026
"EPB41L4A"	-0.645	0.013
"ERBB2"	-0.631	0.038
"ERBB2IP"	-0.403	0.023
"ERCC6L"	-0.703	0.017
"ERH"	-0.843	0.034
"ESPN"	-0.728	0.034
"ETF1"	-0.851	0.048
"ETS2"	-0.698	0.049
"ETV3"	-0.445	0.05
"EWSR1"	-0.504	0.035
"EYS"	-0.232	0.029
"FAM126A"	-1.09	0.002
"FAM164A"	-0.563	0.018
"FAM164C"	-0.846	0.042
"FAM186B"	-0.471	0.014
"FASLG"	-0.536	0.031
"FBXL7"	-0.627	0.039
"FBXO3"	-0.319	0.023
"FBXO39"	-0.242	0.032
"FCRL3"	-0.698	0.029
"FDFT1"	-0.598	0.038
"FDPS"	-0.265	0.016
"FER"	-0.642	0.041
"FGA"	-0.424	0.005
"FGF7"	-0.44	0.001
"FGFBP1"	-0.846	0.022
"FIGF"	-0.959	0.007
"FLT3"	-0.159	0.026
"FMO9P"	-0.704	0.012
"FNDC7"	-0.853	0.002
"FOSL1"	-0.3	0.025
"FOXA3"	-0.78	0.007
"FOXD4L4"	-0.517	0.048
"FOXE1"	-0.121	0.049
"FOXF1"	-0.8	0.05
"FOXH1"	-0.556	0.05
"FOXL1"	-0.499	0.011
"FST"	-0.518	0.011
"FTSJ3"	-1	0.005
"FUT9"	-0.554	0.025
"FXYD6"	-0.261	0.005
"FZD8"	-0.258	0.041
"FZD9"	-0.515	0.045
"GADD45B"	-0.481	0.04
"GALNT11"	-0.416	0.019
"GINS2"	-0.406	0.007
"GJA10"	-0.42	0.023
"GLMN"	-0.435	0.04
"GLO1"	-0.355	0.05
"GLRA1"	-0.396	0.048
"GMIP"	-0.377	0.025
"GNE"	-0.382	0.034
"GPBAR1"	-0.64	0.015
"GPM6A"	-0.248	0.027
"GPR110"	-0.778	0.05
"GPR112"	-0.79	0.038
"GPR25"	-0.248	0.026
"GREM1"	-0.659	0.011
"GRIN2C"	-0.566	0.042
"GRK1"	-0.549	0.029
"GRM5"	-0.5	0.031
"GTF3C4"	-0.767	0.048
"H2AFV"	-0.645	0.03
"HAL"	-0.704	0.028
"HAUS1"	-0.388	0.014
"HERC2P2"	-0.709	0.038
"HIRA"	-0.337	0.049
"HIST1H2BD"	-0.167	0.01
"HIST1H3A"	-0.418	0.048
"HIST2H2AC"	-0.499	0.04
"HLA-DQB1"	-0.841	0.044
"HLA-DQB2"	-0.73	0.038
"HNRNPC"	-0.983	0.005
"HP"	-0.59	0.017
"HSDL2"	-0.466	0.004
"HSP90B1"	-0.584	0.035
"HSPA9"	-0.838	0.025
"HSPG2"	-0.744	0.048
"HTR2B"	-0.693	0.003
"IFIT1"	-0.511	0.017
"IFIT1L"	-0.796	0.039
"IGF2BP1"	-0.615	0.018
"IGF2BP3"	-0.689	0
"IL28A"	-0.568	0.03
"IL2RB"	-0.42	0.038
"INTS4L1"	-1.16	0.001
"INTS9"	-0.789	0.024
"IRF4"	-0.574	0.024
"ISG20"	-1.08	0.047
"ISX"	-0.719	0.027
"ISY1"	-0.73	0.021
"ITGA2"	-0.895	0.001
"ITGB6"	-0.0899	0.049
"IVL"	-0.71	0.005
"JAG2"	-0.34	0.042
"KARS"	-0.964	0.002
"KCNC3"	-0.819	0.034
"KCNJ8"	-0.487	0.031
"KCNK6"	-0.412	0.048
"KCNK9"	-0.506	0.044
"KCNN3"	-0.911	0.01
"KCTD6"	-0.752	0.004
"KDM2B"	-0.584	0.038
"KDM5D"	-0.655	0.024
"KHDRBS2"	-0.709	0.008
"KIAA0101"	-0.87	0.044
"KIAA0649"	-0.535	0.04
"KIAA1267"	-0.661	0.002
"KIR3DL2"	-0.681	0.035
"KLHL1"	-0.304	0.04
"KLHL28"	-0.647	0.007
"KLK4"	-0.358	0.039
"KPNB1"	-1.16	0.003
"KRT24"	-0.79	0.026
"KRT34"	-0.345	0.027
"KRT35"	-0.46	0.012
"KRT36"	-0.745	0.027
"KRT38"	-0.315	0.012
"KRT74"	-0.526	0.01
"KRTAP13-2"	-0.284	0.003
"KRTAP13-3"	-0.514	0.045
"KRTAP15-1"	-0.373	0.038
"KTN1"	-0.553	0.005
"LARP1"	-0.813	0.048
"LCN1"	-0.444	0.024
"LCN10"	-0.833	0.001
"LCN6"	-0.487	0.012
"LEFTY1"	-0.207	0.04
"LETM2"	-0.635	0.016
"LMO7"	-0.402	0.03
"LSM3"	-0.958	0.001
"LSM5"	-1	0.002
"LSM6"	-0.894	0.001
"LSM7"	-0.631	0.014
"LTA4H"	-0.652	0.008
"LY96"	-0.647	0.007
"MAGOH"	-0.444	0.001
"MAP3K12"	-0.392	0.041
"MAP3K6"	-0.45	0.034
"MAP4K1"	-0.442	0.041
"MAP4K3"	-0.613	0.034
"MAPK8"	-0.738	0.031
"MARVELD2"	-0.575	0.001
"MAS1L"	-0.646	0.027
"MBL2"	-0.698	0.04
"MCM6"	-0.958	0.041
"MCOLN2"	-0.864	0.014
"MDN1"	-0.811	0.005
"MECR"	-0.796	0.009
"MED30"	-0.865	0.005
"MFSD2A"	-0.449	0.019
"MKX"	-0.737	0.027
"MLL5"	-0.458	0.024
"MLNR"	-0.256	0.033
"MMP23B"	-0.662	0.026
"MMP27"	-0.635	0.023
"MNX1"	-0.699	0.018
"MOBKL2A"	-0.511	0.048
"MOCS2"	-0.881	0.038
"MOGAT1"	-0.836	0.037
"MRPS31"	-0.92	0.022
"MRPS36"	-0.453	0.01
"MRPS6"	-0.568	0.015
"MS4A13"	-0.987	0.02
"MS4A7"	-0.714	0.02
"MTL5"	-0.513	0.017
"MYO18A"	-0.534	0.008
"MYO3B"	-1.12	0.007
"MZF1"	-0.273	0.04
"NAB2"	-0.427	0.035
"NAPA"	-1.24	0.01
"NAT8B"	-0.876	0.044
"NCAPG"	-0.694	0.002
"NCBP1"	-0.665	0.008
"NCOR2"	-0.736	0.03
"NDUFA13"	-0.81	0.016
"NDUFA4L2"	-0.718	0.036
"NDUFAF2"	-0.415	0.011
"NDUFB10"	-1.04	0.002
"NEDD8"	-0.832	0.013
"NFIC"	-0.354	0.046
"NID2"	-0.757	0.037
"NMUR2"	-0.607	0.025
"NOL3"	-0.352	0.002
"NPAS1"	-0.705	0.03
"NPAS4"	-0.85	0.043
"NPFFR1"	-0.521	0.045
"NPHS2"	-0.941	0.002
"NR1D1"	-1.07	0.01
"NR1H4"	-0.564	0.005
"NRG1"	-0.417	0.015
"NRSN2"	-0.511	0.05
"NTRK3"	-0.798	0.031
"NUDT21"	-0.802	0
"NUF2"	-0.863	0.002
"NUP133"	-0.819	0.002
"NUP205"	-1.17	0
"NUP214"	-0.312	0.03
"NUP85"	-0.549	0.015
"NUP88"	-0.554	0.008
"NUP93"	-0.91	0.004
"NUP98"	-0.873	0.038
"NUPL2"	-0.58	0.036
"NXF1"	-1.1	0.012
"OLAH"	-0.391	0.028
"OR2G2"	-0.385	0.018
"OR2W1"	-0.452	0.013
"OR51E1"	-0.855	0.01
"OR51E2"	-0.381	0.008
"OR51T1"	-0.845	0.029
"OR52A5"	-0.669	0.039
"OR52L1"	-0.699	0.022
"ORC1L"	-0.571	0.014
"ORM2"	-0.676	0.028
"OSGEP"	-0.333	0.022
"OXA1L"	-0.817	0.033
"P4HA3"	-0.536	0.015
"PABPN1"	-0.794	0.001
"PAF1"	-0.892	0.001
"PANK2"	-0.598	0.01
"PANX2"	-0.504	0.028
"PAQR5"	-0.713	0.01
"PARN"	-1	0.006
"PARP15"	-0.578	0.048
"PAX1"	-0.713	0.025
"PCBP2"	-0.767	0.019
"PCCA"	-0.431	0.034
"PCDH1"	-0.913	0.038
"PCDHB8"	-0.84	0.036
"PCDHGC5"	-0.205	0.001
"PDCD6IP"	-0.742	0.026
"PDE1B"	-0.794	0.01
"PDE8A"	-0.885	0.027
"PEX16"	-0.299	0.026
"PEX3"	-0.522	0.031
"PGA5"	-0.629	0.03
"PGC"	-0.647	0.043
"PHB"	-1.03	0.002
"PHB2"	-0.619	0.004
"PI4KAP2"	-0.42	0.024
"PIK3AP1"	-0.438	0.006
"PIK3C2G"	-0.624	0.017
"PIK3CB"	-0.844	0.043
"PIP"	-0.626	0.05
"PITRM1"	-0.592	0.023
"PIWIL4"	-0.678	0.011
"PKN2"	-0.554	0.014
"PLAGL1"	-0.825	0.015
"PLK1"	-0.707	0.011
"PLP1"	-0.328	0.021
"PLRG1"	-0.863	0.018
"PLSCR4"	-0.424	0.049
"PNPLA5"	-0.695	0.04
"PNPO"	-0.54	0.034
"PODN"	-0.823	0.01
"POLA1"	-0.992	0.001
"POLE"	-0.722	0.038
"POLR2A"	-1.3	0.013
"POLR2D"	-0.89	0.004
"POLR2F"	-0.655	0.04
"POLR2I"	-1.21	0.005
"POPDC3"	-0.937	0.01
"PPIH"	-0.547	0.017
"PPP1R15A"	-0.568	0.044
"PPP2R1A"	-0.949	0.014
"PPP5C"	-0.765	0.03
"PPWD1"	-0.439	0.008
"PRDM12"	-0.78	0.016
"PRDM16"	-0.836	0.01
"PRKAA1"	-0.674	0.014
"PRKAG1"	-0.715	0.036
"PRMT2"	-0.346	0.007
"PRPF19"	-0.945	0
"PRPF31"	-1.03	0.022
"PRPSAP1"	-0.8	0.04
"PRTN3"	-0.935	0.023
"PRUNE"	-1.14	0.05
"PSAT1"	-0.129	0.049
"PSKH2"	-0.155	0.041
"PSMA1"	-0.965	0
"PSMA2"	-0.544	0.001
"PSMA3"	-1.21	0.001
"PSMA4"	-0.672	0.001
"PSMA6"	-0.594	0.037
"PSMB2"	-1.24	0
"PSMB3"	-0.832	0.001
"PSMB4"	-0.889	0.001
"PSMB6"	-0.456	0.011
"PSMB8"	-0.666	0.038
"PSMC2"	-1.18	0.01
"PSMC3"	-0.537	0.009
"PSMC4"	-1.07	0.002
"PSMC5"	-0.756	0.013
"PSMD1"	-1.08	0
"PSMD11"	-0.786	0.002
"PSMD12"	-0.87	0
"PSMD14"	-1.01	0.02
"PSMD3"	-0.539	0.03
"PSMD4"	-0.495	0.038
"PSMD6"	-1	0.001
"PSMD7"	-0.806	0.001
"PSMD8"	-0.687	0.005
"PSMG1"	-0.481	0.042
"PSTPIP2"	-0.62	0.02
"PTEN"	-0.792	0.026
"PTPLAD1"	-0.18	0.034
"PTPLAD2"	-0.232	0.003
"PTPMT1"	-0.421	0.048
"PTPN23"	-0.533	0.038
"PTPN9"	-0.577	0.014
"QPRT"	-0.364	0.038
"RAB27B"	-0.323	0.016
"RAB37"	-0.647	0.041
"RAB39B"	-0.7	0.016
"RAB5A"	-0.236	0.013
"RABL2A"	-0.512	0.011
"RACGAP1"	-0.936	0.006
"RAD51"	-0.68	0.034
"RAF1"	-0.217	0.017
"RAN"	-1.24	0.001
"RANGRF"	-0.32	0.044
"RASIP1"	-0.503	0.037
"RBL1"	-0.574	0.009
"RBM17"	-1.17	0.007
"RBMXL1"	-0.742	0.014
"RBPJL"	-0.769	0.048
"RERE"	-0.62	0.03
"RFC4"	-0.865	0.024
"RFWD3"	-0.545	0.027
"RIPK3"	-0.604	0.045
"RNASEH2A"	-0.57	0.038
"RNF183"	-0.302	0.01
"RPA1"	-0.986	0.002
"RPA2"	-1.14	0.001
"RPAP1"	-0.479	0.022
"RPL10A"	-1.16	0
"RPL11"	-1.21	0
"RPL12"	-0.793	0.01
"RPL14"	-1.17	0.03
"RPL17"	-0.787	0.01
"RPL18"	-0.998	0.005
"RPL19"	-0.844	0.005
"RPL23"	-1.05	0.005
"RPL23A"	-0.666	0
"RPL24"	-0.967	0.014
"RPL27"	-0.778	0.007
"RPL3"	-0.824	0
"RPL30"	-0.571	0.005
"RPL31"	-1.01	0.004
"RPL32"	-1.24	0.005
"RPL35"	-0.94	0.013
"RPL35A"	-0.73	0.021
"RPL36"	-1.07	0
"RPL37"	-0.849	0.009
"RPL37A"	-1.04	0.008
"RPL5"	-1.06	0
"RPL6"	-0.866	0.008
"RPL7"	-1.22	0.011
"RPL7A"	-0.89	0.008
"RPL9"	-1.18	0.001
"RPLP0"	-0.83	0.001
"RPLP1"	-0.851	0.002
"RPLP2"	-0.643	0.002
"RPN2"	-0.765	0.041
"RPP21"	-0.28	0.043
"RPS11"	-1.05	0.004
"RPS12"	-0.512	0.028
"RPS13"	-1.18	0
"RPS14"	-0.901	0.023
"RPS15A"	-1.08	0.03
"RPS17"	-0.927	0.026
"RPS18"	-0.722	0.005
"RPS19"	-1.07	0
"RPS20"	-0.937	0.023
"RPS26"	-1.14	0
"RPS27A"	-1.34	0.005
"RPS29"	-0.929	0.035
"RPS3"	-0.874	0.047
"RPS4X"	-0.518	0.038
"RPS6"	-1.2	0.016
"RPS6KA4"	-0.646	0.011
"RPS7"	-0.921	0.004
"RPS8"	-0.652	0
"RPSA"	-1.25	0.021
"RPTOR"	-0.574	0.032
"RRAS"	-0.531	0.036
"RRBP1"	-0.499	0.017
"RRM1"	-0.736	0.034
"RTF1"	-0.834	0.001
"RUFY1"	-0.507	0.002
"RUVBL2"	-0.889	0.041
"Rxrb"	-0.424	0.046
"SAMD4B"	-0.722	0.023
"SAMM50"	-0.818	0.032
"SARDH"	-0.362	0.023
"SARS"	-0.468	0.042
"SART3"	-0.782	0.042
"SCAP"	-0.516	0.023
"SCRG1"	-0.683	0.005
"SDAD1"	-0.939	0.022
"SEC13"	-0.797	0.024
"SEC61A1"	-0.759	0.041
"SEMG2"	-0.34	0.038
"SENP3"	-0.263	0.045
"SERPINA12"	-0.731	0.041
"SERPINF1"	-0.452	0.04
"SET"	-0.462	0.016
"SF3A1"	-0.793	0.001
"SF3A2"	-0.539	0.018
"SF3B1"	-0.835	0.02
"SF3B2"	-0.992	0
"SF3B3"	-1	0.002
"SF3B4"	-0.718	0.013
"SF3B5"	-0.724	0.001
"SFRS1"	-1.07	0.001
"SFRS2"	-1.02	0.013
"SFRS3"	-0.558	0.013
"SGCD"	-0.777	0.04
"SH3BP2"	-0.151	0.025
"SHANK2"	-0.0464	0.042
"SIRPD"	-0.657	0.014
"SIX6"	-0.348	0.021
"SKAP1"	-0.85	0.035
"SKIV2L2"	-0.427	0.042
"SKP1"	-0.793	0.026
"SLC12A2"	-0.696	0.038
"SLC22A13"	-0.662	0.044
"SLC22A8"	-0.376	0.023
"SLC25A18"	-0.529	0.029
"SLC7A1"	-0.339	0.018
"SLC9A8"	-0.318	0.034
"SMARCA4"	-0.447	0.001
"SMC2"	-0.577	0.016
"SMCR7L"	-0.592	0.032
"SMEK1"	-0.387	0.04
"SMN2"	-0.44	0.011
"SMURF2"	-0.662	0.017
"SNAPC1"	-0.934	0.03
"SNRNP200"	-1.18	0.001
"SNRNP27"	-0.758	0.041
"SNRPD1"	-0.816	0.014
"SNRPD2"	-1.12	0.001
"SNRPE"	-0.869	0.049
"SNRPG"	-0.779	0.012
"SNX15"	-0.545	0.037
"SNX6"	-0.768	0.013
"SOX21"	-0.821	0.037
"SOX3"	-0.237	0.041
"SOX8"	-0.162	0.007
"SPINT2"	-0.588	0.001
"SPOCK1"	-0.495	0.035
"SPRED1"	-0.678	0.048
"SRRT"	-0.951	0.014
"SSH1"	-0.415	0.019
"ST18"	-0.839	0.025
"ST7"	-0.422	0.046
"STAC"	-0.469	0.014
"STAG2"	-0.944	0.028
"STC1"	-0.399	0.03
"STK3"	-0.801	0.041
"STMN2"	-0.0758	0.027
"SUMO2"	-0.393	0.037
"SUPT5H"	-0.925	0.034
"SYMPK"	-0.805	0.014
"SYT4"	-0.505	0.038
"TAF2"	-0.717	0.015
"TARDBP"	-0.328	0.015
"TAS2R10"	-0.622	0.05
"TAS2R14"	-0.686	0.013
"TAS2R38"	-0.569	0.008
"TBC1D17"	-0.523	0.042
"TBRG1"	-0.405	0.038
"TCERG1"	-0.35	0.024
"TCTEX1D1"	-0.825	0.044
"TEKT2"	-0.673	0.011
"TEKT5"	-0.647	0.04
"TFAP2A"	-0.107	0.017
"TFE3"	-0.321	0.034
"TGFBR1"	-0.838	0.016
"TGFBR2"	-0.919	0.013
"THOC3"	-0.481	0.043
"THOC4"	-0.892	0
"THSD4"	-0.623	0.035
"THYN1"	-0.29	0.046
"TIGD2"	-0.657	0.041
"TIMM9"	-0.481	0.037
"TJP2"	-0.46	0.042
"TJP3"	-0.697	0.01
"TLR9"	-0.688	0.042
"TLX3"	-0.441	0.03
"TMED3"	-0.649	0.009
"TMEM5"	-0.655	0.038
"TNIP2"	-0.406	0.032
"TNRC4"	-0.317	0.05
"TPS1"	-0.62	0.026
"TRADD"	-0.0983	0.027
"TRIM15"	-0.0991	0.037
"TRIM24"	-0.332	0.023
"TRIM33"	-0.366	0.03
"TRIM39"	-0.603	0
"TRIM44"	-0.0161	0.032
"TRIM68"	-0.471	0.046
"TRPV6"	-0.875	0.005
"TTBK2"	-0.696	0.006
"TTC26"	-0.914	0.03
"TUBA1B"	-1.24	0.009
"TUBA1C"	-1.24	0.011
"TUBB"	-1	0.018
"TUBB3"	-0.703	0.017
"TUBD1"	-0.403	0.038
"TUBGCP2"	-1.03	0.001
"TUBGCP3"	-0.907	0
"TUBGCP4"	-0.838	0.005
"TWIST1"	-0.577	0.032
"U2AF1L4"	-0.331	0.004
"UBA1"	-0.841	0.014
"UBAC1"	-0.624	0.032
"UBB"	-0.96	0
"UBC"	-0.39	0.01
"UBE2CBP"	-0.609	0.044
"UNC13B"	-0.498	0.029
"UQCRC2"	-0.846	0.049
"USH2A"	-0.961	0.014
"USP3"	-0.432	0.045
"USP39"	-0.86	0.035
"USPL1"	-0.795	0.029
"UTP11L"	-0.623	0.04
"UTP15"	-1.12	0.041
"VCP"	-1.26	0
"VLDLR"	-0.544	0.049
"VPS54"	-0.444	0.041
"VWC2"	-0.318	0.017
"VWCE"	-0.869	0.003
"WBP11"	-0.614	0.026
"WDR12"	-0.855	0.026
"WDR27"	-0.429	0.001
"WDR54"	-0.621	0.031
"WIPI1"	-0.964	0.049
"WISP1"	-0.523	0.005
"WNT7B"	-0.707	0.043
"XAB2"	-0.473	0.039
"XKRY2"	-0.79	0.023
"XYLT1"	-0.425	0.038
"ZAN"	-0.6	0.002
"ZBTB8OS"	-0.806	0.034
"ZC3H13"	-0.745	0.02
"ZFC3H1"	-0.693	0.03
"ZFHX4"	-0.374	0.043
"ZG16"	-0.632	0.021
"ZIM3"	-0.726	0.048
"ZKSCAN5"	-0.411	0.024
"ZNF296"	-0.391	0.039
"ZNF555"	-0.531	0.031
"ZNF660"	-0.645	0.041
"ZNF671"	-0.862	0.046
"ZNF672"	-0.554	0.05
"ZNF785"	-0.314	0.029
"ZSCAN2"	-0.557	0.042
