"Gene name"	"score"	"pval"
"CRYL1"	-4.61	0.009
"CSNK1E"	-3.88	0.016
"CSNK1E"	-1.9	0.016
"CSTF2T"	-2.52	0.039
"CTSA"	-4.83	0.017
"CUX2"	-4.91	0.028
"CWC27"	-3.23	0.036
"CXADR"	-6.87	0.026
"CXorf15"	-3.82	0.02
"CYB5D2"	-1.52	0.043
"CYorf15A"	-4.25	0.024
"CYP1A2"	-5.84	0.011
"CYP2F1"	-2.87	0.015
"CYP46A1"	-1.06	0.023
"CYTH2"	-3.17	0.035
"DAO"	-3.92	0.025
"DCLRE1A"	-3	0.047
"DDR1"	-9.34	0.033
"DDX20"	-2.08	0.047
"DDX21"	-1.69	0.014
"DDX49"	-3.41	0.04
"DDX51"	-4.24	0.009
"DDX52"	-4.41	0.032
"DEFA4"	-0.314	0.035
"DGKH"	-1.37	0.011
"DHCR7"	-3.76	0.022
"DHRS2"	-0.886	0.045
"DHRS7B"	-6.55	0.05
"DLG2"	-7.72	0.047
"DLGAP5"	-3.97	0.04
"DLK2"	-7.56	0.045
"DMC1"	-2.02	0.011
"DNAH10"	-3.49	0.004
"DNAJA1"	-4.31	0.023
"DNAJB6"	-7.54	0.016
"DNAJC1"	-2.41	0.019
"DNAJC21"	-3.97	0.023
"DNASE2B"	-3.03	0.041
"DNM1L"	-0.698	0.032
"DNM2"	-3.94	0.024
"DSC2"	-4.07	0.013
"DSCR8"	-3.05	0.025
"DTYMK"	-1.09	0.033
"DUOXA2"	-3.7	0.016
"DUSP16"	-6.46	0.02
"DUSP7"	-6.6	0.04
"DYDC2"	-2	0.036
"DYNC1H1"	-2.16	0.011
"DYNC1I2"	-5.89	0.019
"DYNLL1"	-1.12	0.024
"DYNLRB1"	-2.5	0.047
"ECT2"	-3.43	0.003
"EDDM3A"	-0.469	0.005
"EDN1"	-0.0916	0.018
"EEF2"	-4.29	0.019
"EFNB3"	-4.85	0.004
"EGFR"	-4.87	0.011
"EGLN1"	-3.15	0.036
"EGLN3"	-6.97	0.017
"EIF1AX"	-3.06	0.017
"EIF2S2"	-4.5	0.019
"EIF3A"	-2.72	0.016
"EIF3B"	-4.74	0.006
"EIF3C"	-4.04	0.011
"EIF3D"	-4.3	0.011
"EIF3E"	-1.55	0.047
"EIF3G"	-2.19	0.011
"EIF3H"	-3.25	0.015
"EIF3I"	-3.73	0.013
"EIF4A3"	-5.03	0.003
"EIF4G2"	-3.05	0.047
"ELAC2"	-4.1	0.034
"ENO1"	-2.19	0.03
"EPB41L1"	-3.7	0.015
"ERBB2IP"	-4.26	0.04
"ERCC1"	-1.85	0.034
"ERCC6L"	-5.48	0.015
"ERF"	-4.35	0.039
"ERG"	-3.41	0.032
"ERH"	-2.81	0.014
"ERMAP"	-4.05	0.039
"ESPN"	-3.4	0.021
"ETS2"	-6	0.028
"EVX1"	-2.42	0.04
"EXD3"	-0.904	0.003
"EXOSC10"	-5.5	0.005
"EXOSC4"	-6.48	0.003
"EYA1"	-3.01	0.021
"F10"	-0.314	0.046
"FAM126A"	-5.41	0.005
"FAM164A"	-2.2	0.018
"FAM164C"	-5.6	0.004
"FAM24B"	-4.43	0.009
"FAM38B"	-1.48	0.043
"FAM50B"	-2.52	0.004
"FAM98A"	-4.24	0.034
"FAM9C"	-4.25	0.039
"FANCG"	-3.55	0.034
"FBXL12"	-0.826	0.006
"FBXO22"	-2.74	0.03
"FBXO34"	-1.69	0.04
"FBXO6"	-4.07	0.032
"FCRL3"	-6.51	0.004
"FGF13"	-5.25	0.036
"FGF6"	-1.71	0.01
"FGF7"	-5.49	0.03
"FIG4"	-2.94	0.032
"FILIP1L"	-4.74	0.016
"FKBP3"	-4.66	0.034
"FKBP6"	-4.13	0.037
"FMO6P"	-3.32	0.003
"FNTAL1"	-6	0.038
"FOS"	-2.88	0.007
"FOXA3"	-4.07	0.021
"FRG1"	-3.42	0.035
"FRMD4A"	-4.51	0.038
"FTSJ3"	-10.3	0.019
"FUBP1"	-0.734	0.02
"FUT1"	-9.74	0.021
"FUT2"	-4.45	0.026
"FUT9"	-6.58	0.032
"G3BP1"	-3.72	0.028
"G6PC"	-4.68	0.034
"GABRA1"	-3.95	0.034
"GALR1"	-5.9	0.012
"GAR1"	-1.4	0.021
"GDF7"	-2.14	0.038
"GFRA2"	-1.94	0.021
"GIPR"	-3.3	0.048
"GJA10"	-1.04	0.009
"GK5"	-6.26	0.028
"GLIPR1"	-3.95	0.04
"GLIPR1L2"	-6	0.017
"GMPR2"	-5.05	0.038
"GNL3"	-4.97	0.016
"GORASP2"	-1.81	0.047
"GPD2"	-4.16	0.008
"GPR112"	-3.47	0.045
"GPR144"	-1.05	0.037
"GPR35"	-4	0.047
"GPR50"	-3.12	0.016
"GPX4"	-2.63	0.026
"GREM1"	-4.46	0.002
"GRIN1"	-6.4	0.03
"GRIN2C"	-2.53	0.035
"GTF3C4"	-4.76	0.013
"HBS1L"	-1.45	0.031
"HDAC3"	-4.29	0.04
"HEATR1"	-1.45	0.029
"HERC4"	-2.34	0.05
"HHLA1"	-3.92	0.031
"HIATL2"	-8.52	0.04
"HIPK3"	-4.87	0.021
"HIST2H2AC"	-0.803	0.023
"HKR1"	-5.31	0.031
"HLA-DQB1"	-4.46	0.002
"HLA-DQB2"	-6.26	0.023
"HLA-DRB3"	-4.44	0.047
"HMGCS1"	-6.37	0.042
"HNRNPC"	-5.13	0
"HOXA2"	-3.01	0.036
"HOXA3"	-2.11	0.039
"HPRT1"	-4.23	0.021
"HPS3"	-3.6	0.043
"HRSP12"	-3.26	0.036
"HSDL2"	-9.08	0.024
"HSFY2"	-2.08	0.013
"HSPB11"	-1.49	0.047
"HSPE1"	-2.1	0.048
"HSPG2"	-6	0.018
"HTR2B"	-4.76	0.038
"HTR3B"	-5.28	0.026
"HUS1"	-6.42	0.03
"IARS"	-1.5	0.025
"ID1"	-1.36	0.023
"IFI16"	-7.49	0.019
"IGF2BP1"	-2.92	0.048
"IGFBP2"	-4.43	0.011
"IGFBP7"	-2.16	0.024
"IL13RA2"	-1.29	0.017
"IL17F"	-3.84	0.043
"IL23R"	-4.21	0.046
"IL28A"	-3.79	0.023
"INPP5B"	-5.21	0.047
"INTS3"	-2.69	0.04
"IRS4"	-5.18	0.021
"ISG20"	-5.16	0
"ITGA10"	-3.87	0.031
"ITGA2"	-9.03	0
"ITGA6"	-2.16	0.023
"ITGAL"	-3.34	0.031
"ITGAV"	-3.76	0.005
"IVL"	-5.69	0.013
"JAK2"	-0.788	0.041
"KARS"	-10	0.004
"KCNK2"	-7.08	0.016
"KCNN3"	-5.61	0.037
"KCTD1"	-9.85	0.036
"KCTD12"	-5.61	0.039
"KCTD14"	-8.1	0.01
"KCTD15"	-1.47	0.016
"KCTD4"	-0.108	0.036
"KCTD6"	-5.08	0.015
"KDELR3"	-5.87	0.05
"KDM5B"	-4.75	0.008
"KHDRBS2"	-7.72	0.009
"KIAA0101"	-4.37	0.013
"KIAA1598"	-2.5	0.037
"KIF18A"	-1.73	0.034
"KIF19"	-3.09	0.004
"KIF22"	-1.65	0.004
"KIR3DL2"	-8.86	0.005
"KLHL14"	-3.23	0.005
"KLHL28"	-5.56	0.005
"KLHL31"	-4.9	0.025
"KLK1"	-3.82	0.047
"KPNB1"	-6.68	0
"KRAS"	-11.1	0.048
"KRAS"	-2.88	0.048
"KRT222"	-2.71	0.047
"KRT24"	-3.64	0.039
"KRT28"	-3.98	0.048
"KRT77"	-3.23	0.048
"KRT8P11"	-5.01	0.036
"KRTAP15-1"	-5.34	0.028
"KRTAP4-7"	-5.12	0.038
"KY"	-0.618	0.028
"LARP1"	-2.7	0.015
"LCK"	-3.35	0.004
"LCN10"	-3.17	0.008
"LDB1"	-2.73	0.026
"LDHC"	-5.28	0.026
"LDLRAD3"	-5.5	0.044
"LENEP"	-1.46	0.047
"LETM1"	-4.67	0.03
"LILRA3"	-1.14	0.04
"LIPE"	-0.935	0.05
"LIPH"	-2.81	0.05
"LMLN"	-3.24	0.023
"LMNA"	-2.03	0.015
"LPL"	-4.29	0.041
"LPXN"	-5.25	0.036
"LRSAM1"	-5.52	0.044
"LSM14A"	-5.05	0.034
"MAK16"	-1.9	0.038
"MAMDC2"	-5.14	0.034
"MAOB"	-2.87	0.023
"MAP3K12"	-3.19	0.013
"MAPK6"	-0.27	0.008
"MAPKAPK5"	-2.94	0.016
"MARVELD2"	-4.12	0.031
"MB"	-4.41	0.009
"MCEE"	-1.83	0.012
"MCM2"	-6.07	0.048
"MCM6"	-4.27	0.048
"MCOLN2"	-5.93	0.038
"MDN1"	-3.14	0.006
"ME3"	-1.65	0.015
"MED14"	-0.986	0.028
"MEGF8"	-4.18	0.025
"METTL13"	-4.44	0.028
"MFAP1"	-1.81	0.039
"MFAP2"	-5.25	0.007
"MGEA5"	-3.44	0.043
"MMP23B"	-3.83	0.042
"MN1"	-7.01	0.016
"MOCS2"	-2.79	0.036
"MPHOSPH6"	-2.06	0.04
"MPL"	-6.43	0.034
"MPP2"	-5.3	0.012
"MRPL32"	-4.87	0.031
"MRPL37"	-2.8	0.004
"MRPS6"	-0.393	0.028
"MS4A13"	-5.27	0.011
"MS4A6E"	-5.2	0.047
"MS4A7"	-4.35	0.015
"MSC"	-4.35	0.021
"MSRA"	-1.92	0.033
"MTMR1"	-1.32	0.004
"MTOR"	-2.74	0.017
"MTUS1"	-5.11	0.05
"MUC17"	-0.771	0.047
"MYBL2"	-4.55	0.014
"MYC"	-1.8	0.033
"MYO3B"	-8.31	0.015
"MYO9A"	-3.88	0.041
"MYRIP"	-5.51	0.039
"NACAP1"	-3.38	0.038
"NADSYN1"	-2.52	0.042
"NAPA"	-3.62	0.024
"NARS"	-2.45	0.047
"NAT10"	-4.92	0.009
"NAT2"	-9.71	0.01
"NAT8B"	-1.99	0.023
"NAV3"	-4.28	0.019
"NCOA2"	-3.79	0.03
"NCOA5"	-3.98	0.036
"NCOR2"	-3.38	0.023
"NCR1"	-7.29	0.016
"NDRG1"	-5.21	0.034
"NDST4"	-3.42	0.038
"NDUFA13"	-0.57	0.005
"NDUFS3"	-2.63	0.009
"NEDD8"	-5.72	0.009
"NHEJ1"	-8.6	0.008
"NLN"	-6.16	0
"NLRP3"	-4.43	0.034
"NMUR2"	-1.95	0.01
"NOL10"	-1.64	0.019
"NPTN"	-3.33	0.015
"NR1D1"	-3.23	0.009
"NR1I3"	-2.5	0.043
"NTSR2"	-2.42	0.046
"NUDT14"	-1.55	0.026
"NUDT21"	-9.16	0.05
"NUF2"	-7.56	0.016
"NUP133"	-3.04	0.008
"NUP205"	-4.47	0.008
"NUP214"	-2.35	0.011
"NUP54"	-2.79	0.038
"NUP88"	-1.8	0.019
"NUP93"	-2.44	0.002
"NUPL1"	-2.5	0.035
"NUPL2"	-4.9	0.005
"NUS1"	-2.5	0.042
"NUSAP1"	-4.22	0.039
"ODF2"	-1.58	0.048
"OFD1"	-2.9	0.035
"OR2S2"	-0.582	0.019
"OR2T10"	-7.55	0.016
"OR4K17"	-3.63	0
"OR51E1"	-6	0
"OR51E2"	-2.29	0.013
"OR51T1"	-1.68	0.033
"OR52I2"	-2.66	0.015
"OR52L1"	-6.23	0.009
"OR5T3"	-1.84	0.04
"OR6A2"	-1.79	0.023
"OVOL2"	-2.19	0.038
"OXA1L"	-0.953	0.01
"OXNAD1"	-3.04	0.026
"P4HA1"	-3	0.046
"P4HA3"	-3.98	0.016
"PA2G4"	-8.49	0.041
"PABPN1"	-4.55	0.036
"PADI3"	-5.33	0.023
"PAGE3"	-3.21	0.017
"PAPD7"	-6.05	0.021
"PAPOLA"	-6.27	0.031
"PARD3B"	-0.327	0.026
"PARG"	-1.71	0
"PBX4"	-2.88	0.049
"PCBP1"	-6.17	0.025
"PCBP2"	-5.74	0.002
"PCDHA1"	-6.36	0.04
"PCDHA3"	-2.09	0.038
"PCDHB8"	-1.11	0.023
"PCYT2"	-3.47	0
"PDC"	-2.72	0.008
"PDE1B"	-5.43	0.005
"PELI3"	-2.08	0.038
"PELP1"	-3.25	0.004
"PFDN6"	-3.38	0.047
"PFKFB1"	-7.1	0.033
"PGA5"	-1.51	0.041
"PHB2"	-1.36	0.007
"PHC1"	-1.32	0.02
"PHKB"	-3.38	0.046
"PIK3C2G"	-4.12	0.011
"PIK3CB"	-5.86	0.023
"PIK3CG"	-3.14	0.012
"PIN1L"	-4	0.015
"PITPNM2"	-1.67	0.03
"PITRM1"	-3.55	0.033
"PJA2"	-6.19	0.009
"PKN2"	-5.61	0.042
"PLA2G2D"	-4.21	0.004
"PLCB2"	-1.26	0.017
"PLK1"	-1.12	0.029
"PLRG1"	-7.58	0.003
"PNPT1"	-2.16	0.023
"PODN"	-5.48	0.011
"POFUT2"	-3.93	0.031
"POLR2A"	-2.55	0.004
"POLR2D"	-6.09	0.001
"POLR2F"	-2.46	0.026
"POLR2I"	-8.23	0.007
"POU6F1"	-1.41	0.01
"PPA1"	-3.33	0.035
"PPAPDC2"	-1.97	0.021
"PPL"	-2.78	0.04
"PPM1G"	-3.73	0.011
"PPP1R10"	-1.24	0.023
"PPP1R15A"	-3.56	0.013
"PRAMEF2"	-1	0.028
"PRDM16"	-3.06	0.007
"PRDM2"	-3.01	0.031
"PRDX1"	-1.27	0.001
"PRELID1"	-3.14	0.004
"PRKAA1"	-6.35	0.012
"PRKAB2"	-2.33	0.034
"PRKAG1"	-3.17	0.034
"PRKDC"	-7.04	0.016
"PROCR"	-4.76	0.032
"PRPF19"	-4.16	0.006
"PRPF3"	-4.73	0.021
"PRPF31"	-4.27	0.046
"PRPSAP1"	-3.71	0.01
"PRSS12"	-5.33	0.043
"PRSS37"	-5.27	0.03
"PSMA1"	-8.29	0.015
"PSMA3"	-4.87	0.005
"PSMA6"	-4.4	0.005
"PSMB2"	-3.73	0
"PSMB3"	-3.93	0.017
"PSMB4"	-1.34	0.013
"PSMB5"	-1.05	0.013
"PSMB8"	-0.791	0.013
"PSMD12"	-3.5	0.023
"PSMD14"	-5.03	0.037
"PSMD8"	-5.03	0.011
"PTK7"	-2.03	0.044
"PTPN9"	-7.87	0.011
"PTPRF"	-1.52	0.016
"PTPRM"	-11.6	0.011
"PVRL1"	-0.612	0.042
"RAB33A"	-3.51	0.023
"RAB39B"	-3.64	0.023
"RAB3IL1"	-6.29	0.043
"RAB7B"	-2.57	0.028
"RABL2A"	-5	0.013
"RABL5"	-3.47	0.033
"RAD51"	-3.18	0.037
"RAI1"	-3.54	0.021
"RAN"	-4.24	0.017
"RANBP1"	-1.07	0.037
"RANGRF"	-2.35	0.009
"RASA4"	-4.47	0.01
"RASIP1"	-2.5	0.028
"RBL1"	-2.21	0.006
"RBM12"	-3.91	0.039
"RBM47"	-2.36	0.046
"RBP1"	-4.21	0.011
"RDX"	-4.95	0.01
"RERG"	-2.87	0.016
"RFC4"	-5.98	0.011
"RFTN1"	-5.77	0.013
"RFWD3"	-3.55	0.029
"RGL4"	-5.22	0.016
"RGS13"	-7.94	0.032
"RGS3"	-1.66	0.036
"RGS9BP"	-2.46	0.026
"RHD"	-8.26	0.005
"RHO"	-6.46	0.039
"RHPN2"	-6.89	0.022
"RILPL2"	-11.5	0.017
"RNASE8"	-0.878	0.047
"RPA1"	-2.45	0.015
"RPL10"	-2.52	0.019
"RPL10A"	-6.09	0
"RPL11"	-5.18	0
"RPL12"	-4.11	0.002
"RPL13"	-3.86	0.03
"RPL13A"	-1.67	0.024
"RPL14"	-3.09	0
"RPL15"	-2.65	0.026
"RPL17"	-6.5	0
"RPL18"	-5.13	0
"RPL18A"	-1.88	0.004
"RPL19"	-4.36	0.003
"RPL21"	-3.18	0
"RPL23"	-4.92	0
"RPL23A"	-8.79	0
"RPL24"	-6.93	0.002
"RPL26"	-3.65	0.031
"RPL27"	-3.51	0
"RPL28"	-1.03	0.036
"RPL3"	-3.89	0
"RPL30"	-2.05	0.002
"RPL31"	-5.32	0
"RPL32"	-6.03	0
"RPL34"	-3.18	0
"RPL35"	-2.96	0.002
"RPL35A"	-2.03	0.002
"RPL36"	-3.99	0
"RPL37"	-3.27	0.003
"RPL37A"	-3.66	0
"RPL38"	-3.96	0.044
"RPL39"	-4	0.007
"RPL4"	-7.99	0
"RPL5"	-3.17	0
"RPL6"	-1.67	0
"RPL7"	-4.15	0
"RPL7A"	-4.14	0
"RPL8"	-1.54	0.035
"RPL9"	-6.38	0
"RPLP0"	-3.42	0.035
"RPN2"	-5.39	0.025
"RPRD1A"	-7.05	0.005
"RPS11"	-5	0
"RPS12"	-0.949	0.031
"RPS13"	-5.43	0
"RPS14"	-6.29	0
"RPS15A"	-5.04	0
"RPS17"	-9.16	0
"RPS18"	-5.52	0.003
"RPS19"	-3.39	0
"RPS20"	-4.29	0
"RPS24"	-1.37	0.03
"RPS25"	-2.42	0.01
"RPS26"	-5.78	0
"RPS27"	-1.97	0.002
"RPS27A"	-3.31	0
"RPS29"	-5.04	0
"RPS3"	-3.17	0.001
"RPS3A"	-2.47	0.002
"RPS6"	-1.03	0
"RPS7"	-5.39	0
"RPS8"	-6.64	0.009
"RPS9"	-3.45	0.01
"RPSA"	-4.87	0
"RTN4RL2"	-2.3	0.031
"RUNX1"	-2.03	0.027
"RUVBL2"	-3.08	0.002
"RXRG"	-4.64	0.04
"S100P"	-8.13	0.01
"SAPS3"	-4.2	0.034
"SARDH"	-3.61	0.041
"SC5DL"	-3.16	0.005
"SCARA3"	-1.34	0.016
"SCGB2A1"	-4.45	0.047
"SDAD1"	-3.83	0.018
"SEC61A1"	-4	0.006
"SELE"	-3.02	0.018
"SEMA5A"	-3.74	0.043
"SERPINA11"	-2.83	0.006
"SERPINA12"	-4.43	0.037
"SERPINE1"	-2.79	0.033
"SF3A1"	-4.31	0.013
"SF3B2"	-6.87	0.002
"SF3B4"	-4.23	0.034
"SF3B5"	-5.59	0.011
"SFRS1"	-5.25	0
"SFRS11"	-0.598	0.017
"SFRS2"	-1.44	0.024
"SFTPC"	-3.82	0.03
"SGCD"	-5.71	0.023
"SH2D2A"	-9.39	0.015
"SHFM1"	-4.54	0.014
"SHROOM3"	-0.96	0.031
"SHROOM4"	-5.17	0.031
"SIN3B"	-1.53	0.023
"SLA2"	-4.32	0.03
"SLC1A7"	-3.51	0.034
"SLC22A3"	-6.89	0.047
"SLC2A10"	-4.46	0.037
"SLC2A11"	-4.87	0.037
"SLC35C1"	-2.2	0.032
"SLC36A4"	-5.52	0.027
"SLC38A9"	-1.81	0.041
"SLC39A8"	-3.95	0.05
"SLC44A4"	-2.91	0.039
"SLC6A1"	-7.68	0.011
"SLC7A2"	-7.95	0.05
"SLTM"	-1.41	0.031
"SMARCC1"	-2.36	0.019
"SMG1"	-3.16	0.019
"SNAI1"	-3.84	0.038
"SNAI3"	-1.93	0.034
"SNAP25"	-1.51	0.023
"SNAPC1"	-7.12	0.032
"SNRNP35"	-3.13	0.003
"SNRPD1"	-3.26	0.001
"SNRPD2"	-6	0
"SNRPD3"	-1.95	0.037
"SNRPE"	-10.2	0.048
"SNRPG"	-6.9	0.048
"SNX6"	-5.43	0.045
"SOD1"	-3.63	0.044
"SPACA1"	-3.05	0.031
"SPAG11B"	-5.65	0.004
"SPARC"	-2.66	0.013
"SPINT2"	-5.44	0.021
"SPOCD1"	-4.37	0.038
"SPRED1"	-5.55	0.033
"SRRM2"	-2.08	0.023
"SRRT"	-3.07	0.037
"SS18"	-4.38	0.017
"SSR1"	-2.49	0.036
"SSX6"	-1.34	0.035
"ST14"	-3.07	0.05
"ST3GAL2"	-2.95	0.021
"ST3GAL3"	-3.01	0.013
"ST8SIA2"	-2.9	0.023
"STAP1"	-2.83	0.023
"STK3"	-5.29	0.011
"STK4"	-4.84	0.023
"STX12"	-2.55	0.04
"STX3"	-0.643	0.02
"STX4"	-4.86	0.009
"STXBP2"	-3.13	0.028
"SUGT1"	-3.09	0.001
"SV2A"	-4.54	0.034
"SYF2"	-0.62	0.034
"SYNRG"	-2.04	0.047
"SYT6"	-3.93	0.007
"TAF2"	-4.3	0.009
"TAOK1"	-3.62	0.045
"TAS2R10"	-2.84	0.048
"TAS2R5"	-1.74	0.034
"TBC1D16"	-3.4	0.044
"TBC1D17"	-4.67	0.032
"TBC1D25"	-5.52	0.005
"TBCD"	-2.57	0.027
"TBCE"	-3.26	0.033
"TBL3"	-0.36	0.042
"TBX19"	-0.836	0.04
"TCEB1"	-2.79	0.036
"TEKT2"	-4.86	0.035
"TERF1"	-1.07	0.01
"TGFBR1"	-4.28	0.015
"TGFBR2"	-4.64	0.03
"THAP3"	-6.18	0.016
"THBS1"	-7.32	0.046
"THBS2"	-5.4	0.047
"THNSL1"	-2.15	0.014
"Thrb"	-4.84	0.007
"TIE1"	-11.7	0.032
"TIGD2"	-8.94	0.033
"TIGD6"	-3.12	0.05
"TIMP2"	-5.65	0.042
"TLE2"	-2.52	0.043
"TLR4"	-4.22	0.04
"TLR5"	-2.28	0.039
"TM7SF2"	-10.6	0.015
"TMEM132D"	-2.46	0.046
"TMEM147"	-4.09	0.05
"TMEM5"	-4.21	0.002
"TMOD3"	-6.59	0.01
"TMPRSS8"	-1.64	0.005
"TNFRSF10A"	-3.19	0.015
"TNFRSF25"	-1.63	0.024
"TNKS"	-3.7	0.01
"TNKS1BP1"	-3.91	0.015
"TNKS2"	-5.34	0.042
"TNNI2"	-2.69	0.011
"TNS1"	-2.16	0.03
"TOP1"	-2.03	0.017
"TPH2"	-6.19	0.002
"TRAM2"	-1.13	0.046
"TRDN"	-3.19	0.024
"TREX2"	-1.21	0.046
"TRIM39"	-4.01	0.004
"TRIM42"	-1.84	0.038
"TRIM52"	-5	0.04
"TRNT1"	-2.36	0.047
"TRPM7"	-1.95	0.047
"TRPV6"	-5.51	0.015
"TSPY1"	-3.05	0.047
"TSTA3"	-3.66	0.04
"TTC37"	-4.33	0.018
"TTLL1"	-5.9	0.019
"TUBA1B"	-3.05	0.003
"TUBA1C"	-1.9	0.007
"TUBA3D"	-2.37	0.016
"TUBD1"	-4.47	0.023
"TUBGCP3"	-4.25	0.05
"TUBGCP4"	-5.25	0.047
"TXK"	-4.5	0.017
"U2AF1"	-5.05	0.005
"U2AF2"	-4.2	0
"UAP1L1"	-3.24	0.033
"UBA5"	-1.28	0.05
"UBAP2L"	-9.4	0.001
"UBB"	-5.27	0.044
"UBC"	-3.55	0.012
"UBE2Q2P1"	-6.93	0.04
"UBE2W"	-3.97	0.018
"UBQLNL"	-3.86	0.017
"URGCP"	-1.29	0.008
"UROD"	-3.51	0.043
"USP39"	-4.12	0
"UTP15"	-4.92	0.046
"UTS2"	-0.868	0.025
"VCP"	-6.22	0.009
"VPRBP"	-4.59	0.022
"VPS16"	-1.26	0
