"Gene name"	"score"	"pval"
"CASP8AP2"	-0.164	0.02
"CCDC104"	-0.11	0.044
"CCDC108"	-0.414	0.018
"CCDC51"	-0.246	0.045
"CCDC83"	-0.183	0.045
"CCL18"	-0.0883	0.042
"CCL25"	-0.45	0.018
"CCNB3"	-0.878	0.008
"CCR8"	-0.248	0.034
"CCT3"	-0.641	0.003
"CCT5"	-0.451	0.045
"CCT6A"	-0.686	0.015
"CCT7"	-0.479	0.005
"CCT8"	-0.0665	0.008
"CD160"	-0.21	0.013
"CD1A"	-0.283	0.034
"CD59"	-0.447	0.014
"CDC23"	-0.548	0.022
"CDC37"	-0.162	0.011
"CDK1"	-0.301	0.022
"CDK11B"	-1.07	0.001
"CDKL3"	-0.103	0.046
"CEND1"	-0.506	0.009
"CENPO"	-0.494	0.027
"CFL1"	-0.181	0.027
"CHCHD2"	-0.236	0.038
"CHCHD7"	-0.0534	0.037
"CHD4"	-0.397	0.021
"CHEK1"	-0.327	0.004
"CHERP"	-0.498	0.019
"CHIA"	-0.114	0.015
"CHRM1"	-0.608	0.02
"CHST7"	-0.271	0.015
"CLDN6"	-0.194	0.029
"CLEC5A"	-0.167	0.015
"CLK2"	-0.328	0.031
"CLTC"	-0.105	0.02
"CMPK1"	-0.146	0.043
"CMTM3"	-0.547	0.049
"CNOT1"	-0.746	0.028
"CNOT8"	-0.233	0.01
"COL25A1"	-0.382	0.023
"COPA"	-0.685	0.02
"COPB1"	-1.29	0.003
"COPZ1"	-0.326	0.017
"COX5B"	-0.161	0.012
"COX7A2P2"	-0.445	0.042
"CPSF3"	-0.267	0.008
"CRTAM"	-0.311	0.035
"CRYBA1"	-0.215	0.047
"CRYL1"	-0.538	0.039
"CSAD"	-0.284	0.043
"CSE1L"	-0.354	0.004
"CTDSPL2"	-0.0511	0.047
"CWC15"	-0.526	0.025
"CWC27"	-0.467	0.04
"CYP1A2"	-0.481	0.011
"CYP21A2"	-0.243	0.047
"DACH2"	-0.059	0.018
"DARS"	-0.268	0
"DBP"	-0.37	0.045
"DDB1"	-0.353	0.026
"DDHD2"	-0.118	0.005
"DDR1"	-0.418	0.026
"DDR2"	-0.34	0.045
"DDX18"	-1.15	0.012
"DDX41"	-0.595	0.028
"DDX46"	-0.828	0.006
"DDX51"	-0.196	0.041
"DHCR7"	-0.534	0.021
"DHX15"	-0.221	0.025
"DHX30"	-0.26	0.044
"DHX38"	-0.147	0.023
"DHX8"	-0.749	0.016
"DHX9"	-0.435	0.026
"DMC1"	-0.572	0.048
"DMKN"	-0.346	0.042
"DNAI1"	-0.0292	0.031
"DNAJC1"	-0.316	0.027
"DNAJC19"	-0.402	0.017
"DNAJC8"	-0.155	0.027
"DNASE2B"	-0.327	0.043
"DPY19L4"	-0.105	0.014
"DSC2"	-0.218	0.01
"DULLARD"	-0.355	0.04
"DUSP26"	-0.118	0.021
"DUSP7"	-0.452	0.034
"DYNC1H1"	-0.587	0.008
"DYNC1LI2"	-0.0161	0.044
"DYNLRB1"	-0.563	0.041
"DYNLT3"	-0.145	0.009
"ECT2"	-0.392	0.003
"EEA1"	-0.128	0.049
"EEF1A1"	-0.0747	0.002
"EEF2"	-0.923	0.012
"EEF2K"	-0.247	0.023
"EFTUD2"	-0.816	0.017
"EGFLAM"	-0.0901	0.044
"EGLN3"	-0.116	0.003
"EGR1"	-0.17	0.044
"EIF1AX"	-0.463	0.009
"EIF2A"	-0.184	0.008
"EIF2AK2"	-0.594	0.02
"EIF2B4"	-0.328	0.045
"EIF2S2"	-0.685	0.031
"EIF2S3"	-0.496	0.048
"EIF3A"	-0.794	0.004
"EIF3B"	-1.11	0.004
"EIF3C"	-0.655	0.027
"EIF3D"	-0.837	0.007
"EIF3FP3"	-0.67	0.031
"EIF3G"	-0.749	0.02
"EIF3H"	-0.279	0.008
"EIF3I"	-1.01	0.044
"EIF4A3"	-0.572	0.004
"EIF4E3"	-0.473	0.02
"EIF5B"	-0.789	0.001
"EMILIN1"	-0.179	0.039
"EPRS"	-0.166	0.042
"ERCC6L"	-0.61	0.031
"ERG"	-0.161	0.028
"ERGIC2"	-0.0875	0.043
"ERV3"	-0.402	0.038
"ESPN"	-0.592	0.041
"EVX1"	-0.852	0.043
"EXOC1"	-0.264	0.01
"EXOSC10"	-0.403	0.007
"EXOSC9"	-0.51	0.03
"FAM110B"	-0.0494	0.045
"FAM126A"	-0.725	0.023
"FAM13A"	-0.138	0.02
"FAM24B"	-0.15	0.032
"FAM47A"	-0.177	0.047
"FBXL7"	-0.265	0.04
"FBXW2"	-0.00169	0.021
"FCER1G"	-0.139	0.019
"FCRL2"	-0.0837	0.011
"FCRL3"	-0.417	0.021
"FEZF1"	-0.148	0.041
"FFAR1"	-0.0516	0.012
"FGF13"	-0.108	0.013
"FKBP6"	-0.209	0.026
"FLT3LG"	-0.11	0.019
"FNDC7"	-0.9	0.041
"FNTAL1"	-0.167	0.023
"FOS"	-0.375	0.045
"FRAS1"	-0.368	0.035
"FRMD1"	-0.155	0.023
"FRMD4A"	-0.522	0.043
"FTSJ3"	-0.836	0.01
"FUT8"	-0.276	0.039
"FUT9"	-0.523	0.009
"GABRA3"	-0.108	0.043
"GABRB2"	-0.0956	0.02
"GAPDHL18"	-0.0833	0.044
"GCLC"	-0.00952	0.019
"GDI1"	-0.0712	0.035
"GEM"	-0.346	0.021
"GGA3"	-0.32	0.04
"GIPR"	-0.148	0.018
"GK5"	-0.55	0
"GLYCTK"	-0.203	0.029
"GMIP"	-0.143	0.049
"GNL3"	-0.484	0.003
"GPAM"	-0.44	0.041
"GPC6"	-0.859	0.011
"GPD2"	-0.237	0.043
"GPX4"	-0.161	0.004
"GREM1"	-0.407	0.014
"GRK1"	-0.0439	0.022
"GRM5"	-0.225	0.016
"GRPEL2"	-0.369	0.047
"GRSF1"	-0.344	0.044
"GSR"	-0.183	0.029
"GTPBP3"	-0.0439	0.012
"GTPBP4"	-0.272	0.032
"GTPBP5"	-0.138	0.034
"GTPBP8"	-0.265	0.045
"HAL"	-0.285	0.046
"HAUS1"	-0.206	0.009
"HAUS2"	-0.161	0.011
"HDAC3"	-0.453	0.046
"HES1"	-0.118	0.047
"HIATL1"	-0.26	0.034
"HINT3"	-0.299	0.015
"HIST1H1B"	-0.153	0.027
"HIST1H2BD"	-0.447	0.045
"HLA-DQB1"	-0.425	0.049
"HLA-DRB3"	-0.787	0.02
"HLA-DRB5"	-0.472	0.023
"HNRNPC"	-1.15	0.004
"HNRNPM"	-0.633	0.043
"HNRNPU"	-0.657	0.025
"HORMAD2"	-0.154	0.038
"HP"	-0.214	0.027
"HPRT1"	-0.142	0.03
"HPS3"	-0.443	0.033
"HS3ST4"	-0.0964	0.047
"HSFY2"	-0.116	0.016
"HSPA9"	-0.531	0.033
"HSPG2"	-0.692	0.02
"HYAL2"	-0.419	0.023
"IARS"	-0.21	0.05
"ICK"	-0.407	0.02
"ID4"	-0.135	0.031
"IFFO1"	-0.148	0.039
"IFNA1"	-0.167	0.043
"IGFBP2"	-0.453	0.008
"IGFBP7"	-0.27	0.003
"IGSF10"	-0.182	0.008
"IGSF6"	-0.211	0.027
"IHH"	-0.134	0.04
"IL1F10"	-0.231	0.039
"IL23R"	-0.226	0.023
"INPP5E"	-0.281	0.027
"INTS4L1"	-0.516	0.024
"IQGAP1"	-0.258	0.012
"IREB2"	-0.0459	0.043
"ITGA2"	-0.476	0.012
"ITPRIP"	-0.205	0.031
"IVL"	-0.352	0.047
"KANK3"	-0.163	0.049
"KARS"	-0.755	0.008
"KAT2B"	-0.483	0.043
"KCNB2"	-0.0569	0.031
"KCNC3"	-0.649	0.048
"KCNC4"	-0.21	0.012
"KCNN3"	-0.519	0.027
"KCTD1"	-0.128	0.021
"KIAA0101"	-0.428	0.019
"KIAA1217"	-0.178	0.047
"KIAA1267"	-0.504	0.036
"KIF18A"	-0.164	0.038
"KIF5A"	-0.237	0.047
"KIF7"	-0.106	0.044
"KIR3DL2"	-0.193	0.005
"KLHL14"	-0.371	0.05
"KLHL28"	-0.42	0.026
"KLRC1"	-0.257	0.016
"KPNB1"	-0.771	0.005
"KRT7"	-0.27	0.045
"KRT8P11"	-0.25	0.025
"LARP1"	-0.352	0.017
"LARS"	-0.193	0.042
"LASS6"	-0.349	0.031
"LCK"	-0.339	0.003
"LCN10"	-0.307	0
"LCT"	-0.29	0.031
"LDHC"	-0.186	0.009
"LEMD2"	-0.317	0.042
"LILRA2"	-0.186	0.045
"LMAN2"	-0.287	0.021
"LPCAT2"	-0.301	0.018
"LPL"	-0.074	0.015
"LPXN"	-0.14	0.041
"LRIT1"	-0.513	0.047
"LRRC37A"	-0.332	0.041
"LSM3"	-0.341	0.008
"LSM4"	-0.572	0.008
"LSM5"	-0.625	0.009
"LSM6"	-0.434	0.008
"LUZP1"	-0.13	0.04
"LY6K"	-0.273	0.028
"LY96"	-0.724	0.048
"MAGEA10"	-0.21	0.047
"MAGED4B"	-0.162	0.042
"MAGOH"	-0.0907	0.017
"MAML1"	-0.387	0.041
"MAP3K12"	-0.343	0.043
"MAP3K9"	-0.47	0.013
"MAP4K2"	-0.287	0.022
"MAPK8IP3"	-0.257	0.034
"MAPKAPK5"	-0.371	0.041
"MAPKBP1"	-0.34	0.024
"MARK1"	-0.379	0.012
"MASTL"	-0.515	0
"MAX"	-0.169	0.044
"MBL2"	-0.465	0.017
"MCM2"	-0.337	0.028
"MCM4"	-0.316	0.032
"MCOLN2"	-0.312	0.004
"MDK"	-0.197	0.041
"MDM1"	-0.379	0.043
"MDN1"	-0.974	0.011
"ME3"	-0.108	0.027
"MED14"	-0.159	0.037
"MED30"	-0.388	0.006
"MESP1"	-0.163	0.01
"MESP2"	-0.0738	0.044
"MFAP1"	-0.438	0.049
"MFAP2"	-0.0839	0.025
"MFSD8"	-0.0695	0.04
"MGST2"	-0.148	0.039
"MID1IP1"	-0.519	0.017
"MIPOL1"	-0.143	0.029
"MIXL1"	-0.0763	0.019
"MKI67IP"	-0.0526	0.01
"MKRN1"	-0.262	0.034
"MKX"	-0.0669	0.042
"MLL5"	-0.175	0.021
"MLNR"	-0.3	0.044
"MMADHC"	-0.33	0.045
"MN1"	-0.274	0.003
"MOGAT1"	-0.296	0.012
"MPP2"	-0.24	0.009
"MPPED1"	-0.184	0.019
"MRPL46"	-0.138	0.044
"MS4A13"	-0.285	0.023
"MS4A7"	-0.318	0.009
"MTMR3"	-0.0541	0.036
"MTX1"	-0.145	0.038
"MYBL2"	-0.261	0.04
"MYBPH"	-0.107	0.049
"MYNN"	-0.0527	0.023
"MYO3B"	-0.176	0.011
"MYOCD"	-0.106	0.027
"NAB1"	-0.516	0.006
"NACA"	-0.672	0.047
"NACAP1"	-0.542	0.047
"NAPA"	-0.988	0.003
"NAPG"	-0.352	0.017
"NARFL"	-0.127	0.026
"NARS"	-0.136	0
"NAT8B"	-0.25	0.015
"NAT8L"	-0.196	0.031
"NCAPG"	-0.249	0.015
"NCBP1"	-0.317	0.017
"NCOA2"	-0.24	0.044
"NCOR2"	-0.34	0.004
"NDUFAF2"	-0.126	0.023
"NDUFS7"	-0.256	0.027
"NEDD8"	-0.778	0.014
"NID2"	-0.384	0.031
"NLRP1"	-0.192	0.023
"NPHS2"	-0.199	0.02
"NPTN"	-0.282	0.045
"NR1H4"	-0.042	0.045
"NRP2"	-0.385	0.034
"NSL1"	-0.169	0.047
"NT5DC2"	-0.187	0.04
"NUDT4"	-0.794	0.017
"NUF2"	-0.713	0.004
"NUP133"	-0.447	0.025
"NUP205"	-0.754	0.003
"NUP210L"	-0.223	0.044
"NUP88"	-0.388	0.033
"NUP93"	-1.18	0.001
"NUP98"	-0.177	0
"NUS1"	-0.0803	0.025
"NXF1"	-0.384	0.012
"OFD1"	-0.206	0.035
"OPRL1"	-0.174	0.027
"OR10X1"	-0.0819	0.026
"OR10Z1"	-0.219	0.048
"OR1E1"	-0.234	0.02
"OR1E2"	-0.329	0.049
"OR2D2"	-0.103	0.047
"OR2S2"	-0.379	0.008
"OR2T10"	-0.26	0.031
"OR4K17"	-0.204	0.016
"OR51E2"	-0.431	0.026
"OR51V1"	-0.323	0.034
"OR52L1"	-0.239	0.028
"OR5T3"	-0.487	0.023
"ORC2L"	-0.146	0.02
"OSTC"	-0.189	0.044
"OVOL2"	-0.329	0.024
"OXGR1"	-0.198	0.004
"PA2G4"	-0.233	0.041
"PABPN1"	-0.776	0.004
"PAFAH1B1"	-0.0417	0.008
"PAPOLA"	-0.574	0.032
"PAPOLB"	-0.313	0.021
"PARN"	-0.122	0.002
"PBX4"	-0.475	0.023
"PCBP1"	-0.914	0.043
"PCBP2"	-0.533	0.023
"PDCD2"	-0.232	0.049
"PDE1B"	-0.634	0.027
"PDIK1L"	-0.572	0.034
"PEF1"	-0.143	0.044
"PELP1"	-0.422	0.011
"PEX6"	-0.131	0.013
"PHB"	-0.936	0.008
"PHF16"	-0.433	0.01
"PHF5A"	-0.479	0.013
"PI4KAP2"	-0.349	0.026
"PIK3CB"	-0.346	0.027
"PLD1"	-0.175	0.005
"PLDN"	-0.386	0.041
"PLEK2"	-0.282	0.041
"PLEKHH1"	-0.476	0.015
"POLA1"	-0.488	0.005
"POLDIP3"	-0.177	0.027
"POLE"	-0.266	0.008
"POLM"	-0.166	0.027
"POLR2A"	-0.506	0.02
"POLR2B"	-0.154	0.026
"POLR2D"	-0.896	0.005
"POLR2E"	-0.701	0.009
"POLR2H"	-0.164	0.037
"POLR2I"	-0.38	0.003
"POLR2J"	-0.37	0.042
"PON3"	-0.128	0.048
"POU3F3"	-0.094	0.01
"POU4F2"	-0.0562	0.025
"PPIE"	-0.193	0.012
"PPP1R10"	-0.456	0.026
"PPP1R15B"	-0.597	0.042
"PPP2R1A"	-0.306	0.004
"PRDX4"	-0.029	0.005
"PRKAG1"	-0.52	0.009
"PRPF18"	-0.697	0.042
"PRPF19"	-1.04	0.006
"PRPF31"	-0.933	0.007
"PRPF38A"	-0.684	0.009
"PRPF8"	-0.893	0
"PRTN3"	-0.311	0.028
"PSMA1"	-0.638	0.012
"PSMA2"	-0.18	0.027
"PSMA3"	-0.93	0.004
"PSMA4"	-0.0378	0.023
"PSMB1"	-0.153	0.047
"PSMB2"	-0.853	0
"PSMB3"	-0.424	0.008
"PSMB5"	-0.373	0.007
"PSMB6"	-0.229	0.012
"PSMC2"	-0.765	0.001
"PSMD1"	-0.852	0.001
"PSMD11"	-0.12	0.004
"PSMD12"	-0.479	0.008
"PSMD13"	-0.221	0.047
"PSMD14"	-0.201	0.027
"PSMD3"	-0.262	0.004
"PSMD7"	-0.422	0.001
"PSMD8"	-0.699	0.011
"PTPN22"	-0.0855	0.012
"PTPN9"	-0.672	0.015
"PTPRA"	-0.0768	0.041
"PTPRC"	-0.264	0.027
"PTPRF"	-0.552	0.026
"PUM1"	-0.223	0.02
"PURA"	-0.219	0.043
"PYDC1"	-0.132	0.015
"PYGB"	-0.296	0.023
"QKI"	-0.324	0.04
"RAB1A"	-0.222	0.045
"RAB20"	-0.195	0.047
"RABL2A"	-0.289	0.047
"RAG1"	-0.197	0.005
"RAI2"	-0.0696	0.013
"RAMP2"	-0.0945	0.034
"RAN"	-1.05	0.003
"RANGAP1"	-0.0963	0.012
"RANGRF"	-0.428	0.01
"RARRES2"	-0.161	0.03
"RASL11B"	-0.254	0.031
"RASSF2"	-0.0997	0.023
"RBAK"	-0.0902	0.039
"RBL1"	-0.223	0.03
"RBM12"	-0.0575	0.025
"RBM17"	-0.687	0.001
"RBM7"	-0.0675	0.024
"RBMX"	-0.327	0.004
"RBMXL1"	-0.534	0.02
"RBP1"	-0.333	0.023
"RDH13"	-0.142	0.043
"RERG"	-0.375	0.036
"RET"	-0.049	0.033
"RET"	-0.398	0.033
"RFC4"	-0.72	0.016
"RFC5"	-0.196	0.027
"RFTN1"	-0.478	0.036
"RHD"	-0.335	0.009
"RINT1"	-0.624	0.011
"RIPK2"	-0.149	0.047
"RIPK3"	-0.275	0.002
"RNASE8"	-0.477	0.017
"RNF111"	-0.181	0.045
"RNF141"	-0.157	0.04
"RNF150"	-0.187	0.023
"RNF8"	-0.242	0.036
"RPA2"	-0.366	0.004
"RPA3"	-0.46	0.043
"RPL10"	-0.561	0.009
"RPL10A"	-1.1	0.002
"RPL11"	-1.28	0
"RPL12"	-0.505	0.003
"RPL13"	-0.732	0.011
"RPL13A"	-0.741	0.047
"RPL14"	-0.635	0.002
"RPL17"	-0.666	0.009
"RPL18"	-0.992	0.007
"RPL18A"	-0.667	0.003
"RPL19"	-0.595	0.007
"RPL23"	-1.18	0.001
"RPL23A"	-0.576	0.004
"RPL24"	-0.64	0.002
"RPL27"	-0.82	0.021
"RPL3"	-1.12	0.002
"RPL30"	-0.629	0.05
"RPL31"	-0.796	0.007
"RPL32"	-1.22	0
"RPL34"	-0.918	0.001
"RPL35"	-0.822	0.011
"RPL35A"	-0.815	0.017
"RPL36"	-1.16	0.003
"RPL37"	-0.857	0.007
"RPL37A"	-1.05	0.003
"RPL38"	-0.43	0.009
"RPL39"	-0.49	0.009
"RPL4"	-0.884	0.002
"RPL5"	-0.919	0.002
"RPL6"	-0.763	0.002
"RPL7"	-1.01	0.001
"RPL7A"	-0.766	0.003
"RPL9"	-1.11	0.001
"RPLP0"	-0.781	0.014
"RPLP2"	-0.329	0.034
"RPS11"	-0.816	0.007
"RPS12"	-0.463	0.007
"RPS13"	-1.15	0.001
"RPS14"	-0.942	0.007
"RPS15"	-0.361	0.041
"RPS15A"	-1.17	0.001
"RPS17"	-0.775	0.008
"RPS18"	-0.608	0.009
"RPS19"	-0.82	0.002
"RPS20"	-0.853	0.008
"RPS24"	-0.642	0.014
"RPS25"	-0.308	0.05
"RPS26"	-1.21	0.001
"RPS27"	-0.22	0.007
"RPS27A"	-0.809	0
"RPS29"	-0.835	0.007
"RPS3"	-1.16	0.005
"RPS3A"	-0.576	0.007
"RPS6"	-1.11	0.002
"RPS7"	-0.878	0.002
"RPS8"	-0.93	0.017
"RPS9"	-0.921	0.048
"RPSA"	-0.953	0.001
"RPSAP58"	-0.681	0.012
"RRM1"	-0.229	0.009
"RRS1"	-0.446	0.015
"RSL24D1"	-0.473	0.02
"RTF1"	-0.546	0.005
"RXFP1"	-0.293	0.015
"SAPS3"	-0.322	0.047
"SART3"	-0.388	0.038
"SCGB2A1"	-0.227	0.011
"SCHIP1"	-0.145	0.007
"SCLY"	-0.165	0.008
"SCNN1G"	-0.326	0.047
"SCRG1"	-0.587	0.004
"SDCCAG3"	-0.219	0.037
"SDHA"	-0.317	0.023
"SDR9C7"	-0.294	0.042
"SERPINA9"	-0.0232	0.047
"SERPINB13"	-0.15	0.027
"SERPINF2"	-0.173	0.047
"SEZ6L2"	-0.228	0.003
"SF3A1"	-1.04	0.008
"SF3A2"	-0.386	0.041
"SF3B1"	-0.359	0.001
"SF3B2"	-1	0.008
"SF3B3"	-1.06	0.018
"SF3B5"	-0.741	0.023
"SFN"	-0.45	0.027
"SFPQ"	-0.663	0.038
"SFRS1"	-0.731	0.001
"SFRS11"	-0.155	0.041
"SFRS3"	-0.27	0.031
"SFRS4"	-0.382	0.047
"SH2D1A"	-0.482	0.035
"SH2D2A"	-0.55	0.04
"SH3RF1"	-0.293	0.001
"SHC4"	-0.0766	0.027
"SHFM1"	-0.437	0.046
"SIP1"	-0.304	0.03
"SIRPD"	-0.17	0.033
"SIT1"	-0.11	0.033
"SKP1"	-0.368	0.013
"SLC10A2"	-0.314	0.029
"SLC12A2"	-0.378	0.009
"SLC18A1"	-0.288	0.02
"SLC22A20"	-0.299	0.047
"SLC23A1"	-0.343	0.026
"SLC25A20"	-0.178	0.045
"SLC35F5"	-0.119	0.044
"SLITRK1"	-0.0148	0.024
"SLITRK3"	-0.111	0.008
"SMARCA4"	-0.0919	0.023
"SMC2"	-0.522	0.028
"SMG1"	-0.339	0.005
"SMN1"	-0.132	0.024
"SMN2"	-0.188	0.009
"SMURF2"	-0.562	0.042
"SNAPC1"	-0.381	0.048
"SNAPC3"	-0.359	0.017
"SND1"	-0.09	0.03
"SNRNP200"	-0.872	0.004
"SNRNP27"	-0.508	0.012
"SNRNP70"	-0.564	0.02
"SNRPA1"	-0.224	0.043
"SNRPB2"	-0.136	0.041
"SNRPD1"	-0.784	0.023
"SOCS1"	-0.0379	0.031
"SOCS3"	-0.0526	0.015
"SORCS3"	-0.116	0.033
"SPARC"	-0.218	0.048
"SPINT2"	-0.338	0.027
"SPRED1"	-0.42	0.017
"SPTBN1"	-0.303	0.045
"SRBD1"	-0.243	0.025
"SRCAP"	-0.666	0.017
"SRP54"	-0.401	0.005
"SRP9"	-0.466	0.036
"SRPK3"	-0.313	0.04
"SRRT"	-0.499	0.008
"SSBP1"	-0.262	0.012
"SSRP1"	-0.257	0.025
"SSX6"	-0.21	0.04
"ST18"	-0.695	0.009
"ST7"	-0.126	0.04
"ST8SIA2"	-0.0461	0.009
"STAG2"	-0.186	0.041
"STARD10"	-0.251	0.012
"STARD5"	-0.155	0.021
"STIL"	-0.127	0.036
"STK16"	-0.261	0.026
"STK3"	-0.307	0.009
"STK32A"	-0.045	0.027
"STRBP"	-0.0748	0.043
"STRN"	-0.11	0.047
"SUGT1"	-0.179	0.031
"SUMF1"	-0.106	0.005
"SUPT6H"	-0.306	0.017
"SV2A"	-0.314	0.036
"SYMPK"	-0.428	0.026
"TAF2"	-0.526	0.008
"TAF4B"	-0.35	0.011
"TAS2R14"	-0.313	0.008
"TAS2R7"	-0.0794	0.047
"TBC1D17"	-0.47	0.009
"TBC1D8"	-0.0815	0.009
"TBC1D8B"	-0.226	0.023
"TCF15"	-0.0792	0.041
"TCTEX1D1"	-0.304	0.009
"TDRD3"	-0.225	0.043
"TDRD4"	-0.186	0.009
"TEKT2"	-0.438	0.035
"TEX261"	-0.141	0.044
"THBS2"	-0.196	0.037
"THOC4"	-0.472	0.007
"TIE1"	-0.472	0.02
"TJP3"	-0.0133	0.002
"TM4SF19"	-0.139	0.04
"TMED7"	-0.412	0.011
"TMEM5"	-0.418	0.018
"TMOD3"	-0.637	0.032
"TMPRSS8"	-0.47	0.017
"TMPRSS9"	-0.351	0.009
"TNFRSF18"	-0.23	0.031
"TNFSF15"	-0.116	0.017
"TNNT1"	-0.118	0.047
"TNNT2"	-0.0689	0.041
"TNS4"	-0.155	0.029
"TRAK1"	-0.479	0.008
"TRIM11"	-0.156	0.018
"TRIM2"	-0.131	0.024
"TRIM29"	-0.142	0.008
"TRIM39"	-0.229	0.032
"TRPV6"	-0.34	0.019
"TSEN34"	-0.124	0.041
"TTC17"	-0.196	0.036
"TTC26"	-0.508	0.038
"TTC29"	-0.0855	0.034
"TUBA1B"	-1.14	0
"TUBA1C"	-1.12	0
"TUBB2A"	-0.121	0.046
"TUBG1"	-0.107	0.022
"TUBGCP2"	-0.971	0.004
"TUBGCP3"	-0.533	0.002
"TXK"	-0.467	0.024
"TXNL4A"	-0.259	0.035
"U2AF1"	-0.996	0.003
"U2AF2"	-0.833	0.03
"UBA1"	-0.342	0.005
"UBA52"	-0.287	0.023
"UBAP2L"	-0.23	0.044
"UBB"	-0.529	0.012
"UBC"	-0.595	0.016
"UBE2Q2P1"	-0.409	0.038
"UBL4A"	-0.119	0.023
"UGT2A1"	-0.263	0.015
"UHMK1"	-0.0597	0.009
"ULK3"	-0.286	0.044
"UROD"	-0.28	0
"USH1C"	-0.283	0.017
"USH2A"	-0.207	0.026
"USP39"	-0.827	0.001
"USP47"	-0.158	0.016
"USPL1"	-0.397	0.015
"VAMP7"	-0.0667	0.023
"VCL"	-0.0572	0.008
"VCP"	-0.423	0
"VDAC1"	-0.373	0.004
"VENTX"	-0.0418	0.032
"VOPP1"	-0.166	0.023
"VWCE"	-0.484	0.012
"WDR12"	-0.276	0.021
"WDR44"	-0.284	0.038
"WDR93"	-0.165	0.048
"WDSUB1"	-0.25	0.047
"WIPI1"	-0.662	0.007
"WNT5A"	-0.0602	0.027
"WWP2"	-0.0996	0.022
"XBP1"	-0.343	0.001
"XPO1"	-0.366	0.024
"XRCC3"	-0.295	0.048
"YARS"	-0.096	0.023
"YWHAE"	-0.0779	0.021
"ZAN"	-0.399	0.047
"ZBTB48"	-0.334	0.011
"ZCCHC16"	-0.159	0.011
"ZCCHC2"	-0.209	0.023
"ZCCHC3"	-0.17	0.015
"ZDHHC20"	-0.293	0.047
"ZMAT2"	-0.502	0.017
"ZNF141"	-0.231	0.036
"ZNF207"	-0.582	0.001
"ZNF221"	-0.273	0.05
"ZNF223"	-0.15	0.044
"ZNF256"	-0.179	0.032
"ZNF286A"	-0.267	0.039
"ZNF323"	-0.198	0.006
"ZNF410"	-0.466	0.007
