"Gene name"	"score"	"pval"
"CDR2"	-0.468	0.041
"CELSR2"	-0.183	0.032
"CEND1"	-0.653	0.001
"CENPC1"	-0.261	0.048
"CENPO"	-0.917	0.01
"CEP192"	-0.416	0.046
"CEP70"	-0.277	0.031
"CEPT1"	-0.274	0.041
"CERK"	-0.164	0.017
"CHD4"	-0.645	0.004
"CHEK1"	-0.736	0.03
"CHN2"	-0.309	0.018
"CHPF2"	-0.46	0.038
"CHRM1"	-0.168	0.018
"CIITA"	-0.164	0.043
"CLCN5"	-0.406	0.041
"CLIC2"	-0.1	0.04
"CLP1"	-0.336	0.046
"CLTA"	-0.406	0.049
"CLUL1"	-0.492	0.031
"CMPK1"	-0.343	0.031
"CMTM3"	-0.771	0.001
"CMTM4"	-0.491	0.021
"CNGA1"	-0.508	0.005
"CNPY4"	-0.336	0.033
"COL20A1"	-0.283	0.038
"COPA"	-0.584	0.004
"COPB1"	-1.44	0.003
"COPE"	-0.3	0.049
"COPS2"	-0.786	0.018
"COPZ1"	-1.1	0.004
"COX7A2P2"	-0.264	0.027
"CPNE1"	-0.266	0.017
"CPSF1"	-0.728	0.033
"CPSF3"	-0.785	0.031
"CPT1A"	-0.327	0.037
"CPXM1"	-0.447	0.016
"CREBZF"	-0.365	0.041
"CRP"	-0.0888	0.038
"CRYL1"	-0.398	0.031
"CSE1L"	-0.599	0.018
"CSTL1"	-0.3	0.021
"CTR9"	-0.272	0.038
"CUL7"	-0.242	0.012
"CWC15"	-0.283	0.037
"CXADR"	-0.362	0.027
"CYP26C1"	-0.48	0.041
"DAPK1"	-0.742	0.013
"DBF4"	-0.621	0.008
"DBP"	-0.316	0.041
"DDHD2"	-0.172	0.027
"DDIT4"	-0.186	0.028
"DDR1"	-0.305	0.038
"DDX17"	-0.264	0.023
"DDX18"	-0.62	0.008
"DDX21"	-0.614	0.02
"DDX23"	-0.667	0.031
"DDX41"	-0.643	0.028
"DDX46"	-0.695	0.023
"DDX49"	-0.665	0.015
"DKK3"	-0.302	0.021
"DLG4"	-0.379	0.015
"DLG5"	-0.528	0.016
"DLGAP5"	-0.296	0.031
"DLK2"	-0.284	0.033
"DNAJB11"	-0.388	0.031
"DNAJB6"	-0.623	0.038
"DNAJC1"	-0.529	0.035
"DNAJC19"	-0.397	0.03
"DNASE1L3"	-0.577	0.01
"DNM2"	-0.527	0.043
"DNMT1"	-0.432	0.041
"DNTTIP2"	-0.687	0.02
"DPM2"	-0.188	0.019
"DPP9"	-0.164	0.031
"DRD2"	-0.508	0.047
"DSC2"	-0.45	0.026
"DSCR8"	-0.105	0.01
"DTNA"	-0.478	0.007
"DUOXA2"	-0.376	0.028
"DUPD1"	-0.0665	0.018
"DUSP22"	-0.356	0.041
"DYNC1H1"	-0.662	0.044
"DYNC1I2"	-0.773	0.038
"DYNLL2"	-0.335	0.044
"DYNLRB1"	-0.799	0.035
"DYNLT3"	-0.391	0.018
"EEF2"	-0.714	0.015
"EFTUD2"	-1.27	0
"EIF1AX"	-0.575	0.007
"EIF2AK2"	-0.416	0.008
"EIF2AK3"	-0.32	0.017
"EIF2B2"	-0.725	0.015
"EIF2B3"	-0.572	0.048
"EIF2S2"	-0.962	0.033
"EIF3A"	-1.32	0.004
"EIF3B"	-1.03	0.004
"EIF3C"	-0.859	0.018
"EIF3D"	-0.92	0.001
"EIF3F"	-0.41	0.035
"EIF3G"	-1.02	0.004
"EIF3I"	-1.07	0.025
"EIF3M"	-0.596	0.008
"EIF4A2"	-0.385	0.042
"EIF4A3"	-0.865	0.021
"EIF5B"	-1.28	0.002
"EIF6"	-0.301	0.006
"EPM2A"	-0.149	0.041
"EPS8"	-0.121	0.003
"EPS8L3"	-0.127	0.021
"ERBB2"	-0.694	0.044
"ERF"	-0.329	0.037
"ERH"	-0.822	0.02
"ERO1L"	-0.278	0.038
"ETHE1"	-0.277	0.007
"ETS2"	-0.541	0.039
"EVX1"	-0.682	0.002
"EVX2"	-0.494	0.014
"EXOSC10"	-0.833	0.001
"EXOSC4"	-0.429	0.001
"EXOSC9"	-0.333	0.02
"FAM126A"	-0.532	0.031
"FAM164C"	-0.527	0.031
"FAM24B"	-0.167	0.015
"FANCG"	-0.47	0.038
"FAT1"	-0.393	0.036
"FBXO4"	-0.144	0.038
"FBXO9"	-0.764	0.014
"FCRL3"	-0.607	0.007
"FERMT2"	-0.409	0.023
"FGF5"	-0.225	0.042
"FIP1L1"	-0.355	0.041
"FNTB"	-0.226	0.007
"FOSL2"	-0.0934	0.043
"FOXA3"	-0.402	0.014
"FOXO1"	-0.31	0.041
"FSCB"	-0.463	0.032
"FUNDC2"	-0.32	0.05
"FUT9"	-0.553	0.031
"FUZ"	-0.228	0.043
"FZD2"	-0.318	0.041
"G6PC"	-0.297	0.04
"GABRB1"	-0.235	0.036
"GALNT11"	-0.164	0.034
"GALR1"	-0.584	0.041
"GAR1"	-0.451	0.023
"GDF9"	-0.21	0.037
"GDPD1"	-0.449	0.009
"GLT25D2"	-0.349	0.02
"GMPS"	-0.593	0.018
"GNA11"	-0.536	0.027
"GNAI3"	-0.175	0.041
"GPC6"	-0.741	0.008
"GPER"	-0.213	0.045
"GPR110"	-0.664	0.034
"GPT2"	-0.344	0.03
"GRIA1"	-0.152	0.03
"GRIN2C"	-0.53	0.037
"GRK4"	-0.335	0.028
"GRM4"	-0.169	0.033
"GRM5"	-0.414	0.032
"GRPEL2"	-0.343	0.018
"GSG1"	-0.0659	0.023
"GTF2F2"	-0.495	0.043
"GTF3C4"	-0.419	0.016
"GTF3C5"	-0.257	0.032
"HAUS2"	-0.701	0.019
"HAUS6"	-0.228	0.024
"HDAC3"	-0.345	0.048
"HDAC6"	-0.197	0.044
"HERC2P2"	-0.209	0.003
"HEY2"	-0.591	0.027
"HHLA1"	-0.407	0.007
"HINT3"	-0.456	0.01
"HIST1H3C"	-0.157	0.047
"HIST2H2AC"	-0.381	0.038
"HLA-DRB3"	-0.327	0.038
"HLA-DRB4"	-0.369	0.042
"HLA-DRB5"	-0.433	0.035
"HMGCL"	-0.399	0.031
"HMSD"	-0.45	0.025
"HNRNPC"	-1.09	0.001
"HNRNPM"	-0.819	0.034
"HNRNPU"	-0.727	0.01
"HOXA5"	-0.46	0.035
"HOXC11"	-0.376	0.04
"HRASLS"	-0.423	0.015
"HSDL2"	-0.639	0.036
"HSP90AB2P"	-0.081	0.048
"HSPG2"	-0.705	0.035
"HTRA4"	-0.194	0.044
"HUS1"	-0.44	0.018
"HUWE1"	-0.0961	0.023
"IFRD2"	-0.354	0.05
"IL12RB1"	-0.37	0.035
"IL7R"	-0.192	0.043
"IMP4"	-0.467	0.032
"INSR"	-0.587	0.007
"INTS10"	-0.517	0.033
"INTS3"	-0.329	0.048
"INTS4L1"	-0.728	0.008
"INTS7"	-0.23	0.048
"INTS9"	-0.829	0.036
"IRS1"	-0.345	0.046
"ISY1"	-0.565	0.019
"ITGA2"	-0.722	0.021
"ITGAV"	-0.747	0.042
"JUN"	-0.248	0.045
"KARS"	-1.2	0.001
"KCNE1"	-0.396	0.004
"KCNN3"	-0.574	0.031
"KCTD14"	-0.437	0.025
"KDM1A"	-0.358	0.041
"KDM5D"	-0.478	0.022
"KDSR"	-0.555	0.015
"KIAA0101"	-0.413	0.033
"KIR3DL2"	-0.406	0.008
"KLHL31"	-0.334	0.049
"KLK15"	-0.388	0.03
"KPNA5"	-0.4	0.035
"KPNB1"	-0.848	0.002
"KRT24"	-0.374	0.045
"KRT28"	-0.742	0.041
"KRT34"	-0.43	0.026
"KRT8P11"	-0.426	0.026
"KTN1"	-0.477	0.02
"L3MBTL"	-0.381	0.022
"LARP1"	-0.516	0.041
"LCN10"	-0.591	0.013
"LDHC"	-0.955	0.05
"LEPR"	-0.441	0.032
"LHFPL5"	-0.363	0.03
"LIAS"	-0.482	0.014
"LPHN1"	-0.278	0.021
"LRFN2"	-0.257	0.012
"LRRN3"	-0.381	0.049
"LSM3"	-0.683	0.018
"LSM5"	-0.886	0.015
"LSM6"	-0.574	0.004
"LUC7L3"	-0.447	0.045
"LUZP1"	-0.379	0.036
"LY96"	-0.535	0.01
"MAK16"	-0.819	0.025
"MAP3K5"	-0.181	0.033
"MAPKAP1"	-0.347	0.001
"MATR3"	-0.453	0.024
"MBD6"	-0.275	0.037
"MCM2"	-0.658	0.018
"MCM4"	-0.603	0.034
"MCOLN2"	-0.31	0.001
"MDN1"	-0.955	0.036
"MED1"	-0.541	0.016
"MEP1B"	-0.151	0.022
"METTL13"	-0.354	0.049
"METTL2A"	-0.182	0.044
"METTL2B"	-0.216	0.049
"MGAT1"	-0.33	0.035
"MKX"	-0.458	0.019
"MLNR"	-0.367	0.043
"MORF4L2"	-0.475	0.026
"MPL"	-0.763	0.034
"MPPE1"	-0.241	0.015
"MRPL22"	-0.247	0.045
"MRPL23"	-0.175	0.04
"MRPL37"	-0.518	0.032
"MRPS31"	-0.263	0.04
"MS4A13"	-0.704	0.035
"MTMR11"	-0.26	0.038
"MTMR8"	-0.256	0.04
"MTOR"	-0.942	0.01
"MUTED"	-0.368	0.042
"MYD88"	-0.169	0.037
"MYO3B"	-0.726	0.008
"MYRIP"	-0.619	0.007
"NAA38"	-0.41	0.041
"NACA"	-0.781	0.011
"NAPA"	-0.469	0.003
"NAPG"	-0.657	0.033
"NAT1"	-0.0691	0.036
"NAT8B"	-0.325	0.035
"NCBP1"	-0.537	0.033
"NCKAP1L"	-0.377	0.01
"NCOA2"	-0.26	0.042
"NCOR2"	-0.479	0.041
"NDUFA13"	-0.29	0.018
"NEDD8"	-0.82	0.009
"NF1"	-0.292	0.017
"NFKBIL2"	-0.21	0.038
"NHEJ1"	-0.463	0.05
"NHP2L1"	-0.936	0.001
"NLRP3"	-0.391	0.033
"NOP2"	-0.541	0.037
"NRG1"	-0.346	0.021
"NT5C3L"	-0.206	0.035
"NTRK3"	-0.505	0.046
"NTSR1"	-0.261	0.031
"NUDT21"	-1.09	0
"NUF2"	-1.14	0.003
"NUP133"	-0.58	0.024
"NUP205"	-1.03	0.007
"NUP210L"	-0.457	0.025
"NUP54"	-0.564	0.045
"NUP93"	-0.824	0.003
"NUP98"	-0.98	0.04
"NUPL1"	-0.795	0.045
"NUS1"	-0.629	0.025
"NXF1"	-0.403	0.023
"OR1E1"	-0.365	0.018
"OR51E1"	-0.594	0.007
"ORC1L"	-0.345	0.035
"ORC2L"	-0.33	0.046
"P2RX6"	-0.272	0.041
"PABPN1"	-0.825	0.004
"PAF1"	-0.362	0.03
"PANX2"	-0.239	0.01
"PAPOLA"	-0.597	0.01
"PCBP2"	-0.433	0.012
"PCDH1"	-0.362	0.038
"PCDHA1"	-0.34	0.049
"PCDHB3"	-0.204	0.05
"PCMT1"	-0.384	0.025
"PCSK5"	-0.538	0.039
"PDC"	-0.356	0.013
"PDE1B"	-0.433	0.035
"PDE4A"	-0.123	0.048
"PELP1"	-0.783	0.031
"PFN1"	-0.279	0.014
"PGC"	-0.4	0.034
"PHB"	-0.811	0.004
"PHF3"	-0.288	0.025
"PHF5A"	-0.29	0.041
"PITPNM2"	-0.0832	0.039
"PIWIL1"	-0.469	0.039
"PJA2"	-0.547	0.027
"PKD1L2"	-0.325	0.034
"PLA2G2D"	-0.4	0.03
"PLK1S1"	-0.612	0.027
"PLRG1"	-0.304	0.023
"PLSCR4"	-0.342	0.05
"PLXNB3"	-0.301	0.032
"PNN"	-0.704	0.033
"PNPLA1"	-0.0966	0.023
"PNPLA6"	-0.555	0.028
"POLA1"	-0.668	0.031
"POLR2D"	-0.886	0.003
"POLR2I"	-0.686	0.021
"POLR2K"	-0.295	0.049
"POLRMT"	-0.471	0.008
"POPDC3"	-0.483	0.025
"PPAP2B"	-0.229	0.044
"PPIE"	-0.373	0.008
"PPIH"	-0.373	0.023
"PPP1R15B"	-0.288	0.041
"PPP2R1A"	-0.767	0.031
"PPWD1"	-0.819	0.004
"PRDM16"	-0.751	0.025
"PRKAA1"	-0.404	0.041
"PRKAG1"	-0.581	0.007
"PRKCB"	-0.31	0.038
"PRMT7"	-0.404	0.027
"PRODH2"	-0.393	0.016
"PRPF18"	-0.962	0.001
"PRPF19"	-0.768	0.005
"PRPF3"	-0.89	0.003
"PRPF31"	-1.36	0
"PRPF38A"	-0.71	0.007
"PRPF8"	-0.931	0.001
"PSMA1"	-1.34	0
"PSMA3"	-1.41	0
"PSMA6"	-0.557	0.04
"PSMA7"	-0.552	0.04
"PSMB2"	-1.25	0
"PSMB3"	-1.1	0.048
"PSMB4"	-0.79	0.021
"PSMB6"	-0.128	0.031
"PSMC1"	-0.45	0.023
"PSMC2"	-1.31	0
"PSMC3"	-1.17	0
"PSMC4"	-0.849	0.001
"PSMC6"	-0.515	0.022
"PSMD1"	-1.59	0.003
"PSMD11"	-0.742	0.007
"PSMD3"	-0.438	0.007
"PSMD4"	-0.418	0.032
"PSMD6"	-0.589	0.004
"PSMD7"	-0.658	0.041
"PSMD8"	-0.805	0.007
"PSTPIP2"	-0.245	0.023
"PTCD3"	-0.226	0.044
"PTN"	-0.14	0.04
"PTPDC1"	-0.0318	0.035
"PTPMT1"	-0.287	0.035
"PTPN9"	-0.436	0.034
"PTPRF"	-0.3	0.033
"PTPRH"	-0.475	0.014
"PXK"	-0.627	0.032
"RAB33B"	-0.733	0.048
"RAB34"	-0.212	0.048
"RAB37"	-0.208	0.04
"RAB39B"	-0.397	0.05
"RAB6B"	-0.214	0.038
"RABEP1"	-0.437	0.033
"RABL2A"	-0.205	0.046
"RABL5"	-0.34	0.033
"RAD51"	-0.556	0.049
"RAN"	-1.42	0.007
"RAPH1"	-0.632	0.025
"RASL11B"	-0.575	0.033
"RBM17"	-1.29	0.009
"RBM39"	-0.444	0.027
"RBM47"	-0.3	0.049
"RBM8A"	-0.281	0.05
"RBMX"	-0.744	0
"RBMXL1"	-0.746	0.012
"RBP1"	-0.243	0.036
"RERE"	-0.425	0.018
"RFTN1"	-0.584	0.018
"RGS13"	-0.51	0.008
"RGS17"	-0.457	0.031
"RGS18"	-0.407	0.024
"RILPL2"	-0.557	0.004
"RIPK3"	-0.912	0.022
"RNF183"	-0.254	0.037
"RNF41"	-0.423	0.042
"RPA1"	-0.502	0.007
"RPA2"	-0.907	0.003
"RPE65"	-0.623	0.025
"RPL10A"	-1.27	0
"RPL11"	-1.27	0.001
"RPL12"	-1.04	0.001
"RPL13"	-0.599	0.001
"RPL13A"	-0.434	0.041
"RPL14"	-0.805	0.001
"RPL17"	-0.727	0
"RPL18"	-0.985	0
"RPL19"	-0.671	0.001
"RPL21"	-0.385	0.037
"RPL23"	-1.18	0
"RPL23A"	-1.08	0
"RPL24"	-1.37	0.014
"RPL27"	-1.06	0.024
"RPL3"	-0.991	0.007
"RPL31"	-0.856	0.01
"RPL32"	-1.44	0
"RPL34"	-0.738	0.045
"RPL35"	-0.998	0.002
"RPL36"	-1.22	0.018
"RPL5"	-1.09	0.014
"RPL7"	-0.744	0.01
"RPL7A"	-0.729	0.008
"RPL9"	-1.29	0
"RPLP1"	-0.997	0.016
"RPLP2"	-0.742	0.022
"RPN2"	-0.668	0.045
"RPS11"	-1.02	0.001
"RPS13"	-1.32	0
"RPS15A"	-1.3	0.001
"RPS17"	-1.07	0.001
"RPS19"	-1.03	0
"RPS20"	-0.817	0.01
"RPS26"	-1.33	0
"RPS29"	-1.04	0.046
"RPS3"	-1	0.001
"RPS3A"	-0.946	0.049
"RPS4X"	-0.543	0.018
"RPS7"	-1.09	0.014
"RPS8"	-0.796	0.018
"RPSA"	-1.55	0
"RPSAP58"	-1.02	0.002
"RPTOR"	-0.873	0.031
"RRM1"	-0.827	0
"RSL24D1"	-0.695	0.025
"RTF1"	-0.206	0.018
"RTN4RL2"	-0.456	0.041
"RUVBL1"	-0.351	0.043
"RUVBL2"	-0.599	0.018
"RXFP1"	-0.43	0.023
"SARNP"	-0.387	0.044
"SART3"	-0.725	0.015
"SCRG1"	-0.875	0.02
"SCRT1"	-0.0926	0.046
"SDHB"	-0.171	0.032
"SEC23B"	-0.145	0.027
"SEC61A1"	-0.658	0.001
"SERPINB2"	-0.365	0.027
"SET"	-0.201	0.025
"SF3A1"	-0.898	0.009
"SF3A2"	-0.525	0.012
"SF3A3"	-0.459	0.045
"SF3B1"	-1.32	0.006
"SF3B2"	-1.14	0.003
"SF3B4"	-0.143	0.026
"SF3B5"	-0.701	0.002
"SFPQ"	-0.916	0.002
"SFRS1"	-1.2	0.038
"SFRS11"	-0.485	0.03
"SFRS2B"	-0.29	0.048
"SFRS3"	-0.582	0.038
"SFRS4"	-0.402	0.038
"SFRS6"	-0.159	0.009
"SGCD"	-0.462	0.033
"SH3RF1"	-0.549	0.017
"SHFM1"	-1.02	0.003
"SKP2"	-0.396	0.032
"SLA2"	-0.198	0.045
"SLC22A11"	-0.166	0.035
"SLC22A3"	-0.309	0.035
"SLC22A8"	-0.519	0.035
"SLC25A20"	-0.228	0.043
"SLC25A29"	-0.126	0.018
"SLC2A10"	-0.555	0.018
"SLC2A11"	-0.468	0.036
"SLC34A3"	-0.182	0.033
"SLC35E3"	-0.35	0.038
"SLC36A1"	-0.393	0.035
"SMC2"	-1.02	0.012
"SMG1"	-0.565	0.004
"SMN2"	-0.486	0.038
"SMNDC1"	-0.336	0.016
"SMU1"	-0.663	0.018
"SNAPC1"	-0.583	0.021
"SNRNP200"	-1.07	0.002
"SNRNP27"	-0.899	0.008
"SNRNP35"	-0.488	0.014
"SNRNP70"	-0.463	0.002
"SNRPD1"	-0.97	0
"SNRPD2"	-1.14	0
"SNRPE"	-0.569	0.008
"SNRPG"	-1.13	0.015
"SNRPN"	-0.203	0.023
"SNX6"	-0.56	0.03
"SPAG7"	-0.496	0.039
"SPATA7"	-0.332	0.01
"SPATS1"	-0.405	0.036
"SPRY3"	-0.334	0.024
"SPRYD5"	-0.132	0.036
"ST8SIA6"	-0.242	0.046
"STAG2"	-0.859	0.002
"STARD10"	-0.385	0.004
"STEAP1"	-0.526	0.046
"STX19"	-0.225	0.018
"STX4"	-0.467	0.021
"SUGT1"	-0.368	0.031
"SVIL"	-0.335	0.02
"TAB3"	-0.215	0.04
"TACC3"	-0.478	0.019
"TAF4B"	-0.626	0.015
"TAS2R16"	-0.353	0.035
"TAS2R45"	-0.776	0.033
"TBC1D3C"	-0.191	0.033
"TBRG1"	-0.383	0.028
"TCEB2"	-0.0911	0.016
"TCTEX1D1"	-0.363	0.041
"TDO2"	-0.175	0.032
"TEKT2"	-0.411	0.007
"TGFBR2"	-0.755	0.032
"THBS1"	-0.503	0.021
"THOC4"	-1.04	0.006
"THRAP3"	-0.369	0.006
"TIE1"	-0.631	0.025
"TIGD2"	-0.693	0.025
"TIMP2"	-0.332	0.037
"TJP3"	-0.457	0.045
"TLK2"	-0.347	0.041
"TLR2"	-0.0964	0.048
"TLR5"	-0.423	0.014
"TLR9"	-0.367	0.014
"TM4SF18"	-0.43	0.017
"TM4SF19"	-0.354	0.008
"TMEM164"	-0.0708	0.05
"TMEM195"	-0.0491	0.016
"TMEM195"	-0.352	0.016
"TMEM33"	-0.56	0.043
"TMEM49"	-0.429	0.045
"TMEM5"	-0.753	0.018
"TMPRSS8"	-0.407	0.038
"TNIP2"	-0.398	0.04
"TNKS1BP1"	-0.622	0.003
"TNNI2"	-0.421	0.018
"TNS4"	-0.207	0.046
"TOMM70A"	-0.49	0.018
"TOP1"	-0.484	0.03
"TP63"	-0.519	0.038
"TPH2"	-0.432	0.043
"TRAK2"	-0.531	0.027
"TRAM2"	-0.291	0.016
"TRIM52"	-0.499	0.043
"TRIM9"	-0.434	0.043
"TRPC1"	-0.344	0.024
"TRPV6"	-0.536	0.031
"TSGA14"	-0.478	0.036
"TSTA3"	-0.271	0.023
"TUBA1B"	-1.41	0
"TUBA1C"	-1.41	0
"TUBB"	-0.373	0.016
"TUBG1"	-0.22	0.029
"TUBGCP2"	-0.942	0.036
"TULP1"	-0.384	0.042
"TUSC2"	-0.22	0.05
"TXNL4A"	-0.264	0.017
"TYMS"	-0.627	0.041
"U2AF1"	-0.854	0.001
"U2AF2"	-0.978	0.046
"UBA1"	-0.747	0.008
"UBA6"	-0.726	0.008
"UBAC1"	-0.465	0.034
"UBB"	-0.735	0.019
"UBE4B"	-0.313	0.019
"UBR5"	-0.114	0.035
"UGT1A8"	-0.332	0.031
"ULK1"	-0.475	0.034
"UMODL1"	-0.174	0.032
"UMODL1"	-0.309	0.032
"USP1"	-0.268	0.023
"USP39"	-1.29	0.007
"USP44"	-0.104	0.02
"UTP15"	-0.679	0.038
"VCL"	-0.222	0.024
"VCP"	-1.4	0
"VWCE"	-0.192	0.022
"WBP11"	-0.986	0.014
"WDR27"	-0.412	0.029
"WDR60"	-0.291	0.018
"WDR61"	-0.535	0.046
"XAB2"	-0.504	0.015
"XRCC6"	-0.45	0.031
"YEATS4"	-0.277	0.05
"ZBTB11"	-0.487	0.041
"ZBTB39"	-0.207	0.035
"ZNF154"	-0.257	0.048
"ZNF155"	-0.776	0.048
"ZNF207"	-0.604	0.016
"ZNF235"	-0.389	0.041
"ZNF25"	-0.0754	0.033
"ZNF296"	-0.218	0.048
"ZNF326"	-0.11	0.04
"ZNF442"	-0.361	0.035
"ZNF496"	-0.376	0.036
"ZNF519"	-0.353	0.021
"ZNF567"	-0.468	0.022
"ZNF582"	-0.121	0.048
"ZNRF2"	-0.462	0.019
"ZSCAN29"	-0.148	0.04
"ZYG11A"	-0.431	0.025
