"Gene name"	"score"	"pval"
"CAMK1D"	-0.317	0.049
"CAPZA2"	-0.323	0.006
"CARD14"	-0.162	0.034
"CCDC108"	-0.608	0.001
"CCDC112"	-0.321	0.03
"CCDC148"	-0.312	0.015
"CCDC57"	-0.479	0.03
"CCDC93"	-0.498	0.011
"CCL25"	-0.417	0.023
"CCL26"	-0.185	0.044
"CCNB3"	-0.564	0.028
"CCND2"	-0.533	0.041
"CCNL2"	-0.123	0.045
"CCRN4L"	-0.548	0.042
"CCT3"	-0.675	0.005
"CCT6A"	-0.708	0.046
"CCT7"	-0.851	0.036
"CCT8"	-0.623	0.038
"CD38"	-0.263	0.023
"CD3D"	-0.412	0.039
"CD79B"	-0.361	0.01
"CDC37"	-0.846	0.028
"CDC42EP1"	-0.755	0.049
"CDC5L"	-1.02	0.017
"CDK11B"	-1.26	0.003
"CDK12"	-0.462	0.008
"CDNF"	-0.455	0.011
"CEND1"	-1.03	0.028
"CENPV"	-0.578	0.04
"CHAC2"	-0.399	0.038
"CHD1L"	-0.412	0.038
"CHD2"	-0.397	0.044
"CHD4"	-0.663	0.038
"CHEK1"	-0.721	0.025
"CHEK2"	-0.287	0.01
"CHMP2A"	-0.601	0.01
"CLDN9"	-0.272	0.04
"CLEC2D"	-0.572	0.013
"CLEC5A"	-0.349	0.005
"CLINT1"	-0.852	0.003
"CLK2"	-0.33	0.045
"CMTM3"	-0.221	0.014
"CNGA1"	-0.282	0.027
"CNOT1"	-0.321	0.025
"CNTLN"	-0.541	0.013
"CNTN2"	-0.591	0.032
"COG4"	-0.406	0.034
"COL25A1"	-0.829	0.009
"COL6A1"	-0.452	0.048
"COPB1"	-1.41	0.005
"COPB2"	-0.613	0.023
"COPS2"	-0.627	0.04
"COPZ1"	-1.19	0.044
"COX6B2"	-0.445	0.048
"CPN1"	-0.156	0.034
"CPVL"	-0.625	0.014
"CPXCR1"	-0.519	0.033
"CREBBP"	-0.512	0.029
"CSF3"	-0.335	0.008
"CSTF2T"	-0.595	0.04
"CTH"	-0.244	0.021
"CTNNB1"	-0.281	0.024
"CTSL3"	-0.0821	0.039
"CUL4A"	-0.652	0.041
"CUL7"	-0.663	0.01
"CUX2"	-0.792	0.008
"CWC15"	-0.722	0.015
"CWC22"	-0.934	0.043
"CWC27"	-0.622	0.025
"CXCL12"	-0.823	0.019
"CYP2F1"	-0.552	0.045
"DBF4"	-0.577	0.03
"DCAF4L1"	-0.207	0.035
"DCTN6"	-0.665	0.043
"DDR1"	-0.863	0.036
"DDX18"	-0.764	0.005
"DDX46"	-0.831	0.01
"DDX49"	-0.709	0.037
"DDX56"	-0.34	0.017
"DGKK"	-0.519	0.037
"DHFR"	-0.409	0.037
"DLG2"	-0.374	0.001
"DMC1"	-0.397	0.003
"DMKN"	-0.575	0.006
"DNAI2"	-0.0565	0.005
"DNAJA1"	-0.575	0.021
"DNAJB11"	-0.41	0.038
"DNAJB9"	-0.269	0.048
"DNAJC8"	-0.434	0.05
"DTNA"	-0.484	0.043
"DUS3L"	-0.46	0.015
"DUSP7"	-0.776	0.034
"DYNC1H1"	-0.778	0.019
"DYNLRB1"	-0.489	0.043
"ECT2"	-0.646	0.038
"EEF2"	-0.668	0
"EFTUD2"	-0.804	0.007
"EGFR"	-0.428	0.006
"EGLN1"	-0.122	0.02
"EIF1AX"	-0.748	0.006
"EIF3A"	-0.638	0.02
"EIF3B"	-0.74	0.001
"EIF3C"	-0.843	0.043
"EIF3D"	-0.805	0.02
"EIF3I"	-1.16	0.013
"EIF3M"	-0.5	0.043
"EIF4A3"	-0.646	0.001
"EIF4E3"	-0.929	0.038
"EIF4EBP1"	-0.305	0.034
"EIF5B"	-1.01	0
"ENOSF1"	-0.252	0.034
"EPB41L1"	-0.434	0.039
"EPB41L4A"	-0.715	0.013
"EPS8"	-0.511	0.028
"EPX"	-0.42	0.041
"ERBB3"	-0.532	0.037
"ERCC6L"	-0.511	0.04
"ERF"	-0.542	0.003
"ERMAP"	-0.52	0.014
"ERN1"	-0.445	0.047
"EVX2"	-0.287	0.001
"EXOSC10"	-0.705	0.006
"EXOSC3"	-0.506	0.027
"F10"	-0.478	0.027
"FAM125B"	-0.362	0.043
"FAM126A"	-0.756	0.004
"FAM136A"	-0.471	0.043
"FAM13B"	-0.644	0.04
"FAM164C"	-0.747	0
"FAM38B"	-0.756	0.019
"FAM59A"	-0.383	0.017
"FAM9C"	-0.365	0.043
"FBXO9"	-0.546	0.003
"FERMT2"	-0.348	0.02
"FFAR1"	-0.154	0.002
"FGA"	-0.839	0.011
"FGF7"	-0.824	0.028
"FGF8"	-0.269	0.042
"FGFR3"	-0.311	0.03
"FIS1"	-0.317	0.047
"FKBP10"	-0.0993	0.047
"FNDC7"	-0.62	0.004
"FNTAL1"	-0.806	0.043
"FOS"	-0.668	0.043
"FOXA3"	-0.531	0.033
"FSCN2"	-0.235	0.021
"FSHR"	-0.498	0.023
"FXYD2"	-0.408	0.028
"FZD6"	-0.575	0.02
"G6PC"	-0.344	0.025
"GABRA2"	-0.248	0.02
"GALNTL4"	-0.725	0.026
"GDF5"	-0.305	0.028
"GDF9"	-0.853	0.021
"GEMIN5"	-0.827	0.039
"GINS2"	-0.454	0.038
"GLIPR1L2"	-1.04	0.041
"GNAI1"	-0.276	0.024
"GNB1"	-0.324	0.009
"GNL3"	-0.577	0.024
"GPAM"	-0.607	0.019
"GPR116"	-0.569	0.012
"GPR162"	-0.654	0.022
"GPR183"	-0.446	0.027
"GPR44"	-0.522	0.017
"GPT2"	-0.542	0.036
"GRAP2"	-0.332	0.011
"GRIA4"	-0.451	0.017
"GTF2A1"	-0.141	0.049
"GTF2F2"	-0.779	0.023
"GTPBP5"	-0.119	0.045
"GZMM"	-0.368	0.048
"HAPLN1"	-0.438	0.027
"HBP1"	-0.677	0.048
"HDGFL1"	-0.237	0.017
"HEATR4"	-0.179	0.021
"HIST1H1B"	-0.374	0.023
"HIST1H2BD"	-0.624	0.003
"HKDC1"	-0.719	0.028
"HLA-C"	-0.379	0.043
"HLA-DQB2"	-0.46	0.033
"HMG20A"	-0.203	0.047
"HMG20B"	-0.463	0.05
"HMMR"	-0.444	0.003
"HNRNPC"	-0.83	0.009
"HNRNPU"	-0.686	0.018
"HOXA2"	-0.487	0.034
"HOXB1"	-0.0336	0.012
"HOXD11"	-0.174	0.015
"HSFY1"	-0.44	0.039
"HSP90B1"	-0.333	0.045
"HSPA8"	-0.441	0.017
"HSPA9"	-0.682	0.014
"HSPG2"	-0.782	0.013
"HTR2B"	-0.889	0.012
"HTR3B"	-0.545	0.034
"HTRA1"	-0.643	0.028
"ICK"	-0.704	0.012
"IFNA1"	-0.252	0.005
"IGSF6"	-0.365	0.036
"IL11"	-0.266	0.044
"IL17RA"	-0.464	0.041
"IL23R"	-0.49	0.026
"ING3"	-0.358	0.032
"INO80B"	-0.452	0.021
"INPP5B"	-0.45	0.006
"INSR"	-0.503	0.015
"INTS9"	-0.662	0.012
"IRF5"	-0.419	0.049
"ISCU"	-0.338	0.027
"ISY1"	-0.647	0.014
"ITM2C"	-0.293	0.045
"IVL"	-0.478	0.04
"JMJD6"	-0.684	0.001
"JUP"	-0.336	0.047
"KANK2"	-0.242	0.013
"KARS"	-0.742	0.008
"KCNA1"	-0.663	0.007
"KCND2"	-0.197	0.025
"KCNK1"	-0.128	0.02
"KCNN3"	-0.475	0.025
"KCTD12"	-0.662	0.024
"KDELR3"	-0.57	0.031
"KDSR"	-0.254	0.044
"KHDRBS2"	-0.985	0.013
"KIAA0101"	-0.841	0.001
"KIAA0649"	-0.47	0.023
"KIAA1024"	-0.243	0.01
"KIDINS220"	-0.518	0.049
"KIF19"	-0.092	0.045
"KIF20B"	-0.319	0.034
"KIR3DL2"	-0.454	0.01
"KISS1"	-0.306	0.045
"KIT"	-0.0579	0.018
"KLF7"	-1.05	0.042
"KLHL28"	-0.519	0.003
"KPNB1"	-0.872	0.001
"KRAS"	-0.544	0.028
"KRAS"	-0.621	0.028
"KREMEN2"	-0.0332	0.01
"KRT10"	-0.508	0.041
"KRT17"	-0.553	0.02
"KRT33B"	-0.157	0.041
"KRT7"	-0.558	0.025
"KTN1"	-0.662	0.005
"LAIR1"	-0.709	0.027
"LCN10"	-0.467	0.041
"LDLRAD3"	-0.74	0.032
"LEPREL2"	-0.588	0.03
"LMNA"	-0.575	0.03
"LMNB2"	-0.303	0.018
"LONRF3"	-0.397	0.03
"LPHN1"	-0.217	0.015
"LPHN2"	-0.563	0.011
"LPXN"	-0.709	0.022
"LRIT1"	-0.258	0.022
"LRRC34"	-0.362	0.03
"LSM14A"	-0.369	0.04
"LSM3"	-0.721	0.038
"LSM4"	-0.505	0.038
"LSM5"	-0.613	0.005
"LSM6"	-0.903	0.023
"LTA4H"	-0.439	0.033
"LUC7L3"	-0.514	0.005
"LY96"	-0.607	0
"MAGEC3"	-0.622	0.023
"MAP2K1"	-0.587	0.02
"MAP3K5"	-0.119	0.043
"MAP3K9"	-0.202	0.025
"MAP4K3"	-0.478	0.001
"MAPK8"	-0.594	0.011
"MAPK8IP3"	-0.277	0.007
"MAPKAP1"	-0.885	0.038
"MAPKAPK5"	-0.569	0.044
"MBD3"	-0.245	0.042
"MBP"	-0.226	0.015
"MCEE"	-0.51	0.001
"MDK"	-0.104	0.009
"MDM2"	-0.781	0.027
"ME3"	-0.398	0.049
"MECR"	-0.469	0.039
"MED20"	-0.231	0.034
"METTL1"	-0.396	0.009
"METTL14"	-0.496	0.046
"MFAP3L"	-0.476	0.003
"MGAT4A"	-0.612	0.036
"MGAT4B"	-0.347	0.005
"MICB"	-0.425	0.034
"MIXL1"	-0.191	0.049
"MLL5"	-0.484	0.049
"MLNR"	-0.243	0.014
"MMP2"	-0.429	0.015
"MMS19"	-0.608	0.008
"MNAT1"	-0.468	0.045
"MOBKL3"	-0.176	0.012
"MOGAT3"	-0.486	0.047
"MPL"	-0.417	0.021
"MPP2"	-0.501	0.034
"MRPL21"	-0.316	0.041
"MRPS11"	-0.557	0.041
"MS4A13"	-0.604	0.02
"MS4A7"	-0.49	0.004
"MT3"	-0.399	0.012
"MTA3"	-0.158	0.006
"MTMR1"	-0.472	0.041
"MTMR8"	-0.536	0.021
"MTMR9"	-0.494	0.034
"MTOR"	-0.581	0.02
"MTUS2"	-0.492	0.039
"MUCL1"	-0.239	0.027
"MUSK"	-0.232	0.043
"MUT"	-0.355	0.041
"MYBL2"	-0.31	0.008
"MYOM2"	-0.377	0.005
"MYRIP"	-0.736	0.027
"NACAP1"	-0.806	0.014
"NAE1"	-0.28	0.039
"NAGS"	-0.354	0.04
"NAPA"	-0.961	0.003
"NAT2"	-0.399	0.005
"NAT8B"	-0.367	0.036
"NDFIP2"	-0.339	0.015
"NDUFAF4"	-0.299	0.043
"NEDD8"	-0.529	0.025
"NFE2L3"	-0.539	0.026
"NFXL1"	-0.396	0.003
"NHEJ1"	-0.478	0.011
"NHP2L1"	-0.602	0.001
"NKX2-8"	-0.258	0.001
"NLN"	-0.332	0.002
"NLRP14"	-0.265	0.046
"NOC4L"	-0.43	0.013
"NONO"	-0.732	0.032
"NOP2"	-0.186	0.044
"NPHS2"	-0.428	0.044
"NPR1"	-0.186	0.009
"NR1D1"	-0.793	0.006
"NRP1"	-0.999	0.04
"NT5C1A"	-0.47	0.001
"NTRK3"	-0.56	0.002
"NUDT21"	-0.813	0.01
"NUF2"	-0.899	0.004
"NUP133"	-0.495	0.014
"NUP205"	-0.855	0.004
"NUP54"	-0.413	0.014
"NUP88"	-0.429	0.04
"NUP93"	-0.777	0.001
"NUP98"	-0.662	0.004
"NXT1"	-0.488	0.032
"OFD1"	-0.183	0.015
"OGDH"	-0.491	0.015
"OGFOD1"	-0.423	0.035
"OLIG2"	-0.0421	0.042
"OR1D2"	-0.633	0.04
"OR1E1"	-0.351	0.021
"OR2G2"	-0.331	0.047
"OR2T10"	-0.861	0.014
"OR4K17"	-0.377	0.043
"OR52A5"	-0.668	0.001
"OR8A1"	-0.417	0.005
"ORM2"	-0.43	0.043
"OSBPL7"	-0.126	0.022
"PA2G4"	-0.557	0.047
"PABPN1"	-0.982	0.004
"PAQR5"	-0.959	0.017
"PAQR6"	-0.602	0.017
"PARG"	-0.52	0.017
"PARP15"	-0.451	0.04
"PBK"	-0.377	0.003
"PBX4"	-0.485	0.012
"PCBP2"	-0.615	0.015
"PCCA"	-0.61	0.04
"PCDHGA11"	-0.642	0.025
"PCDHGC5"	-0.463	0.036
"PCYT2"	-0.435	0.017
"PDAP1"	-0.306	0.025
"PDC"	-0.452	0.004
"PDE1B"	-0.519	0.005
"PDE8A"	-0.282	0.043
"PDLIM4"	-0.0568	0.025
"PDX1"	-0.407	0.015
"PELP1"	-0.63	0.004
"PEX11A"	-0.191	0.026
"PFKFB1"	-0.528	0.04
"PFN1"	-0.508	0.015
"PGAM2"	-0.479	0.028
"PGLYRP4"	-0.669	0.01
"PHB2"	-0.197	0.014
"PHF20L1"	-0.255	0.01
"PHF3"	-0.152	0.011
"PIKFYVE"	-0.231	0.009
"PIWIL1"	-0.319	0.021
"PIWIL2"	-0.55	0.041
"PJA2"	-0.757	0.001
"PLA2G2D"	-0.419	0.049
"PLAGL1"	-0.588	0.038
"PLCB2"	-0.231	0.005
"PLD1"	-0.421	0.034
"PLK1S1"	-0.306	0.048
"PNCK"	-0.318	0.038
"PNPLA5"	-0.55	0.028
"POLE"	-0.444	0.021
"POLR2A"	-0.867	0
"POLR2D"	-0.892	0.011
"POLR2I"	-1.11	0.02
"POPDC3"	-0.18	0.001
"PPA1"	-0.707	0.015
"PPAP2C"	-0.0875	0.023
"PPM1G"	-0.494	0.049
"PPP1R7"	-0.395	0.006
"PPP3CC"	-0.384	0.016
"PPWD1"	-0.427	0.007
"PQLC2"	-0.211	0.023
"PRDM12"	-0.208	0.015
"PRDM16"	-0.543	0.021
"PRDM2"	-0.791	0.013
"PRDX1"	-0.215	0.02
"PREB"	-0.485	0.012
"PRKAA1"	-0.535	0.02
"PRKRA"	-0.674	0.014
"PRMT2"	-0.244	0.042
"PRMT7"	-0.703	0.011
"PROCR"	-0.571	0.04
"PRODH2"	-0.596	0.048
"PRPF18"	-0.357	0.018
"PRPF19"	-0.952	0.007
"PRPF3"	-0.752	0.001
"PRPF31"	-1.02	0.005
"PRPF38A"	-0.752	0.03
"PRPF38B"	-0.79	0.024
"PRPF8"	-0.818	0.001
"PRSS12"	-0.453	0.05
"PRSS37"	-0.384	0.003
"PRSS50"	-0.336	0.033
"PSMA1"	-1.06	0
"PSMA3"	-1.12	0.002
"PSMB2"	-1.04	0.005
"PSMB3"	-0.618	0.001
"PSMB4"	-0.344	0.032
"PSMB8"	-0.822	0.006
"PSMC2"	-0.954	0.004
"PSMC3"	-0.574	0.021
"PSMC5"	-0.53	0.023
"PSMD1"	-1.04	0.001
"PSMD11"	-0.479	0.005
"PSMD7"	-0.493	0.003
"PTCD3"	-0.46	0.005
"PTEN"	-0.579	0.03
"PTP4A1"	-0.299	0.045
"PTPLAD1"	-0.657	0.033
"PTPLAD2"	-0.43	0.041
"PTPN1"	-0.503	0.022
"PTPN2"	-0.566	0.021
"PTPN9"	-0.605	0.013
"PUF60"	-0.568	0.033
"PURA"	-0.208	0.04
"PVRL3"	-0.12	0.047
"PYCRL"	-0.544	0.042
"QPCT"	-0.478	0.027
"R3HDM2"	-0.493	0.042
"RAB39B"	-0.746	0.032
"RAF1"	-0.615	0.021
"RAG1"	-0.119	0.038
"RALGPS2"	-0.539	0.002
"RAN"	-0.973	0.013
"RARS"	-0.38	0.03
"RASL11B"	-0.698	0.025
"RBM17"	-0.566	0
"RBMX"	-0.579	0.004
"REST"	-0.715	0.047
"RFC2"	-0.299	0.042
"RGS3"	-0.487	0.006
"RILPL2"	-0.802	0.025
"RINT1"	-0.581	0.015
"RIOK2"	-0.543	0.021
"RIPK3"	-0.589	0.045
"RNF160"	-0.486	0.042
"RNGTT"	-0.418	0.021
"RPA2"	-0.893	0.003
"RPL10A"	-1.13	0.003
"RPL11"	-1.02	0.003
"RPL12"	-0.91	0.018
"RPL13"	-0.873	0.034
"RPL14"	-0.673	0.034
"RPL17"	-0.828	0.007
"RPL18"	-0.774	0.009
"RPL19"	-0.909	0.037
"RPL22"	-0.116	0.043
"RPL23"	-0.998	0.003
"RPL23A"	-1	0.023
"RPL27"	-0.883	0.041
"RPL3"	-0.842	0.018
"RPL30"	-0.735	0.023
"RPL31"	-0.977	0.009
"RPL32"	-1.06	0.003
"RPL34"	-0.91	0.023
"RPL35"	-0.656	0.013
"RPL35A"	-0.885	0.033
"RPL36"	-0.926	0.003
"RPL37"	-0.887	0.026
"RPL37A"	-1.08	0.006
"RPL4"	-0.94	0.007
"RPL5"	-0.811	0.011
"RPL6"	-0.54	0.047
"RPL7"	-0.936	0.012
"RPL7A"	-0.736	0.006
"RPL9"	-1.04	0.006
"RPLP0"	-0.913	0.044
"RPP38"	-0.528	0.011
"RPRD1A"	-0.643	0.021
"RPS10"	-0.434	0.003
"RPS11"	-0.843	0.003
"RPS13"	-0.977	0.003
"RPS14"	-0.96	0.009
"RPS15"	-0.196	0.047
"RPS15A"	-0.975	0.007
"RPS17"	-0.982	0.003
"RPS19"	-0.951	0.015
"RPS20"	-0.608	0.008
"RPS26"	-1.16	0.003
"RPS27A"	-0.908	0.003
"RPS29"	-0.683	0.003
"RPS3"	-0.75	0.024
"RPS3A"	-0.85	0.018
"RPS6"	-0.681	0.007
"RPS7"	-1.31	0.003
"RPS8"	-0.855	0.015
"RPSA"	-0.844	0.021
"RPSAP58"	-0.6	0.005
"RRAS2"	-0.273	0.028
"RRM1"	-0.665	0.021
"RRS1"	-0.27	0.007
"RSBN1L"	-1.01	0.01
"RTF1"	-0.584	0.04
"RTP2"	-0.423	0.038
"RUVBL2"	-0.531	0.03
"RXFP1"	-0.736	0.041
"SAMD1"	-0.399	0.047
"SAMD9"	-0.521	0.014
"SCGB2A1"	-0.471	0.049
"SCLT1"	-0.367	0.044
"SCRG1"	-0.76	0.011
"SDAD1"	-0.498	0.03
"SDR9C7"	-0.403	0.036
"SEC22B"	-0.174	0.03
"SEC24C"	-0.44	0.044
"SEC61A1"	-0.513	0.013
"SEMA5A"	-0.44	0.035
"SERPINA12"	-0.543	0.005
"SERPINA2"	-0.641	0.038
"SERPINA9"	-0.365	0.042
"SERPINB8"	-0.322	0.044
"SF3A1"	-1.03	0.003
"SF3A2"	-0.474	0.018
"SF3B1"	-1.29	0.006
"SF3B2"	-0.981	0.001
"SF3B3"	-0.47	0.05
"SF3B5"	-0.967	0.003
"SFPQ"	-0.945	0.044
"SFRS1"	-0.575	0.045
"SFRS11"	-0.682	0.006
"SFRS4"	-0.629	0.023
"SGCD"	-0.472	0.038
"SGCE"	-0.394	0.009
"SHFM1"	-0.792	0.03
"SHMT1"	-0.641	0.012
"SKIV2L2"	-0.8	0.028
"SKP1"	-0.586	0.003
"SLC17A9"	-0.424	0.023
"SLC22A11"	-0.257	0.025
"SLC22A3"	-0.615	0.05
"SLC24A5"	-0.234	0.035
"SLC27A1"	-0.209	0.04
"SLC35C1"	-0.292	0.012
"SLC36A1"	-0.48	0.043
"SLC37A4"	-0.555	0.046
"SLC44A4"	-0.319	0.02
"SLC4A1"	-0.448	0.05
"SLC6A1"	-0.258	0.005
"SLC7A2"	-1.06	0.043
"SLITRK1"	-0.192	0.05
"SLU7"	-0.396	0.038
"SMARCC1"	-0.759	0.038
"SMEK1"	-0.399	0.021
"SMG1"	-0.617	0.024
"SMU1"	-0.681	0.046
"SNAPC3"	-0.682	0.04
"SNRNP200"	-0.881	0.025
"SNRNP27"	-0.794	0.018
"SNRNP70"	-0.974	0.025
"SNRPD1"	-0.761	0.006
"SNRPD2"	-1.22	0.007
"SNRPD3"	-0.377	0.038
"SNRPG"	-0.773	0.025
"SOD2"	-0.297	0.045
"SPAG7"	-0.373	0.024
"SPIB"	-0.456	0.039
"SPINT2"	-0.807	0.001
"SPRED1"	-0.658	0.009
"SPRYD5"	-0.634	0.043
"SRBD1"	-0.625	0.009
"SRRT"	-0.762	0.021
"SS18"	-0.765	0.026
"SSX2IP"	-0.425	0.045
"ST3GAL2"	-0.653	0.038
"ST8SIA2"	-0.877	0.022
"STARD10"	-0.244	0.002
"STK17B"	-0.627	0.003
"SUMF1"	-0.435	0.022
"SUPT5H"	-0.81	0.035
"TADA3"	-0.203	0.018
"TAF4B"	-0.91	0.009
"TAS2R40"	-0.519	0.04
"TAS2R45"	-0.746	0.039
"TBC1D23"	-0.269	0.003
"TBCA"	-0.308	0.008
"TBCD"	-0.396	0.048
"TBR1"	-0.586	0.034
"TBX2"	-0.192	0.041
"TCAP"	-0.369	0.034
"TCF15"	-0.115	0.039
"TCTEX1D1"	-0.0697	0.021
"TDRD3"	-0.803	0.005
"TDRD4"	-0.811	0.015
"TESC"	-0.334	0.004
"THBS1"	-0.695	0.016
"THOC4"	-0.635	0.012
"Thrb"	-0.842	0.038
"TIE1"	-0.749	0.049
"TIGD6"	-0.66	0.022
"TIMP2"	-0.511	0.05
"TLK2"	-0.456	0.003
"TLR9"	-0.664	0.001
"TM4SF19"	-0.532	0.032
"TMEM5"	-0.608	0.045
"TMOD1"	-0.371	0.024
"TMPRSS8"	-0.619	0.008
"TMSB15B"	-0.418	0.037
"TNFRSF10A"	-0.65	0.04
"TNFRSF13B"	-0.478	0.022
"TNFRSF14"	-0.494	0.004
"TNKS2"	-0.672	0.016
"TOB1"	-0.558	0.04
"TP63"	-0.739	0.023
"TPH2"	-1.08	0.003
"TRAT1"	-0.681	0.007
"TRDN"	-0.637	0.04
"TRIM11"	-0.377	0.036
"TRNT1"	-0.427	0.039
"TRO"	-0.449	0.049
"TRPV6"	-0.664	0.006
"TSFM"	-0.337	0.045
"TTC26"	-0.678	0.001
"TTC31"	-0.228	0.03
"TTLL1"	-0.525	0.016
"TUBA1B"	-1.34	0.005
"TUBA1C"	-1.14	0.043
"TUBE1"	-0.459	0.04
"TUBGCP2"	-0.183	0.034
"TUBGCP3"	-0.389	0.019
"TXNL4A"	-0.319	0.043
"U2AF1"	-0.997	0
"U2AF2"	-0.754	0.006
"UBB"	-1.06	0.012
"UBC"	-0.459	0.01
"UBE2Q1"	-0.456	0.026
"UBL5"	-0.109	0.016
"UBOX5"	-0.37	0.046
"UGT2B17"	-1.03	0.021
"UHRF1BP1"	-0.34	0.03
"UROD"	-0.685	0.041
"USH2A"	-0.488	0.023
"VCP"	-0.98	0.004
"VWCE"	-0.707	0.038
"WAC"	-0.625	0.027
"WBSCR23"	-0.346	0.009
"WDR49"	-0.449	0.03
"WDR60"	-0.671	0.05
"WDR61"	-0.816	0.041
"WDR93"	-0.457	0.024
"WFDC8"	-0.541	0.037
"WIPI1"	-0.404	0.023
"WRAP53"	-0.312	0.033
"ZAN"	-0.583	0.046
"ZBTB11"	-0.647	0.028
"ZC3H13"	-0.36	0.042
"ZCCHC3"	-0.243	0.001
"ZG16"	-0.535	0.044
"ZNF141"	-0.685	0.039
"ZNF174"	-0.808	0.021
"ZNF207"	-0.652	0.003
"ZNF263"	-0.665	0.045
"ZNF326"	-0.647	0.042
"ZNF385A"	-0.19	0.037
"ZNF449"	-0.654	0.048
"ZNF45"	-0.65	0.018
"ZNF471"	-0.601	0.011
"ZNF473"	-0.643	0.025
"ZNF483"	-0.419	0.045
"ZNF519"	-0.323	0.018
"ZNF555"	-0.697	0.034
"ZNF582"	-0.333	0.016
"ZNF626"	-0.167	0.012
"ZNF660"	-0.668	0.005
"ZNF671"	-0.346	0.018
"ZNF789"	-0.43	0.043
"ZNF839"	-0.451	0.049
"ZNRF2"	-0.818	0.006
