"Gene name"	"score"	"pval"
"COPS3"	-0.265	0.006
"COPS4"	-0.221	0.014
"COPZ1"	-0.763	0.028
"COX8C"	-0.213	0.019
"CPEB2"	-0.208	0.011
"CPSF1"	-0.254	0.014
"CPSF2"	-0.464	0.009
"CPXM1"	-0.232	0.009
"CSNK1A1"	-0.114	0.022
"CSNK2B"	-0.129	0.013
"CSTF2T"	-0.22	0.012
"CTDP1"	-0.234	0.039
"CTSA"	-0.537	0.027
"CWC22"	-0.629	0
"CXXC1"	-0.223	0.037
"CYB5D2"	-0.213	0.037
"CYBB"	-0.116	0.041
"CYCS"	-0.123	0.045
"CYorf15B"	-0.263	0.031
"CYP1A2"	-0.503	0.028
"CYP2B6"	-0.248	0.049
"DCXR"	-0.114	0.014
"DDB1"	-0.256	0.003
"DDHD2"	-0.18	0.02
"DDX18"	-0.841	0.002
"DDX21"	-0.434	0.03
"DDX46"	-0.378	0.034
"DDX49"	-0.5	0.017
"DDX55"	-0.202	0.031
"DGCR6L"	-0.166	0.048
"DHX35"	-0.118	0.05
"DHX38"	-0.27	0.034
"DKK3"	-0.314	0.032
"DLG5"	-0.321	0.034
"DNAJB6"	-0.299	0.026
"DNAJC21"	-0.198	0.025
"DNAJC8"	-0.338	0.041
"DNASE1"	-0.283	0.027
"DNASE2B"	-0.276	0.001
"DNM1L"	-0.198	0.006
"DNM2"	-0.536	0.016
"DOPEY1"	-0.421	0.018
"DPAGT1"	-0.162	0.013
"DPP9"	-0.209	0.018
"DRD2"	-0.123	0.003
"DUOXA2"	-0.304	0.012
"DUSP13"	-0.147	0.041
"DUX2"	-0.17	0.037
"DYNC1H1"	-0.467	0.013
"DYNC1I2"	-0.521	0.03
"DYNLRB1"	-0.483	0.03
"EBF3"	-0.316	0
"EEF2"	-0.632	0.013
"EFTUD2"	-0.672	0.007
"EIF1AX"	-0.404	0.019
"EIF2A"	-0.243	0.031
"EIF2AK2"	-0.324	0.013
"EIF2B2"	-0.385	0.007
"EIF2B3"	-0.416	0.003
"EIF2B4"	-0.393	0.025
"EIF2B5"	-0.306	0.001
"EIF2S1"	-0.36	0.016
"EIF2S2"	-0.66	0.001
"EIF2S3"	-0.416	0.025
"EIF3A"	-0.832	0.001
"EIF3B"	-0.966	0.005
"EIF3C"	-0.669	0.003
"EIF3D"	-0.866	0.003
"EIF3G"	-0.717	0.017
"EIF4A3"	-0.879	0.023
"EIF4G2"	-0.268	0.025
"EIF5B"	-0.899	0.001
"EIF6"	-0.511	0.023
"EMB"	-0.192	0.035
"ENSA"	-0.113	0.026
"ENTPD3"	-0.127	0.015
"EP400NL"	-0.326	0.048
"EPB41L1"	-0.19	0.043
"EPB41L4A"	-0.343	0.038
"EPHA7"	-0.34	0.022
"EPM2A"	-0.248	0.025
"EPRS"	-0.26	0.033
"ERCC6L"	-0.495	0.038
"ERH"	-0.427	0.032
"ESPN"	-0.353	0.003
"ESRRG"	-0.176	0.042
"ETS2"	-0.402	0.041
"EXOSC4"	-0.244	0.004
"F13B"	-0.14	0.049
"FA2H"	-0.138	0.026
"FAM175B"	-0.168	0.026
"FAM181A"	-0.198	0.003
"FAM24B"	-0.386	0.016
"FAM38B"	-0.309	0.022
"FAM40B"	-0.169	0.016
"FAM64A"	-0.193	0.038
"FANCG"	-0.332	0.008
"FBXO6"	-0.355	0.036
"FBXO8"	-0.214	0.022
"FBXO9"	-0.354	0.039
"FDX1"	-0.142	0.023
"FGF11"	-0.154	0.047
"FGF21"	-0.2	0.04
"FGFBP1"	-0.302	0.013
"FGG"	-0.177	0.011
"FLT4"	-0.0208	0.043
"FMO6P"	-0.141	0.016
"FN3K"	-0.203	0.043
"FNDC7"	-0.438	0.031
"FRRS1"	-0.108	0.005
"FSTL4"	-0.174	0.044
"FTSJ3"	-0.817	0.002
"FUT9"	-0.408	0.046
"FXN"	-0.274	0.014
"G2E3"	-0.0987	0.019
"GDE1"	-0.247	0.022
"GDF2"	-0.15	0.045
"GDF5"	-0.225	0.014
"GEMIN5"	-0.213	0
"GINS2"	-0.258	0.011
"GINS4"	-0.191	0
"GIT2"	-0.151	0.019
"GJA10"	-0.305	0.042
"GJA8"	-0.247	0.026
"GLCE"	-0.0719	0.05
"GLIPR1"	-0.0828	0.045
"GLIPR1L2"	-0.267	0.021
"GLT25D2"	-0.176	0.026
"GOLM1"	-0.158	0.018
"GPAM"	-0.241	0.039
"GPBAR1"	-0.239	0.005
"GPC6"	-0.44	0.021
"GPR110"	-0.312	0.014
"GPR115"	-0.188	0.035
"GPR132"	-0.156	0.032
"GPR44"	-0.367	0.033
"GPR50"	-0.18	0.013
"GPR78"	-0.3	0.039
"GPRC5B"	-0.207	0.029
"GRB2"	-0.202	0.028
"GREM1"	-0.432	0.016
"GRPEL2"	-0.416	0.028
"GTF3C5"	-0.153	0.017
"GZMA"	-0.265	0.043
"HAUS1"	-0.213	0.038
"HAUS2"	-0.245	0.035
"HDAC3"	-0.301	0.042
"HERC2P2"	-0.257	0.02
"HLA-DQB1"	-0.362	0.029
"HLA-DRB1"	-0.403	0.008
"HNRNPA1"	-0.42	0.021
"HNRNPC"	-0.754	0.016
"HNRNPM"	-0.293	0.033
"HPDL"	-0.142	0.027
"HRASLS"	-0.314	0.035
"HSD17B10"	-0.298	0.033
"HSF1"	-0.129	0.022
"HSPA14"	-0.157	0.033
"HSPA5"	-0.151	0.012
"HSPA9"	-0.506	0.002
"HSPE1"	-0.381	0.019
"HSPG2"	-0.33	0.025
"HTR7"	-0.324	0.036
"IARS2"	-0.148	0.005
"ICK"	-0.305	0.014
"ID1"	-0.309	0.02
"IL28A"	-0.243	0.04
"IL2RG"	-0.146	0.049
"IL4R"	-0.197	0.024
"IMP4"	-0.502	0.04
"INPP5E"	-0.406	0.041
"INSR"	-0.232	0.023
"IPO11"	-0.314	0.026
"IPO7"	-0.482	0.047
"IQGAP1"	-0.415	0.014
"ISG20"	-0.409	0.032
"ISYNA1"	-0.218	0.018
"ITGA2"	-0.595	0.003
"ITGA6"	-0.29	0.041
"ITGA9"	-0.146	0.028
"ITSN1"	-0.171	0.008
"JAK1"	-0.168	0.025
"KARS"	-0.736	0.003
"KCNE1"	-0.209	0.025
"KCNE3"	-0.181	0.028
"KCNJ1"	-0.145	0.013
"KCNQ5"	-0.235	0.02
"KCTD15"	-0.306	0.013
"KDM5D"	-0.16	0.026
"KDSR"	-0.271	0.021
"KHK"	-0.105	0.034
"KIF22"	-0.311	0.006
"KIR3DL2"	-0.482	0.028
"KLK15"	-0.34	0.033
"KLRA1"	-0.0956	0.028
"KLRC1"	-0.292	0.029
"KNG1"	-0.228	0.032
"KPNB1"	-0.678	0
"KRT10"	-0.41	0.039
"KRT34"	-0.189	0.016
"KRT6A"	-0.0988	0.032
"KRT8P11"	-0.481	0.026
"KRTAP10-11"	-0.231	0.046
"KRTCAP2"	-0.101	0.016
"KSR1"	-0.144	0.024
"L3MBTL2"	-0.283	0.023
"LARP1"	-0.223	0.02
"LARS"	-0.139	0.009
"LHFPL5"	-0.196	0.023
"LHX9"	-0.217	0.022
"LMO7"	-0.343	0.049
"LPAR4"	-0.223	0.033
"LRRN3"	-0.42	0.004
"LSM5"	-0.555	0.013
"LSM6"	-0.358	0.011
"MAD2L1"	-0.38	0.037
"MAP1B"	-0.161	0.021
"MAP3K12"	-0.23	0.047
"MAP3K6"	-0.0946	0.033
"MAP3K7"	-0.224	0.007
"MAP4K2"	-0.254	0.045
"MAPKAP1"	-0.193	0.005
"MAPKAPK5"	-0.46	0.026
"MASP2"	-0.26	0.01
"MCM2"	-0.425	0.05
"MDN1"	-0.786	0.022
"MED28"	-0.333	0.022
"MFAP1"	-0.436	0.028
"MFAP2"	-0.407	0.004
"MFAP3"	-0.126	0.026
"MFAP3L"	-0.268	0.017
"MIPOL1"	-0.29	0.047
"MKLN1"	-0.382	0.029
"MKRN4P"	-0.139	0.038
"MLLT3"	-0.0563	0.014
"MMEL1"	-0.119	0.014
"MN1"	-0.0472	0.013
"MPHOSPH6"	-0.566	0.026
"MPP1"	-0.311	0.034
"MPP2"	-0.388	0.026
"MRGPRX2"	-0.203	0.041
"MRPL2"	-0.136	0.033
"MRPL36"	-0.19	0.047
"MRPS11"	-0.327	0.005
"MRPS31"	-0.48	0.02
"MRS2"	-0.0871	0.023
"MS4A13"	-0.515	0.042
"MS4A7"	-0.166	0.003
"MTFR1"	-0.16	0.033
"MTMR1"	-0.192	0.006
"MTOR"	-0.742	0
"MTR"	-0.0414	0.021
"MUDENG"	-0.0904	0.013
"MX1"	-0.135	0.041
"MYBL2"	-0.43	0.027
"MYC"	-0.481	0.026
"MYO3B"	-0.534	0.03
"NACAP1"	-0.59	0.008
"NAPA"	-0.438	0.013
"NAT8B"	-0.206	0.003
"NBN"	-0.183	0.035
"NBPF15"	-0.116	0.003
"NCAPG"	-0.251	0.003
"NCBP1"	-0.542	0.016
"NCLN"	-0.396	0.007
"NDC80"	-0.331	0.007
"NDST1"	-0.311	0.033
"NDUFA11"	-0.116	0.007
"NDUFA13"	-0.0886	0.003
"NDUFAB1"	-0.334	0.025
"NDUFS1"	-0.192	0.016
"NDUFS7"	-0.131	0.002
"NDUFV1"	-0.23	0.028
"NEDD8"	-0.496	0.003
"NEK10"	-0.165	0.041
"NFYA"	-0.214	0.011
"NHP2L1"	-0.626	0.008
"NID2"	-0.411	0.033
"NLN"	-0.649	0.009
"NMBR"	-0.13	0.02
"NOC4L"	-0.651	0.007
"NOL4"	-0.129	0.047
"NPAS2"	-0.112	0.036
"NPFFR1"	-0.125	0.029
"NPIP"	-0.203	0.009
"NPR1"	-0.477	0.037
"NR3C1"	-0.147	0.018
"NRG1"	-0.257	0.038
"NSL1"	-0.514	0.025
"NT5C2"	-0.236	0.011
"NT5DC2"	-0.406	0.041
"NUDT21"	-0.596	0.011
"NUDT3"	-0.404	0.04
"NUDT4"	-0.405	0.04
"NUF2"	-0.631	0.012
"NUP133"	-0.495	0.03
"NUP205"	-0.645	0.001
"NUP43"	-0.246	0.04
"NUP54"	-0.322	0.009
"NUP85"	-0.284	0.007
"NUP88"	-0.302	0.015
"NUP93"	-0.731	0.001
"NUP98"	-0.407	0.009
"NUS1"	-0.437	0.032
"NXF1"	-0.505	0.002
"OPN4"	-0.187	0.018
"OR1E1"	-0.277	0.016
"OSTM1"	-0.0202	0.028
"PABPN1"	-0.552	0.002
"PAGE5"	-0.119	0.02
"PAPOLA"	-0.401	0.035
"PARD3B"	-0.424	0.036
"PARP16"	-0.14	0.025
"PCDHA1"	-0.254	0.046
"PCDHGC5"	-0.315	0.02
"PDE4A"	-0.124	0.02
"PELP1"	-0.489	0.011
"PES1"	-0.184	0.003
"PFDN4"	-0.149	0.033
"PFDN6"	-0.302	0.019
"PFKFB4"	-0.416	0.035
"PFN1"	-0.304	0.021
"PGBD4"	-0.192	0.047
"PGC"	-0.23	0.013
"PHB2"	-0.567	0.005
"PHF16"	-0.45	0.041
"PHLDA1"	-0.0736	0.025
"PI4KAP2"	-0.262	0.025
"PIGN"	-0.207	0.038
"PIK3C2G"	-0.368	0.028
"PIK3CB"	-0.283	0.001
"PIK3R3"	-0.174	0.009
"PLA2G7"	-0.121	0.002
"PLEKHG1"	-0.284	0.003
"PLG"	-0.197	0.044
"PLK1"	-0.539	0.014
"PLK1S1"	-0.344	0.025
"PLSCR4"	-0.165	0.042
"PMS2L5"	-0.197	0.01
"PNPLA5"	-0.248	0.034
"PODN"	-0.426	0.006
"POFUT1"	-0.296	0.036
"POFUT2"	-0.147	0.037
"POLH"	-0.107	0.011
"POLR2A"	-0.468	0.003
"POLR2B"	-0.659	0.016
"POLR2D"	-0.701	0.006
"POLR2I"	-0.516	0.016
"PON3"	-0.0932	0.032
"POU4F2"	-0.103	0.049
"PPAP2B"	-0.304	0.035
"PPP1CB"	-0.266	0.028
"PPP1R15B"	-0.192	0.011
"PPP1R1C"	-0.409	0.025
"PPP1R7"	-0.364	0.011
"PPP3CC"	-0.172	0.011
"PPP4C"	-0.145	0.026
"PRDM12"	-0.29	0.028
"PREB"	-0.423	0.032
"PRKACA"	-0.12	0.039
"PRKAG1"	-0.37	0.025
"PRKCB"	-0.0866	0.046
"PRODH2"	-0.164	0.034
"PRPF18"	-0.563	0.014
"PRPF19"	-0.729	0.005
"PRPF3"	-0.625	0.008
"PRPF31"	-0.754	0.004
"PRPF38A"	-0.513	0.009
"PRPF8"	-0.617	0.009
"PRR16"	-0.123	0.004
"PRSS33"	-0.061	0.012
"PRUNE"	-0.327	0.001
"PSMA1"	-0.793	0.016
"PSMA3"	-0.836	0.001
"PSMA4"	-0.331	0.012
"PSMB1"	-0.221	0.008
"PSMB2"	-0.813	0.001
"PSMB3"	-0.623	0.001
"PSMC1"	-0.358	0.003
"PSMC2"	-0.71	0
"PSMC3"	-0.541	0.028
"PSMC4"	-0.338	0
"PSMC5"	-0.51	0.02
"PSMD1"	-0.781	0
"PSMD11"	-0.381	0.001
"PSMD3"	-0.461	0.001
"PSMD6"	-0.444	0.003
"PSMD7"	-0.552	0.028
"PSMG1"	-0.164	0.016
"PTCD3"	-0.273	0.034
"PTPMT1"	-0.257	0.029
"PTPN1"	-0.227	0.038
"PTPN23"	-0.132	0.028
"PTPN9"	-0.256	0.009
"PTPRF"	-0.18	0.025
"PTRH1"	-0.165	0.007
"PTTG2"	-0.175	0.037
"PUF60"	-0.488	0.019
"PYGO2"	-0.165	0.016
"RAB6B"	-0.132	0.038
"RAD51"	-0.37	0.011
"RAD52"	-0.253	0.015
"RAN"	-0.851	0.001
"RANBP2"	-0.34	0.026
"RANGRF"	-0.246	0.009
"RAPH1"	-0.42	0.036
"RARRES2"	-0.194	0.047
"RASIP1"	-0.123	0.033
"RASL11B"	-0.193	0.037
"RBM17"	-0.483	0.002
"RBM24"	-0.223	0.049
"RBMX"	-0.632	0.003
"REG3G"	-0.128	0.041
"RET"	-0.0494	0.027
"RET"	-0.364	0.027
"REXO2"	-0.277	0.044
"RFC4"	-0.522	0.025
"RGPD4"	-0.421	0.013
"RGS11"	-0.107	0.032
"RGS18"	-0.411	0.004
"RHOB"	-0.363	0.041
"RILPL2"	-0.399	0.002
"RNGTT"	-0.227	0.01
"RPA1"	-0.549	0.013
"RPA2"	-0.884	0
"RPL10A"	-0.85	0.004
"RPL11"	-0.848	0.001
"RPL12"	-0.715	0.012
"RPL13"	-0.515	0.013
"RPL18"	-0.882	0.003
"RPL23"	-0.954	0.003
"RPL23A"	-0.706	0.005
"RPL24"	-0.694	0.003
"RPL27"	-0.748	0.023
"RPL3"	-0.733	0.007
"RPL31"	-0.635	0.042
"RPL32"	-0.843	0.003
"RPL35"	-0.708	0.048
"RPL35A"	-0.734	0.02
"RPL36"	-0.848	0.003
"RPL37"	-0.722	0.04
"RPL37A"	-0.788	0.003
"RPL39"	-0.483	0.025
"RPL4"	-0.661	0.022
"RPL5"	-0.833	0.004
"RPL6"	-0.834	0.036
"RPL7"	-0.741	0.001
"RPL9"	-0.841	0.011
"RPLP0"	-0.619	0.012
"RPS11"	-0.825	0.003
"RPS13"	-0.779	0.003
"RPS14"	-0.8	0.013
"RPS15A"	-0.877	0.001
"RPS17"	-0.699	0.02
"RPS19"	-0.788	0.013
"RPS25"	-0.503	0.035
"RPS26"	-0.835	0.007
"RPS27A"	-0.94	0.013
"RPS29"	-0.566	0.043
"RPS3"	-0.78	0.005
"RPS3A"	-0.599	0.022
"RPS6"	-0.765	0.013
"RPS6KA4"	-0.156	0.026
"RPS7"	-0.696	0.013
"RPS8"	-0.635	0.007
"RPS9"	-0.581	0.011
"RPSAP58"	-0.864	0.027
"RPTOR"	-0.55	0.003
"RPUSD1"	-0.207	0.013
"RRM1"	-0.565	0.014
"RRM2B"	-0.264	0.049
"RRP12"	-0.453	0.014
"RRS1"	-0.457	0.04
"RSPO1"	-0.169	0.015
"RTF1"	-0.431	0.011
"RTN4RL2"	-0.418	0.033
"RUVBL1"	-0.435	0.046
"RUVBL2"	-0.507	0.014
"SART1"	-0.444	0.03
"SCLY"	-0.183	0.009
"SCUBE3"	-0.304	0.028
"SDHDP7"	-0.0327	0.025
"SEC61A1"	-0.462	0.031
"SERPINA13"	-0.105	0.016
"SERPINB2"	-0.2	0.038
"SERPINB8"	-0.285	0.025
"SEZ6L2"	-0.413	0.008
"SF3A1"	-0.817	0.003
"SF3A2"	-0.554	0.043
"SF3B1"	-0.415	0.003
"SF3B2"	-0.698	0.003
"SF3B5"	-0.493	0.008
"SFPQ"	-0.716	0.005
"SFRS1"	-0.612	0.007
"SFRS11"	-0.142	0.008
"SFRS2"	-0.499	0.017
"SFRS3"	-0.619	0.003
"SFRS4"	-0.211	0.026
"SGK3"	-0.119	0.028
"SGK3"	-0.099	0.028
"SGTA"	-0.0429	0.031
"SHFM1"	-0.506	0.009
"SHMT1"	-0.548	0.033
"SHPRH"	-0.353	0.023
"SIAH1"	-0.22	0.026
"SIK3"	-0.373	0.005
"SIRPD"	-0.299	0.02
"SKAP1"	-0.428	0.021
"SKIV2L2"	-0.487	0.019
"SLC12A2"	-0.138	0.041
"SLC25A38"	-0.163	0.013
"SLC26A4"	-0.0533	0.025
"SLC26A5"	-0.308	0.012
"SLC2A10"	-0.161	0.026
"SLC36A1"	-0.175	0.028
"SLC7A1"	-0.162	0.003
"SLC9A1"	-0.162	0.042
"SLIT3"	-0.189	0.033
"SLITRK3"	-0.427	0.007
"SMAP1"	-0.108	0.046
"SMARCB1"	-0.173	0.007
"SMC3"	-0.185	0.033
"SMG1"	-0.306	0.003
"SNRNP200"	-0.771	0.003
"SNRNP27"	-0.529	0.023
"SNRNP70"	-0.65	0.004
"SNRPD1"	-0.664	0
"SNRPD2"	-0.754	0
"SNRPD3"	-0.507	0.007
"SNRPG"	-0.522	0.027
"SNRPN"	-0.5	0.034
"SOX15"	-0.11	0.01
"SOX8"	-0.122	0.013
"SPATA7"	-0.248	0.013
"SPATA9"	-0.186	0.022
"SPDYA"	-0.332	0.023
"SPINT2"	-0.257	0.001
"SPOCD1"	-0.213	0.047
"SQLE"	-0.342	0.01
"SRRT"	-0.497	0
"SS18"	-0.204	0.025
"SSRP1"	-0.326	0.044
"SSX7"	-0.104	0.02
"ST18"	-0.39	0.011
"STAG2"	-0.329	0.011
"STARD10"	-0.558	0.007
"STIL"	-0.302	0.03
"STK3"	-0.282	0.008
"STOX1"	-0.341	0.04
"STX12"	-0.176	0.033
"STX4"	-0.356	0.033
"SULT1C2"	-0.0974	0.025
"SUMF1"	-0.17	0.023
"SUPT4H1"	-0.39	0.047
"SUPT5H"	-0.829	0
"SUPT6H"	-0.714	0.024
"SYMPK"	-0.474	0.009
"SYT4"	-0.196	0.019
"TACR3"	-0.0345	0.017
"TAF10"	-0.21	0.029
"TAF2"	-0.382	0.009
"TAF4B"	-0.38	0.008
"TAF6"	-0.441	0.009
"TAOK3"	-0.0779	0.043
"TAS2R38"	-0.367	0.028
"TBC1D25"	-0.512	0.034
"TBL1Y"	-0.252	0.009
"TCEB2"	-0.448	0.016
"TCOF1"	-0.258	0.006
"TERF1"	-0.173	0.031
"TFAP2C"	-0.121	0.011
"TGFA"	-0.0349	0.012
"THOC4"	-0.607	0.036
"THOP1"	-0.239	0.001
"THUMPD1"	-0.13	0.03
"TIE1"	-0.503	0.022
"TIMELESS"	-0.214	0.003
"TIMM9"	-0.426	0.036
"TLR5"	-0.11	0.048
"TLR9"	-0.318	0.014
"TLX3"	-0.459	0.033
"TM4SF1"	-0.191	0.028
"TM4SF19"	-0.411	0.05
"TM9SF3"	-0.22	0.03
"TMED10"	-0.213	0.031
"TMEM132D"	-0.247	0.043
"TMEM138"	-0.301	0.043
"TMEM147"	-0.146	0.013
"TMEM47"	-0.0534	0.022
"TMEM60"	-0.322	0.025
"TMEM68"	-0.237	0.042
"TMOD3"	-0.344	0.004
"TMPRSS11B"	-0.156	0.016
"TOMM70A"	-0.224	0.013
"TP63"	-0.21	0.024
"TRAK1"	-0.236	0.011
"TRAT1"	-0.245	0.004
"TRIM46"	-0.192	0.003
"TRIOBP"	-0.271	0.017
"TRIP13"	-0.261	0.048
"TRNT1"	-0.12	0.013
"TSHZ3"	-0.144	0.019
"TSKS"	-0.133	0.041
"TTR"	-0.297	0.037
"TUBA1B"	-0.866	0
"TUBA1C"	-0.857	0
"TUBB"	-0.412	0.002
"TXK"	-0.328	0.047
"TXN"	-0.408	0.039
"TXNL4A"	-0.226	0.008
"U2AF1"	-0.724	0.002
"U2AF2"	-0.591	0.014
"UBA1"	-0.432	0.023
"UBA52"	-0.449	0.029
"UBA6"	-0.15	0.01
"UBB"	-0.651	0.021
"UBE2D2"	-0.113	0.043
"UBE2E3"	-0.155	0.031
"UBE2M"	-0.0814	0.025
"UBE2Q2"	-0.441	0.043
"UBE2Q2P1"	-0.468	0.028
"UBL5"	-0.217	0.049
"UBL7"	-0.214	0.033
"UFD1L"	-0.137	0.043
"UGT1A1"	-0.157	0.023
"UGT1A8"	-0.161	0.034
"ULK4"	-0.421	0.004
"USP1"	-0.3	0.033
"USP19"	-0.114	0.045
"USP39"	-0.611	0
"USP9X"	-0.103	0.028
"UXT"	-0.41	0.013
"VARS"	-0.267	0.005
"VCP"	-0.645	0
"VLDLR"	-0.293	0.034
"WDR37"	-0.131	0.029
"WDR61"	-0.416	0.033
"WDR72"	-0.148	0.025
"WDR86"	-0.278	0.043
"WNK1"	-0.113	0.003
"WNT5A"	-0.29	0.019
"WNT8B"	-0.126	0.022
"WWOX"	-0.161	0.049
"XAB2"	-0.302	0.032
"XCL2"	-0.293	0.03
"XIAP"	-0.626	0.033
"XRCC6"	-0.365	0.043
"YBX1"	-0.0944	0.048
"YY1"	-0.44	0.011
"ZBTB11"	-0.288	0.047
"ZC3H13"	-0.239	0.017
"ZC3H3"	-0.306	0.039
"ZCCHC10"	-0.145	0.043
"ZCCHC2"	-0.166	0.031
"ZCCHC3"	-0.342	0.03
"ZFAND5"	-0.274	0.016
"ZIC3"	-0.26	0.003
"ZNF132"	-0.477	0.025
"ZNF141"	-0.124	0.033
"ZNF155"	-0.298	0.007
"ZNF207"	-0.33	0.015
"ZNF217"	-0.265	0.047
"ZNF225"	-0.172	0.031
"ZNF277"	-0.203	0.013
"ZNF445"	-0.224	0.04
"ZNF471"	-0.534	0.047
"ZNF574"	-0.246	0.021
"ZNF614"	-0.227	0.019
"ZNF777"	-0.304	0.029
"ZNF839"	-0.206	0.05
"ZNF90"	-0.418	0.047
"ZNRF2"	-0.321	0.034
