"Gene name"	"score"	"pval"
"C22orf32"	-0.109	0.032
"C2orf81"	-0.118	0.036
"C3orf19"	-0.156	0.004
"C3orf39"	-0.313	0.006
"C6orf174"	-0.138	0.016
"C9orf30"	-0.216	0.004
"C9orf93"	-0.163	0.034
"CACNA1A"	-0.0607	0.007
"CACNA1F"	-0.0852	0.008
"CACNA2D3"	-0.416	0.002
"CACNG7"	-0.168	0.024
"CALHM1"	-0.192	0.034
"CAMK2B"	-0.125	0.044
"CAPN2"	-0.204	0.003
"CAV3"	-0.109	0.025
"CCDC12"	-0.104	0.044
"CCDC121"	-0.0353	0.013
"CCDC123"	-0.127	0.034
"CCDC27"	-0.184	0.031
"CCDC93"	-0.191	0.013
"CCDC99"	-0.0902	0.009
"CCL28"	-0.146	0.049
"CCNA1"	-0.104	0.009
"CCNB3"	-0.406	0.003
"CCNK"	-0.437	0.029
"CCR6"	-0.315	0.048
"CCR8"	-0.0898	0.019
"CCRL2"	-0.135	0.048
"CCRN4L"	-0.188	0.018
"CCT3"	-0.355	0.001
"CCT4"	-0.219	0.029
"CCT8"	-0.347	0.029
"CD2"	-0.262	0.028
"CDC5L"	-0.256	0.008
"CDH8"	-0.0941	0.022
"CDH9"	-0.132	0.015
"CDK11B"	-0.845	0
"CDK12"	-0.21	0.043
"CDKN2C"	-0.154	0.028
"CDRT4"	-0.113	0.033
"CEACAM21"	-0.0996	0.038
"CEBPB"	-0.202	0.045
"CEND1"	-0.194	0.007
"CENPO"	-0.166	0.002
"CEP192"	-0.431	0.041
"CHD1"	-0.151	0.031
"CHD4"	-0.328	0.004
"CHERP"	-0.251	0.023
"CHRNB1"	-0.107	0.029
"CHST5"	-0.225	0.018
"CIRH1A"	-0.45	0.004
"CLEC12B"	-0.136	0.008
"CMPK1"	-0.274	0.013
"CMTM3"	-0.222	0.016
"CMTM4"	-0.267	0.003
"CNOT6L"	-0.219	0.022
"COG4"	-0.151	0.045
"COL10A1"	-0.375	0.034
"COL11A2"	-0.202	0.015
"COL1A2"	-0.137	0.033
"COL5A3"	-0.0687	0.008
"COMMD2"	-0.104	0.034
"COPA"	-0.49	0.024
"COPB1"	-0.636	0.027
"COPB2"	-0.302	0.024
"COPE"	-0.253	0.03
"COPS2"	-0.495	0.016
"COPZ1"	-0.73	0.023
"CORO2A"	-0.235	0.008
"COX5A"	-0.189	0.005
"COX5B"	-0.0788	0.049
"CPSF2"	-0.235	0.033
"CPXM2"	-0.316	0.037
"CREB3L4"	-0.191	0.028
"CREB5"	-0.127	0.033
"CRTAM"	-0.232	0.041
"CRYBA1"	-0.107	0.037
"CSE1L"	-0.406	0.013
"CSNK1E"	-0.0526	0.043
"CSNK1E"	-0.0876	0.043
"CSTF2T"	-0.16	0.002
"CTNNB1"	-0.27	0.028
"CTSA"	-0.426	0.026
"CWC15"	-0.308	0.014
"CWC22"	-0.201	0.002
"CWC27"	-0.201	0.017
"CWF19L1"	-0.224	0.033
"CXADR"	-0.252	0.013
"CXCR2"	-0.105	0.028
"CYBASC3"	-0.55	0.04
"CYLD"	-0.164	0.016
"CYP2B6"	-0.139	0.049
"CYP4F12"	-0.044	0.027
"DACH2"	-0.172	0.023
"DACT3"	-0.239	0.029
"DAPK1"	-0.407	0.032
"DBF4"	-0.326	0.023
"DCPS"	-0.219	0.029
"DDB2"	-0.22	0.024
"DDR1"	-0.309	0.01
"DDX17"	-0.199	0.005
"DDX18"	-0.372	0.013
"DDX23"	-0.174	0.047
"DDX46"	-0.28	0.017
"DDX49"	-0.432	0.007
"DDX51"	-0.268	0.025
"DDX54"	-0.284	0.025
"DEGS2"	-0.225	0.022
"DEM1"	-0.168	0.038
"DFNB31"	-0.0362	0.004
"DGKD"	-0.115	0.007
"DGKE"	-0.304	0.022
"DGKI"	-0.241	0.035
"DHCR7"	-0.142	0.046
"DHRS11"	-0.259	0.02
"DHX8"	-0.0898	0.007
"DKK3"	-0.178	0.025
"DMKN"	-0.241	0.005
"DNAI1"	-0.305	0.028
"DNAJA1"	-0.241	0.023
"DNAJC21"	-0.257	0.007
"DNM2"	-0.395	0.023
"DOPEY1"	-0.102	0.043
"DPY19L4"	-0.298	0.042
"DRD1"	-0.142	0.043
"DSCR8"	-0.238	0.01
"DSCR9"	-0.183	0.045
"DUOXA2"	-0.291	0.049
"DUSP22"	-0.17	0.024
"DUSP7"	-0.292	0.017
"DYNLL2"	-0.12	0.028
"DYNLT1"	-0.264	0.049
"E2F1"	-0.151	0.005
"ECT2"	-0.211	0
"EEF2"	-0.602	0.004
"EFTUD2"	-0.383	0.01
"EIF2B4"	-0.161	0.022
"EIF2B5"	-0.32	0.028
"EIF2S2"	-0.281	0.022
"EIF3A"	-0.55	0.002
"EIF3B"	-0.785	0.002
"EIF3C"	-0.555	0.004
"EIF3G"	-0.609	0.009
"EIF3I"	-0.311	0.027
"EIF4A3"	-0.833	0.046
"EIF4E3"	-0.329	0.002
"EIF5B"	-0.837	0.001
"EIF6"	-0.466	0.022
"ELK1"	-0.175	0.033
"EMP1"	-0.159	0.047
"EMX1"	-0.134	0.023
"ENG"	-0.0964	0.024
"ENOSF1"	-0.0793	0.034
"EP400NL"	-0.176	0.041
"EPHA6"	-0.0982	0.012
"EPHA6"	-0.148	0.012
"EPS8"	-0.213	0.038
"ERBB3"	-0.16	0.021
"ERBB4"	-0.15	0.028
"ERCC6L"	-0.446	0.043
"ERH"	-0.34	0.018
"ERMAP"	-0.259	0.033
"ESPN"	-0.239	0.005
"ETHE1"	-0.442	0.042
"EXOC1"	-0.171	0.009
"EXOSC10"	-0.215	0
"EXOSC2"	-0.251	0.027
"EXOSC9"	-0.146	0.043
"FAM126A"	-0.299	0.005
"FAM162A"	-0.132	0.018
"FBXO18"	-0.0866	0.028
"FCAMR"	-0.158	0.041
"FCRL3"	-0.134	0.03
"FERMT1"	-0.161	0.004
"FGF13"	-0.22	0.032
"FGF21"	-0.291	0.009
"FGF7"	-0.355	0.038
"FGFR1"	-0.135	0.011
"FHL2"	-0.0945	0.046
"FIG4"	-0.255	0.015
"FILIP1L"	-0.239	0.04
"FIP1L1"	-0.171	0.007
"FKBP10"	-0.131	0.035
"FKBP3"	-0.232	0.002
"FMO6P"	-0.152	0.017
"FN3KRP"	-0.182	0.025
"FNDC7"	-0.355	0.002
"FNTAL1"	-0.374	0.027
"FPR1"	-0.436	0.04
"FRMD4A"	-0.0773	0.004
"FST"	-0.136	0.048
"FTSJ3"	-0.483	0.005
"FURIN"	-0.077	0.031
"FUT9"	-0.286	0.002
"FZD6"	-0.0617	0.038
"GABBR2"	-0.141	0.041
"GABRB1"	-0.272	0.024
"GABRP"	-0.221	0.028
"GADD45B"	-0.231	0.024
"GAGE2C"	-0.238	0.02
"GALR1"	-0.362	0.025
"GART"	-0.426	0.013
"GDF9"	-0.147	0.04
"GEM"	-0.0879	0.018
"GEN1"	-0.158	0.039
"GGA2"	-0.363	0.013
"GGH"	-0.184	0.027
"GIPC2"	-0.0327	0.035
"GK5"	-0.0246	0.023
"GLT25D2"	-0.146	0.013
"GLYCTK"	-0.326	0.033
"GNA11"	-0.209	0.013
"GNG7"	-0.0876	0.031
"GNG7"	-0.183	0.031
"GOLM1"	-0.0841	0.046
"GPR112"	-0.356	0.011
"GPR153"	-0.0834	0.011
"GPR158"	-0.122	0.01
"GPR171"	-0.26	0.009
"GPR31"	-0.297	0.047
"GPR44"	-0.453	0.015
"GPRC6A"	-0.227	0.028
"GPS1"	-0.11	0.017
"GPSM2"	-0.103	0.045
"GPX4"	-0.0965	0.038
"GREM1"	-0.194	0.015
"GRIN2C"	-0.439	0.028
"GRM5"	-0.296	0.039
"GSK3B"	-0.157	0.018
"H2AFX"	-0.102	0.035
"HAL"	-0.145	0.006
"HBP1"	-0.131	0.011
"HEATR3"	-0.145	0.018
"HGF"	-0.116	0.047
"HIATL2"	-0.152	0.019
"HLA-DQB2"	-0.417	0.028
"HNRNPA1"	-0.027	0.023
"HNRNPC"	-0.556	0.002
"HP"	-0.363	0.005
"HRG"	-0.0909	0.016
"HSD11B2"	-0.141	0.017
"HSDL2"	-0.214	0.047
"HSPA14"	-0.122	0.007
"HSPA5"	-0.143	0.024
"HSPA9"	-0.364	0.038
"HSPD1"	-0.278	0.016
"HSPE1"	-0.324	0.023
"HSPG2"	-0.254	0.004
"HTR2B"	-0.197	0.019
"HTR3B"	-0.122	0.03
"IARS"	-0.329	0.039
"ICK"	-0.326	0.015
"ID1"	-0.18	0.007
"ID4"	-0.0434	0.011
"IFNA2"	-0.176	0.035
"IFT57"	-0.0689	0.035
"IGF2BP3"	-0.274	0.019
"IL1R1"	-0.0967	0.005
"IL4I1"	-0.118	0.042
"INHBE"	-0.0898	0.028
"INTS9"	-0.124	0.013
"IPO7"	-0.101	0.048
"IQGAP1"	-0.106	0.016
"IRF9"	-0.0891	0.005
"IRS1"	-0.159	0.044
"ISG20"	-0.191	0.038
"ISLR"	-0.118	0.047
"ISM2"	-0.142	0.023
"ITGA2"	-0.272	0.027
"ITGA3"	-0.194	0.001
"ITGAV"	-0.208	0.032
"IVL"	-0.247	0.049
"JAZF1"	-0.264	0.024
"JMJD6"	-0.386	0.017
"JUB"	-0.282	0.045
"KARS"	-0.633	0
"KCNA1"	-0.276	0.008
"KCNJ2"	-0.118	0.024
"KCNK2"	-0.247	0.028
"KCNK5"	-0.14	0.007
"KCNN3"	-0.0838	0.001
"KCTD12"	-0.475	0.026
"KCTD6"	-0.293	0.033
"KHDRBS2"	-0.468	0.023
"KIF18A"	-0.136	0.023
"KIF19"	-0.182	0.012
"KIR2DL1"	-0.325	0.013
"KIR3DL2"	-0.433	0.029
"KLF7"	-0.138	0.034
"KLHL14"	-0.277	0.01
"KLK4"	-0.306	0.029
"KLRC1"	-0.32	0.027
"KPNA5"	-0.192	0.046
"KPNB1"	-0.704	0.004
"KREMEN1"	-0.201	0.025
"KRR1"	-0.326	0.001
"KRT8P11"	-0.295	0.013
"KTN1"	-0.219	0.023
"LAPTM5"	-0.182	0.016
"LARP1B"	-0.135	0.006
"LCN10"	-0.132	0.011
"LDHC"	-0.309	0.045
"LEP"	-0.272	0.036
"LHFPL2"	-0.135	0.018
"LHFPL5"	-0.192	0.023
"LILRB5"	-0.144	0.028
"LMAN1L"	-0.196	0.018
"LMLN"	-0.232	0.017
"LPAR4"	-0.259	0.024
"LRP5"	-0.136	0.041
"LRRC19"	-0.102	0.019
"LSM3"	-0.496	0.044
"LSM4"	-0.317	0.035
"LSM5"	-0.465	0.002
"LTBP2"	-0.207	0.026
"LTK"	-0.112	0.013
"LY6K"	-0.144	0.009
"MAB21L1"	-0.104	0.017
"MAD2L1"	-0.0874	0.028
"MAGEC3"	-0.14	0.049
"MAGOH"	-0.369	0.041
"MAPK3"	-0.343	0.013
"MAPK6"	-0.126	0.022
"MAPK8"	-0.34	0.023
"MAPK8IP3"	-0.219	0.027
"MAPKAPK5"	-0.11	0.007
"MATN3"	-0.248	0.049
"MBL2"	-0.409	0.008
"MCOLN2"	-0.23	0.009
"MDM1"	-0.287	0.035
"MDM2"	-0.12	0.038
"MED22"	-0.124	0.033
"MED30"	-0.577	0.009
"MELK"	-0.159	0.041
"MEN1"	-0.0915	0.047
"MFAP1"	-0.506	0.003
"MFSD8"	-0.221	0.047
"MKI67IP"	-0.524	0.027
"MLST8"	-0.0218	0.035
"MMP16"	-0.139	0.005
"MMP2"	-0.156	0.045
"MMP9"	-0.106	0.013
"MNAT1"	-0.143	0.048
"MOSPD1"	-0.0415	0.011
"MOV10L1"	-0.283	0.041
"MPL"	-0.319	0.013
"MRPL32"	-0.369	0.011
"MRPS31"	-0.264	0.019
"MS4A13"	-0.355	0.024
"MS4A6E"	-0.258	0.013
"MSI2"	-0.0947	0.037
"MTMR1"	-0.521	0.05
"MTMR8"	-0.182	0.033
"MTOR"	-0.217	0.013
"MTUS1"	-0.183	0.049
"MVD"	-0.108	0.02
"MX1"	-0.142	0.045
"MYC"	-0.192	0.035
"MYNN"	-0.324	0.028
"MYO18A"	-0.0903	0.028
"MYO3B"	-0.112	0.001
"NACA"	-0.429	0.04
"NACAP1"	-0.368	0.012
"NAPA"	-0.17	0.006
"NAPG"	-0.166	0.024
"NARS"	-0.261	0.008
"NCAPG"	-0.545	0.033
"NCOR2"	-0.115	0.001
"NDUFB10"	-0.151	0.028
"NEDD8"	-0.584	0.028
"NEK10"	-0.0863	0.015
"NFKBIZ"	-0.176	0.029
"NHP2L1"	-0.458	0.012
"NLRP1"	-0.184	0.022
"NMNAT3"	-0.296	0.017
"NMT1"	-0.209	0.009
"NNMT"	-0.167	0.016
"NOC4L"	-0.28	0.018
"NOP2"	-0.397	0.011
"NPAS4"	-0.176	0.025
"NPPA"	-0.147	0.032
"NR1D1"	-0.451	0.041
"NRBP1"	-0.224	0.011
"NT5C2"	-0.147	0.037
"NTRK3"	-0.145	0.019
"NTSR1"	-0.428	0.037
"NUCB2"	-0.0876	0.025
"NUDT21"	-0.579	0.029
"NUF2"	-0.292	0.029
"NUP133"	-0.51	0.003
"NUP205"	-0.461	0
"NUP214"	-0.33	0.006
"NUP54"	-0.166	0.001
"NUP93"	-0.486	0
"NUS1"	-0.408	0.004
"NXF1"	-0.252	0.007
"OFD1"	-0.106	0.049
"OPN4"	-0.181	0.036
"OR13D1"	-0.148	0.028
"OR1D2"	-0.172	0.028
"OR1L6"	-0.136	0.013
"OR2S2"	-0.0955	0.024
"OR2T10"	-0.192	0.033
"OR51T1"	-0.131	0.027
"OR5C1"	-0.329	0.049
"OR8A1"	-0.178	0.001
"OTOR"	-0.208	0.035
"OTUB2"	-0.101	0.027
"OXA1L"	-0.194	0.022
"OXGR1"	-0.111	0.036
"P2RY4"	-0.402	0.022
"P4HA2"	-0.0941	0.024
"P4HA3"	-0.441	0.049
"PA2G4"	-0.123	0.028
"PABPN1"	-0.719	0.023
"PAF1"	-0.178	0.015
"PAFAH1B1"	-0.133	0.028
"PAPD7"	-0.281	0.043
"PAPOLA"	-0.487	0.003
"PAPOLB"	-0.112	0.004
"PAPPA2"	-0.196	0.03
"PAQR5"	-0.238	0.018
"PARP15"	-0.303	0.041
"PBX3"	-0.108	0.023
"PCCA"	-0.134	0.001
"PCYT2"	-0.156	0.001
"PDC"	-0.065	0.003
"PDE1B"	-0.331	0.006
"PDILT"	-0.175	0.003
"PDK2"	-0.338	0.027
"PELP1"	-0.226	0.029
"PEX3"	-0.244	0.019
"PFDN2"	-0.14	0.041
"PFKFB1"	-0.133	0.005
"PGAM2"	-0.142	0.046
"PGLYRP4"	-0.254	0.012
"PHB2"	-0.289	0.032
"PHC1"	-0.271	0.009
"PHF3"	-0.23	0.03
"PHF5A"	-0.423	0.024
"PHLDB2"	-0.497	0.024
"PIK3C2G"	-0.121	0.024
"PIK3CB"	-0.456	0.008
"PIP4K2A"	-0.131	0.049
"PITPNM1"	-0.116	0.037
"PJA2"	-0.15	0.026
"PKNOX1"	-0.135	0.016
"PLD1"	-0.132	0.044
"PLEKHH1"	-0.513	0.008
"PLG"	-0.0657	0.024
"PLK1"	-0.528	0.023
"PLRG1"	-0.384	0.013
"PMEPA1"	-0.152	0.008
"PNO1"	-0.282	0.021
"POFUT1"	-0.132	0.004
"POLA1"	-0.268	0.022
"POLM"	-0.23	0.022
"POLR1B"	-0.368	0.045
"POLR2A"	-0.281	0.001
"POLR2D"	-0.557	0
"POLR2E"	-0.331	0.037
"POLR2I"	-0.451	0.001
"POLR2K"	-0.233	0.024
"POLRMT"	-0.0906	0.018
"POU6F1"	-0.137	0.025
"PPAP2C"	-0.101	0.047
"PPIE"	-0.151	0.025
"PPIL5"	-0.142	0.013
"PPP1R10"	-0.0901	0.001
"PPP1R14B"	-0.265	0.041
"PPP1R7"	-0.218	0.028
"PPP1R8"	-0.261	0.028
"PPP3CA"	-0.222	0.028
"PRAMEF18"	-0.0714	0.034
"PRDM16"	-0.143	0.019
"PREB"	-0.153	0.016
"PRKAA1"	-0.251	0.008
"PRKAB2"	-0.213	0.049
"PRKAG1"	-0.404	0.033
"PRKRA"	-0.211	0.006
"PRODH2"	-0.262	0.021
"PRPF18"	-0.13	0.003
"PRPF19"	-0.326	0.019
"PRPF31"	-0.637	0.002
"PRPF38A"	-0.423	0.004
"PRPF8"	-0.443	0.016
"PRSS7"	-0.304	0.024
"PRTN3"	-0.113	0.009
"PRUNE"	-0.307	0.04
"PSMA1"	-0.634	0.001
"PSMA3"	-0.837	0
"PSMA6"	-0.507	0.027
"PSMB2"	-0.878	0
"PSMB3"	-0.376	0.037
"PSMB4"	-0.549	0.013
"PSMB8"	-0.261	0.004
"PSMC2"	-0.562	0.004
"PSMC4"	-0.252	0.029
"PSMD1"	-0.471	0
"PSMD11"	-0.404	0.024
"PSMD12"	-0.464	0.04
"PSMD13"	-0.145	0.013
"PSMD3"	-0.336	0.045
"PSMD6"	-0.641	0.022
"PSMD7"	-0.432	0.024
"PSMD8"	-0.533	0.006
"PSMG3"	-0.102	0.041
"PSTPIP2"	-0.449	0.032
"PTGES3"	-0.279	0.022
"PTGFR"	-0.0444	0.043
"PTMS"	-0.0776	0.027
"PTN"	-0.0933	0.007
"PTOV1"	-0.188	0.005
"PTP4A1"	-0.109	0.028
"PTPLAD1"	-0.279	0.038
"PTPN22"	-0.315	0.007
"PTPN9"	-0.253	0.001
"PTPRH"	-0.153	0.001
"PUF60"	-0.304	0.041
"RAB39B"	-0.349	0.005
"RAB3IP"	-0.0483	0.009
"RAB7A"	-0.142	0.041
"RAB9A"	-0.174	0.012
"RAD51"	-0.604	0.008
"RAF1"	-0.234	0.04
"RAI1"	-0.136	0.013
"RAN"	-0.972	0
"RAP2C"	-0.196	0.036
"RAPGEFL1"	-0.098	0.022
"RARB"	-0.215	0.046
"RARS"	-0.421	0.025
"RASGEF1A"	-0.21	0.028
"RBL1"	-0.283	0.012
"RBM17"	-0.395	0.004
"RBM25"	-0.215	0.028
"RBMXL1"	-0.369	0.045
"RERE"	-0.144	0.025
"RFC2"	-0.286	0.001
"RFC4"	-0.157	0.024
"RG9MTD1"	-0.256	0.016
"RGPD4"	-0.0918	0.04
"RGS13"	-0.349	0.025
"RGS18"	-0.399	0.004
"RHOB"	-0.0582	0.041
"RILPL2"	-0.221	0.004
"RIMKLB"	-0.171	0.038
"RIOK2"	-0.212	0.022
"RIPK2"	-0.366	0.009
"RIPK3"	-0.13	0.024
"RNF113B"	-0.117	0.015
"RNF135"	-0.141	0.021
"RNGTT"	-0.146	0.037
"ROD1"	-0.125	0.038
"ROR2"	-0.239	0.04
"RPA1"	-0.18	0.006
"RPA2"	-0.327	0.001
"RPE65"	-0.193	0.047
"RPL10"	-0.34	0.009
"RPL10A"	-0.777	0
"RPL11"	-1.09	0
"RPL12"	-0.625	0
"RPL13"	-0.456	0.004
"RPL14"	-0.458	0
"RPL17"	-0.558	0.004
"RPL18"	-0.873	0
"RPL18A"	-0.408	0.004
"RPL19"	-0.669	0
"RPL23"	-0.77	0
"RPL23A"	-0.793	0
"RPL24"	-0.712	0
"RPL26"	-0.222	0.007
"RPL27"	-0.687	0
"RPL28"	-0.236	0.034
"RPL3"	-0.743	0
"RPL30"	-0.441	0.005
"RPL31"	-0.798	0
"RPL32"	-0.968	0
"RPL34"	-0.599	0
"RPL35"	-0.684	0
"RPL35A"	-0.701	0.004
"RPL36"	-0.781	0
"RPL37"	-0.666	0
"RPL37A"	-0.748	0
"RPL38"	-0.325	0.003
"RPL39"	-0.26	0.004
"RPL4"	-0.505	0.02
"RPL5"	-0.639	0
"RPL6"	-0.605	0.002
"RPL7"	-0.756	0
"RPL7A"	-0.771	0
"RPL8"	-0.335	0.036
"RPL9"	-0.895	0
"RPLP0"	-0.638	0.007
"RPRD1A"	-0.509	0.035
"RPRD2"	-0.127	0.013
"RPS11"	-0.589	0
"RPS12"	-0.546	0.005
"RPS13"	-0.776	0
"RPS14"	-0.691	0
"RPS15"	-0.602	0.004
"RPS15A"	-0.96	0
"RPS16"	-0.212	0.006
"RPS17"	-0.696	0
"RPS18"	-0.559	0.004
"RPS19"	-0.686	0
"RPS2"	-0.363	0.02
"RPS20"	-0.622	0
"RPS24"	-0.292	0.004
"RPS25"	-0.251	0.004
"RPS26"	-0.806	0
"RPS27A"	-0.762	0
"RPS28"	-0.513	0
"RPS29"	-0.439	0
"RPS3"	-0.674	0
"RPS3A"	-0.562	0
"RPS4X"	-0.46	0.011
"RPS5"	-0.291	0.004
"RPS6"	-0.511	0
"RPS6KA4"	-0.135	0.001
"RPS7"	-0.801	0
"RPS8"	-0.618	0
"RPS9"	-0.506	0.004
"RPSA"	-0.545	0
"RPSAP58"	-0.714	0.004
"RPTOR"	-0.516	0.001
"RRM1"	-0.642	0
"RRS1"	-0.0746	0.005
"RSL24D1"	-0.32	0.011
"RUFY1"	-0.298	0.023
"RUNX1"	-0.145	0.041
"RUVBL1"	-0.0892	0.036
"RXFP1"	-0.302	0.016
"RXFP2"	-0.268	0.035
"SCAP"	-0.326	0.025
"SCGB1A1"	-0.229	0.041
"SCGB2A1"	-0.0905	0.029
"SCRG1"	-0.528	0.013
"SDAD1"	-0.241	0.005
"SDHA"	-0.172	0.038
"SEC61A1"	-0.448	0
"SEMA4G"	-0.16	0.024
"SERPINA12"	-0.374	0.045
"SERPINB13"	-0.287	0.033
"SERPINB2"	-0.2	0.008
"SERPINB8"	-0.0455	0.041
"SERPINB9"	-0.177	0.035
"SERPIND1"	-0.3	0.001
"SERPINF1"	-0.166	0.037
"SERPINH1"	-0.227	0.041
"SERPINI1"	-0.0756	0.028
"SF3A2"	-0.503	0.001
"SF3B2"	-0.73	0.001
"SF3B3"	-0.318	0.027
"SF3B5"	-0.588	0.001
"SFRS1"	-0.604	0.001
"SFRS3"	-0.418	0.005
"SFRS4"	-0.13	0.017
"SGCD"	-0.303	0.033
"SGTB"	-0.262	0.018
"SH2D1A"	-0.308	0.04
"SH3RF1"	-0.254	0.03
"SHFM1"	-0.497	0.004
"SHMT1"	-0.315	0.011
"SKIV2L2"	-0.144	0.002
"SLC12A1"	-0.178	0.047
"SLC12A3"	-0.174	0.022
"SLC16A6"	-0.478	0.037
"SLC17A1"	-0.203	0.011
"SLC1A3"	-0.274	0.013
"SLC22A11"	-0.109	0.039
"SLC22A3"	-0.205	0.001
"SLC23A1"	-0.151	0.041
"SLC25A18"	-0.226	0.014
"SLC26A4"	-0.277	0.001
"SLC2A5"	-0.118	0.024
"SLC30A8"	-0.0699	0.029
"SLC35A1"	-0.193	0.029
"SLC36A1"	-0.184	0.036
"SLC36A4"	-0.398	0.038
"SLC39A8"	-0.193	0.025
"SLC44A2"	-0.2	0.035
"SLC4A8"	-0.0942	0.012
"SLC6A10P"	-0.532	0.031
"SLC6A11"	-0.173	0.029
"SLC7A1"	-0.353	0.022
"SLC7A2"	-0.216	0.007
"SLC9A1"	-0.149	0.043
"SLCO2A1"	-0.243	0.024
"SLTM"	-0.214	0.027
"SMARCA4"	-0.12	0.022
"SMARCC1"	-0.295	0.034
"SNAPC1"	-0.259	0.006
"SNRNP200"	-0.571	0.005
"SNRNP27"	-0.292	0.011
"SNRNP70"	-0.315	0.004
"SNRPD1"	-0.316	0
"SNRPD2"	-0.776	0
"SNRPD3"	-0.444	0.029
"SNRPE"	-0.338	0.049
"SNRPG"	-0.505	0.011
"SNX6"	-0.255	0.046
"SOHLH2"	-0.223	0.036
"SPACA1"	-0.211	0.011
"SPAG6"	-0.0742	0.034
"SPAG7"	-0.19	0.037
"SPDYA"	-0.317	0.013
"SPINT2"	-0.361	0.024
"SPON1"	-0.36	0.001
"SPRY3"	-0.338	0.009
"SPRYD5"	-0.414	0.047
"SPTBN1"	-0.259	0.007
"SPTLC1"	-0.3	0.033
"SRD5A2"	-0.14	0.035
"SRGAP1"	-0.22	0.045
"SRGAP3"	-0.101	0.043
"SRGN"	-0.449	0.014
"SRP54"	-0.234	0.005
"SRRT"	-0.488	0.002
"SSBP1"	-0.138	0.038
"SSX4"	-0.23	0.028
"ST18"	-0.174	0.033
"ST6GALNAC3"	-0.314	0.024
"ST8SIA2"	-0.2	0.001
"STAG2"	-0.257	0.004
"STARD10"	-0.0707	0.001
"STAT2"	-0.14	0.001
"STX7"	-0.0543	0.044
"SUCLA2"	-0.102	0.034
"SUMF1"	-0.124	0.04
"SUPT5H"	-0.276	0.004
"SUPT6H"	-0.254	0.037
"SUSD1"	-0.295	0.032
"SYT6"	-0.179	0.029
"TAAR2"	-0.186	0.04
"TAF6"	-0.303	0.024
"TAS2R38"	-0.138	0.015
"TBC1D16"	-0.229	0.014
"TBC1D23"	-0.24	0.037
"TBC1D8B"	-0.138	0.028
"TCF7L2"	-0.187	0.041
"TDO2"	-0.204	0.015
"TDRD3"	-0.162	0.013
"TDRD4"	-0.0986	0.011
"TFB1M"	-0.302	0.013
"TFPI2"	-0.0549	0.037
"TGFBR2"	-0.109	0.024
"THOC4"	-0.738	0
"THOC7"	-0.165	0.039
"TIGD2"	-0.28	0.025
"TIMELESS"	-0.201	0.027
"TIMM9"	-0.236	0.004
"TIMP4"	-0.477	0.016
"TKTL1"	-0.233	0.046
"TLE1"	-0.13	0.001
"TM4SF19"	-0.108	0.004
"TMEM5"	-0.323	0.041
"TMEM60"	-0.132	0.049
"TMPRSS8"	-0.165	0.024
"TMTC1"	-0.11	0.041
"TNFRSF10D"	-0.323	0.027
"TNFRSF13B"	-0.0999	0.02
"TNKS"	-0.21	0.032
