"Gene name"	"score"	"pval"
"HSPG2"	-0.347	0.01
"ICK"	-0.441	0.02
"IER3IP1"	-0.0778	0.004
"IFITM1"	-0.0796	0.019
"IGF1R"	-0.127	0.009
"IGF2BP2"	-0.103	0.007
"IGFBP2"	-0.182	0.01
"IGSF10"	-0.0675	0.038
"IL10RB"	-0.152	0.05
"IMP4"	-0.143	0.022
"INTS4"	-0.0876	0.026
"INTS7"	-0.0906	0.04
"INTS9"	-0.301	0.041
"IQGAP2"	-0.0949	0.043
"IRS4"	-0.341	0.049
"ISG20"	-0.466	0.003
"ITGA2"	-0.434	0.008
"IVL"	-0.113	0.05
"JUND"	-0.152	0.047
"KARS"	-0.655	0.008
"KCNE1"	-0.227	0
"KCNN3"	-0.194	0.014
"KCTD4"	-0.0524	0.041
"KCTD8"	-0.0178	0.019
"KDELR3"	-0.188	0.007
"KDSR"	-0.359	0.034
"KIAA0355"	-0.316	0.028
"KIAA0649"	-0.185	0.007
"KIAA1267"	-0.0859	0.015
"KIF22"	-0.235	0.048
"KIR3DL2"	-0.192	0.028
"KLHL14"	-0.307	0.046
"KLHL28"	-0.141	0.038
"KPNA3"	-0.114	0.04
"KPNA5"	-0.0361	0.042
"KPNB1"	-0.83	0
"KRAS"	-0.0856	0.043
"KRAS"	-0.124	0.043
"KRT10"	-0.295	0.025
"KRT34"	-0.229	0.03
"KRT71"	-0.208	0.037
"KRT75"	-0.473	0.03
"KRTAP4-7"	-0.245	0.029
"LAIR1"	-0.094	0.026
"LAMB4"	-0.191	0.044
"LAMP2"	-0.0609	0.048
"LARP1"	-0.152	0.004
"LASP1"	-0.306	0.037
"LBX1"	-0.19	0.039
"LCORL"	-0.0512	0.031
"LDHD"	-0.156	0.028
"LGR5"	-0.0388	0
"LILRB2"	-0.155	0.011
"LILRB5"	-0.133	0.022
"LMNA"	-0.171	0.034
"LRIG3"	-0.323	0.031
"LRRC29"	-0.247	0.037
"LRRC46"	-0.0172	0.007
"LSM4"	-0.202	0.011
"LSM5"	-0.246	0.004
"LY96"	-0.278	0.017
"LYPLA2"	-0.241	0.009
"MAML1"	-0.173	0.035
"MAP3K12"	-0.235	0.049
"MAP3K2"	-0.177	0.009
"MAP3K5"	-0.349	0.002
"MAP3K9"	-0.122	0.037
"MAPK8IP2"	-0.233	0.035
"MAPK8IP3"	-0.0843	0.044
"MARK1"	-0.0926	0.012
"MARK3"	-0.118	0.041
"MASP2"	-0.219	0.016
"MAST4"	-0.0075	0.003
"MAST4"	-0.0807	0.003
"MATN3"	-0.209	0.042
"MBL2"	-0.125	0.015
"MCM2"	-0.426	0.038
"MDK"	-0.362	0.009
"MDN1"	-0.102	0.001
"MECR"	-0.23	0.006
"MED12"	-0.059	0.049
"MED14"	-0.0647	0.002
"MED29"	-0.11	0.036
"MED30"	-0.334	0.01
"MED7"	-0.00374	0.045
"MED9"	-0.155	0.04
"MESP1"	-0.354	0.007
"METTL4"	-0.301	0.03
"MFSD1"	-0.118	0.041
"MFSD2A"	-0.136	0.039
"MGST2"	-0.104	0.021
"MLNR"	-0.376	0.05
"MMP23B"	-0.226	0.007
"MN1"	-0.599	0.009
"MNX1"	-0.339	0.01
"MOBKL2A"	-0.226	0.04
"MOGAT1"	-0.206	0.015
"MPL"	-0.349	0.02
"MRGPRX3"	-0.105	0.028
"MS4A13"	-0.312	0.003
"MYH2"	-0.123	0.027
"MYRIP"	-0.235	0.04
"NAGS"	-0.047	0.005
"NAPA"	-0.198	0.038
"NAT8B"	-0.316	0.024
"NCBP1"	-0.0857	0.027
"NDUFA4L2"	-0.279	0.015
"NECAB1"	-0.119	0.014
"NEDD8"	-0.142	0
"NHP2L1"	-0.0318	0.01
"NKX2-2"	-0.293	0.042
"NKX2-8"	-0.262	0.025
"NKX6-2"	-0.351	0.031
"NLRP8"	-0.0446	0.028
"NMT1"	-0.0726	0.029
"NOL7"	-0.116	0.022
"NPAS4"	-0.279	0.014
"NPR1"	-0.239	0.004
"NR1D1"	-0.179	0.01
"NRG1"	-0.122	0.028
"NRP1"	-0.12	0.05
"NRP2"	-0.314	0.006
"NT5C1B"	-0.0775	0.005
"NTHL1"	-0.115	0.017
"NUDT21"	-0.111	0.035
"NUDT3"	-0.202	0.034
"NUDT4P1"	-0.138	0.027
"NUF2"	-0.343	0.045
"NUP205"	-0.411	0.016
"NUP88"	-0.017	0.009
"NUP93"	-0.0705	0.043
"NXF1"	-0.0517	0.014
"ODF1"	-0.147	0.023
"ODF2L"	-0.216	0.044
"OPRL1"	-0.103	0.03
"OR2A4"	-0.153	0.027
"OR2S2"	-0.0976	0.04
"OR51E1"	-0.339	0.014
"OR52A5"	-0.191	0.047
"OSCAR"	-0.0515	0.012
"OSM"	-0.37	0.01
"OXA1L"	-0.0408	0.046
"PABPN1"	-0.214	0.018
"PAPD7"	-0.47	0.041
"PAPOLA"	-0.411	0.041
"PARG"	-0.0685	0.019
"PARN"	-0.102	0.026
"PAX1"	-0.276	0.03
"PAX3"	-0.156	0.038
"PBX3"	-0.0704	0.029
"PCDHA3"	-0.0985	0.031
"PCYT2"	-0.0987	0.028
"PDC"	-0.0804	0.028
"PDE9A"	-0.133	0.037
"PDLIM2"	-0.215	0.041
"PELP1"	-0.14	0.019
"PFKFB2"	-0.349	0.028
"PGLYRP4"	-0.359	0.01
"PHB"	-0.347	0.011
"PHB2"	-0.435	0.037
"PHF23"	-0.0295	0.041
"PIGY"	-0.0547	0.027
"PIK3CB"	-0.176	0.024
"PITPNM2"	-0.324	0.011
"PKP1"	-0.211	0.026
"PLK1"	-0.242	0.009
"PLRG1"	-0.402	0.007
"PMS2L5"	-0.17	0.021
"PODN"	-0.0734	0.014
"POLR2A"	-0.318	0.015
"POLR2I"	-0.336	0.01
"POLR2K"	-0.158	0.028
"POLRMT"	-0.27	0.046
"POU3F3"	-0.311	0.009
"PPP1R15A"	-0.27	0.01
"PPP1R7"	-0.167	0.01
"PRDM12"	-0.678	0.029
"PRDM16"	-0.291	0.049
"PRKAA1"	-0.196	0.04
"PRKAB2"	-0.159	0.028
"PRKCDBP"	-0.254	0.027
"PRKX"	-0.107	0.004
"PRMT7"	-0.112	0.041
"PROCR"	-0.466	0.027
"PRPF18"	-0.177	0.005
"PRPF19"	-0.357	0.007
"PRPF3"	-0.607	0.007
"PRPF31"	-0.313	0.005
"PRPF38A"	-0.731	0.001
"PRPF8"	-0.757	0.002
"PRRX2"	-0.242	0.041
"PRUNE"	-0.0979	0.039
"PSMA1"	-0.283	0
"PSMA2"	-0.0794	0.011
"PSMA3"	-0.218	0.008
"PSMA4"	-0.0235	0.005
"PSMA6"	-0.335	0.004
"PSMA7"	-0.0932	0.022
"PSMB2"	-0.45	0
"PSMB3"	-0.122	0.004
"PSMB4"	-0.349	0.004
"PSMB5"	-0.0245	0.027
"PSMB6"	-0.095	0.002
"PSMB7"	-0.11	0.042
"PSMB8"	-0.158	0.015
"PSMC1"	-0.0321	0.044
"PSMC2"	-0.776	0.004
"PSMC3"	-0.187	0
"PSMD1"	-0.236	0
"PSMD12"	-0.255	0.012
"PSMD3"	-0.145	0.024
"PSMD6"	-0.076	0.01
"PSMD7"	-0.0416	0.028
"PSMD8"	-0.457	0
"PSMG1"	-0.0783	0.001
"PTPDC1"	-0.0136	0.002
"PTPN23"	-0.228	0.012
"PTPN9"	-0.172	0.022
"PTPRC"	-0.0662	0.027
"RAB33A"	-0.14	0.046
"RAB39B"	-0.213	0.02
"RAB3IP"	-0.119	0.022
"RAD51"	-0.131	0.008
"RAD9B"	-0.162	0.016
"RALYL"	-0.0385	0.048
"RAN"	-0.4	0
"RANBP2"	-0.0683	0.015
"RARRES3"	-0.317	0.002
"RASA2"	-0.107	0.023
"RASSF6"	-0.25	0.015
"RAX2"	-0.196	0.013
"RBBP4"	-0.00663	0.04
"RBM17"	-0.366	0.016
"RBM47"	-0.337	0.016
"RBMX"	-0.114	0.027
"RBMXL1"	-0.21	0.008
"RET"	-0.0443	0.009
"RET"	-0.248	0.009
"RFC4"	-0.182	0.014
"RFTN1"	-0.124	0.027
"RFWD3"	-0.473	0.035
"RG9MTD1"	-0.0683	0.017
"RILPL2"	-0.396	0.002
"RIPK3"	-0.172	0.009
"RP2"	-0.0383	0.033
"RPA1"	-0.584	0.007
"RPA2"	-0.252	0.01
"RPAP1"	-0.484	0.026
"RPL10A"	-0.245	0.001
"RPL11"	-0.265	0.001
"RPL12"	-0.114	0.001
"RPL13"	-0.148	0.005
"RPL14"	-0.165	0.003
"RPL17"	-0.247	0.001
"RPL18"	-0.35	0.001
"RPL19"	-0.367	0.015
"RPL23"	-0.262	0.001
"RPL23A"	-0.265	0.006
"RPL24"	-0.183	0.014
"RPL27"	-0.153	0.01
"RPL3"	-0.207	0.001
"RPL30"	-0.178	0.003
"RPL31"	-0.318	0.003
"RPL32"	-0.463	0
"RPL34"	-0.128	0.005
"RPL35"	-0.164	0.001
"RPL35A"	-0.163	0.041
"RPL36"	-0.364	0
"RPL37"	-0.29	0.015
"RPL37A"	-0.191	0.005
"RPL38"	-0.138	0.019
"RPL39"	-0.065	0.021
"RPL5"	-0.24	0.001
"RPL6"	-0.192	0.019
"RPL7"	-0.257	0.001
"RPL7A"	-0.179	0
"RPL9"	-0.487	0
"RPLP0"	-0.322	0
"RPLP1"	-0.139	0
"RPLP2"	-0.146	0.001
"RPS11"	-0.294	0.005
"RPS13"	-0.487	0
"RPS14"	-0.27	0.002
"RPS15"	-0.143	0.03
"RPS15A"	-0.383	0.001
"RPS17"	-0.569	0.003
"RPS18"	-0.33	0.003
"RPS19"	-0.709	0.001
"RPS20"	-0.244	0.003
"RPS25"	-0.0779	0.04
"RPS26"	-0.603	0
"RPS27A"	-0.375	0.001
"RPS28"	-0.401	0.003
"RPS3"	-0.193	0.003
"RPS3A"	-0.0911	0.039
"RPS4X"	-0.114	0.01
"RPS5"	-0.379	0.045
"RPS6"	-0.438	0.001
"RPS7"	-0.624	0.001
"RPS8"	-0.47	0.002
"RPS9"	-0.254	0.015
"RPSA"	-0.384	0.003
"RPSAP58"	-0.28	0.035
"RPTOR"	-0.136	0.024
"RRM1"	-0.295	0.008
"RSBN1L"	-0.133	0.046
"RTEL1"	-0.153	0.039
"RTF1"	-0.235	0.028
"RUVBL1"	-0.217	0.035
"RXFP1"	-0.287	0.035
"RXFP3"	-0.0781	0.022
"RXRG"	-0.19	0.01
"SARDH"	-0.155	0.034
"SARS"	-0.0958	0.021
"SCG3"	-0.0957	0.029
"SCGB2A1"	-0.142	0.018
"SCRG1"	-0.0942	0.002
"SDAD1"	-0.477	0.036
"SDR9C7"	-0.226	0.028
"SEC61A1"	-0.616	0.034
"SEMA4G"	-0.0385	0.028
"SERGEF"	-0.0785	0.034
"SEZ6L2"	-0.197	0.026
"SF3A1"	-0.44	0.022
"SF3B2"	-0.775	0
"SF3B3"	-0.22	0
"SF3B4"	-0.25	0.028
"SF3B5"	-0.411	0
"SFN"	-0.104	0.012
"SFPQ"	-0.0439	0
"SFRS1"	-0.491	0
"SFRS3"	-0.132	0.01
"SFTPD"	-0.181	0.046
"SFXN2"	-0.0473	0.032
"SFXN4"	-0.0904	0.02
"SGCD"	-0.0735	0.01
"SH3RF1"	-0.266	0.039
"SHFM1"	-0.361	0.013
"SIX5"	-0.304	0.021
"SKAP1"	-0.334	0.016
"SLAMF7"	-0.08	0.041
"SLC12A2"	-0.109	0.027
"SLC22A13"	-0.0699	0.019
"SLC26A6"	-0.15	0.028
"SLC2A10"	-0.265	0.027
"SLC35C1"	-0.185	0.008
"SLC35F5"	-0.187	0.024
"SLC37A4"	-0.386	0.008
"SLC39A8"	-0.193	0.026
"SLC44A2"	-0.244	0.027
"SLC6A1"	-0.266	0.018
"SLC7A14"	-0.0754	0.042
"SLTM"	-0.0323	0.028
"SMARCC1"	-0.174	0.015
"SMURF2"	-0.183	0.011
"SNAPC1"	-0.356	0.014
"SNRNP200"	-0.219	0.004
"SNRNP35"	-0.269	0.031
"SNRNP70"	-0.23	0.014
"SNRPA1"	-0.048	0.024
"SNRPD2"	-0.669	0.036
"SOD1"	-0.21	0.01
"SON"	-0.0492	0.015
"SP6"	-0.174	0.032
"SPAG7"	-0.101	0.02
"SPATA18"	-0.116	0.018
"SPDYA"	-0.053	0.041
"SRCAP"	-0.469	0.033
"SRP54"	-0.0649	0.025
"SRRM2"	-0.0662	0.045
"SRRT"	-0.269	0.038
"SSRP1"	-0.314	0.036
"SSX4"	-0.053	0.015
"ST13"	-0.3	0.045
"ST6GAL2"	-0.0194	0.028
"ST6GALNAC3"	-0.097	0.019
"STAC"	-0.167	0.012
"STARD3"	-0.125	0.014
"STAT2"	-0.505	0.028
"STK17B"	-0.409	0.003
"STK3"	-0.188	0.022
"STX12"	-0.0602	0.038
"STX1A"	-0.417	0.01
"STX2"	-0.128	0.038
"SUGT1"	-0.184	0.027
"SUPT5H"	-0.297	0.011
"SUV39H2"	-0.0965	0.045
"SYT7"	-0.335	0.011
"SYT9"	-0.166	0.011
"TAF2"	-0.575	0.028
"TAS2R45"	-0.544	0.019
"TBC1D17"	-0.241	0.004
"TBC1D25"	-0.22	0.011
"TBCD"	-0.218	0.017
"TBCE"	-0.0827	0.009
"TCEB2"	-0.24	0.024
"TCF15"	-0.44	0.003
"TCP11L2"	-0.21	0.041
"TDRD4"	-0.184	0.021
"TEKT2"	-0.406	0.006
"TESC"	-0.0623	0.011
"TFPI"	-0.00215	0.001
"TFPI2"	-0.0896	0.036
"TGFBR2"	-0.531	0.025
"THBS1"	-0.215	0.029
"THOC4"	-0.339	0
"TIE1"	-0.189	0.037
"TIGD2"	-0.0498	0.033
"TIGD6"	-0.211	0.026
"TLR9"	-0.176	0.006
"TM7SF2"	-0.539	0.017
"TMC8"	-0.243	0.007
"TMED3"	-0.2	0.04
"TMEM147"	-0.334	0.006
"TNFRSF18"	-0.557	0.029
"TP63"	-0.194	0.005
"TPS1"	-0.0744	0.023
"TPTE"	-0.181	0.038
"TRAF3IP1"	-0.102	0.012
"TRAF6"	-0.0677	0.026
"TRAK2"	-0.283	0.012
"TRIM47"	-0.211	0.03
"TRIP13"	-0.19	0.021
"TRPV6"	-0.357	0.008
"TSG101"	-0.259	0.035
"TTC12"	-0.176	0.022
"TUBA1B"	-0.315	0.009
"TUBA1C"	-0.211	0.026
"TUBGCP2"	-0.175	0.013
"TUBGCP4"	-0.437	0.045
"TYROBP"	-0.213	0.037
"UBA1"	-0.253	0.016
"UBA5"	-0.345	0.027
"UBB"	-0.216	0.034
"UBC"	-0.382	0
"UFD1L"	-0.239	0.015
"UHMK1"	-0.0552	0.005
"ULK4"	-0.0618	0.017
"UNC13B"	-0.246	0.016
"UPF3B"	-0.0699	0.018
"URGCP"	-0.327	0.02
"USP39"	-0.144	0.001
"UTP14A"	-0.0118	0.011
"UTP15"	-0.0786	0.027
"UTP20"	-0.188	0.01
"UTP6"	-0.123	0.01
"UTS2R"	-0.102	0.037
"VARS"	-0.124	0.025
"VCP"	-0.0583	0.007
"VPRBP"	-0.104	0.047
"VPS41"	-0.394	0.035
"VWCE"	-0.422	0.011
"WBP11"	-0.511	0.041
"WDR12"	-0.0894	0.041
"WDR61"	-0.039	0.01
"XAB2"	-0.401	0.027
"XAGE5"	-0.154	0.028
"XBP1"	-0.487	0.03
"XIAP"	-0.239	0.026
"XPO1"	-0.0465	0.02
"XRCC6"	-0.088	0.011
"XYLT1"	-0.143	0.005
"ZC3H13"	-0.0836	0.016
"ZC3H15"	-0.178	0.002
"ZCCHC16"	-0.136	0.028
"ZDHHC20"	-0.134	0.047
"ZDHHC21"	-0.0695	0.038
"ZFC3H1"	-0.142	0.014
"ZIM3"	-0.212	0.038
"ZMAT5"	-0.233	0.028
"ZNF132"	-0.148	0.022
"ZNF155"	-0.445	0.05
"ZNF174"	-0.264	0.02
"ZNF207"	-0.119	0.012
"ZNF223"	-0.195	0.017
"ZNF256"	-0.113	0.041
"ZNF445"	-0.17	0.049
"ZNF471"	-0.0961	0.016
"ZNF559"	-0.119	0.03
"ZNF628"	-0.0329	0.035
"ZNF671"	-0.0972	0.029
"ZSCAN16"	-0.115	0.043
"ZSCAN20"	-0.151	0.002
"ZYG11A"	-0.0685	0.038
