"Gene name"	"score"	"pval"
"DPP3"	-1.96	0.007
"DPP7"	-2.04	0.031
"DPP8"	-2.24	0.002
"DPT"	-2.06	0.021
"DPY19L4"	-1.24	0.006
"DRD1"	-1.03	0.007
"DSCR8"	-0.991	0.036
"DTYMK"	-2.6	0.007
"DULLARD"	-3.53	0.037
"DUPD1"	-4.63	0.012
"DUSP16"	-1.12	0.014
"DUSP7"	-1.87	0.025
"DYDC2"	-2.99	0.037
"E2F1"	-2.27	0.027
"ECT2"	-2.29	0
"EEF2"	-4.55	0.02
"EFTUD2"	-5.86	0.009
"EGR4"	-2.36	0.049
"EHMT1"	-2.54	0.004
"EIF1AX"	-3.57	0.026
"EIF3B"	-5.84	0.005
"EIF3C"	-5.84	0.015
"EIF3G"	-4.09	0.042
"EIF3I"	-3.13	0.008
"EIF4A1"	-1.11	0.045
"EIF4A3"	-5.88	0.003
"EIF4E3"	-3.09	0.004
"EIF5B"	-6.85	0.001
"EIF6"	-2.82	0.047
"ELK4"	-0.552	0.042
"ELN"	-2.18	0.042
"ENG"	-2.76	0.041
"EPB41L4A"	-1.17	0.018
"ERBB3"	-0.418	0
"ERCC6"	-2.07	0.041
"ERH"	-2.41	0.026
"ESPN"	-1.67	0.034
"ETHE1"	-2.48	0.042
"EVX1"	-3.08	0.001
"EXOSC10"	-3.09	0.008
"EXOSC4"	-2	0.032
"EXOSC6"	-2.63	0.018
"EYA1"	-0.195	0.023
"EYA2"	-2.99	0.036
"FADS1"	-0.772	0.029
"FAM118B"	-0.385	0.016
"FAM129B"	-3.76	0.05
"FAM161B"	-0.652	0.009
"FAM179B"	-2.2	0.042
"FAM47A"	-0.808	0.023
"FERMT1"	-2.82	0.023
"FGF4"	-5.19	0.038
"FGF8"	-1.16	0.045
"FGFBP1"	-1.58	0.027
"FGFR1"	-2.89	0.027
"FHL2"	-2.1	0.017
"FIG4"	-1.59	0.027
"FKBP1A"	-2.59	0.004
"FKBP9"	-2.09	0.002
"FLT4"	-1.45	0.007
"FMO9P"	-0.586	0.031
"FOXA3"	-3.05	0.044
"FOXF1"	-2.6	0.035
"FPR1"	-3.75	0.05
"FRRS1"	-0.506	0.047
"FRZB"	-0.226	0.018
"FSCB"	-0.765	0.037
"FTSJ3"	-4.87	0.009
"FZD2"	-1.2	0.004
"FZD8"	-3.71	0.015
"GABRB1"	-2.37	0.027
"GALNTL5"	-2.08	0.01
"GALR1"	-1.65	0.022
"GAPDHL18"	-1.45	0.033
"GATA2"	-2.35	0.013
"GDF7"	-3.76	0.035
"GDNF"	-0.4	0.047
"GEMIN5"	-3.72	0.003
"GEN1"	-1.66	0.023
"GGA3"	-2.45	0.003
"GGH"	-1.22	0.025
"GIMAP1"	-1.88	0.023
"GIMAP5"	-1.72	0.032
"GIPR"	-2.33	0.015
"GJA10"	-3.4	0.017
"GLDN"	-0.721	0.05
"GLIPR1L2"	-3.09	0.031
"GLT25D2"	-0.227	0.028
"GLYR1"	-3.1	0.02
"GMPPA"	-1.14	0.018
"GMPR2"	-3.79	0.004
"GNAT2"	-3.39	0.019
"GNG12"	-3.59	0.002
"GPAM"	-0.997	0.019
"GPR101"	-2.04	0.018
"GPR109B"	-1.34	0.003
"GPR112"	-5.46	0.019
"GPR115"	-2.06	0.029
"GPR116"	-1.39	0.007
"GPR132"	-1.36	0.012
"GPR150"	-3.92	0.044
"GPR157"	-2.86	0.013
"GPR162"	-1.5	0.045
"GPR25"	-4.29	0.028
"GPR31"	-2.2	0.01
"GPR35"	-1.54	0.007
"GPR84"	-0.534	0.006
"GPR88"	-1.38	0.03
"GPX4"	-5.79	0.036
"GRIK2"	-1.82	0.003
"GRIN2C"	-3.6	0.004
"GRIN2D"	-2.08	0.008
"GRK1"	-3.79	0.006
"GRM2"	-1.01	0.039
"GRPEL2"	-1.96	0.003
"GTF3C4"	-3.61	0.042
"GUCY2D"	-1.32	0.042
"HAUS2"	-2.43	0.039
"HCRTR2"	-2.01	0.025
"HEY2"	-1.85	0.037
"HGS"	-2.63	0.036
"HIGD1A"	-0.134	0.004
"HINT3"	-3.22	0.021
"HIPK2"	-3.08	0.047
"HIST1H2AC"	-0.952	0.019
"HIST1H2BD"	-0.644	0.041
"HIST1H4C"	-1	0.032
"HIST2H2AC"	-4.2	0.042
"HLA-DQB1"	-1	0.003
"HLA-DQB2"	-2.68	0.014
"HLA-DRB3"	-0.769	0.002
"HLA-DRB5"	-2.08	0.019
"HLA-G"	-2.33	0.026
"HMX3"	-2.47	0.041
"HNRNPC"	-5.84	0.004
"HP"	-1.14	0.019
"HPS5"	-1.05	0.034
"HS6ST1"	-1.36	0.014
"HSD11B2"	-1.87	0.014
"HSP90AA1"	-2.89	0.029
"HSPA5"	-3.72	0.014
"HSPA9"	-4.6	0.046
"HSPD1"	-4.68	0.009
"HSPE1"	-4.26	0.024
"HSPG2"	-3.08	0.024
"HTR2B"	-1.06	0.036
"HTRA4"	-1.82	0.013
"HYAL2"	-1.6	0.019
"HYAL3"	-2.09	0.006
"ICK"	-3.05	0.008
"ID1"	-1.96	0.043
"IDS"	-0.194	0.018
"IFIT1L"	-2.48	0.013
"IFRD2"	-0.527	0.002
"IFT57"	-1.8	0.047
"IGF2BP1"	-2.84	0.047
"IGF2BP2"	-0.532	0.019
"IL10"	-1.24	0.011
"IL10RB"	-2.45	0.025
"IL17D"	-1.68	0.043
"IL9"	-2.48	0.025
"INSR"	-4.06	0
"INTS9"	-3.35	0.045
"IP6K3"	-0.572	0.037
"IRS4"	-3.25	0.026
"ISCU"	-5.31	0.004
"ISG20"	-1.1	0.004
"ISY1"	-3.01	0.021
"ITGA9"	-1.8	0.026
"JUB"	-0.964	0.031
"KARS"	-4.98	0.014
"KCNC2"	-0.608	0.035
"KCNC3"	-0.746	0.014
"KCNC4"	-4.1	0.008
"KCNH4"	-0.299	0.041
"KCNK13"	-0.305	0.029
"KCNK17"	-0.203	0.039
"KCNMB1"	-2.15	0.04
"KCNMB2"	-2.91	0.049
"KCNN3"	-0.97	0.009
"KDM4A"	-0.122	0.031
"KIAA0195"	-1.45	0.019
"KIDINS220"	-3.64	0.019
"KIF16B"	-0.502	0.01
"KIR2DL1"	-0.152	0.046
"KIR2DL2"	-0.732	0.034
"KIRREL"	-0.885	0.047
"KISS1"	-3.26	0.023
"KLHL31"	-0.513	0.048
"KLKB1"	-0.914	0.049
"KPNA5"	-0.853	0.037
"KPNB1"	-6.61	0
"KRAS"	-0.68	0.015
"KRAS"	-2.44	0.015
"KRT10"	-3.35	0.042
"KRT20"	-2.43	0.005
"KRT28"	-2.8	0.044
"KRT74"	-2.24	0.041
"KRT77"	-1.83	0.044
"KRT8P11"	-3.46	0.031
"KRTAP10-12"	-1.08	0.03
"KRTAP13-3"	-3.79	0.007
"KRTCAP2"	-2.02	0.023
"L3MBTL"	-2.81	0.035
"LARP1B"	-1.3	0.034
"LENEP"	-1.08	0.015
"LEP"	-0.657	0.036
"LGALS4"	-2.53	0.049
"LGALS8"	-0.455	0.009
"LHFPL5"	-0.663	0.02
"LIAS"	-2.67	0.024
"LIG1"	-1.02	0.048
"LMLN"	-2.19	0.049
"LPA"	-0.696	0.029
"LPL"	-3.19	0.005
"LRRC25"	-1.86	0.026
"LRRC52"	-2.01	0.021
"LRRN3"	-1.48	0.012
"LRRTM3"	-0.918	0.02
"LSM3"	-4.61	0.041
"LSM5"	-4.37	0.027
"LSMD1"	-3.26	0.032
"LY6G6C"	-0.0447	0.026
"MAGEC3"	-0.785	0.005
"MAGOHB"	-1.28	0.036
"MAP2K1"	-2.06	0.023
"MAP3K3"	-0.66	0.036
"MAPK13"	-2.31	0.01
"MAS1L"	-1.45	0.034
"MBL2"	-3.71	0.031
"MCC"	-1.41	0.031
"MCM2"	-3.57	0.02
"MCM4"	-3.52	0.008
"ME3"	-3.36	0.002
"MECR"	-1.91	0.035
"MED19"	-1.21	0.01
"MED30"	-4.93	0.027
"MED31"	-1.69	0.045
"MEGF8"	-2.4	0.014
"MELK"	-0.765	0.047
"MET"	-3.49	0.029
"MFAP1"	-4.08	0.007
"MFAP2"	-1.65	0.003
"MGLL"	-0.0683	0.015
"MKI67IP"	-2.7	0.023
"MKRN1"	-3.48	0.045
"MLL3"	-1.17	0.019
"MMAA"	-0.804	0.001
"MMEL1"	-1.75	0.017
"MMP24"	-1.99	0.023
"MOBKL2C"	-1.67	0.008
"MOGAT1"	-4.33	0.026
"MOGAT3"	-3.07	0.034
"MORF4L2"	-0.676	0.027
"MPL"	-3.18	0.024
"MRPL2"	-3.32	0.01
"MRPS36"	-2.04	0.004
"MS4A6E"	-2.77	0.026
"MS4A7"	-1.37	0.042
"MSC"	-2.23	0.019
"MSH2"	-3.02	0.022
"MSRB3"	-0.321	0.013
"MTMR1"	-2.73	0.03
"MTUS1"	-0.865	0.047
"MYBL2"	-4.58	0.027
"MYCBP2"	-0.634	0.01
"MYL5"	-1.55	0.003
"MYO3B"	-1.9	0.034
"NAB2"	-3.23	0.018
"NACA"	-3.24	0.043
"NACAP1"	-3.6	0.017
"NAT6"	-0.848	0.016
"NCRNA00115"	-1.34	0.049
"NCRNA00188"	-0.892	0.007
"NDRG1"	-1.05	0.043
"NDUFA13"	-4.45	0.039
"NDUFA4L2"	-3.15	0.042
"NDUFS7"	-4.59	0.002
"NEFL"	-2.22	0.005
"NET1"	-0.936	0.001
"NFXL1"	-0.599	0.039
"NIPAL1"	-0.368	0.04
"NKAP"	-0.912	0.007
"NMBR"	-1.15	0.03
"NME5"	-1.28	0.003
"NMNAT3"	-3.25	0.01
"NMUR2"	-3.21	0.032
"NOMO3"	-0.619	0.037
"NPAS4"	-1.62	0.047
"NPR1"	-3.5	0.023
"NSUN5"	-0.157	0.009
"NT5C2"	-3.61	0.013
"NT5C3L"	-2.83	0.015
"NTRK3"	-4.07	0.042
"NTSR1"	-2.78	0.048
"NUCB2"	-0.482	0.049
"NUDT21"	-2.25	0.004
"NUF2"	-5.24	0.017
"NUP35"	-1.16	0.019
"NUP43"	-2.47	0.012
"NXF1"	-4.29	0.004
"OR10J1"	-3.69	0.003
"OR14A16"	-2.68	0.034
"OR2AK2"	-1.99	0.008
"OR4K17"	-0.92	0.023
"OR51E1"	-0.277	0.042
"OR51E2"	-1.69	0
"OR52L1"	-3.34	0.008
"OR9Q2"	-0.546	0.009
"OSMR"	-0.309	0.011
"OVGP1"	-1.18	0.004
"P2RY4"	-3.16	0.013
"PAQR5"	-2.33	0.021
"PARG"	-0.201	0.038
"PC"	-1.99	0.022
"PCBP4"	-3.38	0.032
"PCCA"	-0.603	0
"PCDHA7"	-2.29	0.034
"PCDHB8"	-1.44	0.025
"PCDHGA2"	-0.604	0.027
"PCP4"	-1.22	0.015
"PDCD1"	-0.271	0.023
"PDCD6IP"	-2.52	0.008
"PDE1B"	-1.36	0.019
"PDHA1"	-1.24	0.027
"PDIK1L"	-3.47	0.047
"PDILT"	-1.53	0.01
"PEX16"	-2.52	0.037
"PEX3"	-0.612	0.037
"PFDN2"	-1.5	0.034
"PGLYRP4"	-0.971	0.019
"PGPEP1"	-0.673	0.011
"PIGL"	-2.75	0.042
"PIGN"	-1.92	0
"PIGZ"	-1.4	0.049
"PIK3CB"	-3.08	0.015
"PIK3CG"	-1.41	0.003
"PITPNC1"	-2.64	0.038
"PKD1L2"	-3.16	0.023
"PKIG"	-2.82	0.01
"PLA2G12B"	-2.11	0.014
"PLA2G4D"	-1.97	0.02
"PLOD2"	-2.7	0.009
"PLRG1"	-3.78	0.015
"PLXNB3"	-0.76	0.043
"PNPT1"	-4.3	0.005
"POLD2"	-0.443	0.026
"POLDIP2"	-2.59	0.015
"POLE4"	-0.748	0.019
"POLR2A"	-5.26	0.034
"POLR2C"	-2.95	0.026
"POLR2D"	-4.45	0.007
"POLR2F"	-4.54	0.009
"POLR2I"	-3.51	0.003
"POLR2J"	-0.977	0.042
"POPDC3"	-3	0.001
"POU1F1"	-0.641	0.048
"PPA1"	-1.58	0.012
"PPAP2B"	-1.08	0.049
"PPM1A"	-1.92	0.031
"PPP1R14B"	-4.16	0.042
"PPP1R2P9"	-1.4	0.042
"PPP2R1A"	-4.68	0.015
"PPP3CA"	-0.496	0.036
"PPP5C"	-2.68	0.003
"PRDM12"	-2.29	0.001
"PRKAB2"	-3.45	0.003
"PRKY"	-2.4	0.002
"PRL"	-1.33	0.041
"PRMT3"	-2.91	0.013
"PRPF18"	-4.78	0.014
"PRPF19"	-5.44	0.024
"PRPF3"	-2.77	0.001
"PRPF31"	-4.87	0.004
"PRPF38A"	-3.66	0.025
"PRPF8"	-6.21	0.001
"PRSS16"	-3.08	0.002
"PRSS36"	-0.343	0.024
"PRSS42"	-0.0602	0.004
"PRSS48"	-0.313	0.039
"PRSS7"	-1.69	0.017
"PRUNE"	-2.34	0.001
"PSMA1"	-6.11	0.013
"PSMB4"	-4.06	0.042
"PSMB6"	-3.78	0.027
"PSMC2"	-6.2	0.013
"PSMC4"	-6.3	0.003
"PSMD1"	-7.22	0.024
"PSPH"	-0.155	0.002
"PTPLA"	-0.831	0.042
"PTPN23"	-4.38	0.05
"PTPRE"	-1.56	0.042
"PTPRF"	-1.76	0.019
"PTPRH"	-1.68	0.001
"PTPRJ"	-0.159	0.015
"PTPRN2"	-3.26	0.041
"PTX3"	-1.62	0.042
"PUF60"	-2.36	0.004
"PUM1"	-1.5	0.015
"PXK"	-0.299	0.047
"QRICH1"	-1.17	0.04
"RAB43"	-2.16	0.009
"RAB6B"	-2.11	0.009
"RAB7A"	-1.27	0.047
"RAN"	-6.36	0.003
"RAP1A"	-2.37	0.042
"RAP1GDS1"	-2.7	0.042
"RASIP1"	-1.85	0.037
"RASL11B"	-2.3	0.009
"RBM17"	-6.29	0.003
"RBM39"	-1.89	0.045
"RBMX2"	-0.737	0.041
"RERE"	-1.13	0.025
"REST"	-3.64	0.003
"RET"	-0.458	0.034
"RET"	-2.52	0.034
"RFPL3"	-1.05	0.003
"RFX1"	-1.98	0.042
"RGS11"	-0.407	0.045
"RGS3"	-3.04	0.031
"RILPL2"	-1.92	0.026
"RINT1"	-1.52	0.012
"RIPK1"	-0.557	0.014
"RLF"	-1.61	0.046
"RND2"	-1.58	0.041
"RNF103"	-2.77	0.002
"RNF160"	-0.843	0.006
"RNF170"	-2.5	0.036
"RNF41"	-1.03	0.036
"ROPN1B"	-0.469	0.048
"RPA1"	-5.14	0.049
"RPE65"	-2.27	0.048
"RPL10"	-3.79	0.022
"RPL10A"	-4.91	0.001
"RPL11"	-5.57	0
"RPL12"	-3.05	0.037
"RPL13A"	-3.19	0.015
"RPL14"	-4.59	0.001
"RPL17"	-2.5	0.041
"RPL18"	-5.78	0.007
"RPL18A"	-4.31	0.016
"RPL19"	-4.33	0.023
"RPL21"	-0.957	0.012
"RPL23"	-6.51	0.004
"RPL24"	-4.15	0.007
"RPL26"	-1.06	0.042
"RPL27"	-4.52	0.045
"RPL3"	-4.56	0.03
"RPL31"	-4.74	0.006
"RPL32"	-5.86	0
"RPL34"	-3.92	0.002
"RPL35"	-5.27	0.007
"RPL36"	-5.21	0.003
"RPL37"	-3.38	0.022
"RPL37A"	-5.28	0.005
"RPL39"	-2.68	0.017
"RPL4"	-4.03	0.005
"RPL5"	-5.09	0.004
"RPL6"	-3.54	0.017
"RPL7"	-5.27	0
"RPL7A"	-4.5	0.012
"RPL9"	-6.08	0.001
"RPP21"	-0.594	0.014
"RPS11"	-4.23	0.004
"RPS13"	-5.7	0.001
"RPS14"	-3.79	0.011
"RPS15A"	-5.62	0.002
"RPS17"	-4.63	0.008
"RPS19"	-5.86	0.003
"RPS20"	-4.08	0.007
"RPS25"	-2.01	0.016
"RPS26"	-6.67	0.001
"RPS27"	-2.96	0.025
"RPS27A"	-6.47	0
"RPS29"	-4.93	0.008
"RPS3"	-4.6	0.016
"RPS3A"	-4.25	0.007
"RPS4X"	-2.75	0.025
"RPS6"	-5.42	0
"RPS7"	-5.27	0.01
"RPS9"	-4.44	0.007
"RPSA"	-5.44	0
"RPSAP58"	-4.35	0.004
"RPTOR"	-1.99	0.026
"RRS1"	-1.27	0.046
"RUVBL2"	-5.02	0.015
"SAMD4B"	-1.07	0.039
"SCGB2A1"	-0.981	0.009
"SCN5A"	-2.22	0.041
"SCNN1D"	-2.04	0.05
"SCRIB"	-0.912	0.011
"SCRT1"	-1.17	0.031
"SCYL3"	-1.46	0.046
"SDAD1"	-3.58	0.007
"SDCCAG3"	-0.457	0.037
"SERPINC1"	-2.08	0.042
"SERPINH1"	-2.73	0.05
"SERPINI1"	-1.65	0.004
"SEZ6L2"	-1.79	0.03
"SF3A1"	-5.54	0.003
"SF3A2"	-4.9	0.049
"SFPQ"	-4.95	0.025
"SFRS1"	-5.09	0
"SFRS11"	-2.45	0.049
"SFRS13B"	-1.05	0.049
"SGTB"	-2.14	0.042
"SH2D2A"	-1.38	0.002
"SHFM1"	-3.62	0.008
"SHMT2"	-1.47	0.015
"SIDT2"	-1.95	0.03
"SIM2"	-0.422	0.007
"SKAP1"	-2.17	0.015
"SKP1"	-1.51	0.009
"SLC12A2"	-3.2	0.003
"SLC16A5"	-0.5	0.041
"SLC17A9"	-2.88	0.017
"SLC22A12"	-2.7	0.046
"SLC22A18AS"	-1.4	0.01
"SLC24A2"	-2.81	0.004
"SLC25A28"	-3.27	0.013
"SLC26A11"	-1.99	0.009
"SLC27A5"	-4.31	0.003
"SLC2A11"	-1.26	0.004
"SLC30A2"	-1.3	0.017
"SLC36A3"	-2.6	0.042
"SLC37A4"	-1.22	0.036
"SLC6A10P"	-1.74	0.031
"SLC7A1"	-2.36	0.039
"SLC9A1"	-2.03	0.014
"SLC9A8"	-2.64	0.005
"SLITRK3"	-2.35	0.016
"SLTM"	-0.564	0.016
"SLU7"	-0.759	0.009
"SMARCA4"	-3.58	0.009
"SMC2"	-3.6	0.009
"SMG1"	-2.89	0.046
"SMU1"	-3.95	0.017
"SNAP25"	-0.981	0.05
"SNRNP200"	-5.44	0.003
"SNRNP70"	-3.89	0.015
"SNRPA1"	-3.3	0.031
"SNRPD1"	-6.2	0.003
"SNRPD2"	-5.95	0.008
"SNRPD3"	-4.92	0.003
"SNRPE"	-2.83	0.009
"SNRPG"	-2.12	0.005
"SNRPN"	-2.35	0.009
"SNX6"	-2.33	0.048
"SOHLH2"	-1.71	0.046
"SPDYA"	-0.579	0.008
"SPINK7"	-2.75	0.036
"SPINT2"	-1.65	0.034
"SPO11"	-1.84	0.047
"SPON1"	-2.21	0.022
"SPON2"	-0.73	0.036
"SPP2"	-1.23	0.042
"SPRY3"	-0.718	0.003
"SPRYD5"	-2.18	0.004
"SPSB1"	-3.1	0.042
"SPTBN1"	-1.74	0.002
"SRBD1"	-3.65	0.025
"SRCAP"	-2.18	0.007
"SRPR"	-1.88	0.024
"SRRT"	-3.53	0.003
"SSX6"	-0.304	0.042
"ST6GALNAC3"	-0.693	0.042
"ST7"	-2.27	0.025
"STAG2"	-3.38	0.007
"STAR"	-1.84	0.038
"STAT2"	-2.38	0.005
"STK16"	-0.547	0.014
"STK19"	-0.635	0.042
"STK24"	-0.256	0.003
"STOML3"	-2.69	0.026
"STRBP"	-3.3	0.023
"STX5"	-1.31	0.013
"SUPT5H"	-6.08	0.003
"SUPT6H"	-5.81	0.009
"SUPV3L1"	-3.14	0.01
"SYT11"	-1.53	0.011
"TAP1"	-0.318	0.049
"TAS2R14"	-3.29	0.041
"TAS2R16"	-2.64	0.015
"TBC1D16"	-3.3	0.024
"TBC1D3C"	-3.44	0.042
"TCOF1"	-2.04	0.03
"TCTEX1D1"	-0.942	0.003
"TDO2"	-1.53	0.014
"TDRD3"	-0.886	0.007
"TEAD4"	-1.91	0.032
"TGFB1"	-3.03	0.019
"TGFBR2"	-1.98	0.002
"TGM7"	-0.464	0.049
"THOC4"	-4.47	0.012
"THOP1"	-3.05	0.034
"THRSP"	-2.05	0.042
"THY1"	-0.528	0.001
"TIGD6"	-2.64	0.031
"TIMELESS"	-2.02	0.007
"TIMP1"	-1.65	0.045
"TJP2"	-2.33	0.046
"TJP3"	-1.39	0.03
"TLX3"	-4.82	0.022
"TMEM126B"	-1.66	0.032
"TMEM130"	-1.11	0.035
"TMEM144"	-2.63	0.017
"TMEM20"	-0.666	0.048
"TMEM33"	-1.68	0.007
"TMEM60"	-2.31	0.038
"TMEM69"	-0.582	0.026
"TMEM8B"	-2.67	0.042
"TMOD3"	-3.44	0.031
"TMPRSS3"	-0.93	0.009
"TMSB15B"	-1.28	0.014
"TNFRSF13B"	-2.66	0.026
"TPR"	-2.47	0.041
"TRDMT1"	-1.44	0.026
"TRIM2"	-1.59	0.032
"TRIP13"	-1.61	0.042
"TRPM4"	-1.07	0.042
