"Gene name"	"score"	"pval"
"GRLF1"	-0.68	0.039
"GYLTL1B"	-0.189	0.046
"HADH"	-0.496	0.05
"HGF"	-0.75	0.028
"HGFAC"	-0.118	0.044
"HINT3"	-0.652	0.036
"HKDC1"	-0.332	0.023
"HMGCLL1"	-0.112	0.028
"HNRNPC"	-1.38	0
"HNRNPM"	-0.604	0.025
"HOMEZ"	-0.251	0.026
"HOXA3"	-0.463	0.024
"HSF1"	-0.43	0.029
"HSPG2"	-0.631	0.043
"HYAL3"	-0.198	0.032
"ICK"	-0.449	0.002
"IDI1"	-0.16	0.036
"IFIT3"	-0.398	0.034
"IGF1R"	-0.442	0.033
"IGF2BP1"	-0.409	0.035
"IGFBPL1"	-0.243	0.022
"IL7"	-0.443	0.028
"INCENP"	-0.295	0
"INO80B"	-0.295	0.013
"INSR"	-0.776	0.021
"INTS4L1"	-0.742	0
"IRS4"	-0.665	0.05
"ISCU"	-0.155	0.013
"ISG20"	-0.342	0
"ISM2"	-0.145	0.045
"ITM2C"	-0.251	0.031
"ITSN1"	-0.243	0.026
"JUP"	-0.209	0.024
"KARS"	-1.12	0.002
"KCTD12"	-0.564	0.029
"KCTD14"	-0.476	0.021
"KDM5B"	-0.361	0.013
"KDM5D"	-0.54	0.05
"KDSR"	-0.318	0.013
"KISS1R"	-0.261	0.036
"KLF6"	-0.424	0.038
"KLF7"	-0.47	0.034
"KLHL14"	-0.579	0.016
"KLHL28"	-0.745	0.031
"KPNB1"	-1.03	0.002
"KRT35"	-0.395	0.024
"KRT38"	-0.654	0.024
"KRT7"	-0.475	0.028
"KRT8P11"	-0.322	0.041
"KRTAP4-7"	-0.383	0.035
"LARS"	-0.309	0.038
"LAS1L"	-0.376	0.019
"LCN10"	-0.36	0.003
"LETM2"	-0.392	0.013
"LGR6"	-0.476	0.022
"LILRP2"	-0.246	0.049
"LMO4"	-0.217	0.005
"LOXL2"	-0.39	0.036
"LRRC37A"	-0.626	0.047
"LRRC63"	-0.257	0.039
"LUC7L3"	-0.35	0.037
"LYPLA2"	-0.554	0.04
"MAP3K6"	-0.42	0.042
"MAPK3"	-0.417	0.041
"MAPK8"	-0.369	0.023
"MAPKAPK5"	-0.452	0.037
"MAPKBP1"	-0.589	0.03
"MCM2"	-0.822	0.014
"MCM6"	-0.487	0.013
"MCOLN2"	-0.252	0.046
"MECR"	-0.516	0.025
"MED30"	-0.483	0.005
"MET"	-0.228	0.027
"METTL13"	-0.502	0.012
"MFAP1"	-0.521	0.042
"MFAP2"	-0.406	0.016
"MFSD11"	-0.209	0.015
"MFSD8"	-0.6	0.009
"MIB1"	-0.326	0.045
"MKX"	-0.594	0
"MLNR"	-0.532	0.014
"MORF4L2"	-0.437	0.029
"MPL"	-0.453	0.018
"MRPL21"	-0.257	0.037
"MRPL24"	-0.134	0.05
"MRPS35"	-0.427	0.004
"MRPS36"	-0.308	0.036
"MSRA"	-0.253	0.043
"MTMR11"	-0.456	0.005
"MTMR8"	-0.31	0.043
"MTNR1A"	-0.527	0.046
"MTUS2"	-0.824	0.027
"MUCL1"	-0.246	0.034
"MUT"	-0.199	0.023
"MYD88"	-0.46	0.036
"MYO18A"	-0.292	0.024
"MYO3B"	-0.795	0
"MYO9A"	-0.482	0.032
"NACA"	-0.641	0.013
"NAT2"	-0.269	0.002
"NEUROG2"	-0.171	0.037
"NHP2L1"	-0.465	0.014
"NID2"	-0.544	0.034
"NLN"	-0.221	0.004
"NMBR"	-0.568	0.038
"NOP16"	-0.43	0.011
"NOP2"	-0.522	0.027
"NPAS4"	-0.47	0.014
"NRP2"	-0.602	0.034
"NTN3"	-0.238	0.013
"NUDT21"	-0.995	0.003
"NUP205"	-0.823	0.002
"NUP85"	-0.517	0.016
"NUP93"	-0.823	0.021
"NUP98"	-0.531	0.016
"NUPL2"	-0.314	0.033
"NUS1"	-0.611	0.031
"NXF1"	-0.842	0.05
"ORAOV1"	-0.88	0.028
"OSBPL1A"	-0.19	0.026
"OVOL2"	-0.404	0.029
"PARG"	-0.513	0.031
"PBX3"	-0.619	0.005
"PCBP2"	-0.612	0.007
"PCP4"	-0.381	0.036
"PDHA1"	-0.2	0.048
"PELI3"	-0.135	0.007
"PEX3"	-0.31	0.013
"PFDN2"	-0.342	0.019
"PGAM2"	-0.272	0.005
"PGC"	-0.326	0.029
"PGLYRP4"	-0.317	0.043
"PGPEP1"	-0.344	0.005
"PHF16"	-0.618	0.02
"PJA2"	-0.508	0.013
"PNO1"	-0.426	0.037
"PNPLA1"	-0.55	0.013
"PNPLA5"	-0.464	0.021
"POLR2D"	-1.03	0.002
"POPDC3"	-0.611	0.009
"PPAP2B"	-0.636	0.033
"PPIE"	-0.333	0.011
"PPIH"	-0.455	0.016
"PPWD1"	-0.561	0.018
"PRDM12"	-0.436	0.002
"PRDM16"	-0.451	0.005
"PRDX2"	-0.456	0.024
"PRDX3"	-0.311	0.034
"PRPF18"	-0.646	0.016
"PRPF19"	-0.891	0.012
"PRPF31"	-1.04	0.002
"PRPF38A"	-0.986	0.027
"PRPF8"	-1.06	0.002
"PRTN3"	-0.423	0.011
"PRUNE"	-0.506	0.024
"PSTPIP2"	-0.71	0.003
"PXK"	-1.15	0.035
"RAD9B"	-0.344	0.039
"RANGAP1"	-0.232	0.021
"RAPGEFL1"	-0.486	0.04
"RBL2"	-0.591	0.016
"RBM10"	-0.516	0.006
"RBM17"	-0.91	0
"RBM39"	-0.251	0.044
"RBPJ"	-0.388	0.037
"RGPD4"	-0.332	0.044
"RGS13"	-0.611	0.05
"RGS18"	-0.793	0.004
"RILPL2"	-0.73	0.004
"RIPK3"	-0.439	0
"RNF135"	-0.394	0.05
"RNF141"	-0.313	0.005
"RNMTL1"	-0.136	0.009
"RPL10"	-0.513	0.012
"RPL10A"	-0.788	0.004
"RPL11"	-1.15	0.001
"RPL12"	-0.569	0.008
"RPL13"	-0.658	0.019
"RPL13A"	-0.504	0.008
"RPL14"	-0.429	0.009
"RPL15"	-0.383	0.028
"RPL17"	-0.804	0.008
"RPL18"	-0.593	0
"RPL18A"	-0.647	0.008
"RPL19"	-0.73	0.009
"RPL23"	-0.776	0.001
"RPL23A"	-0.89	0.001
"RPL24"	-0.479	0.006
"RPL26"	-0.897	0.017
"RPL27"	-0.826	0.005
"RPL28"	-0.423	0.029
"RPL3"	-0.461	0.007
"RPL30"	-0.962	0.031
"RPL31"	-0.883	0.009
"RPL32"	-1.14	0.001
"RPL34"	-0.629	0.008
"RPL35"	-0.809	0.007
"RPL35A"	-0.484	0.009
"RPL36"	-1.2	0.001
"RPL37"	-0.655	0.014
"RPL37A"	-0.96	0.001
"RPL38"	-0.335	0.016
"RPL39"	-0.565	0.009
"RPL4"	-0.441	0.016
"RPL5"	-0.827	0.005
"RPL6"	-0.623	0.008
"RPL7"	-0.952	0.004
"RPL7A"	-0.807	0.004
"RPL8"	-0.301	0.028
"RPL9"	-1.09	0.001
"RPRD1A"	-0.742	0.002
"RPRD2"	-0.34	0.011
"RPS11"	-1.13	0.01
"RPS13"	-1.08	0.009
"RPS14"	-1.03	0.008
"RPS15"	-0.276	0.017
"RPS15A"	-0.784	0.009
"RPS17"	-1.1	0.009
"RPS17P12"	-0.29	0.013
"RPS18"	-0.759	0.016
"RPS19"	-0.768	0.002
"RPS20"	-0.611	0.012
"RPS24"	-0.49	0.023
"RPS25"	-0.478	0.019
"RPS26"	-0.989	0.005
"RPS27"	-0.625	0.023
"RPS27A"	-0.89	0.008
"RPS28"	-0.257	0.01
"RPS29"	-1.2	0.009
"RPS3"	-0.54	0.011
"RPS3A"	-0.474	0.016
"RPS5"	-0.301	0.014
"RPS6"	-0.6	0.009
"RPS7"	-0.777	0.005
"RPS8"	-0.91	0.012
"RPS9"	-0.587	0.01
"RPSA"	-0.599	0.008
"RPSAP58"	-0.629	0
"RRBP1"	-0.326	0.023
"RRM1"	-0.651	0.005
"RSBN1L"	-0.364	0.035
"RUVBL2"	-0.71	0.004
"S100A2"	-0.214	0.043
"SCG3"	-0.446	0.037
"SCHIP1"	-0.347	0.05
"SCRG1"	-0.576	0.005
"SCYL3"	-0.339	0.009
"SDAD1"	-0.566	0.02
"SEC14L3"	-0.252	0.034
"SEC61A1"	-0.502	0.028
"SFPQ"	-0.648	0.015
"SFRP4"	-0.194	0.042
"SFTPB"	-0.264	0.044
"SH2D1A"	-0.556	0.041
"SH2D2A"	-0.48	0.03
"SHMT1"	-0.393	0.005
"SHROOM4"	-0.308	0.001
"SIX5"	-0.183	0.05
"SKIV2L"	-0.152	0.013
"SMC2"	-0.397	0.014
"SMC3"	-0.637	0.014
"SNRNP200"	-1.06	0
"SNRNP27"	-0.621	0.044
"SNRNP70"	-0.538	0.006
"SNRPD1"	-0.677	0.013
"SNRPD2"	-1.38	0
"SNRPG"	-0.873	0.006
"SNX6"	-0.454	0.036
"SOX30"	-0.411	0.041
"SPAG7"	-0.553	0.045
"SPDYA"	-0.57	0.013
"SPIB"	-0.203	0.026
"SRPK3"	-0.327	0.01
"SRRM2"	-0.307	0.002
"SRRT"	-0.474	0.021
"STAG2"	-0.913	0.034
"STARD10"	-0.627	0.047
"STARD3"	-0.242	0.015
"STX3"	-0.51	0.018
"SUPT5H"	-1.26	0
"SUSD1"	-0.256	0.024
"TBCD"	-0.313	0.043
"TBRG1"	-0.769	0.035
"TCP11L2"	-0.21	0.028
"TCTN3"	-0.22	0.043
"TDRD4"	-0.675	0.004
"TEKT2"	-0.577	0.049
"THBS2"	-0.452	0.016
"THEM5"	-0.405	0.042
"THOC4"	-1.01	0.002
"THRAP3"	-0.64	0.027
"TIGD2"	-0.384	0.013
"TLR4"	-0.469	0.019
"TLR9"	-0.794	0.049
"TM4SF19"	-0.444	0.02
"TMEM5"	-0.994	0.017
"TMEM53"	-0.223	0.023
"TMSB15B"	-0.239	0.044
"TOP1"	-0.71	0.044
"TOPBP1"	-0.536	0.046
"TPI1"	-0.33	0.048
"TPM3"	-0.357	0.037
"TRA2A"	-0.579	0.037
"TRA2B"	-0.151	0.047
"TREML1"	-0.464	0.025
"TRIM46"	-0.399	0.018
"TRIM69"	-0.201	0.05
"TRIP13"	-0.496	0
"TSTD2"	-0.243	0
"TTC12"	-0.357	0.005
"TTC39B"	-0.193	0.045
"TXK"	-0.532	0.022
"U2AF1"	-1.18	0
"U2AF2"	-0.68	0.002
"UBA1"	-0.631	0.007
"UBA52"	-0.302	0.041
"UBAP2L"	-0.7	0.036
"UBB"	-0.419	0.013
"UBC"	-0.838	0.007
"UBR1"	-0.236	0.029
"URGCP"	-0.403	0.013
"USP1"	-0.513	0.034
"USP39"	-0.873	0.002
"VCP"	-1.3	0.002
"VEGFA"	-0.259	0.032
"VLDLR"	-0.318	0.024
"VPS41"	-0.627	0.049
"VWCE"	-0.546	0.008
"WBP11"	-0.509	0.006
"WBP2"	-0.321	0.031
"WDR12"	-0.459	0.017
"WDR60"	-0.584	0.047
"WDR61"	-0.488	0.005
"WDR77"	-0.544	0.034
"WDR81"	-0.247	0.046
"WDR88"	-0.281	0.002
"WFDC8"	-0.344	0.024
"WNT2"	-0.185	0.023
"XBP1"	-0.637	0.004
"XCL2"	-0.29	0.017
"XYLT2"	-0.215	0.041
"ZBTB11"	-0.605	0.043
"ZBTB39"	-0.386	0.014
"ZBTB5"	-0.441	0.017
"ZC3H15"	-0.326	0.048
"ZNF154"	-0.665	0.033
"ZNF160"	-0.352	0.042
"ZNF174"	-0.554	0.004
"ZNF207"	-0.611	0.004
"ZNF211"	-0.21	0.042
"ZNF256"	-0.92	0.004
"ZNF263"	-0.32	0.035
"ZNF318"	-0.319	0.02
"ZNF326"	-0.196	0.025
"ZNF410"	-0.49	0.014
"ZNF441"	-0.341	0.024
"ZNF442"	-0.29	0.001
"ZNF471"	-1.07	0.037
"ZNF493"	-0.358	0.022
"ZNF493"	-0.207	0.022
"ZNF561"	-0.583	0.042
"ZNF660"	-0.77	0.024
"ZNF709"	-0.399	0.047
"ZNF777"	-0.339	0.043
