"Gene name"	"score"	"pval"
"CDC5L"	-0.123	0
"CDH9"	-0.0756	0.036
"CDK11B"	-0.177	0
"CDK18"	-0.251	0.043
"CDR2"	-0.101	0.019
"CEND1"	-0.0174	0.004
"CENPC1"	-0.194	0.042
"CEP192"	-0.0293	0.014
"CHD1L"	-0.149	0.048
"CHD4"	-0.439	0.005
"CHD8"	-0.0608	0.034
"CHEK1"	-0.196	0.029
"CHMP2A"	-0.0965	0.008
"CIT"	-0.0793	0.012
"CLDN6"	-0.106	0.027
"CLK3"	-0.345	0.015
"CLUL1"	-0.146	0.014
"CMTM3"	-0.192	0.02
"CMTM4"	-0.158	0.01
"CNPY4"	-0.215	0.012
"CNTLN"	-0.0917	0.021
"COCH"	-0.0813	0.021
"COG2"	-0.132	0.048
"COL11A2"	-0.129	0.047
"COL25A1"	-0.255	0.018
"COL8A1"	-0.178	0.025
"COPA"	-0.22	0.01
"COPB1"	-0.831	0
"COPB2"	-0.0839	0.014
"COPE"	-0.147	0.009
"COPS2"	-0.165	0.004
"COPS3"	-0.141	0.003
"COPS4"	-0.12	0.007
"COPS6"	-0.21	0.018
"CPXM2"	-0.248	0.05
"CREB3"	-0.141	0.028
"CRTAM"	-0.267	0.038
"CRYM"	-0.0738	0.035
"CSAG2"	-0.103	0.019
"CSNK1E"	-0.151	0.002
"CSNK1E"	-0.172	0.002
"CSTF2T"	-0.0397	0.026
"CTNNB1"	-0.0924	0.043
"CUX2"	-0.247	0.043
"CWF19L1"	-0.287	0.048
"CXADR"	-0.1	0.011
"CXCL12"	-0.259	0.041
"CYB561D2"	-0.0753	0.044
"CYBASC3"	-0.262	0.007
"CYorf15A"	-0.272	0.026
"CYorf15B"	-0.235	0.004
"CYP1A2"	-0.129	0.008
"CYP21A2"	-0.319	0.029
"CYP27C1"	-0.134	0.03
"CYP2B6"	-0.129	0.048
"CYP4F12"	-0.0991	0.028
"DAD1"	-0.351	0.012
"DAPK1"	-0.196	0.006
"DAZ2"	-0.0707	0.029
"DBP"	-0.248	0.046
"DDR2"	-0.18	0.038
"DDX19A"	-0.00526	0.035
"DEFA4"	-0.111	0.012
"DEPDC1"	-0.031	0.014
"DGKD"	-0.35	0.044
"DHRS7B"	-0.123	0.018
"DLK2"	-0.11	0.039
"DMC1"	-0.164	0.014
"DNAJA1"	-0.26	0.026
"DNAJB11"	-0.111	0.048
"DNAJC17"	-0.09	0.05
"DNAJC21"	-0.127	0.01
"DPP3"	-0.259	0.024
"DSCR8"	-0.0674	0.011
"DTYMK"	-0.112	0.003
"DULLARD"	-0.283	0.024
"DUSP13"	-0.175	0.031
"DUSP7"	-0.315	0.019
"DYNC1I2"	-0.192	0.044
"DYNLL1"	-0.104	0.014
"DYNLT1"	-0.169	0.039
"E2F5"	-0.0887	0.044
"ECT2"	-0.285	0.033
"EFNA2"	-0.168	0.019
"EFTUD2"	-0.168	0.025
"EHBP1"	-0.152	0.048
"EIF2AK2"	-0.213	0.008
"EIF2S2"	-0.318	0.021
"EIF3C"	-0.701	0.004
"EIF3D"	-0.397	0.019
"EIF3G"	-0.413	0.044
"EIF4G3"	-0.0305	0.023
"ENG"	-0.127	0.007
"ENOPH1"	-0.152	0.016
"EPC2"	-0.206	0.048
"EPHA7"	-0.0091	0.048
"EPHB4"	-0.165	0.03
"ERBB2"	-0.356	0.008
"ERBB4"	-0.109	0.026
"ERCC6L"	-0.335	0.003
"ESPN"	-0.195	0.002
"ESR1"	-0.0376	0.035
"ESYT1"	-0.0604	0.012
"ETHE1"	-0.112	0.013
"ETS2"	-0.243	0.034
"EVX1"	-0.14	0.01
"EVX2"	-0.165	0.032
"EXOSC1"	-0.0626	0.04
"EXOSC4"	-0.164	0.048
"FADD"	-0.123	0.027
"FAM126A"	-0.184	0.003
"FANCG"	-0.17	0.036
"FBXO25"	-0.199	0.038
"FBXO34"	-0.0916	0.012
"FBXO8"	-0.186	0.025
"FBXO9"	-0.0307	0
"FDFT1"	-0.275	0.029
"FER"	-0.226	0.039
"FGF11"	-0.0977	0.042
"FGF16"	-0.0903	0.05
"FGF21"	-0.0959	0.038
"FGFBP1"	-0.149	0.023
"FGG"	-0.0637	0.028
"FNDC7"	-0.4	0.017
"FOS"	-0.225	0.005
"FSHR"	-0.0704	0.037
"FST"	-0.247	0.031
"FTSJ3"	-0.327	0
"FUBP1"	-0.234	0.027
"FUT7"	-0.0919	0.03
"FUT9"	-0.163	0.048
"FZD1"	-0.149	0.018
"FZD4"	-0.212	0.028
"FZD6"	-0.0929	0.049
"GABRA1"	-0.0179	0.048
"GALNT9"	-0.0403	0.019
"GALR1"	-0.112	0.029
"GAR1"	-0.1	0.022
"GATM"	-0.0963	0.038
"GDAP1"	-0.0454	0.039
"GDF10"	-0.142	0.026
"GDI1"	-0.0871	0.026
"GEMIN5"	-0.00981	0.045
"GGA3"	-0.23	0.003
"GGH"	-0.283	0.003
"GINS2"	-0.194	0.005
"GJA8"	-0.183	0.009
"GLIPR1L2"	-0.137	0.029
"GLYCTK"	-0.271	0.009
"GNG12"	-0.188	0.046
"GNL3"	-0.387	0.05
"GNRHR"	-0.0949	0.033
"GOT1L1"	-0.0817	0.029
"GPAM"	-0.213	0.028
"GPBP1"	-0.0227	0.01
"GPR109B"	-0.146	0.045
"GPR112"	-0.27	0.036
"GPR116"	-0.146	0.011
"GPR98"	-0.00434	0.019
"GPT2"	-0.189	0.032
"GREM1"	-0.219	0.002
"GRIN1"	-0.358	0.021
"GRIN2B"	-0.18	0.016
"GRIN2C"	-0.236	0.021
"GRPR"	-0.208	0.03
"GTF3C4"	-0.276	0.016
"GTPBP8"	-0.0771	0.038
"GYPB"	-0.378	0.044
"HAL"	-0.152	0.041
"HBEGF"	-0.0758	0.012
"HCFC1"	-0.23	0.039
"HDAC5"	-0.139	0.03
"HEMK1"	-0.288	0.003
"HEPH"	-0.0925	0.044
"HERC2P2"	-0.112	0.023
"HGS"	-0.0781	0.04
"HIST1H2BD"	-0.155	0.009
"HIST1H4L"	-0.372	0.038
"HLA-C"	-0.0407	0.05
"HLA-DQB1"	-0.274	0.035
"HMG20B"	-0.119	0.029
"HMGCR"	-0.158	0.033
"HMGCS1"	-0.0419	0.02
"HMHA1"	-0.182	0.048
"HOXC10"	-0.177	0.03
"HP"	-0.23	0.021
"HPS1"	-0.18	0.038
"HSP90AB2P"	-0.0436	0.048
"HSPA14"	-0.0446	0.042
"HSPA9"	-0.113	0.014
"HSPG2"	-0.243	0.014
"HUS1"	-0.0217	0.02
"IARS"	-0.183	0.016
"ICK"	-0.0976	0.028
"IFI16"	-0.0867	0.026
"IFIT1L"	-0.262	0.009
"IFNA4"	-0.0367	0.05
"IFNAR2"	-0.251	0.021
"IGF1R"	-0.0867	0.008
"IGFBP2"	-0.331	0.032
"IL10RB"	-0.221	0.045
"IL17RC"	-0.129	0.034
"IL2RB"	-0.112	0.009
"IL4I1"	-0.0171	0.033
"INO80B"	-0.0623	0.046
"INPP5K"	-0.161	0.012
"INSR"	-0.419	0.01
"INTS3"	-0.216	0.05
"IPO5"	-0.127	0.037
"IQGAP1"	-0.0757	0.05
"ISCU"	-0.152	0.05
"ITGA2"	-0.29	0.034
"ITGA3"	-0.296	0.042
"ITGAV"	-0.0397	0.011
"KARS"	-0.622	0.011
"KCNC3"	-0.11	0.043
"KCNE1"	-0.105	0.045
"KCNN3"	-0.369	0.013
"KCNQ1"	-0.0989	0.044
"KCNS1"	-0.145	0.043
"KCTD3"	-0.0308	0.031
"KCTD6"	-0.276	0.002
"KDM5B"	-0.18	0.012
"KDM5D"	-0.297	0.048
"KEAP1"	-0.0144	0.023
"KIAA0101"	-0.159	0.05
"KIAA1267"	-0.124	0.05
"KIF12"	-0.136	0.034
"KIF22"	-0.14	0.019
"KIF6"	-0.0471	0.005
"KLHL28"	-0.267	0.004
"KLRC1"	-0.305	0.019
"KPNB1"	-0.474	0.028
"KRAS"	-0.151	0
"KRAS"	-0.151	0.013
"KRAS"	-0.347	0
"KRAS"	-0.347	0.013
"KRTAP13-2"	-0.441	0.048
"KRTAP13-3"	-0.252	0.014
"KRTAP4-7"	-0.0371	0.039
"KSR1"	-0.151	0.01
"LAMP1"	-0.0663	0.022
"LCN10"	-0.192	0.033
"LCNL1"	-0.226	0.039
"LGALS12"	-0.25	0.009
"LILRA3"	-0.186	0.046
"LRRIQ3"	-0.0752	0.018
"LRRN3"	-0.108	0.047
"LSM14A"	-0.0312	0.042
"LSM3"	-0.285	0.01
"LUC7L3"	-0.151	0.013
"LY96"	-0.317	0.048
"LYPLA2"	-0.141	0.014
"MAGEA2B"	-0.125	0.048
"MAML1"	-0.275	0.042
"MAPK8IP3"	-0.112	0.035
"MAPKAPK5"	-0.179	0.016
"MB"	-0.159	0.042
"MBL2"	-0.274	0.011
"MC5R"	-0.18	0.04
"MCEE"	-0.121	0.038
"MCM2"	-0.214	0.027
"MDM1"	-0.0375	0.047
"MECR"	-0.402	0.021
"METTL1"	-0.141	0.029
"MFAP1"	-0.148	0.005
"MGAT4B"	-0.231	0
"MLL5"	-0.162	0.05
"MMP1"	-0.147	0.034
"MMP13"	-0.0827	0.037
"MMP25"	-0.13	0.033
"MMP27"	-0.0598	0.012
"MOBKL2A"	-0.128	0.03
"MPL"	-0.185	0.014
"MPP2"	-0.213	0.008
"MRPL45"	-0.0203	0.03
"MRPS35"	-0.102	0.037
"MS4A13"	-0.302	0.009
"MS4A7"	-0.0819	0.019
"MSC"	-0.209	0.036
"MSX1"	-0.133	0.012
"MTMR15"	-0.00278	0.028
"MTOR"	-0.235	0.014
"MUC2"	-0.18	0.022
"MXD1"	-0.0239	0.048
"MYBPHL"	-0.0854	0.03
"MYC"	-0.237	0.016
"MYNN"	-0.0582	0.036
"MYO18A"	-0.224	0.039
"MYO3B"	-0.231	0.018
"MYO9A"	-0.152	0.036
"N6AMT1"	-0.295	0.034
"NAA38"	-0.145	0.004
"NAALADL2"	-0.162	0.044
"NACAP1"	-0.251	0.048
"NAPA"	-0.178	0.002
"NCBP1"	-0.279	0.05
"NCOA2"	-0.095	0.022
"NCR1"	-0.412	0.01
"NDRG1"	-0.214	0.025
"NEDD8"	-0.385	0.048
"NEK10"	-0.252	0.045
"NHP2"	-0.123	0.042
"NHP2L1"	-0.522	0.003
"NIPAL2"	-0.00115	0.019
"NLN"	-0.111	0.008
"NOC4L"	-0.201	0.014
"NPAS4"	-0.0673	0.047
"NPR1"	-0.0745	0.01
"NR1D1"	-0.213	0.003
"NR2F6"	-0.211	0.029
"NT5C"	-0.0985	0.019
"NT5C1B"	-0.274	0.047
"NT5DC2"	-0.146	0.019
"NTSR1"	-0.231	0.001
"NUDT21"	-0.382	0.034
"NUDT4"	-0.249	0.05
"NUDT4P1"	-0.19	0.007
"NUF2"	-0.335	0.004
"NUP205"	-0.238	0.01
"NUP85"	-0.28	0.039
"NUP88"	-0.456	0.037
"NUP93"	-0.27	0.036
"NUS1"	-0.168	0.029
"NXF1"	-0.133	0.042
"OR2D2"	-0.124	0.045
"OR2T10"	-0.11	0.043
"OR4C11"	-0.0386	0.04
"OR51T1"	-0.269	0.048
"OR52A5"	-0.0675	0.043
"OR52L1"	-0.109	0.01
"OR5W2"	-0.289	0.025
"ORAOV1"	-0.153	0.049
"PABPN1"	-0.262	0
"PAPD7"	-0.202	0.028
"PAPOLA"	-0.259	0.01
"PARN"	-0.405	0.011
"PCBP2"	-0.306	0.029
"PCCA"	-0.133	0.042
"PCDHA1"	-0.126	0
"PCDHA10"	-0.215	0.012
"PCDHA3"	-0.281	0.02
"PCP4"	-0.0524	0.028
"PDE1B"	-0.195	0.043
"PDE4DIP"	-0.0553	0.046
"PDPK1"	-0.167	0.006
"PEX3"	-0.282	0.014
"PFKFB4"	-0.0901	0.048
"PGLYRP4"	-0.221	0.049
"PHB2"	-0.417	0.017
"PHTF2"	-0.0183	0.047
"PIK3C2G"	-0.129	0.01
"PIK3CB"	-0.144	0.036
"PITRM1"	-0.215	0.021
"PIWIL2"	-0.0256	0.026
"PKLR"	-0.152	0.042
"PKN2"	-0.196	0.004
"PLA2G2D"	-0.185	0.044
"PLA2G4D"	-0.404	0.045
"PLK1"	-0.338	0.027
"PLRG1"	-0.155	0.009
"PLSCR2"	-0.102	0.011
"PLSCR4"	-0.0421	0.011
"PML"	-0.41	0.041
"POLK"	-0.158	0.021
"POLL"	-0.206	0.048
"POLR2D"	-0.455	0
"POLR2I"	-0.223	0.003
"PPP1R15A"	-0.107	0.016
"PPP5C"	-0.213	0.004
"PREB"	-0.149	0.032
"PRKAA1"	-0.26	0.007
"PRKAG1"	-0.285	0.025
"PRMT7"	-0.2	0.025
"PROCR"	-0.165	0.036
"PRODH2"	-0.184	0.018
"PRPF18"	-0.331	0.047
"PRPF19"	-0.365	0.023
"PRPF31"	-0.423	0.004
"PRPF38A"	-0.491	0.002
"PRPF8"	-0.428	0.001
"PRSS16"	-0.172	0.001
"PRSS21"	-0.112	0.026
"PRSS8"	-0.27	0.034
"PRTN3"	-0.116	0.033
"PSMA1"	-0.837	0.013
"PSMA3"	-0.435	0.003
"PSMA6"	-0.288	0.023
"PSMB2"	-0.858	0.01
"PSMB3"	-0.152	0.036
"PSMC2"	-0.316	0.01
"PSMD1"	-0.363	0.01
"PSMD11"	-0.187	0.013
"PSMD12"	-0.327	0.026
"PSMD6"	-0.124	0.01
"PSMD8"	-0.532	0.016
"PTH2R"	-0.102	0.03
"PTPN22"	-0.14	0.002
"PTPN23"	-0.332	0.048
"PTPN7"	-0.359	0.016
"PTPN9"	-0.332	0
"PTPRE"	-0.0526	0.049
"PTPRU"	-0.0667	0.028
"PTPRZ1"	-0.0692	0.044
"PVALB"	-0.141	0.019
"PXK"	-0.643	0.001
"RAB37"	-0.245	0.016
"RAB39B"	-0.436	0.003
"RAB3IL1"	-0.132	0.022
"RAB7L1"	-0.186	0.026
"RABL2A"	-0.139	0.01
"RAD9B"	-0.332	0.011
"RAN"	-0.403	0
"RARS"	-0.193	0.037
"RASA3"	-0.0673	0.023
"RASSF2"	-0.0983	0.047
"RBBP9"	-0.019	0.018
"RBM10"	-0.238	0.002
"REEP2"	-0.0835	0.026
"REG3G"	-0.117	0.05
"RFC1"	-0.101	0.029
"RFC2"	-0.235	0.006
"RGL4"	-0.255	0.01
"RGS13"	-0.275	0.003
"RGS17"	-0.193	0.012
"RHBDL1"	-0.184	0.021
"RILPL2"	-0.239	0
"RINT1"	-0.0849	0.03
"RNF20"	-0.0593	0.036
"RPL10"	-0.237	0.035
"RPL10A"	-0.529	0
"RPL11"	-0.614	0
"RPL12"	-0.505	0
"RPL13"	-0.415	0.012
"RPL14"	-0.437	0.012
"RPL17"	-0.533	0.001
"RPL18"	-0.625	0
"RPL18A"	-0.234	0.017
"RPL19"	-0.325	0
"RPL21"	-0.178	0.033
"RPL23"	-0.581	0
"RPL23A"	-0.402	0
"RPL24"	-0.333	0
"RPL27"	-0.354	0
"RPL3"	-0.543	0
"RPL30"	-0.463	0.013
"RPL31"	-0.442	0
"RPL32"	-0.675	0
"RPL34"	-0.424	0
"RPL35"	-0.516	0
"RPL35A"	-0.259	0
"RPL36"	-0.729	0
"RPL37"	-0.321	0
"RPL37A"	-0.409	0
"RPL38"	-0.309	0.046
"RPL4"	-0.0887	0.005
"RPL5"	-0.602	0
"RPL6"	-0.308	0
"RPL7"	-0.594	0
"RPL7A"	-0.66	0
"RPL8"	-0.148	0.038
"RPL9"	-0.771	0
"RPLP0"	-0.38	0.024
"RPRD1A"	-0.43	0.023
"RPRD2"	-0.0911	0.008
"RPS11"	-0.43	0
"RPS12"	-0.199	0.002
"RPS13"	-0.749	0
"RPS14"	-0.489	0
"RPS15"	-0.285	0
"RPS15A"	-0.586	0
"RPS17"	-0.448	0
"RPS18"	-0.449	0.001
"RPS19"	-0.569	0
"RPS2"	-0.0968	0.029
"RPS20"	-0.451	0
"RPS26"	-0.776	0
"RPS27"	-0.123	0.048
"RPS27A"	-0.562	0
"RPS28"	-0.44	0.005
"RPS29"	-0.2	0.013
"RPS3"	-0.444	0
"RPS3A"	-0.267	0
"RPS4X"	-0.383	0.039
"RPS6"	-0.577	0.005
"RPS7"	-0.613	0
"RPS8"	-0.488	0
"RPS9"	-0.324	0.005
"RPSA"	-0.445	0.002
"RRM1"	-0.355	0
"RRS1"	-0.15	0.011
"RUFY1"	-0.299	0.024
"RXFP1"	-0.214	0.044
"RXFP2"	-0.148	0.047
"S100P"	-0.255	0.003
"SAPS3"	-0.133	0.038
"SARS"	-0.146	0.027
"SCG5"	-0.216	0.049
"SCRG1"	-0.43	0.014
"SDAD1"	-0.302	0.03
"SEC61A1"	-0.345	0.018
"SEMG2"	-0.297	0.025
"SEPN1"	-0.1	0.047
"SERPINB13"	-0.366	0.045
"SERPIND1"	-0.0636	0.044
"SF3A1"	-0.512	0.01
"SF3A2"	-0.128	0.036
"SF3B2"	-0.445	0.001
"SF3B5"	-0.623	0.001
"SF4"	-0.00204	0.028
"SFN"	-0.114	0.048
"SFPQ"	-0.341	0.032
"SFRP2"	-0.0244	0.033
"SFRS1"	-0.377	0.001
"SFRS2B"	-0.101	0.016
"SFRS3"	-0.158	0.016
"SH2D2A"	-0.148	0.042
"SHFM1"	-0.277	0.03
"SIGLEC9"	-0.0686	0.04
"SLC22A20"	-0.091	0.047
"SLC22A8"	-0.186	0.048
"SLC24A2"	-0.115	0.002
"SLC27A5"	-0.0217	0.004
"SLC2A10"	-0.35	0.004
"SLC2A11"	-0.424	0.046
"SLC30A8"	-0.156	0.011
"SLC35A1"	-0.15	0.033
"SLC36A1"	-0.238	0.044
"SLC37A4"	-0.325	0.046
"SLC4A8"	-0.254	0.042
"SLC7A1"	-0.054	0.036
"SLC7A2"	-0.306	0.01
"SLITRK5"	-0.117	0.047
"SMARCA4"	-0.0988	0.042
"SMARCC1"	-0.29	0.044
"SMC4"	-0.118	0.042
"SMN1"	-0.143	0.026
"SMN2"	-0.341	0.014
"SNAPC1"	-0.198	0.016
"SNAPC3"	-0.188	0.03
"SNRPD1"	-0.411	0
"SNRPD2"	-0.701	0
"SNRPD3"	-0.151	0.044
"SNRPE"	-0.228	0
"SNRPG"	-0.364	0.011
"SPAG11B"	-0.0376	0.006
"SPOCD1"	-0.14	0.043
"SPRED1"	-0.223	0.044
"SRCAP"	-0.185	0.014
"SRPK3"	-0.204	0.006
"SRRT"	-0.261	0.01
"SSR1"	-0.227	0.049
"STARD10"	-0.0324	0.035
"STARD3"	-0.0224	0.038
"SULT1B1"	-0.0533	0.034
"SUPT5H"	-0.498	0
"SUPT6H"	-0.249	0.008
"SVIL"	-0.133	0.029
"TAAR8"	-0.133	0.005
"TAF4B"	-0.0978	0.039
"TAS2R14"	-0.0964	0.045
"TAS2R20"	-0.0768	0.05
"TAS2R38"	-0.224	0.021
"TAS2R45"	-0.206	0.029
"TAS2R5"	-0.0248	0.034
"TBC1D16"	-0.222	0.01
"TBC1D25"	-0.14	0.01
"TBK1"	-0.105	0.029
"TCERG1"	-0.299	0.028
"TDO2"	-0.166	0.036
"TDRD3"	-0.221	0.023
"TEKT2"	-0.391	0.05
"TGFA"	-0.0759	0.045
"TGFB1"	-0.396	0.014
"THOC2"	-0.037	0.029
"THOC3"	-0.188	0.013
"THOC4"	-0.661	0
"TIE1"	-0.238	0.009
"TIGD2"	-0.259	0.001
"TJP3"	-0.215	0.028
"TLR9"	-0.402	0
"TLX3"	-0.286	0.045
"TM4SF18"	-0.118	0.026
"TM4SF19"	-0.1	0.021
"TM7SF2"	-0.0917	0
"TMEM147"	-0.385	0.01
"TMEM5"	-0.227	0.048
"TMOD3"	-0.176	0.032
"TNFRSF18"	-0.181	0.048
"TNKS"	-0.211	0.021
"TNNI2"	-0.042	0.035
"TRA2A"	-0.013	0.047
"TRAK1"	-0.0735	0.01
"TRAK2"	-0.155	0.019
"TRIAP1"	-0.0572	0.011
"TRIM2"	-0.123	0.043
"TRIM46"	-0.215	0.033
"TRIM68"	-0.0514	0.032
"TRPV6"	-0.363	0.003
"TSKS"	-0.0893	0.034
"TSPYL5"	-0.212	0.016
"TUBA1B"	-0.313	0.05
"TUBA1C"	-0.239	0.047
"TUBGCP4"	-0.168	0.008
"TXNDC11"	-0.00102	0.011
"TXNDC15"	-0.161	0.014
"TXNL4A"	-0.0923	0.031
"U2AF1"	-0.409	0
"U2AF2"	-0.307	0.007
"UBAC2"	-0.12	0.014
"UBE2D2"	-0.0654	0.025
"UBQLNL"	-0.103	0.049
"UBR1"	-0.142	0.047
"UFD1L"	-0.294	0.035
"UGT2B17"	-0.0895	0.04
"UGT2B7"	-0.259	0.025
"USP26"	-0.136	0.028
"USP8"	-0.0942	0.006
"UTP6"	-0.212	0.024
"VCP"	-0.325	0.01
"VPS28"	-0.283	0.042
"WDR12"	-0.292	0.037
"WIPI1"	-0.125	0.035
"WNK1"	-0.114	0.002
"XCL2"	-0.171	0.038
"XPNPEP2"	-0.119	0.037
"XYLT2"	-0.121	0.037
"YES1"	-0.208	0.008
"YME1L1"	-0.0961	0.034
"ZBTB11"	-0.176	0.025
"ZBTB40"	-0.187	0.015
"ZCCHC16"	-0.156	0.048
"ZDHHC20"	-0.155	0.014
"ZFP37"	-0.365	0.005
"ZMYM2"	-0.156	0.044
"ZNF143"	-0.146	0.038
"ZNF177"	-0.0183	0.046
"ZNF221"	-0.0347	0.028
"ZNF223"	-0.108	0.023
"ZNF225"	-0.146	0.008
"ZNF34"	-0.0816	0.03
"ZNF382"	-0.12	0.029
"ZNF407"	-0.0524	0.02
"ZNF44"	-0.159	0.014
"ZNF444"	-0.139	0.05
"ZNF471"	-0.132	0.008
"ZNF770"	-0.000704	0.029
"ZNF85"	-0.0235	0.029
"ZNRF2"	-0.224	0.049
