"Gene name"	"score"	"pval"
"CD9"	-0.128	0.013
"CDC37"	-0.187	0.03
"CDC7"	-0.132	0.037
"CDK11B"	-0.528	0
"CDK17"	-0.131	0.004
"CDK8"	-0.296	0.036
"CDRT4"	-0.376	0.03
"CELA3B"	-0.162	0.042
"CEND1"	-0.295	0.016
"CENPO"	-0.313	0.002
"CEP192"	-0.271	0.029
"CEP290"	-0.0979	0.044
"CES4"	-0.252	0.037
"CFL1"	-0.361	0.036
"CFTR"	-0.283	0.038
"CHCHD2"	-0.166	0.027
"CHD4"	-0.312	0.042
"CHEK1"	-0.167	0.004
"CHPF2"	-0.176	0.033
"CHST7"	-0.159	0.046
"CILP"	-0.216	0.044
"CLDN6"	-0.208	0.011
"CLTC"	-0.294	0.012
"CLUL1"	-0.158	0.034
"CNNM3"	-0.205	0.05
"CNTLN"	-0.144	0.035
"COL8A1"	-0.103	0.008
"COPA"	-0.459	0.009
"COPB1"	-0.574	0.006
"COPB2"	-0.172	0.017
"COPE"	-0.103	0.019
"COPZ1"	-0.327	0.004
"CORO2A"	-0.149	0.044
"CPNE6"	-0.0985	0.033
"CPSF3"	-0.257	0.044
"CPT1A"	-0.13	0.028
"CPVL"	-0.221	0.049
"CRYBB3"	-0.0821	0.035
"CS"	-0.177	0.024
"CSE1L"	-0.454	0.022
"CTDP1"	-0.329	0.019
"CUL4A"	-0.168	0.026
"CUL4B"	-0.244	0.047
"CUL7"	-0.256	0.019
"CXADR"	-0.352	0.02
"CYB5D2"	-0.244	0.039
"CYLD"	-0.195	0.027
"CYorf15A"	-0.266	0.03
"CYP1A2"	-0.229	0.031
"CYP21A2"	-0.242	0.017
"CYP27C1"	-0.176	0.032
"CYP2A13"	-0.27	0.019
"DAPK1"	-0.296	0.022
"DCTN3"	-0.147	0.035
"DDB1"	-0.323	0.044
"DDR2"	-0.37	0.045
"DDX49"	-0.342	0.047
"DDX51"	-0.551	0.041
"DEFB4"	-0.125	0.038
"DKC1"	-0.223	0.036
"DMGDH"	-0.244	0.034
"DMRTA2"	-0.13	0.034
"DNAJB6"	-0.256	0.029
"DNAJC1"	-0.327	0.042
"DNAJC17"	-0.229	0.035
"DNAJC21"	-0.173	0.036
"DNASE2B"	-0.166	0.004
"DNM2"	-0.318	0.009
"DNTTIP2"	-0.352	0.034
"DPP10"	-0.177	0.03
"DPP9"	-0.226	0.023
"DSC2"	-0.188	0.036
"DSCR8"	-0.494	0.05
"DSCR9"	-0.169	0.025
"DUOXA2"	-0.238	0.039
"DUSP16"	-0.178	0.042
"DUSP7"	-0.273	0.013
"DYDC2"	-0.275	0.041
"DYNC1I2"	-0.384	0.017
"EFNB3"	-0.212	0.038
"EFTUD2"	-0.596	0
"EGLN3"	-0.273	0.03
"EIF1AX"	-0.382	0.01
"EIF2AK2"	-0.142	0.003
"EIF2S2"	-0.418	0.02
"EIF2S3"	-0.314	0.048
"EIF3A"	-0.599	0.008
"EIF3B"	-0.549	0.007
"EIF3C"	-0.329	0.012
"EIF3D"	-0.529	0.006
"EIF3E"	-0.0702	0.05
"EIF3G"	-0.416	0.008
"EIF3I"	-0.452	0.009
"EIF3M"	-0.218	0.034
"EIF4A3"	-0.659	0.004
"EIF4E3"	-0.229	0.043
"EMID1"	-0.123	0.044
"ENG"	-0.187	0.042
"ENOPH1"	-0.198	0.041
"ENTPD6"	-0.217	0.046
"ENTPD8"	-0.112	0.047
"EP400NL"	-0.191	0.032
"ERCC6L"	-0.372	0.016
"ERF"	-0.177	0.031
"EVX1"	-0.366	0.035
"EXD3"	-0.103	0.049
"EXOSC10"	-0.426	0
"EXOSC2"	-0.276	0.014
"FAM126A"	-0.446	0.01
"FAM13B"	-0.204	0.034
"FAM24B"	-0.258	0.046
"FAM3B"	-0.282	0.023
"FAM47A"	-0.209	0.036
"FANCG"	-0.105	0.019
"FBLN1"	-0.227	0.007
"FBXL5"	-0.212	0.05
"FBXO9"	-0.0942	0.047
"FDFT1"	-0.207	0.05
"FFAR2"	-0.249	0.017
"FGFR1"	-0.229	0.043
"FICD"	-0.0996	0.034
"FNIP1"	-0.146	0.032
"FNTB"	-0.178	0.048
"FOXA3"	-0.226	0.023
"FOXF1"	-0.357	0.033
"FPR1"	-0.136	0.028
"FRG1"	-0.0267	0.009
"FRMD1"	-0.236	0.028
"FST"	-0.283	0.033
"FTCD"	-0.0625	0.022
"FTSJ3"	-0.6	0.002
"FZD8"	-0.147	0.011
"GALR1"	-0.291	0.029
"GAMTP1"	-0.0762	0.03
"GAPDHL18"	-0.147	0.034
"GEMIN5"	-0.23	0.003
"GINS1"	-0.212	0.049
"GINS2"	-0.189	0.033
"GINS4"	-0.222	0.045
"GIYD2"	-0.0925	0.038
"GK5"	-0.32	0.021
"GLE1"	-0.152	0.05
"GLIPR1L2"	-0.33	0.012
"GLT25D2"	-0.287	0.038
"GLYCTK"	-0.29	0.034
"GMPS"	-0.1	0.038
"GNA11"	-0.225	0.033
"GNB4"	-0.136	0.034
"GNG12"	-0.145	0.028
"GNL3"	-0.242	0.049
"GOLPH3L"	-0.0953	0.035
"GPR183"	-0.135	0.031
"GPX4"	-0.186	0.003
"GRB2"	-0.174	0.027
"GREM1"	-0.337	0.031
"GRIK1"	-0.215	0.049
"GRIN1"	-0.269	0.018
"GRIN2C"	-0.215	0.01
"GSPT1"	-0.427	0.019
"GTF2B"	-0.235	0.028
"GTF2H1"	-0.123	0.05
"H3F3B"	-0.128	0.036
"HEATR1"	-0.448	0.01
"HGF"	-0.327	0.035
"HHLA2"	-0.16	0.05
"HIST1H2BD"	-0.394	0.028
"HIST2H2AC"	-0.209	0.032
"HKDC1"	-0.154	0.031
"HLA-DRB3"	-0.331	0.036
"HNMT"	-0.17	0.05
"HNRNPC"	-0.626	0.002
"HNRNPU"	-0.32	0.017
"HNRPDL"	-0.0801	0.013
"HORMAD2"	-0.146	0.039
"HSD11B2"	-0.151	0.036
"HSDL2"	-0.267	0.016
"HSPA5"	-0.246	0.033
"HSPA9"	-0.318	0.031
"HSPG2"	-0.263	0.003
"HTR1D"	-0.157	0.023
"HTR2B"	-0.379	0.001
"HYAL2"	-0.184	0.029
"IFI16"	-0.234	0.016
"IFNA2"	-0.116	0.035
"IGF2BP3"	-0.333	0.045
"IGFBP2"	-0.166	0.01
"IL23R"	-0.196	0.039
"IL28A"	-0.117	0.038
"IMP4"	-0.186	0.038
"IRF5"	-0.173	0.036
"ISCU"	-0.446	0.021
"ISG20"	-0.353	0.002
"ISX"	-0.154	0.019
"ISY1"	-0.28	0.018
"ITGA10"	-0.204	0.032
"ITGA2"	-0.324	0.017
"ITPKA"	-0.013	0.049
"JMJD6"	-0.219	0.013
"KARS"	-0.557	0.001
"KCNC3"	-0.285	0.017
"KCNK2"	-0.162	0.05
"KCNN3"	-0.223	0.046
"KCTD1"	-0.144	0
"KDELR3"	-0.175	0.027
"KIAA0892"	-0.424	0.049
"KIAA1012"	-0.16	0.047
"KIDINS220"	-0.146	0.038
"KIF16B"	-0.125	0.041
"KLHL14"	-0.278	0.031
"KPNB1"	-0.372	0
"KRBA1"	-0.123	0.042
"KRT24"	-0.185	0.004
"KRT28"	-0.146	0.002
"KRT36"	-0.0901	0.004
"KRT7"	-0.169	0.036
"KRT8P11"	-0.277	0.022
"KRTAP10-11"	-0.207	0.009
"KRTAP13-3"	-0.104	0.022
"KTN1"	-0.22	0.045
"L3MBTL"	-0.176	0.004
"LARP1"	-0.235	0.031
"LARP1B"	-0.172	0.037
"LASP1"	-0.238	0.04
"LCE1B"	-0.0659	0.044
"LCN10"	-0.334	0.004
"LGALS12"	-0.29	0.028
"LHFPL5"	-0.136	0.05
"LIAS"	-0.227	0.027
"LILRA2"	-0.28	0.023
"LILRA3"	-0.144	0.033
"LILRB2"	-0.227	0.048
"LMO4"	-0.0953	0.029
"LPIN1"	-0.0974	0.004
"LRRC37A"	-0.15	0.017
"LRRC67"	-0.117	0.044
"LSM14A"	-0.286	0.031
"LSM3"	-0.381	0.008
"LSM4"	-0.43	0.017
"LSM5"	-0.529	0.01
"LSM6"	-0.494	0.019
"LSM7"	-0.26	0.017
"LY96"	-0.351	0.044
"MAD2L1"	-0.0401	0.015
"MAD2L1BP"	-0.175	0.006
"MAGED4B"	-0.203	0.042
"MAP4K3"	-0.262	0.017
"MAPK6"	-0.292	0.042
"MARVELD2"	-0.182	0.028
"MAS1L"	-0.236	0.001
"MASP2"	-0.342	0.043
"MB"	-0.154	0.033
"MBL2"	-0.174	0.035
"MCM9"	-0.157	0.017
"MCOLN2"	-0.343	0.001
"MDN1"	-0.483	0.012
"MED14"	-0.562	0.009
"MED28"	-0.128	0.035
"METTL13"	-0.301	0.035
"METTL14"	-0.143	0.026
"MGEA5"	-0.134	0.015
"MLL5"	-0.225	0.013
"MMEL1"	-0.0792	0.039
"MMP24"	-0.111	0.03
"MOCS2"	-0.318	0.013
"MOGAT1"	-0.288	0.006
"MPHOSPH6"	-0.284	0.007
"MPP2"	-0.227	0.044
"MRGPRX3"	-0.239	0.047
"MRPL32"	-0.187	0.041
"MRPL35"	-0.296	0.015
"MS4A13"	-0.266	0.017
"MS4A3"	-0.193	0.049
"MS4A7"	-0.0778	0.017
"MSRB3"	-0.108	0.027
"MTHFSD"	-0.127	0.009
"MTMR15"	-0.183	0.035
"MTNR1A"	-0.124	0.029
"MTSS1"	-0.189	0.038
"MUC2"	-0.212	0.049
"MUTED"	-0.291	0.035
"MYBPHL"	-0.212	0.027
"MYO3B"	-0.439	0.035
"MYO9B"	-0.11	0.004
"NAA10"	-0.118	0.029
"NAB1"	-0.254	0.017
"NAPA"	-0.416	0.009
"NAT2"	-0.23	0.028
"NCBP1"	-0.516	0.017
"NCOA2"	-0.163	0.001
"NCOA5"	-0.181	0.028
"NCOR2"	-0.384	0.02
"NDST2"	-0.0379	0.025
"NDUFAF1"	-0.165	0.024
"NDUFB10"	-0.16	0.029
"NEDD8"	-0.469	0.009
"NEU3"	-0.301	0.026
"NHP2L1"	-0.434	0.002
"NIPAL2"	-0.189	0.044
"NLGN3"	-0.119	0.05
"NOC4L"	-0.43	0.02
"NOTCH1"	-0.144	0.047
"NPTN"	-0.125	0.024
"NQO2"	-0.224	0.046
"NR1D1"	-0.256	0.009
"NR1H4"	-0.21	0.039
"NRP2"	-0.255	0.01
"NRSN2"	-0.0891	0.017
"NSA2"	-0.274	0.041
"NT5C1B"	-0.246	0.048
"NUDT21"	-0.34	0
"NUDT4"	-0.261	0.023
"NUF2"	-0.292	0.009
"NUP133"	-0.407	0.036
"NUPL1"	-0.382	0.04
"NUS1"	-0.294	0.005
"NXF1"	-0.423	0.043
"OFD1"	-0.418	0.006
"OLAH"	-0.16	0.043
"OPN4"	-0.287	0.042
"OR2A4"	-0.217	0.048
"OR2T10"	-0.274	0.029
"OR4K17"	-0.222	0.01
"OR52L1"	-0.205	0.016
"ORAOV1"	-0.259	0.013
"ORC1L"	-0.182	0.037
"OVCA2"	-0.0176	0.017
"OVOL2"	-0.212	0.002
"P4HA3"	-0.398	0.047
"PABPN1"	-0.536	0.009
"PACSIN3"	-0.0309	0.024
"PAPD7"	-0.243	0.041
"PAPOLA"	-0.203	0.007
"PAQR5"	-0.274	0.038
"PARG"	-0.269	0.014
"PARN"	-0.229	0.009
"PCDH12"	-0.103	0.03
"PCNXL2"	-0.21	0.039
"PCYT2"	-0.171	0.049
"PDCD1"	-0.0588	0.039
"PDE1B"	-0.193	0.037
"PELI3"	-0.204	0.012
"PELP1"	-0.411	0.029
"PFKFB1"	-0.158	0.035
"PGLYRP4"	-0.241	0.039
"PHB"	-0.462	0.008
"PHF16"	-0.113	0.031
"PHF5A"	-0.443	0.016
"PI4KAP2"	-0.107	0.016
"PIK3C2G"	-0.353	0.029
"PITPNM2"	-0.244	0.029
"PJA2"	-0.173	0.006
"PKP1"	-0.159	0.05
"PLA2G12B"	-0.132	0.031
"PLA2G2D"	-0.182	0.033
"PLA2G4D"	-0.106	0.021
"PLCXD3"	-0.0661	0.044
"PLDN"	-0.199	0.023
"PLEKHH1"	-0.105	0.028
"PLRG1"	-0.291	0.024
"PMM1"	-0.169	0.047
"PODN"	-0.205	0.033
"POLA1"	-0.261	0.009
"POLD2"	-0.177	0.046
"POLE"	-0.21	0.038
"POLR1B"	-0.297	0.035
"POLR2A"	-0.376	0.008
"POLR2D"	-0.507	0.001
"POLR2E"	-0.331	0.026
"POLR2I"	-0.363	0.019
"POLR2K"	-0.205	0.023
"POU6F1"	-0.302	0.039
"PPP1R12A"	-0.0978	0.019
"PPP2R1A"	-0.415	0.012
"PPWD1"	-0.233	0.027
"PRDM16"	-0.323	0.001
"PRDX4"	-0.259	0.008
"PREB"	-0.314	0.027
"PRKAA2"	-0.149	0.044
"PRKAB2"	-0.321	0.042
"PRMT7"	-0.159	0.032
"PRODH2"	-0.179	0.031
"PRPF19"	-0.522	0.01
"PRPF3"	-0.339	0.001
"PRPF31"	-0.451	0.001
"PRPF38A"	-0.324	0.013
"PRPF8"	-0.443	0.001
"PRPSAP2"	-0.102	0.017
"PRSS16"	-0.231	0.036
"PRSS21"	-0.264	0.029
"PRTN3"	-0.348	0.007
"PRUNE"	-0.23	0.044
"PSMA1"	-0.585	0.001
"PSMA2"	-0.545	0.009
"PSMA3"	-0.59	0
"PSMA4"	-0.379	0.016
"PSMA5"	-0.337	0.01
"PSMA6"	-0.541	0.009
"PSMA7"	-0.202	0.016
"PSMB2"	-0.594	0
"PSMB3"	-0.607	0.001
"PSMB4"	-0.379	0.001
"PSMB7"	-0.36	0.019
"PSMC1"	-0.227	0.019
"PSMC2"	-0.47	0
"PSMC3"	-0.257	0.006
"PSMC5"	-0.354	0.01
"PSMC6"	-0.169	0.028
"PSMD1"	-0.438	0.001
"PSMD11"	-0.415	0.001
"PSMD12"	-0.583	0.004
"PSMD2"	-0.147	0.017
"PSMD3"	-0.34	0.009
"PSMD4"	-0.161	0.021
"PSMD6"	-0.294	0.004
"PSMD7"	-0.354	0.009
"PSMD8"	-0.313	0.009
"PSMG1"	-0.396	0.019
"PTEN"	-0.119	0.046
"PTOV1"	-0.116	0.046
"PTPLAD1"	-0.089	0.03
"PTPN14"	-0.123	0.049
"PTPN23"	-0.0637	0.021
"PTPN7"	-0.176	0.044
"PTPRC"	-0.188	0.029
"RAB18"	-0.187	0.009
"RAB27B"	-0.0475	0.038
"RAB37"	-0.218	0.033
"RAB3IP"	-0.129	0.021
"RAB5A"	-0.256	0.046
"RAD51"	-0.219	0.019
"RAD9B"	-0.25	0.002
"RAN"	-0.632	0.001
"RANGRF"	-0.207	0.008
"RAPH1"	-0.251	0.018
"RBM17"	-0.451	0.029
"RBMX"	-0.306	0.009
"RBMXL1"	-0.344	0.009
"RDH16"	-0.148	0.034
"RERE"	-0.326	0.036
"RERG"	-0.142	0.023
"REST"	-0.31	0.004
"RET"	-0.028	0.046
"RET"	-0.206	0.046
"RFC2"	-0.216	0.028
"RFC4"	-0.323	0.007
"RFTN1"	-0.234	0.032
"RFWD3"	-0.187	0.03
"RILPL2"	-0.43	0
"RINT1"	-0.183	0.008
"RNF122"	-0.157	0.033
"RNF170"	-0.134	0.028
"ROBO1"	-0.191	0.044
"RPA1"	-0.27	0.006
"RPA2"	-0.273	0.004
"RPA3"	-0.218	0.012
"RPAP1"	-0.278	0.046
"RPL10A"	-0.533	0
"RPL11"	-0.597	0
"RPL12"	-0.494	0
"RPL14"	-0.412	0
"RPL17"	-0.344	0.034
"RPL18"	-0.509	0
"RPL19"	-0.483	0.035
"RPL23"	-0.72	0
"RPL23A"	-0.499	0
"RPL24"	-0.506	0
"RPL26"	-0.307	0.006
"RPL27"	-0.481	0.006
"RPL3"	-0.535	0
"RPL31"	-0.487	0
"RPL32"	-0.558	0
"RPL34"	-0.506	0
"RPL35"	-0.485	0
"RPL35A"	-0.41	0
"RPL36"	-0.537	0
"RPL37A"	-0.501	0
"RPL38"	-0.39	0.007
"RPL39"	-0.394	0.006
"RPL4"	-0.484	0.007
"RPL5"	-0.483	0
"RPL6"	-0.484	0.006
"RPL7"	-0.482	0
"RPL7A"	-0.387	0
"RPL9"	-0.606	0
"RPLP0"	-0.504	0.004
"RPLP1"	-0.424	0.016
"RPLP2"	-0.359	0.022
"RPS11"	-0.493	0.001
"RPS13"	-0.522	0
"RPS14"	-0.482	0
"RPS15"	-0.152	0.006
"RPS15A"	-0.555	0
"RPS16"	-0.322	0.015
"RPS17"	-0.473	0
"RPS18"	-0.317	0.031
"RPS19"	-0.487	0
"RPS20"	-0.494	0
"RPS24"	-0.358	0.006
"RPS25"	-0.382	0
"RPS26"	-0.544	0
"RPS27"	-0.393	0.007
"RPS27A"	-0.616	0
"RPS28"	-0.574	0.034
"RPS29"	-0.381	0.002
"RPS3"	-0.556	0
"RPS3A"	-0.496	0.002
"RPS4X"	-0.214	0.023
"RPS6"	-0.473	0
"RPS7"	-0.477	0
"RPS8"	-0.397	0.004
"RPS9"	-0.387	0.021
"RPSA"	-0.373	0
"RPSAP58"	-0.483	0.002
"RRM1"	-0.429	0.003
"RRS1"	-0.384	0.021
"RS1"	-0.206	0.04
"RTF1"	-0.433	0.036
"RUNX2"	-0.149	0.001
"RUVBL2"	-0.455	0
"RYK"	-0.0631	0.041
"S100A2"	-0.112	0.047
"SART3"	-0.161	0.031
"SCRG1"	-0.39	0.044
"SCRT1"	-0.385	0.042
"SCUBE3"	-0.14	0.049
"SCYL3"	-0.198	0.027
"SDHA"	-0.251	0.036
"SDR9C7"	-0.28	0.044
"SEC13"	-0.162	0.034
"SEC61A1"	-0.301	0.02
"SEMG2"	-0.21	0.005
"SEPN1"	-0.23	0.035
"SERPINE1"	-0.114	0.036
"SF3A1"	-0.535	0.004
"SF3A2"	-0.416	0.009
"SF3B1"	-0.281	0.017
"SF3B2"	-0.498	0.007
"SF3B3"	-0.408	0.007
"SF3B4"	-0.426	0.027
"SF3B5"	-0.397	0.006
"SFPQ"	-0.272	0.001
"SFRS1"	-0.582	0.007
"SFRS3"	-0.324	0.029
"SFRS4"	-0.158	0.037
"SFTPB"	-0.196	0.035
"SH2D2A"	-0.161	0.031
"SH3GL3"	-0.171	0.007
"SH3RF1"	-0.182	0.012
"SHB"	-0.168	0.032
"SHFM1"	-0.436	0.016
"SHMT1"	-0.269	0.036
"SHROOM4"	-0.2	0.003
"SIP1"	-0.307	0.029
"SKIV2L2"	-0.243	0.034
"SLA2"	-0.213	0.004
"SLC22A13"	-0.231	0.017
"SLC22A20"	-0.213	0.022
"SLC22A8"	-0.173	0.044
"SLC26A11"	-0.111	0.033
"SLC26A5"	-0.0631	0.042
"SLC2A10"	-0.138	0.049
"SLC35C1"	-0.144	0.025
"SLC37A4"	-0.289	0.038
"SLC39A8"	-0.171	0.017
"SLC44A4"	-0.0921	0.03
"SLC6A1"	-0.17	0.029
"SLC6A11"	-0.214	0.029
"SLC7A2"	-0.208	0.05
"SLU7"	-0.322	0.015
"SMN2"	-0.176	0.029
"SMU1"	-0.226	0.03
"SNAI1"	-0.088	0.03
"SNAI3"	-0.222	0.029
"SNAPC2"	-0.128	0.035
"SNAPC3"	-0.23	0.017
"SNRNP200"	-0.474	0
"SNRNP35"	-0.224	0.025
"SNRNP70"	-0.559	0.049
"SNRPD1"	-0.39	0.016
"SNRPD2"	-0.424	0.002
"SNRPG"	-0.312	0.036
"SNX6"	-0.245	0.035
"SOD1"	-0.247	0.042
"SOHLH2"	-0.282	0.009
"SP8"	-0.178	0.007
"SPAG11B"	-0.187	0.003
"SPAG7"	-0.201	0.011
"SPDYA"	-0.253	0.047
"SPINT2"	-0.317	0.033
"SRCAP"	-0.269	0.013
"SRP19"	-0.177	0.034
"SRRT"	-0.555	0.016
"SSH2"	-0.155	0.013
"STAG2"	-0.337	0.05
"STARD5"	-0.179	0.04
"STK11IP"	-0.16	0.048
"STRN"	-0.0869	0.038
"STX6"	-0.204	0.002
"SVIL"	-0.294	0.034
"SYF2"	-0.122	0.046
"SYMPK"	-0.277	0.017
"TAF2"	-0.269	0.034
"TAS2R14"	-0.26	0.024
"TAS2R40"	-0.163	0.042
"TAS2R45"	-0.17	0.024
"TBC1D17"	-0.062	0.026
"TBC1D25"	-0.314	0.024
"TDRD4"	-0.241	0
"TEKT2"	-0.298	0.006
"TESC"	-0.134	0.03
"TGFB1"	-0.0625	0.029
"TGFBR2"	-0.264	0.03
"THAP3"	-0.184	0.039
"THOC4"	-0.396	0.006
"THUMPD1"	-0.135	0.013
"TIE1"	-0.336	0.01
"TIGD2"	-0.32	0.002
"TIMP3"	-0.146	0.031
"TIMP4"	-0.169	0.013
"TLR4"	-0.29	0.027
"TLR9"	-0.169	0.05
"TMED2"	-0.127	0.014
"TMEM60"	-0.17	0
"TMEM68"	-0.126	0.038
"TMEM87B"	-0.146	0.033
"TPH2"	-0.374	0.031
"TPI1"	-0.272	0.007
"TPS1"	-0.162	0.035
"TPX2"	-0.147	0.05
"TRAT1"	-0.266	0.01
"TRIM2"	-0.25	0.031
"TRIM23"	-0.14	0.043
"TRIM29"	-0.224	0.002
"TRIM39"	-0.31	0.026
"TRPV6"	-0.416	0.017
"TSC22D4"	-0.191	0.038
"TSKS"	-0.121	0.045
"TSPAN3"	-0.16	0.005
"TSPY1"	-0.157	0.036
"TTC17"	-0.154	0.021
"TTC26"	-0.382	0.028
"TUBA1B"	-0.578	0.001
"TUBA1C"	-0.578	0.001
"TUBB"	-0.564	0.016
"TUBGCP2"	-0.458	0.005
"TUBGCP3"	-0.237	0.029
"TUBGCP4"	-0.174	0.039
"TXK"	-0.327	0.006
"TXNL4A"	-0.349	0.005
"TXNRD2"	-0.226	0.029
"TYK2"	-0.233	0.05
"UBA1"	-0.373	0.008
"UBAC1"	-0.122	0.035
"UBAP2L"	-0.351	0.044
"UBB"	-0.281	0.013
"UBE2M"	-0.181	0.044
"UBE3A"	-0.192	0.019
"UBR1"	-0.155	0.011
"UGT2B17"	-0.308	0.049
"UHRF1BP1"	-0.125	0.012
"UPK1B"	-0.15	0.005
"USH2A"	-0.398	0.036
"USP39"	-0.51	0.029
"USP5"	-0.124	0.015
"UTP15"	-0.434	0.036
"UTP20"	-0.325	0.044
"VCP"	-0.395	0.03
"VPS28"	-0.228	0.037
"VPS33B"	-0.0895	0.034
"VWA5A"	-0.131	0.003
"WBP11"	-0.369	0.013
"WDR54"	-0.335	0.001
"WDR61"	-0.344	0.013
"WDR93"	-0.19	0.036
"WNT2"	-0.0739	0.044
"XIAP"	-0.364	0.021
"XKRY2"	-0.223	0.029
"XYLT1"	-0.13	0.035
"YES1"	-0.233	0.034
"YY1"	-0.33	0.007
"ZAN"	-0.116	0.024
"ZBTB41"	-0.0642	0.041
"ZBTB8OS"	-0.283	0.029
"ZC3H13"	-0.222	0.014
"ZC3H15"	-0.184	0.009
"ZCCHC16"	-0.199	0.026
"ZCCHC9"	-0.233	0.039
"ZEB1"	-0.217	0.05
"ZFC3H1"	-0.439	0.024
"ZFX"	-0.125	0.026
"ZNF155"	-0.163	0.011
"ZNF217"	-0.168	0.001
"ZNF232"	-0.169	0.027
"ZNF256"	-0.189	0.041
"ZNF286A"	-0.111	0.023
"ZNF322A"	-0.155	0.016
"ZNF471"	-0.278	0.015
"ZNF496"	-0.141	0.021
"ZNF660"	-0.16	0.023
"ZNF766"	-0.257	0.032
"ZNF789"	-0.127	0.034
"ZNF90"	-0.317	0.027
"ZSCAN20"	-0.0682	0.041
