"Gene name"	"score"	"pval"
"ETHE1"	-0.654	0.008
"ETNK2"	-0.689	0.027
"ETS2"	-0.48	0.048
"ETV3"	-0.524	0.01
"EYA1"	-0.561	0.048
"FAM126A"	-0.928	0.016
"FAM164C"	-1.09	0.039
"FBXO11"	-0.284	0.019
"FCRL2"	-0.353	0.026
"FCRL5"	-0.592	0.029
"FDFT1"	-0.594	0.03
"FERMT1"	-0.595	0
"FETUB"	-0.523	0.02
"FGF13"	-0.631	0.048
"FGF18"	-0.514	0.047
"FGF20"	-0.332	0.022
"FGFBP1"	-0.503	0.008
"FKBP6"	-0.271	0.037
"FLT3"	-0.277	0.017
"FLT4"	-0.315	0.013
"FNDC7"	-0.697	0.01
"FOXN4"	-0.4	0.025
"FPR1"	-0.333	0.01
"FSTL1"	-0.34	0.033
"FTSJ3"	-1.03	0.001
"FUBP1"	-0.365	0.043
"FURIN"	-0.208	0.047
"FUT7"	-0.112	0.041
"GABRB1"	-0.489	0.022
"GALNT7"	-0.748	0.042
"GALR1"	-0.738	0.019
"GAMTP1"	-0.556	0.038
"GAPDHL18"	-0.776	0.013
"GAS7"	-0.587	0.029
"GCNT2"	-0.206	0.02
"GFRA2"	-0.371	0.025
"GIMAP5"	-0.419	0.016
"GINS2"	-0.71	0.028
"GIT2"	-0.415	0.014
"GJA8"	-0.38	0.006
"GK5"	-0.765	0.022
"GLIPR1L2"	-0.616	0.006
"GLYCTK"	-0.454	0.044
"GNB4"	-0.243	0.023
"GNG12"	-0.482	0.037
"GNPAT"	-0.402	0.048
"GPAM"	-0.534	0.036
"GPC6"	-0.842	0.03
"GPR116"	-0.459	0.007
"GPR160"	-0.328	0.033
"GPR162"	-0.481	0.003
"GPR171"	-0.521	0.031
"GPR180"	-0.561	0.047
"GPR37"	-0.37	0.022
"GPR55"	-0.442	0.011
"GRB2"	-0.321	0.04
"GREM1"	-1.03	0.024
"GRIN1"	-0.681	0.013
"GRIN2C"	-0.406	0.012
"GRLF1"	-0.573	0.014
"GRM5"	-0.771	0.036
"GRSF1"	-0.821	0.028
"GSPT1"	-0.457	0.034
"HBP1"	-0.278	0.012
"HEATR5B"	-0.0559	0.044
"HIATL2"	-0.458	0.001
"HINT3"	-0.626	0.049
"HIST1H3A"	-0.371	0.033
"HIVEP3"	-0.737	0.037
"HKDC1"	-0.926	0.044
"HKR1"	-0.488	0.047
"HLA-DRB3"	-0.892	0.022
"HNRNPC"	-1.04	0.001
"HOXD4"	-0.34	0.048
"HP"	-0.493	0.01
"HPS5"	-0.454	0.019
"HRH1"	-0.306	0.006
"HSD11B1"	-0.254	0.011
"HSDL2"	-0.571	0.001
"HSPA14"	-0.374	0.038
"HSPA9"	-0.841	0.028
"HSPG2"	-0.916	0.029
"HTR3B"	-0.39	0.047
"HYAL2"	-0.357	0.029
"IARS"	-0.571	0.043
"ICK"	-0.832	0.022
"ID1"	-0.373	0.01
"IGF2BP1"	-0.502	0.037
"IGFBP2"	-0.714	0.016
"IGFBPL1"	-0.394	0.004
"IL1F6"	-0.213	0.047
"IL22"	-0.414	0.038
"INPP5F"	-0.209	0.039
"INSR"	-0.317	0.02
"ISG20"	-0.7	0.03
"ITGA2"	-0.845	0.008
"ITGA6"	-0.524	0.016
"IVL"	-0.617	0.016
"KARS"	-0.734	0
"KCNC3"	-0.597	0.04
"KCNE1"	-0.546	0.037
"KCNN3"	-0.597	0.037
"KDM5D"	-0.539	0.01
"KDSR"	-0.416	0.01
"KIF3C"	-0.161	0.045
"KIR3DX1"	-0.233	0.015
"KLHL1"	-0.648	0.042
"KLHL14"	-0.748	0.026
"KLK10"	-0.529	0.028
"KLK4"	-0.206	0.019
"KLRD1"	-0.178	0.05
"KPNB1"	-1.28	0.014
"KRAS"	-0.527	0.047
"KRAS"	-0.527	0.032
"KRAS"	-0.447	0.047
"KRAS"	-0.447	0.032
"KRT10"	-0.458	0.042
"KRT16"	-0.0769	0.017
"KRT17"	-0.695	0.038
"KRT24"	-0.539	0.043
"KRT27"	-0.349	0.023
"KRTAP13-1"	-0.343	0.037
"KRTAP13-2"	-0.23	0.012
"KRTAP15-1"	-0.613	0.047
"L3MBTL"	-0.484	0.032
"LAP3"	-0.522	0.042
"LASS6"	-0.643	0.039
"LCORL"	-0.41	0.048
"LDLRAP1"	-0.354	0.043
"LRIG3"	-0.188	0.027
"LRP5"	-0.473	0.027
"LRRN3"	-0.468	0.016
"LSM3"	-1.16	0.039
"LSM5"	-0.995	0.008
"LUC7L3"	-0.537	0.038
"LUZP1"	-0.432	0.007
"LY96"	-0.839	0.013
"MAFB"	-0.283	0.043
"MAGEC3"	-0.345	0.046
"MAGEE1"	-0.509	0.044
"MAP2K1"	-0.396	0.014
"MAP3K12"	-0.434	0.014
"MASTL"	-0.595	0.01
"MCM2"	-0.671	0.022
"MDGA2"	-0.303	0.028
"MDN1"	-0.498	0.013
"MED1"	-0.547	0.047
"MED19"	-0.53	0.034
"METTL1"	-0.495	0.045
"METTL2A"	-0.715	0.042
"MFAP2"	-0.646	0.029
"MFAP3L"	-0.51	0.045
"MFSD2A"	-0.386	0.048
"MKRN3"	-0.131	0.039
"MOBKL2C"	-0.405	0.016
"MPL"	-0.833	0.02
"MS4A13"	-0.818	0.014
"MS4A4A"	-0.734	0.05
"MTNR1A"	-0.494	0.036
"MTOR"	-0.882	0.008
"MVD"	-0.792	0.005
"MYBL2"	-0.627	0.011
"MYNN"	-0.403	0.014
"MYO1F"	-0.462	0.03
"MYRIP"	-0.567	0.027
"MYST3"	-0.24	0.029
"NAB1"	-0.962	0.042
"NACA"	-0.63	0.01
"NACAP1"	-0.67	0.012
"NAGS"	-0.547	0.002
"NAT2"	-0.348	0.001
"NAV1"	-0.344	0.026
"NCBP1"	-0.673	0.024
"NCKAP1L"	-0.494	0.028
"NDUFB10"	-0.603	0.016
"NEDD8"	-0.722	0.037
"NEGR1"	-0.302	0.031
"NFXL1"	-0.252	0.038
"NHEJ1"	-0.382	0.001
"NHP2L1"	-0.795	0.001
"NKX6-1"	-0.511	0.018
"NLN"	-0.56	0.027
"NPIP"	-0.438	0.019
"NPR1"	-0.915	0.029
"NPR2"	-0.152	0.024
"NPR2"	-0.152	0.024
"NPR2"	-0.162	0.024
"NPR2"	-0.162	0.024
"NR1D1"	-0.773	0.016
"NRBP1"	-0.584	0.048
"NRP1"	-0.407	0.014
"NTSR1"	-0.447	0.04
"NUDT21"	-0.834	0.007
"NUDT4"	-0.724	0.045
"NUP133"	-0.846	0.005
"NUP205"	-1.08	0.011
"NUP214"	-0.581	0.042
"NUP85"	-0.714	0.042
"NUP93"	-0.952	0.01
"NXF1"	-0.892	0
"OGDHL"	-0.171	0.001
"OR12D3"	-0.339	0.047
"OR13A1"	-0.46	0.04
"OR4K17"	-0.402	0.01
"OR51E1"	-1.04	0.012
"OVOL2"	-0.344	0.018
"P4HA3"	-0.394	0.047
"PABPN1"	-0.965	0.014
"PAFAH2"	-0.518	0.048
"PAPOLB"	-0.567	0.014
"PAQR5"	-0.673	0.025
"PAX1"	-0.588	0.028
"PCBP1"	-0.259	0.025
"PCBP2"	-0.614	0.038
"PCDHA1"	-0.36	0.021
"PDE9A"	-0.514	0.032
"PEF1"	-0.358	0.048
"PELP1"	-0.514	0.016
"PFKFB4"	-0.564	0.044
"PGBD4"	-0.627	0.021
"PGC"	-0.374	0.028
"PGLYRP2"	-0.254	0.044
"PGPEP1"	-0.64	0.012
"PHF20L1"	-0.486	0.038
"PHF21A"	-0.49	0.042
"PHF5A"	-0.607	0.002
"PI4KAP2"	-0.575	0.043
"PIGN"	-0.26	0.041
"PIK3C2G"	-0.75	0.014
"PIK3CB"	-0.717	0.018
"PITPNC1"	-0.573	0.044
"PITPNM2"	-0.509	0.041
"PJA2"	-0.502	0.024
"PKD1L2"	-0.476	0.03
"PLA2G12B"	-0.181	0.037
"PLA2G4D"	-0.646	0.036
"PLA2G7"	-0.282	0.041
"PLAGL1"	-0.322	0.047
"PLCG2"	-0.266	0.037
"PLK1S1"	-0.482	0.048
"PLOD3"	-0.631	0.037
"PLRG1"	-0.799	0.006
"PLSCR2"	-0.396	0.032
"PLSCR4"	-0.493	0.026
"PMEPA1"	-0.306	0.029
"PNPLA5"	-0.728	0.02
"POLR2D"	-1.1	0.004
"POLR2I"	-1.02	0.037
"PPIE"	-0.422	0.049
"PPP1R10"	-0.675	0.039
"PPWD1"	-0.753	0.047
"PRDM12"	-0.775	0.027
"PRKAA1"	-0.612	0.015
"PRKAG1"	-0.637	0.013
"PRKCB"	-0.491	0.016
"PRMT7"	-0.716	0.041
"PROCR"	-0.51	0.033
"PRPF18"	-1.07	0.015
"PRPF19"	-1	0.007
"PRPF3"	-0.842	0.043
"PRPF31"	-1.09	0.005
"PRPF38A"	-0.728	0.04
"PRPF8"	-1.18	0.005
"PRSS21"	-0.773	0.047
"PRSS27"	-0.329	0.05
"PRSS42"	-0.133	0.017
"PRUNE"	-0.442	0
"PSD3"	-0.427	0.027
"PSG7"	-0.243	0.046
"PSMA1"	-1.23	0.001
"PSMA6"	-0.508	0.036
"PSMA7"	-0.625	0.039
"PSMB2"	-1.05	0
"PSMB4"	-0.634	0.01
"PSMC1"	-0.337	0.014
"PSMC2"	-0.506	0.009
"PSMC3"	-0.519	0.027
"PSMC5"	-0.612	0.024
"PSMD1"	-1.29	0
"PSMD12"	-0.872	0.009
"PSMD7"	-0.645	0.044
"PSMD8"	-0.689	0.008
"PSTPIP2"	-0.833	0.006
"PTCH2"	-0.492	0.044
"PTN"	-0.283	0.038
"PTPLAD1"	-0.157	0.043
"PTPN22"	-0.604	0.023
"PTPN9"	-0.569	0.037
"PTPRC"	-0.563	0.039
"PTPRE"	-0.607	0.033
"PUF60"	-0.549	0.036
"PUM2"	-0.164	0.038
"PUS7L"	-0.393	0.019
"PVRL1"	-0.156	0
"RAB33A"	-0.431	0.038
"RAB39B"	-0.577	0.001
"RABL2A"	-0.715	0.048
"RAD51"	-0.817	0.013
"RAD52"	-0.488	0.038
"RAD9B"	-0.589	0.011
"RALY"	-0.225	0.048
"RAN"	-1.1	0.004
"RAPGEFL1"	-0.504	0.05
"RARS"	-0.456	0.015
"RASL11B"	-0.356	0.037
"RBM17"	-0.972	0.001
"RBM39"	-0.341	0.042
"RBM45"	-0.515	0.044
"RBMXL1"	-0.641	0.037
"RFC4"	-1.08	0.008
"RFK"	-0.392	0.026
"RFTN1"	-0.982	0.05
"RILPL2"	-0.636	0.009
"RINT1"	-0.662	0.006
"RNASE11"	-0.458	0.05
"RNF138"	-0.333	0.002
"RNF183"	-0.0858	0.034
"RNF217"	-0.388	0.01
"RNFT1"	-0.45	0.038
"RPA1"	-1.04	0.006
"RPA2"	-0.846	0.001
"RPGR"	-0.109	0.036
"RPL10A"	-1.16	0.023
"RPL11"	-0.951	0.027
"RPL30"	-0.833	0.006
"RPL32"	-1.18	0.002
"RPL37"	-0.749	0.016
"RPL37A"	-0.871	0.021
"RPL4"	-0.857	0.003
"RPL7"	-1.02	0.011
"RPL7A"	-0.817	0.027
"RPLP0"	-0.92	0.01
"RPLP1"	-0.601	0.037
"RPLP2"	-0.715	0.047
"RPRD1A"	-0.73	0
"RPS13"	-0.996	0.008
"RPS14"	-1.11	0.014
"RPS17"	-0.96	0.011
"RPS19"	-0.81	0.021
"RPS26"	-1.02	0.026
"RPS27"	-0.765	0.01
"RPS28"	-0.855	0.036
"RPS4X"	-0.375	0.008
"RPS6"	-0.659	0.022
"RPSAP58"	-0.642	0.002
"RPTOR"	-0.555	0.015
"RPUSD1"	-0.424	0.028
"RSL24D1"	-0.555	0.005
"RTDR1"	-0.301	0.045
"RXFP2"	-0.527	0.038
"S1PR3"	-0.333	0.007
"SAPS3"	-0.364	0.037
"SARS"	-0.45	0.018
"SCAP"	-0.104	0.044
"SEC61A1"	-0.717	0.008
"SEMG2"	-0.525	0.029
"SF3A1"	-1.22	0.003
"SF3A2"	-0.782	0.022
"SF3B2"	-1.12	0
"SF3B3"	-0.458	0.038
"SF3B5"	-1.14	0.004
"SFPQ"	-0.63	0.01
"SFRS1"	-1.2	0.01
"SH2D1A"	-0.623	0.036
"SH2D2A"	-0.503	0.001
"SHFM1"	-0.841	0.007
"SIDT2"	-0.421	0.013
"SIRT2"	-0.51	0.013
"SKP1"	-0.632	0.038
"SLC10A2"	-0.554	0.013
"SLC13A3"	-0.132	0.037
"SLC16A2"	-0.288	0.015
"SLC1A3"	-0.0731	0.047
"SLC20A1"	-0.152	0.038
"SLC22A13"	-0.307	0.017
"SLC2A10"	-0.473	0.016
"SLC2A2"	-0.235	0.015
"SLC35A1"	-1.08	0.037
"SLC36A4"	-0.63	0.018
"SLC4A5"	-0.0914	0.039
"SLC6A6"	-0.155	0.037
"SLC7A4"	-0.135	0.041
"SLCO2A1"	-0.186	0.032
"SLITRK3"	-0.551	0.018
"SLPI"	-0.321	0.038
"SMARCA4"	-0.537	0.033
"SMARCC1"	-0.679	0.022
"SMC2"	-0.856	0.001
"SMC4"	-0.463	0.023
"SMN2"	-0.381	0.014
"SNAPC3"	-0.285	0.013
"SNRNP200"	-1.22	0.002
"SNRNP27"	-0.711	0.002
"SNRNP35"	-0.418	0.015
"SNRNP70"	-0.599	0.001
"SNRPD1"	-0.957	0
"SNRPD2"	-1.08	0
"SNRPE"	-0.686	0.024
"SNRPG"	-0.882	0.002
"SNX15"	-0.468	0.024
"SNX3"	-0.738	0.008
"SNX4"	-0.573	0.026
"SNX6"	-0.491	0.033
"SPAG11B"	-0.434	0.038
"SPAG7"	-0.826	0.01
"SPATS2"	-0.382	0.037
"SPINT2"	-0.943	0.002
"SPP1"	-0.292	0.038
"SPRED1"	-0.617	0.01
"SPRYD5"	-0.46	0
"SRP68"	-0.293	0.003
"SRRT"	-0.728	0.03
"ST18"	-0.797	0.025
"ST6GALNAC3"	-0.726	0.016
"ST8SIA2"	-0.652	0.01
"STAG2"	-0.66	0.005
"STARD13"	-0.47	0.025
"STEAP1"	-0.498	0.045
"STIL"	-0.476	0.003
"STK24"	-0.583	0.033
"STK3"	-0.672	0.017
"STOML3"	-0.434	0.004
"STX2"	-0.228	0.048
"SUGT1"	-0.777	0.039
"SUPT5H"	-0.762	0.008
"SUPT6H"	-0.798	0.015
"SVIL"	-0.673	0.043
"SYMPK"	-0.636	0.038
"SYT7"	-0.349	0.014
"TACR2"	-0.566	0.019
"TAF2"	-0.5	0.016
"TBL1X"	-0.35	0.042
"TCF7L1"	-0.222	0.036
"TCTEX1D1"	-0.637	0.039
"TDRD3"	-0.484	0.037
"TEK"	-0.319	0.037
"TEKT2"	-0.868	0.039
"TEX11"	-0.706	0.018
"THBD"	-0.351	0.039
"THBS1"	-0.645	0.021
"THOC4"	-1	0.026
"THRSP"	-0.397	0.018
"TIGD2"	-0.713	0.038
"TIMELESS"	-0.283	0.036
"TIMP1"	-0.356	0.042
"TIMP2"	-0.39	0.038
"TLN1"	-0.125	0.02
"TM7SF2"	-0.45	0.018
"TMEM147"	-0.465	0.045
"TMEM8B"	-0.366	0.02
"TMOD3"	-0.448	0.042
"TMPRSS9"	-0.63	0.023
"TMUB2"	-0.283	0.028
"TNPO2"	-0.631	0.027
"TOM1"	-0.541	0.01
"TOMM70A"	-0.448	0.016
"TOPBP1"	-0.658	0.028
"TPRKB"	-0.377	0.016
"TRAK2"	-0.396	0.01
"TRIAP1"	-0.696	0.012
"TRIM2"	-0.346	0.039
"TRIM39"	-0.254	0.008
"TRIM5"	-0.64	0.04
"TSG101"	-0.741	0.001
"TSPY1"	-0.314	0.039
"TSPYL5"	-0.552	0.033
"TTL"	-0.661	0.042
"TUBA1A"	-0.409	0.044
"TUBGCP2"	-0.487	0.033
"TYROBP"	-0.565	0.019
"U2AF1"	-1.21	0.01
"U2AF1L4"	-0.295	0.015
"U2AF2"	-0.574	0.037
"UBA1"	-0.874	0.009
"UBA5"	-0.459	0.017
"UBA6"	-0.619	0.011
"UBAP2L"	-0.523	0.001
"UBB"	-0.62	0.005
"UBE3A"	-0.465	0.045
"UBL5"	-0.2	0.034
"UBXN10"	-0.471	0.038
"UFM1"	-0.485	0.036
"UNC13B"	-0.766	0.042
"USP1"	-0.541	0.017
"USP14"	-0.477	0.05
"USP44"	-0.422	0.028
"USP48"	-0.347	0.01
"USP8"	-0.451	0.027
"UTP15"	-0.427	0.022
"VCP"	-0.913	0.01
"VPS26B"	-0.636	0.035
"VPS28"	-1.06	0.025
"WBP11"	-0.786	0.001
"WDR77"	-0.517	0.001
"XAB2"	-0.782	0.045
"XYLT1"	-0.55	0.001
"XYLT2"	-0.34	0.033
"YEATS4"	-0.306	0.027
"YY1"	-0.746	0.014
"ZAN"	-0.758	0.033
"ZBTB11"	-0.446	0.023
"ZBTB8OS"	-0.683	0.049
"ZC3H13"	-0.833	0.01
"ZCCHC16"	-0.394	0.016
"ZFP37"	-0.59	0.028
"ZNF154"	-0.409	0.001
"ZNF2"	-0.444	0.047
"ZNF235"	-0.435	0.038
"ZNF25"	-0.188	0.022
"ZNF439"	-0.618	0.038
"ZNF442"	-0.428	0.01
"ZNF45"	-0.495	0.023
"ZNF480"	-0.538	0.047
"ZNF559"	-0.755	0.041
"ZNF620"	-0.444	0.001
"ZNF642"	-0.383	0.047
"ZNF671"	-0.767	0.048
"ZWINT"	-0.726	0.032
"ZYG11A"	-0.344	0.02
