"Gene name"	"score"	"pval"
"GPC6"	-0.352	0.011
"GPER"	-0.25	0.037
"GPR110"	-0.584	0.006
"GPR112"	-0.437	0.008
"GPR89B"	-1.19	0.038
"GRIN1"	-0.329	0.02
"GRPEL2"	-0.369	0.044
"GRSF1"	-0.0247	0.021
"GTF3C3"	-0.714	0.044
"GUCY1A2"	-0.118	0.048
"GYLTL1B"	-0.68	0.025
"GYPB"	-1.18	0.007
"H3F3A"	-0.263	0.011
"HDAC3"	-0.119	0.046
"HEATR5B"	-0.436	0.034
"HEMK1"	-1.2	0.029
"HGF"	-0.559	0.042
"HHLA1"	-0.0596	0.01
"HIST1H2BD"	-0.432	0.028
"HLA-DQB2"	-1.31	0.022
"HNRNPC"	-1.13	0.001
"HNRNPH1"	-0.292	0.026
"HNRNPM"	-1.32	0.038
"HNRNPU"	-0.196	0.004
"HOXA3"	-0.674	0.014
"HP"	-1.24	0.001
"HS6ST1"	-0.181	0.037
"HSD3B2"	-0.243	0.01
"HSDL2"	-0.529	0.009
"HSP90AA1"	-0.414	0.044
"HSPA9"	-0.564	0.017
"HTR2B"	-0.677	0.001
"HTRA4"	-0.522	0.05
"ICAM1"	-0.332	0.048
"IFNAR1"	-0.111	0.043
"IGF2BP3"	-1.46	0.002
"INPP5B"	-0.545	0.05
"INTS3"	-0.0499	0
"IPO11"	-0.107	0.014
"IQGAP1"	-0.387	0.014
"ISCU"	-0.902	0
"ISG20"	-0.00744	0.007
"ISX"	-0.408	0.04
"ISY1"	-0.62	0.041
"ITGA2"	-0.702	0.001
"ITGA3"	-0.302	0.012
"IVL"	-0.0896	0.038
"JUB"	-0.559	0.022
"KARS"	-0.954	0.001
"KATNB1"	-0.376	0.042
"KCNH4"	-0.578	0.044
"KCNK2"	-0.505	0.01
"KCNN3"	-0.186	0.042
"KCNQ1"	-0.176	0.022
"KCTD12"	-0.892	0.049
"KDELR3"	-0.182	0.023
"KHDRBS2"	-0.656	0.008
"KIAA0195"	-0.806	0.01
"KIR3DL2"	-0.63	0.001
"KLHL14"	-0.335	0.012
"KLHL21"	-0.291	0.027
"KLHL28"	-0.124	0.007
"KNG1"	-0.603	0.05
"KPNA2"	-0.315	0.001
"KPNB1"	-1.17	0.005
"KRAS"	-0.81	0.026
"KRAS"	-0.81	0.002
"KRAS"	-0.538	0.026
"KRAS"	-0.538	0.002
"KREMEN2"	-0.0416	0.039
"KRR1"	-1.3	0.001
"KRT34"	-0.33	0.048
"KRT4"	-0.156	0.026
"KRT6B"	-0.691	0.022
"KRTAP13-4"	-0.0552	0.047
"KRTAP15-1"	-0.475	0.009
"KRTCAP2"	-0.284	0.043
"L3MBTL"	-0.852	0.039
"L3MBTL2"	-0.282	0.047
"LAPTM5"	-0.226	0.025
"LARGE"	-0.0392	0.024
"LAS1L"	-0.349	0.007
"LCLAT1"	-0.141	0.04
"LCN10"	-0.0667	0.016
"LDHC"	-0.7	0.034
"LEP"	-0.76	0.01
"LETM1"	-0.796	0.049
"LIPC"	-0.319	0.011
"LPXN"	-0.585	0.048
"LSM3"	-0.614	0.01
"LTK"	-0.525	0.041
"LY96"	-0.874	0.028
"MAD2L1"	-0.0801	0.041
"MAFA"	-0.075	0.005
"MAP2K1"	-0.71	0.032
"MAPK6"	-0.136	0.031
"MAPKBP1"	-0.628	0.049
"MARVELD2"	-0.0149	0.019
"MASP2"	-0.0736	0.038
"MBD3"	-0.0626	0.039
"MBL2"	-0.655	0.001
"MED1"	-0.0411	0.023
"MED12L"	-0.0261	0.05
"MEGF6"	-0.241	0.03
"METTL4"	-1.57	0.05
"MFAP1"	-0.441	0.027
"MFAP2"	-0.722	0.047
"MKX"	-0.416	0.011
"MLL5"	-0.801	0.038
"MPHOSPH6"	-0.0935	0.009
"MPP2"	-0.576	0.047
"MPPED1"	-1.24	0.043
"MRPL37"	-1.76	0.007
"MS4A13"	-0.34	0.047
"MSC"	-0.208	0.046
"MTL5"	-0.229	0.047
"MTMR1"	-0.326	0.025
"MTMR3"	-0.0404	0.029
"MTOR"	-0.325	0.012
"MTUS2"	-0.238	0.047
"MUC2"	-0.453	0.022
"MUDENG"	-0.761	0.001
"MXI1"	-0.393	0.028
"MYBL2"	-0.609	0.002
"MYD88"	-0.439	0.05
"MYO18A"	-0.317	0.005
"MYO3B"	-0.869	0.01
"MYO9A"	-0.623	0.035
"NACA"	-0.219	0.041
"NAT2"	-1.42	0.013
"NCR1"	-0.0929	0.005
"NDRG1"	-0.694	0.023
"NDUFA5"	-0.0607	0.02
"NEDD8"	-1.19	0.038
"NF1"	-0.437	0.03
"NFIX"	-0.221	0.046
"NFYA"	-0.248	0.021
"NID2"	-0.608	0.028
"NIPAL2"	-0.692	0.026
"NOL10"	-0.209	0.04
"NOP2"	-0.224	0.015
"NPC1"	-0.0174	0.038
"NPR1"	-1.17	0.002
"NQO2"	-0.00384	0.01
"NR2F6"	-0.843	0.038
"NRG1"	-0.266	0.04
"NRP2"	-0.275	0.048
"NT5C1A"	-0.497	0.02
"NT5C2"	-0.0617	0.036
"NUDT12"	-0.635	0.027
"NUDT21"	-1.63	0.019
"NUDT4"	-0.389	0.011
"NUDT4P1"	-0.13	0.018
"NUF2"	-0.938	0.01
"NUP133"	-0.522	0.001
"NUP205"	-0.614	0.001
"NUP210L"	-0.311	0.035
"NUP214"	-0.329	0.001
"NUP43"	-1.04	0.008
"NUP85"	-0.497	0.022
"NUP88"	-0.629	0.01
"NUP93"	-0.527	0.001
"NUP98"	-0.169	0.002
"NUPL1"	-0.524	0.019
"OFD1"	-0.444	0.038
"ONECUT2"	-0.164	0.046
"OR1E2"	-0.263	0.01
"OR2T10"	-0.366	0.01
"OR51E1"	-0.325	0.029
"OR51V1"	-0.439	0.011
"OR52L1"	-1.35	0.022
"OTUB2"	-0.335	0.01
"OVOL1"	-0.161	0.048
"OVOL2"	-0.52	0.023
"OXSM"	-0.296	0.015
"P2RX4"	-0.287	0.033
"PA2G4"	-0.6	0.001
"PADI3"	-0.603	0.047
"PAPOLA"	-0.987	0.014
"PARN"	-0.962	0.042
"PARP16"	-0.249	0.017
"PAX1"	-0.414	0.027
"PCBP2"	-1.31	0.023
"PCCB"	-0.433	0.048
"PCDHA3"	-0.358	0.028
"PCDHGA2"	-0.362	0.016
"PCGF3"	-0.623	0.042
"PCMTD1"	-0.12	0.033
"PDE1B"	-0.701	0.045
"PEF1"	-0.301	0.047
"PEX3"	-0.909	0.005
"PFKFB1"	-0.453	0.01
"PGBD3"	-0.126	0.042
"PGC"	-0.231	0.028
"PHB2"	-0.351	0.01
"PHF5A"	-1.09	0.034
"PIGR"	-0.261	0.02
"PIGZ"	-0.211	0.022
"PIK3CB"	-0.857	0.035
"PITRM1"	-0.529	0.027
"PKNOX2"	-0.642	0.046
"PLAGL1"	-0.559	0.047
"PLDN"	-0.225	0.019
"PLRG1"	-0.478	0.01
"PMS1"	-0.27	0.028
"PODN"	-0.357	0.044
"POLD2"	-0.378	0.027
"POLL"	-0.0437	0.047
"POLR2D"	-0.569	0.001
"POLR2F"	-0.169	0.046
"POLR2I"	-0.135	0.003
"POPDC3"	-0.492	0.023
"POU4F1"	-0.0698	0.037
"POU6F1"	-0.0305	0.005
"PPAP2C"	-0.576	0.015
"PPP1R14B"	-0.493	0.033
"PPP3R1"	-0.174	0.044
"PPWD1"	-1.09	0.026
"PRCP"	-0.209	0.047
"PRDX3"	-0.0856	0.045
"PRKAA1"	-0.179	0.02
"PRKDC"	-0.228	0.01
"PRMT3"	-0.707	0.01
"PRPF18"	-0.676	0.003
"PRPF19"	-1.59	0.034
"PRSS12"	-0.177	0.047
"PRSS37"	-0.715	0.047
"PRSS48"	-0.44	0.045
"PRTN3"	-0.223	0.014
"PSMA1"	-0.456	0.003
"PTPN1"	-0.198	0.044
"PTPN22"	-0.95	0.005
"PTPN23"	-0.347	0.047
"PTPN9"	-0.595	0.005
"PTPRM"	-0.474	0
"PXK"	-0.697	0
"RAB37"	-0.301	0.047
"RAD9B"	-0.806	0.014
"RANBP2"	-0.223	0.043
"RANGRF"	-0.403	0.003
"RAPGEF2"	-0.121	0.041
"RARS"	-0.402	0.038
"RASIP1"	-0.746	0.037
"RBL1"	-1.53	0.038
"RBL2"	-0.0294	0.022
"RBM17"	-1.09	0.015
"RBM47"	-0.362	0.041
"RERE"	-0.194	0.022
"RFC4"	-0.172	0.03
"RFTN1"	-0.375	0.038
"RGS13"	-1.17	0.035
"RGS18"	-0.109	0.039
"RGS3"	-0.479	0.019
"RHD"	-0.633	0.003
"RHO"	-0.378	0.02
"RHOA"	-0.137	0.036
"RHPN2"	-0.735	0.011
"RNASE11"	-0.134	0.027
"RNF170"	-0.948	0.008
"RPE65"	-0.604	0.008
"RPL10"	-0.614	0.007
"RPL10A"	-0.92	0
"RPL11"	-1.43	0
"RPL12"	-0.494	0
"RPL13"	-0.557	0.004
"RPL14"	-0.225	0.022
"RPL17"	-0.229	0
"RPL18"	-0.656	0
"RPL18A"	-0.389	0.007
"RPL19"	-0.738	0.008
"RPL21"	-0.206	0.03
"RPL23"	-0.551	0
"RPL23A"	-1.11	0.002
"RPL24"	-0.639	0
"RPL26"	-0.0611	0.004
"RPL27"	-0.469	0
"RPL3"	-0.205	0.001
"RPL30"	-0.99	0.04
"RPL31"	-1.05	0.002
"RPL32"	-1.21	0
"RPL34"	-0.38	0.008
"RPL35"	-0.435	0
"RPL35A"	-0.816	0.007
"RPL36"	-0.893	0
"RPL37"	-0.76	0.008
"RPL37A"	-0.723	0
"RPL38"	-0.198	0.022
"RPL39"	-0.85	0.008
"RPL4"	-1.18	0.004
"RPL5"	-0.572	0
"RPL6"	-0.643	0
"RPL7"	-1.01	0
"RPL7A"	-0.894	0
"RPL9"	-1.08	0
"RPN2"	-0.219	0.002
"RPP21"	-0.287	0.034
"RPRD1A"	-0.64	0.019
"RPRD2"	-0.148	0.025
"RPS11"	-1.17	0.023
"RPS12"	-0.267	0.012
"RPS13"	-1.28	0
"RPS14"	-0.788	0
"RPS15A"	-1.11	0
"RPS17"	-1.28	0.006
"RPS18"	-0.587	0.005
"RPS19"	-0.936	0
"RPS20"	-0.311	0
"RPS25"	-0.351	0
"RPS26"	-0.863	0
"RPS27"	-0.298	0.007
"RPS27A"	-1.07	0
"RPS28"	-0.288	0.023
"RPS29"	-0.283	0.004
"RPS3"	-0.684	0
"RPS3A"	-0.38	0.008
"RPS4X"	-1.86	0.01
"RPS4Y2"	-0.264	0.017
"RPS6"	-0.336	0
"RPS7"	-1.44	0
"RPS8"	-0.782	0.001
"RPS9"	-0.636	0.044
"RPSA"	-0.67	0
"RPSAP58"	-0.506	0.002
"RPTOR"	-0.421	0.028
"RRBP1"	-0.422	0.024
"RRM1"	-0.772	0
"RTN4RL2"	-0.196	0.025
"RUFY1"	-0.802	0.012
"RUVBL2"	-0.413	0.027
"RWDD4A"	-0.59	0.028
"S100P"	-0.686	0.043
"SARDH"	-0.234	0.041
"SARS"	-0.0228	0.03
"SCAP"	-0.0547	0.014
"SCRG1"	-0.444	0.026
"SDC2"	-0.0228	0.03
"SEC13"	-1.28	0.016
"SEC23A"	-0.88	0.042
"SEC61A1"	-0.673	0.041
"SEMG2"	-0.625	0.048
"SERPINB6"	-0.384	0.017
"SERPIND1"	-0.865	0.034
"SERPINI1"	-1.13	0.047
"SF3B2"	-1.29	0.011
"SF3B5"	-1	0.042
"SFRS1"	-1.25	0.048
"SFTPC"	-0.116	0.028
"SGCD"	-0.475	0.038
"SGCZ"	-0.271	0.048
"SH2D1A"	-0.995	0.027
"SH2D2A"	-0.167	0.037
"SHFM1"	-0.52	0.017
"SIM2"	-0.541	0.025
"SIRT3"	-0.013	0.027
"SLA2"	-0.525	0.037
"SLC16A14"	-0.955	0.01
"SLC16A4"	-0.187	0.033
"SLC16A5"	-0.154	0.047
"SLC22A16"	-0.131	0.01
"SLC22A3"	-1.23	0.011
"SLC25A18"	-0.561	0.01
"SLC26A4"	-0.0993	0.037
"SLC2A9"	-0.477	0.044
"SLC30A8"	-0.957	0.046
"SLC36A4"	-0.594	0.044
"SLC43A1"	-0.204	0.036
"SLC6A1"	-0.0254	0.008
"SLC6A11"	-0.181	0.016
"SLC7A2"	-1.51	0.003
"SLITRK5"	-0.0546	0.005
"SLPI"	-0.57	0.007
"SLU7"	-0.548	0.022
"SNAPC1"	-0.337	0.01
"SNRNP200"	-0.876	0.039
"SNRNP35"	-0.242	0.05
"SNRNP70"	-0.646	0.047
"SNRPD1"	-1.1	0.007
"SNRPD2"	-1.37	0.002
"SNRPD3"	-0.666	0.034
"SNRPG"	-0.472	0.007
"SNURF"	-0.305	0.05
"SOHLH1"	-0.0589	0.041
"SOHLH2"	-0.443	0.018
"SOX30"	-0.0814	0.041
"SP8"	-0.4	0.042
"SPACA1"	-0.313	0.05
"SPATA7"	-0.301	0.035
"SPINT2"	-0.733	0.045
"SPRED1"	-0.255	0.044
"SPRY1"	-0.357	0.01
"SPRY3"	-1.21	0.011
"SRRT"	-0.555	0.04
"SSH1"	-0.392	0.043
"STAG2"	-0.947	0.007
"STAR"	-0.12	0.006
"STAT2"	-1.21	0.034
"STEAP1"	-0.558	0.042
"STK11IP"	-0.371	0.045
"STK3"	-0.374	0.047
"SULT2A1"	-0.636	0.041
"SUPT16H"	-0.143	0.015
"SUPT5H"	-1.06	0.001
"SUPT6H"	-0.316	0.002
"SVIL"	-0.00567	0.02
"SYT6"	-0.133	0.031
"TBC1D25"	-0.0544	0.044
"TBCB"	-1.17	0.008
"TBCD"	-0.158	0.034
"TCF7L1"	-0.304	0.047
"TCTEX1D1"	-0.102	0.009
"TEKT2"	-0.872	0.004
"TEX19"	-0.061	0.008
"TEX28"	-0.318	0.04
"TGFB1"	-0.359	0.044
"THAP3"	-0.126	0.024
"THOC4"	-0.765	0
"Thrb"	-0.696	0.023
"TIAM1"	-0.187	0.021
"TICAM2"	-0.359	0.047
"TIE1"	-0.629	0.039
"TIGD2"	-0.331	0.041
"TIMM9"	-0.84	0.015
"TIMP2"	-0.172	0.01
"TIMP4"	-0.759	0.012
"TLR4"	-0.154	0.012
"TM4SF19"	-0.0931	0.011
"TMEM132D"	-0.615	0.026
"TMEM195"	-0.126	0.004
"TMEM195"	-0.0263	0.004
"TMEM5"	-0.348	0.005
"TMEM60"	-0.14	0.013
"TMOD3"	-0.812	0.027
"TMPRSS9"	-1.92	0.038
"TNKS2"	-0.845	0.047
"TPI1"	-0.213	0.047
"TRAK1"	-0.37	0.02
"TRIAP1"	-0.491	0.048
"TRIM39"	-0.228	0.008
"TRIP6"	-0.733	0.042
"TRMT61B"	-0.501	0.005
"TRPC4AP"	-0.321	0.042
"TRPV6"	-0.468	0.044
"TSG101"	-0.668	0.007
"TSPAN17"	-0.348	0.031
"TSTA3"	-0.474	0.031
"TTC38"	-0.0666	0.039
"TTC7A"	-0.334	0.049
"TUBGCP4"	-0.478	0.048
"TWF1"	-0.1	0.049
"TXK"	-0.73	0.014
"TYMS"	-0.183	0.002
"U2AF1"	-0.473	0.003
"U2AF2"	-0.617	0.002
"UBA1"	-0.753	0.003
"UBB"	-0.954	0.011
"UBC"	-0.779	0.011
"UBE2D2"	-0.283	0.01
"UBR1"	-0.409	0.041
"UBR4"	-0.436	0.03
"UBXN10"	-0.116	0.039
"UGT2A1"	-0.517	0.023
"ULK1"	-0.49	0.024
"UQCRC1"	-0.266	0.047
"UROD"	-0.26	0.001
"USP1"	-0.794	0.021
"USP15"	-0.512	0.043
"USP48"	-0.303	0.037
"USP8"	-0.0419	0.047
"UST"	-1.33	0.033
"VCP"	-0.745	0
"VHL"	-0.698	0.03
"VPS16"	-0.31	0.041
"VPS54"	-0.202	0.033
"VWCE"	-1.05	0.002
"WASH2P"	-0.246	0.027
"WBP11"	-0.281	0.006
"WDR54"	-1.38	0.028
"WIPI1"	-0.419	0.044
"WNT5A"	-0.133	0.003
"XAB2"	-1.48	0.003
"XBP1"	-0.988	0.01
"XRCC2"	-0.195	0.047
"XRCC6"	-0.124	0.027
"YES1"	-0.238	0.003
"YWHAH"	-0.665	0.047
"ZBTB11"	-0.287	0.016
"ZBTB8OS"	-0.81	0.043
"ZMIZ1"	-0.335	0.012
"ZNF174"	-0.383	0
"ZNF225"	-0.389	0.01
"ZNF28"	-1.5	0.044
"ZNF317"	-0.587	0.034
"ZNF496"	-0.208	0.008
"ZNF555"	-0.165	0.01
"ZNF660"	-0.146	0.047
"ZZEF1"	-0.684	0.033
