"Gene name"	"score"	"pval"
"IARS"	-0.0857	0.01
"ICK"	-0.811	0.027
"ID1"	-0.455	0.035
"IGF1R"	-0.53	0.007
"IGF2BP3"	-0.0999	0.045
"IL28A"	-0.231	0.012
"IMMT"	-0.175	0.038
"INCENP"	-0.2	0.038
"INSR"	-0.619	0.047
"INTS3"	-0.162	0.014
"IQGAP1"	-0.365	0.048
"IREB2"	-0.247	0.012
"IRS4"	-0.627	0.004
"ISCU"	-0.528	0.016
"ISX"	-0.363	0.038
"ISY1"	-0.223	0.02
"ITGA10"	-0.171	0.01
"ITGA2"	-0.435	0.002
"IVL"	-1.03	0.039
"JAK1"	-0.294	0.049
"JUB"	-0.497	0.017
"KARS"	-0.886	0.003
"KCND2"	-0.2	0.035
"KCTD12"	-0.502	0.045
"KCTD4"	-0.0887	0.041
"KCTD6"	-0.552	0.042
"KDM5D"	-0.527	0.026
"KIAA0101"	-0.394	0.015
"KIF15"	-0.378	0.023
"KIF19"	-0.366	0.034
"KIF22"	-0.438	0.045
"KIF5A"	-0.487	0.04
"KIR3DL2"	-0.611	0.042
"KLHL14"	-0.151	0.043
"KLK10"	-0.174	0.004
"KPNB1"	-0.843	0
"KRAS"	-0.541	0.038
"KRAS"	-0.541	0.038
"KRAS"	-0.44	0.038
"KRAS"	-0.44	0.038
"KRT8P11"	-0.767	0.007
"KRTAP15-1"	-0.406	0.032
"KTN1"	-0.291	0.031
"LARP1"	-0.28	0.016
"LASP1"	-0.371	0.029
"LCA5"	-0.373	0.014
"LCLAT1"	-0.339	0.004
"LCN10"	-0.826	0.046
"LDLRAD3"	-0.524	0.041
"LGALS12"	-0.138	0.03
"LIN9"	-0.137	0.023
"LIPH"	-0.38	0.048
"LLGL2"	-0.101	0.044
"LONRF3"	-0.463	0.019
"LPCAT2"	-0.188	0.006
"LPXN"	-0.55	0.001
"LRFN2"	-0.298	0.05
"LSM4"	-0.218	0.001
"LSM6"	-0.869	0.001
"LUC7L3"	-0.539	0.023
"LYRM1"	-0.312	0.031
"MAD2L1"	-0.585	0.022
"MAGEE1"	-0.182	0.042
"MAPK6"	-0.421	0.021
"MARK1"	-0.354	0.047
"MARVELD2"	-0.287	0.005
"MAST1"	-0.136	0.029
"MCFD2"	-0.0996	0.038
"MCM5"	-0.227	0.046
"MCOLN2"	-0.342	0.007
"MCOLN3"	-0.128	0.018
"MDC1"	-0.247	0.008
"MED30"	-0.383	0.02
"MEGF11"	-0.205	0.039
"MET"	-0.231	0.034
"METTL3"	-0.157	0.03
"MFAP2"	-0.163	0.03
"MICAL1"	-0.182	0.023
"MKLN1"	-0.324	0.043
"MKRN1"	-0.451	0.046
"MMADHC"	-0.172	0.039
"MMEL1"	-0.282	0.03
"MMP25"	-0.23	0.038
"MN1"	-0.475	0.024
"MOGAT1"	-0.301	0.025
"MPDZ"	-0.105	0.049
"MPL"	-0.737	0.023
"MPO"	-0.392	0.029
"MPP2"	-0.366	0.027
"MRPS31"	-0.465	0.032
"MS4A13"	-0.252	0.013
"MTL5"	-0.324	0.023
"MTMR1"	-0.422	0.032
"MUT"	-0.231	0.044
"MYBPH"	-0.407	0.047
"MYO18A"	-0.4	0.038
"MYO3B"	-0.717	0.028
"MYOM2"	-0.351	0.048
"NACAP1"	-0.287	0.036
"NAPA"	-0.623	0
"NARS"	-0.412	0.028
"NAT6"	-0.183	0.036
"NCBP1"	-0.427	0.038
"NCR1"	-0.494	0.042
"NCRNA00188"	-0.455	0.046
"NDUFA1"	-0.1	0.046
"NDUFB10"	-0.55	0.046
"NEDD8"	-0.871	0.01
"NEURL"	-0.385	0.007
"NHP2L1"	-0.529	0.012
"NID2"	-0.397	0.008
"NLN"	-0.512	0.012
"NME2"	-0.0482	0.036
"NMUR2"	-0.0977	0.02
"NOC4L"	-0.224	0.048
"NOP16"	-0.0507	0.046
"NOP2"	-0.579	0.036
"NPC1"	-0.314	0.023
"NPR1"	-0.357	0.033
"NR1D1"	-0.538	0.042
"NR1H4"	-0.249	0.044
"NRG4"	-0.307	0.042
"NRP1"	-0.439	0.04
"NT5C3L"	-0.387	0.044
"NUDT12"	-0.382	0.027
"NUDT21"	-1.05	0.035
"NUF2"	-0.51	0.001
"NUMB"	-0.178	0.049
"NUP133"	-0.194	0.005
"NUP205"	-0.23	0
"NUP214"	-0.247	0.008
"NUP88"	-0.765	0.018
"NUP93"	-0.572	0
"NUPL2"	-0.43	0.012
"NUS1"	-0.499	0.012
"NXF1"	-0.504	0.007
"OCM2"	-0.166	0.041
"OGFOD2"	-0.116	0.04
"OLAH"	-0.475	0.04
"OR2S2"	-0.456	0.039
"OR4C11"	-0.315	0.048
"OR4K17"	-0.456	0.001
"OR51E1"	-0.368	0.023
"OR51E2"	-0.39	0.049
"OR51V1"	-0.322	0.046
"OR52A5"	-0.246	0.039
"OR5P3"	-0.459	0.048
"OR6A2"	-0.0605	0.022
"OSGEP"	-0.374	0.03
"OSGIN2"	-0.325	0.015
"OXA1L"	-0.451	0.016
"OXCT1"	-0.00711	0.05
"OXNAD1"	-0.535	0.035
"PABPN1"	-0.842	0
"PAPOLA"	-0.711	0.022
"PAPPA2"	-0.394	0.018
"PARD3B"	-0.462	0.034
"PBX3"	-0.711	0.029
"PCBP2"	-0.523	0.04
"PCDH1"	-0.311	0.042
"PCDHAC1"	-0.221	0.035
"PCDHB15"	-0.0281	0.039
"PCP4"	-0.192	0.036
"PDSS1"	-0.157	0.016
"PELP1"	-0.544	0.046
"PER1"	-0.152	0.006
"PFKFB4"	-0.439	0.048
"PGA5"	-0.403	0.03
"PHB"	-0.176	0.045
"PHB2"	-0.196	0.011
"PHF11"	-0.421	0.047
"PHF21A"	-0.45	0.021
"PHF5A"	-0.604	0.015
"PIK3CA"	-0.212	0.047
"PITPNC1"	-0.148	0.016
"PKIB"	-0.0985	0.006
"PLA2G2D"	-0.374	0.048
"PLAT"	-0.435	0.039
"PLD1"	-0.3	0.009
"PLEKHH2"	-0.0122	0.037
"PLK1"	-0.305	0.007
"PLRG1"	-0.654	0.045
"PLSCR3"	-0.12	0.018
"PODN"	-0.498	0.038
"POLA1"	-0.105	0.035
"POLR2A"	-0.174	0.013
"POLR2D"	-0.97	0.007
"POLR2I"	-0.386	0.001
"POPDC3"	-0.148	0.029
"POU6F1"	-0.243	0.016
"PPEF1"	-0.191	0.049
"PPIL1"	-0.247	0.006
"PPP1R15A"	-0.398	0.015
"PPP2R4"	-0.0717	0.046
"PPP5C"	-0.882	0.001
"PRDM16"	-0.404	0.031
"PRKAA1"	-0.494	0.009
"PRKAG1"	-0.299	0.038
"PRKCDBP"	-0.0896	0.013
"PRKDC"	-0.407	0.044
"PRMT3"	-0.356	0.047
"PROCR"	-0.473	0.048
"PRODH2"	-0.207	0.034
"PRPF18"	-0.2	0.014
"PRPF19"	-0.937	0.014
"PRPF3"	-0.798	0.001
"PRPF31"	-0.437	0.016
"PRPF38A"	-0.555	0.03
"PRPF8"	-0.487	0.013
"PRSS37"	-0.351	0.042
"PRSS48"	-0.391	0.001
"PRTN3"	-0.422	0.042
"PRUNE"	-0.427	0.003
"PSMA1"	-0.793	0
"PSMA3"	-0.999	0
"PSMB2"	-0.673	0
"PSMB5"	-0.194	0.021
"PSMB6"	-0.143	0.012
"PSMC1"	-0.0594	0.001
"PSMC2"	-0.25	0
"PSMC4"	-0.674	0.001
"PSMD1"	-0.697	0
"PSMD11"	-0.118	0.009
"PSMD12"	-0.398	0.008
"PSMD6"	-0.686	0.039
"PSMD7"	-0.239	0.047
"PSMD8"	-0.185	0
"PSTPIP2"	-0.511	0.029
"PTN"	-0.596	0.023
"PTPN9"	-0.302	0.001
"PTPRB"	-0.151	0.012
"PTPRC"	-0.37	0.03
"PTPRZ1"	-0.403	0.012
"QARS"	-0.019	0.007
"RAB11B"	-0.299	0.002
"RAB3IL1"	-0.329	0.034
"RAD51"	-0.845	0.002
"RAF1"	-0.409	0.038
"RAN"	-0.977	0
"RANBP2"	-0.492	0.006
"RANGRF"	-0.329	0.015
"RAPH1"	-0.63	0.034
"RARRES2"	-0.483	0.048
"RARS"	-0.212	0.046
"RASIP1"	-0.347	0.047
"RBL1"	-0.337	0.006
"RBM12"	-0.502	0.044
"RBM17"	-0.213	0.008
"RBM47"	-0.319	0.031
"RBM8A"	-0.413	0.047
"RBMX"	-0.299	0.045
"RBMXL1"	-0.638	0.047
"RCHY1"	-0.514	0.041
"REST"	-0.401	0.018
"REXO2"	-0.189	0.047
"RGS17"	-0.629	0.04
"RGS18"	-0.396	0.007
"RGS3"	-0.756	0.012
"RHCE"	-0.187	0.023
"RHOB"	-0.222	0.046
"RILPL2"	-0.62	0.007
"RINT1"	-0.129	0.028
"RIPK3"	-0.256	0.007
"RNASE7"	-0.351	0.049
"ROBLD3"	-0.0294	0.031
"RPA1"	-0.272	0.036
"RPA2"	-0.199	0
"RPAP1"	-0.44	0.006
"RPE65"	-0.294	0.012
"RPL10A"	-1.51	0.002
"RPL11"	-1	0.002
"RPL12"	-0.916	0.024
"RPL13"	-0.948	0.028
"RPL17"	-1.09	0.049
"RPL18"	-1.23	0
"RPL23"	-1.31	0
"RPL24"	-0.653	0.002
"RPL26"	-0.0922	0.028
"RPL27"	-0.587	0.002
"RPL3"	-0.742	0.002
"RPL30"	-0.271	0.027
"RPL31"	-0.7	0.011
"RPL32"	-1.11	0.001
"RPL35"	-0.811	0.008
"RPL36"	-0.618	0.002
"RPL37"	-0.25	0.004
"RPL37A"	-0.0562	0.002
"RPL4"	-0.419	0.001
"RPL5"	-0.638	0.004
"RPL6"	-0.331	0.049
"RPL9"	-1.56	0
"RPLP0"	-0.536	0.004
"RPLP2"	-0.428	0.048
"RPN2"	-0.117	0.03
"RPRD1A"	-0.559	0.038
"RPS11"	-0.925	0.019
"RPS12"	-0.467	0.04
"RPS13"	-1.45	0.002
"RPS14"	-0.426	0.004
"RPS15A"	-0.853	0.002
"RPS17"	-0.849	0.01
"RPS18"	-0.413	0.038
"RPS19"	-1.3	0.002
"RPS20"	-0.683	0.002
"RPS26"	-1.31	0
"RPS27"	-0.345	0.034
"RPS27A"	-0.27	0.002
"RPS29"	-0.493	0.008
"RPS3"	-0.853	0.028
"RPS3A"	-0.483	0.01
"RPS6"	-0.16	0.002
"RPS6KA4"	-0.177	0.046
"RPS7"	-0.652	0.005
"RPS8"	-0.618	0.03
"RPS9"	-0.234	0.024
"RPSAP58"	-0.887	0.007
"RPTOR"	-0.42	0.024
"RRM1"	-1.02	0.008
"RS1"	-0.197	0.005
"RSPRY1"	-0.403	0.041
"RTF1"	-0.192	0.001
"RTN4RL2"	-0.318	0.047
"RUFY1"	-0.343	0.008
"RUNX1"	-0.356	0.022
"RUVBL1"	-0.437	0.021
"RWDD4A"	-0.0452	0.031
"RXRG"	-0.655	0.046
"S100P"	-0.00391	0.028
"SAE1"	-0.187	0.049
"SARS"	-0.216	0.046
"SCLY"	-0.305	0.042
"SDAD1"	-0.22	0.021
"SDHA"	-0.532	0.027
"SDPR"	-0.383	0.038
"SEC14L3"	-0.358	0.031
"SEC61A1"	-0.171	0.035
"SEMG2"	-0.553	0.042
"SERPINA2"	-0.217	0.046
"SERPINB2"	-0.374	0.001
"SERPINC1"	-0.321	0.001
"SERPINF1"	-0.375	0.043
"SF3A1"	-0.622	0
"SF3A2"	-0.1	0.024
"SF3B1"	-0.286	0
"SF3B2"	-1.16	0
"SF3B3"	-0.82	0.045
"SF3B5"	-0.833	0.001
"SFN"	-0.406	0.023
"SFPQ"	-0.56	0.012
"SFRP5"	-0.497	0.034
"SFRS1"	-0.4	0.042
"SFRS4"	-0.333	0.036
"SFRS6"	-0.242	0.025
"SH2D2A"	-0.336	0.049
"SH3KBP1"	-0.051	0.022
"SHFM1"	-0.505	0.015
"SHROOM4"	-0.25	0.041
"SIRPD"	-0.328	0.043
"SIRT2"	-0.248	0.014
"SLA2"	-0.341	0.029
"SLC22A3"	-0.331	0.003
"SLC25A28"	-0.379	0.048
"SLC35C1"	-0.14	0.044
"SLC39A4"	-0.113	0.035
"SLC44A2"	-0.466	0.047
"SLC45A3"	-0.21	0.035
"SLPI"	-0.167	0.032
"SLU7"	-0.142	0.005
"SMARCC1"	-0.165	0.012
"SMARCE1"	-0.595	0.038
"SMC2"	-0.237	0.004
"SMG1"	-0.277	0.027
"SMN2"	-0.263	0.016
"SMU1"	-0.48	0.05
"SMUG1"	-0.132	0.015
"SNRNP200"	-0.761	0.002
"SNRNP70"	-1.09	0.012
"SNRPB2"	-0.276	0.038
"SNRPD1"	-0.824	0.002
"SNRPD2"	-1.41	0.001
"SNRPE"	-0.792	0.019
"SNRPG"	-0.425	0.005
"SNURF"	-0.539	0.007
"SNW1"	-0.276	0.015
"SNX6"	-0.558	0.027
"SNX8"	-0.297	0.039
"SOD1"	-0.377	0.016
"SP1"	-0.139	0.041
"SP8"	-0.202	0.049
"SPARC"	-0.15	0.002
"SPDEF"	-0.273	0
"SPG20"	-0.0851	0.042
"SPINT2"	-0.504	0.002
"SRRT"	-0.393	0.014
"SS18"	-0.25	0.027
"ST18"	-0.513	0.042
"STAT2"	-0.271	0.03
"STK17A"	-0.198	0.03
"STK3"	-0.615	0.045
"SUPT5H"	-0.739	0.003
"SVIL"	-0.423	0.008
"TAF2"	-0.528	0.049
"TAF4B"	-0.549	0.009
"TARDBP"	-0.279	0.02
"TAS2R10"	-0.736	0.017
"TAS2R38"	-0.481	0.036
"TAS2R45"	-0.158	0.023
"TBC1D17"	-0.454	0.005
"TBC1D3C"	-0.42	0.041
"TBCD"	-0.425	0.011
"TCEA2"	-0.183	0.047
"TCEB2"	-0.0408	0.021
"TCOF1"	-0.12	0.032
"TDRD3"	-0.398	0.04
"TERF1"	-0.127	0.04
"TEX101"	-0.107	0.041
"TFAP2C"	-0.0817	0.038
"TGFBR2"	-0.414	0.031
"THBS1"	-0.603	0.041
"THOC4"	-0.788	0.012
"THOP1"	-0.464	0.027
"Thrb"	-0.46	0.011
"THYN1"	-0.163	0.025
"TIE1"	-0.376	0.026
"TIGD2"	-0.631	0.048
"TIGD6"	-0.283	0.019
"TIMP4"	-0.41	0.05
"TJP2"	-0.626	0.038
"TLX3"	-0.301	0.007
"TM4SF18"	-0.313	0.018
"TM7SF2"	-0.317	0.005
"TMEM126A"	-0.265	0.049
"TMEM25"	-0.183	0.04
"TMEM60"	-0.296	0.029
"TMEM66"	-0.0865	0.049
"TMEM68"	-0.369	0.011
"TNFRSF18"	-0.132	0.028
"TNFSF15"	-0.376	0.006
"TNKS"	-0.453	0.043
"TNKS1BP1"	-0.462	0.045
"TNNT1"	-0.112	0.049
"TOM1L1"	-0.182	0.035
"TOP1"	-0.555	0.035
"TOPBP1"	-0.555	0.027
"TPM1"	-0.419	0.006
"TPR"	-0.4	0.034
"TRAPPC2"	-0.207	0.048
"TRIM14"	-0.426	0.05
"TRIM42"	-0.222	0.04
"TRPA1"	-0.101	0.046
"TSPY1"	-0.374	0.049
"TTC14"	-0.282	0.021
"TTC26"	-0.246	0.034
"TTC38"	-0.264	0.037
"TTC7A"	-0.138	0.045
"TUBA1B"	-0.976	0
"TUBA1C"	-0.976	0
"TUBGCP2"	-0.228	0.045
"TWIST2"	-0.176	0.027
"TXK"	-0.457	0.037
"U2AF1"	-0.545	0.004
"U2AF2"	-0.249	0.018
"UAP1L1"	-0.295	0.027
"UBA1"	-0.32	0.008
"UBA2"	-0.0937	0.007
"UBAC1"	-0.0175	0.037
"UBAP2L"	-0.327	0.021
"UBB"	-0.167	0.045
"UBR4"	-0.164	0.032
"UFSP2"	-0.177	0.036
"UGT1A10"	-0.0209	0.038
"URGCP"	-0.127	0.02
"USP3"	-0.202	0.027
"USP39"	-0.709	0.004
"VARS"	-0.204	0.007
"VCP"	-0.878	0
"VPS28"	-0.0703	0.036
"VTI1B"	-0.484	0.049
"WASH2P"	-0.414	0.011
"WBP11"	-0.734	0.019
"WDR77"	-0.126	0.029
"WDR86"	-0.571	0.032
"WNT9B"	-0.268	0.049
"XAB2"	-0.372	0.007
"XAGE3"	-0.216	0.046
"XBP1"	-0.349	0.031
"XIAP"	-0.422	0.022
"XRCC6"	-0.294	0.041
"YES1"	-0.559	0.047
"YY1"	-0.435	0.008
"ZAN"	-0.387	0.002
"ZBTB22"	-0.106	0.035
"ZBTB25"	-0.102	0.049
"ZBTB48"	-0.297	0.018
"ZC3H14"	-0.159	0.035
"ZC3H18"	-0.671	0.026
"ZCCHC2"	-0.415	0.008
"ZFC3H1"	-0.477	0.042
"ZFP112"	-0.401	0.038
"ZFPM1"	-0.248	0.04
"ZFX"	-0.264	0.042
"ZMYM2"	-0.269	0.047
"ZNF132"	-0.356	0.026
"ZNF207"	-0.461	0.004
"ZNF296"	-0.205	0.035
"ZNF524"	-0.462	0.049
"ZNF561"	-0.628	0.041
"ZNF567"	-0.594	0.047
"ZNF671"	-0.396	0.024
"ZNF766"	-0.711	0.033
"ZNF8"	-0.188	0.049
"ZSCAN10"	-0.0338	0.035
"ZYG11A"	-0.49	0.046
