"Gene name"	"score"	"pval"
"MIF"	-0.298	0.05
"MLNR"	-0.233	0.013
"MMP2"	-0.396	0.042
"MMP23B"	-0.172	0.036
"MORF4L2"	-0.244	0.019
"MPL"	-0.51	0.046
"MPPED1"	-0.385	0.027
"MRPL12"	-0.241	0.01
"MRPL35"	-0.268	0.033
"MRPL46"	-0.189	0.026
"MRPS16"	-0.208	0.03
"MRPS31"	-0.473	0.049
"MRPS36"	-0.378	0.035
"MRRFP"	-0.36	0.045
"MS4A13"	-0.528	0.042
"MS4A3"	-0.387	0.043
"MS4A7"	-0.501	0.011
"MSH3"	-0.403	0.027
"MTR"	-0.237	0.026
"MYBL2"	-0.371	0.027
"MYO3B"	-0.475	0.001
"MYO9A"	-0.449	0.046
"NAAA"	-0.297	0.043
"NAB2"	-0.275	0.005
"NACA"	-0.325	0.032
"NACAP1"	-0.422	0.004
"NCBP1"	-0.359	0
"NCOR2"	-0.711	0.036
"NCR1"	-0.405	0.034
"NDUFA4L2"	-0.265	0.008
"NDUFB10"	-0.386	0
"NEDD8"	-0.561	0.002
"NFKB2"	-0.263	0.05
"NMT1"	-0.463	0.006
"NOC4L"	-0.456	0.018
"NOLC1"	-0.124	0.037
"NOP2"	-0.276	0.048
"NPHS2"	-0.398	0.047
"NPTN"	-0.495	0.034
"NR1D1"	-0.561	0
"NR1H4"	-0.199	0.029
"NRP1"	-0.613	0.001
"NRP2"	-0.205	0.023
"NT5C1A"	-0.313	0.038
"NUBPL"	-0.209	0.036
"NUDT12"	-0.371	0.008
"NUDT21"	-0.734	0.001
"NUDT4"	-0.437	0.001
"NUF2"	-0.484	0
"NUP133"	-0.419	0.021
"NUP205"	-0.365	0.022
"NUP210L"	-0.296	0.006
"NUP37"	-0.185	0.028
"NUP85"	-0.559	0.042
"NUP88"	-0.282	0.01
"NUP93"	-0.304	0.031
"NUP98"	-0.341	0.035
"NUS1"	-0.567	0.033
"NUTF2"	-0.188	0.031
"NXT1"	-0.356	0.03
"OGG1"	-0.226	0.036
"OGN"	-0.288	0.034
"OLAH"	-0.339	0.039
"OPA1"	-0.233	0.031
"OPCML"	-0.205	0.044
"OR1E1"	-0.272	0.007
"OR2S2"	-0.474	0.047
"OR2T10"	-0.493	0.035
"OR4K17"	-0.729	0.026
"OR51E1"	-0.738	0
"OR51T1"	-0.44	0.034
"OR52A5"	-0.353	0.007
"OR52L1"	-0.563	0.033
"OR5T3"	-0.423	0.043
"OR8A1"	-0.179	0.05
"OSGEP"	-0.262	0.034
"OSGIN2"	-0.57	0.005
"OVOL2"	-0.258	0.047
"OXTR"	-0.303	0.046
"P4HA3"	-0.485	0.031
"PABPN1"	-0.428	0
"PANK1"	-0.391	0.026
"PAPD7"	-0.361	0.045
"PCBP1"	-0.212	0.038
"PCBP2"	-0.4	0.031
"PCCA"	-0.327	0.007
"PCDH12"	-0.327	0.013
"PCDH19"	-0.205	0.032
"PCDHGC5"	-0.276	0
"PCNA"	-0.104	0.016
"PCYOX1L"	-0.107	0.036
"PCYT2"	-0.807	0.016
"PDC"	-0.567	0.031
"PDE1B"	-0.598	0.007
"PDE8A"	-0.329	0.021
"PELP1"	-0.607	0.026
"PGS1"	-0.322	0.05
"PHF5A"	-0.454	0.036
"PIGR"	-0.252	0.036
"PIN1L"	-0.501	0.035
"PITRM1"	-0.423	0.003
"PLD1"	-0.327	0.05
"PLEKHG1"	-0.188	0.046
"PLK1"	-0.457	0.004
"PNCK"	-0.167	0.017
"PNPLA2"	-0.0905	0.02
"PODN"	-0.541	0.033
"POFUT1"	-0.169	0.041
"POLD2"	-0.341	0.025
"POLR2A"	-0.619	0.006
"POLR2D"	-0.561	0.003
"POLR2F"	-0.286	0.027
"POLR2I"	-0.569	0.014
"PPA1"	-0.268	0.017
"PPCDC"	-0.48	0.041
"PPM1G"	-0.544	0.05
"PPP1R15B"	-0.358	0.035
"PPP1R7"	-0.333	0.001
"PPP2R1A"	-0.248	0.006
"PPP5C"	-0.29	0
"PPWD1"	-0.52	0.048
"PRKAA1"	-0.518	0.014
"PRKACB"	-0.345	0.007
"PRKCZ"	-0.197	0.006
"PRKX"	-0.355	0.026
"PRMT1"	-0.249	0.04
"PROCR"	-0.441	0.033
"PRPF18"	-0.414	0.027
"PRPF19"	-0.522	0.001
"PRPF31"	-0.549	0.001
"PRPF38A"	-0.558	0.016
"PRPF8"	-0.769	0.001
"PRSS21"	-0.188	0.031
"PRSS42"	-0.281	0.007
"PRTN3"	-0.629	0.009
"PSMA1"	-0.499	0
"PSMA3"	-0.576	0
"PSMA6"	-0.595	0.044
"PSMB2"	-0.921	0
"PSMB3"	-0.478	0.021
"PSMB4"	-0.504	0.011
"PSMC2"	-0.405	0
"PSMC3"	-0.313	0.007
"PSMC5"	-0.249	0.036
"PSMD1"	-0.405	0
"PSMD11"	-0.382	0.043
"PSMD12"	-0.461	0.015
"PSMD4"	-0.285	0.014
"PSMD6"	-0.23	0
"PSMD7"	-0.249	0.004
"PSMD8"	-0.537	0.035
"PSMG1"	-0.358	0.021
"PSTPIP2"	-0.405	0.034
"PTK2"	-0.344	0.024
"PTPMT1"	-0.129	0.034
"PTPN2"	-0.343	0.006
"PTPN9"	-0.527	0.004
"PTPRC"	-0.289	0
"PTPRZ1"	-0.294	0.05
"PTTG1"	-0.332	0.025
"PUS7L"	-0.317	0.022
"PVRL1"	-0.158	0.044
"PXK"	-0.213	0.044
"RAB1A"	-0.222	0.047
"RAB39B"	-0.456	0.034
"RAD51"	-0.426	0.026
"RAN"	-0.48	0
"RANGRF"	-0.646	0.001
"RASGRP3"	-0.141	0.003
"RBL1"	-0.403	0.049
"RBL2"	-0.289	0.034
"RBMX"	-0.355	0.027
"RDBP"	-0.357	0.05
"REG3G"	-0.236	0.041
"RERG"	-0.489	0.004
"RFC4"	-0.537	0.007
"RFTN1"	-0.508	0.047
"RGS18"	-0.575	0.001
"RNASEH2A"	-0.397	0.021
"RNF180"	-0.189	0.03
"RNF41"	-0.169	0.002
"RNGTT"	-0.427	0.036
"RNPS1"	-0.176	0.048
"ROD1"	-0.259	0.016
"RPA1"	-0.497	0.039
"RPA2"	-0.376	0
"RPF2"	-0.181	0.033
"RPGR"	-0.22	0.046
"RPL10"	-0.42	0.04
"RPL10A"	-0.584	0
"RPL11"	-0.546	0
"RPL13"	-0.394	0.025
"RPL14"	-0.361	0.003
"RPL17"	-0.524	0.03
"RPL18"	-0.551	0.002
"RPL18A"	-0.149	0.049
"RPL19"	-0.281	0.04
"RPL23"	-0.463	0.002
"RPL23A"	-0.663	0.002
"RPL24"	-0.421	0.015
"RPL26"	-0.53	0.047
"RPL27"	-0.421	0.011
"RPL3"	-0.517	0.007
"RPL30"	-0.466	0.002
"RPL31"	-0.422	0.002
"RPL32"	-0.707	0
"RPL34"	-0.486	0.002
"RPL35"	-0.42	0.013
"RPL36"	-0.716	0
"RPL37"	-0.38	0.047
"RPL37A"	-0.42	0.002
"RPL39"	-0.396	0.049
"RPL5"	-0.397	0.017
"RPL6"	-0.341	0.028
"RPL7"	-0.71	0.002
"RPL7A"	-0.382	0.002
"RPL9"	-0.678	0
"RPLP0"	-0.431	0.001
"RPLP1"	-0.243	0.004
"RPLP2"	-0.323	0.004
"RPP40"	-0.189	0.036
"RPRD1A"	-0.441	0.005
"RPS11"	-0.404	0.041
"RPS13"	-0.793	0.002
"RPS14"	-0.598	0.002
"RPS15A"	-0.407	0.014
"RPS17"	-0.645	0.014
"RPS18"	-0.489	0.004
"RPS19"	-0.619	0.002
"RPS25"	-0.438	0.036
"RPS26"	-0.817	0
"RPS27"	-0.466	0.03
"RPS27A"	-0.516	0.002
"RPS29"	-0.483	0.048
"RPS3A"	-0.434	0.04
"RPS6"	-0.349	0.003
"RPS6KA4"	-0.148	0.031
"RPS7"	-0.567	0.002
"RPS8"	-0.511	0.002
"RPSA"	-0.536	0.002
"RRM1"	-0.279	0.015
"RRS1"	-0.442	0.032
"RUFY1"	-0.385	0.002
"RUVBL1"	-0.428	0.05
"RUVBL2"	-0.345	0.004
"RXRG"	-0.422	0.026
"S100Z"	-0.195	0.027
"SAMM50"	-0.296	0.007
"SC5DL"	-0.593	0.049
"SCRG1"	-0.504	0.031
"SCUBE3"	-0.269	0.007
"SDAD1"	-0.591	0.006
"SDR9C7"	-0.322	0.016
"SEC23A"	-0.417	0.039
"SEC61A1"	-0.496	0.001
"SEMG2"	-0.366	0.015
"SERPINB2"	-0.256	0.035
"SF3A1"	-0.512	0.006
"SF3A2"	-0.183	0.004
"SF3B1"	-0.196	0.039
"SF3B2"	-0.67	0
"SF3B5"	-0.537	0.004
"SFPQ"	-0.62	0.027
"SFRS1"	-0.742	0
"SFRS3"	-0.283	0.013
"SFTPC"	-0.269	0.011
"SGCD"	-0.46	0.004
"SHC3"	-0.299	0.028
"SHFM1"	-0.365	0.05
"SIM2"	-0.31	0.02
"SIPA1L1"	-0.0792	0.036
"SKAP1"	-0.485	0.027
"SKIV2L2"	-0.447	0.018
"SLA2"	-0.32	0.046
"SLC18A1"	-0.266	0.014
"SLC22A13"	-0.32	0.008
"SLC22A24"	-0.345	0.05
"SLC22A3"	-0.415	0.05
"SLC25A38"	-0.176	0.035
"SLC2A10"	-0.426	0.031
"SLC2A11"	-0.426	0.035
"SLC35A1"	-0.389	0.043
"SLC35E3"	-0.165	0.007
"SLC6A1"	-0.528	0
"SLCO5A1"	-0.122	0.035
"SLITRK3"	-0.375	0.033
"SLU7"	-0.221	0.005
"SMARCC1"	-0.476	0.001
"SMC2"	-0.329	0.041
"SMCR7L"	-0.28	0.016
"SMG1"	-0.475	0.007
"SNAPC1"	-0.442	0.007
"SNAPC3"	-0.321	0.004
"SNRNP27"	-0.476	0.009
"SNRPB"	-0.129	0.014
"SNRPD1"	-0.658	0.001
"SNRPD2"	-0.69	0
"SNRPE"	-0.487	0.013
"SNX4"	-0.362	0.048
"SOHLH2"	-0.303	0.033
"SON"	-0.287	0.012
"SOX6"	-0.464	0.023
"SP100"	-0.286	0.045
"SPATA18"	-0.175	0
"SPINT2"	-0.468	0.007
"SPR"	-0.216	0.036
"SPRED1"	-0.439	0.007
"SPRY1"	-0.374	0.039
"SPRY3"	-0.559	0.027
"SRCAP"	-0.373	0.05
"SRGAP3"	-0.316	0.049
"SRRT"	-0.6	0.027
"SSR1"	-0.429	0.011
"ST18"	-0.447	0.009
"ST3GAL3"	-0.505	0.014
"ST6GALNAC3"	-0.389	0.035
"ST8SIA2"	-0.455	0.042
"STAG2"	-0.502	0.019
"STAP1"	-0.258	0.04
"STEAP1"	-0.193	0.033
"STK3"	-0.523	0.037
"STRBP"	-0.372	0.003
"STX12"	-0.212	0.022
"STX4"	-0.528	0.036
"STX6"	-0.364	0.029
"STXBP3"	-0.35	0.026
"SUGT1"	-0.707	0.021
"SUOX"	-0.275	0.009
"SUPT5H"	-0.697	0.003
"SUPT6H"	-0.311	0.005
"SVIL"	-0.368	0.029
"SYT11"	-0.298	0.001
"TACC3"	-0.225	0.029
"TAF4"	-0.308	0.05
"TAL2"	-0.035	0.041
"TAS2R14"	-0.333	0.031
"TAS2R45"	-0.24	0.013
"TBC1D17"	-0.441	0.039
"TBC1D3C"	-0.329	0.049
"TCEB2"	-0.392	0.028
"TCOF1"	-0.359	0.016
"TEKT2"	-0.51	0.007
"TESC"	-0.407	0.003
"TEX28"	-0.347	0.008
"TFIP11"	-0.297	0.016
"TGFBR2"	-0.446	0.033
"THOC4"	-0.372	0.004
"THOP1"	-0.565	0.036
"THRAP3"	-0.336	0.01
"TIE1"	-0.617	0.008
"TIGD2"	-0.623	0.019
"TIMM9"	-0.32	0.034
"TIMP2"	-0.345	0.016
"TIMP3"	-0.304	0.031
"TIPARP"	-0.334	0.027
"TLR5"	-0.277	0.04
"TLR9"	-0.457	0.017
"TLX2"	-0.142	0.016
"TM4SF19"	-0.41	0.032
"TM7SF2"	-0.263	0.048
"TM9SF3"	-0.541	0.027
"TMC8"	-0.457	0.049
"TMEM132D"	-0.459	0.04
"TMEM195"	-0.417	0.04
"TMEM33"	-0.457	0.026
"TMEM5"	-0.551	0.007
"TMEM60"	-0.495	0.007
"TMOD3"	-0.54	0.015
"TNFSF15"	-0.32	0.04
"TNKS"	-0.547	0.031
"TNKS1BP1"	-0.499	0.035
"TOP1"	-0.345	0.003
"TPM3"	-0.417	0.028
"TPR"	-0.188	0.017
"TPTE"	-0.24	0.034
"TRAF1"	-0.289	0.046
"TRIAP1"	-0.188	0.035
"TRIM29"	-0.588	0.049
"TRIM50"	-0.223	0.012
"TRIM52"	-0.418	0.029
"TRIP13"	-0.392	0.021
"TRIP6"	-0.357	0.008
"TRMT2B"	-0.114	0.013
"TRMT6"	-0.283	0.05
"TRPC6"	-0.272	0.007
"TRPV6"	-0.497	0.004
"TSG101"	-0.262	0.035
"TSLP"	-0.134	0.019
"TUBA1B"	-0.637	0.02
"TUBB"	-0.166	0
"TUBGCP2"	-0.284	0
"TUBGCP4"	-0.413	0.004
"TUSC2"	-0.167	0.023
"TXK"	-0.557	0.04
"TXN"	-0.129	0.042
"U2AF1"	-0.66	0.003
"U2AF2"	-0.329	0.004
"UBA5"	-0.119	0.037
"UBA6"	-0.404	0.034
"UBB"	-0.376	0.013
"UBE2CBP"	-0.348	0.01
"UBE2E3"	-0.172	0.05
"UBE4B"	-0.241	0.039
"ULK1"	-0.188	0.034
"ULK4"	-0.306	0.034
"UNC13B"	-0.412	0.041
"UNC93A"	-0.252	0.037
"USH2A"	-0.37	0.014
"USP39"	-0.65	0.004
"USP40"	-0.00844	0.021
"USP48"	-0.194	0.03
"VHL"	-0.33	0.035
"VPS28"	-0.421	0.005
"VWCE"	-0.327	0.03
"WDR12"	-0.343	0.021
"WDR48"	-0.198	0.036
"WDR5"	-0.254	0.023
"WDR61"	-0.263	0.05
"WDR75"	-0.179	0.041
"WIPI1"	-0.545	0.034
"XIAP"	-0.525	0.031
"XKRY2"	-0.314	0.035
"XPO1"	-0.371	0.024
"XPO4"	-0.384	0.046
"XRCC6"	-0.255	0.027
"YWHAH"	-0.373	0.033
"ZBTB8OS"	-0.209	0.037
"ZCCHC3"	-0.267	0.026
"ZDHHC21"	-0.399	0.021
"ZFC3H1"	-0.542	0.031
"ZFP112"	-0.38	0.004
"ZFP37"	-0.258	0.012
