"Gene name"	"score"	"pval"
"CEPT1"	-0.13	0.043
"CHD4"	-0.263	0.047
"CHRM1"	-0.231	0.002
"CHRNA10"	-0.209	0.035
"CIT"	-0.232	0.04
"CLCN5"	-0.103	0.016
"CLDN3"	-0.0474	0.037
"CLTC"	-0.519	0
"CLUL1"	-0.282	0.03
"CMTM3"	-0.352	0.027
"CMTM6"	-0.091	0.035
"COCH"	-0.0694	0.017
"COG7"	-0.206	0.046
"COL25A1"	-0.273	0.014
"COPA"	-0.287	0.002
"COPB1"	-0.668	0
"COPB2"	-0.206	0.021
"COPG2"	-0.146	0.007
"COPZ1"	-0.264	0.005
"CORO2A"	-0.137	0.046
"CPPED1"	-0.127	0.009
"CPSF1"	-0.259	0.026
"CPSF2"	-0.16	0.048
"CPSF3"	-0.206	0.039
"CRYZ"	-0.0479	0.023
"CSAD"	-0.131	0.039
"CSAG2"	-0.14	0.022
"CSE1L"	-0.179	0.018
"CSMD1"	-0.0212	0.021
"CSNK1E"	-0.0719	0.006
"CSNK1E"	-0.154	0.006
"CTAG2"	-0.365	0.024
"CWC22"	-0.0736	0.013
"CXCL1"	-0.191	0.023
"CYorf15B"	-0.144	0.014
"CYP27C1"	-0.111	0.046
"CYTH2"	-0.183	0.032
"DACH2"	-0.134	0.044
"DAPK1"	-0.134	0.002
"DBF4"	-0.254	0.014
"DBP"	-0.236	0.041
"DCTN1"	-0.0472	0.046
"DDB1"	-0.134	0.035
"DDIT4"	-0.16	0.009
"DDR2"	-0.124	0.048
"DDX18"	-0.395	0.028
"DDX41"	-0.378	0.048
"DDX49"	-0.418	0.014
"DEFA3"	-0.206	0.021
"DGKZ"	-0.118	0.038
"DMKN"	-0.153	0.024
"DMPK"	-0.165	0.014
"DNASE2B"	-0.148	0.004
"DNM2"	-0.324	0.026
"DNTT"	-0.0713	0.022
"DOLPP1"	-0.00932	0.016
"DOPEY1"	-0.149	0.013
"DPRX"	-0.174	0.026
"DSCR9"	-0.266	0.04
"DST"	-0.0538	0.025
"DTX3L"	-0.0915	0.05
"DUSP7"	-0.291	0.008
"DYNC1H1"	-0.0956	0.007
"DYNC1I2"	-0.235	0.002
"DYNLRB1"	-0.355	0.004
"ECT2"	-0.19	0.028
"EEF2"	-0.443	0
"EFTUD2"	-0.403	0
"EIF1AX"	-0.431	0.038
"EIF2B2"	-0.13	0.002
"EIF2B3"	-0.116	0.026
"EIF2S1"	-0.148	0.038
"EIF2S2"	-0.398	0.007
"EIF3A"	-0.544	0
"EIF3B"	-0.56	0
"EIF3C"	-0.568	0
"EIF3D"	-0.423	0
"EIF3E"	-0.144	0.034
"EIF3FP3"	-0.31	0.03
"EIF3G"	-0.497	0
"EIF3H"	-0.26	0.024
"EIF3I"	-0.304	0.002
"EIF4A3"	-0.297	0
"EIF4E3"	-0.274	0.01
"EIF5B"	-0.44	0
"EIF6"	-0.294	0.011
"ELAC2"	-0.244	0.032
"ELP3"	-0.142	0.019
"ENG"	-0.0882	0.005
"ENPP6"	-0.0767	0.048
"EPB41L1"	-0.0128	0.046
"EPHB4"	-0.242	0.024
"ERBB2IP"	-0.14	0.002
"ERBB4"	-0.201	0.03
"ERCC6L"	-0.327	0.008
"ERF"	-0.0801	0.025
"ERH"	-0.308	0.035
"ESPN"	-0.331	0.003
"ETHE1"	-0.0687	0.003
"EVI5L"	-0.111	0.004
"EVX1"	-0.127	0.046
"EXOC1"	-0.152	0.024
"EXOSC10"	-0.271	0.036
"EXOSC2"	-0.162	0.035
"EXOSC4"	-0.165	0.004
"EXOSC6"	-0.16	0.043
"EYA2"	-0.117	0.046
"FAHD2A"	-0.0716	0.016
"FAM126A"	-0.33	0.006
"FAM13B"	-0.242	0.025
"FAM164C"	-0.235	0.005
"FAM165B"	-0.162	0.042
"FAM24B"	-0.255	0.026
"FAM3B"	-0.175	0.012
"FBLN1"	-0.177	0.048
"FBXO25"	-0.057	0.048
"FBXO39"	-0.162	0.05
"FCRL3"	-0.257	0.001
"FGF13"	-0.14	0.03
"FGF7"	-0.0727	0.044
"FGF9"	-0.116	0.028
"FIG4"	-0.12	0.031
"FKBP6"	-0.227	0.04
"FKBP9"	-0.174	0.031
"FLT3LG"	-0.187	0.03
"FLT4"	-0.0336	0.038
"FNTAL1"	-0.155	0.021
"FOXF1"	-0.0779	0.033
"FPR1"	-0.0704	0.05
"FRS3"	-0.051	0.042
"FSTL4"	-0.139	0.038
"FTSJ3"	-0.462	0.01
"FUT9"	-0.147	0.035
"FZD10"	-0.14	0.047
"FZD2"	-0.132	0.041
"FZD3"	-0.0612	0.03
"GABPA"	-0.0642	0.039
"GABRG3"	-0.0948	0.001
"GAGE2C"	-0.273	0.044
"GALNT11"	-0.0902	0.039
"GALNTL4"	-0.0745	0.009
"GATAD1"	-0.139	0.024
"GATAD2A"	-0.0709	0.033
"GBF1"	-0.246	0.028
"GGA3"	-0.0494	0.049
"GK5"	-0.165	0.032
"GLDC"	-0.142	0.002
"GLIPR1L2"	-0.244	0.03
"GLYR1"	-0.148	0.026
"GMPR2"	-0.154	0.037
"GNB4"	-0.169	0.04
"GPR110"	-0.226	0.016
"GPR112"	-0.501	0.037
"GPR183"	-0.0954	0.047
"GPR25"	-0.087	0.037
"GPR35"	-0.0483	0.039
"GPX8"	-0.00782	0.043
"GREM1"	-0.456	0.046
"GRIK1"	-0.109	0.022
"GRIN1"	-0.289	0.038
"GRM5"	-0.344	0.024
"GSR"	-0.176	0.021
"GTF3C4"	-0.154	0.026
"H2AFV"	-0.168	0.021
"HAL"	-0.252	0.04
"HAND2"	-0.0871	0.012
"HAPLN1"	-0.217	0.046
"HAUS2"	-0.171	0.009
"HDAC3"	-0.232	0.021
"HGF"	-0.238	0.016
"HHLA1"	-0.316	0.036
"HIATL1"	-0.281	0.037
"HIATL2"	-0.232	0.037
"HIST1H2BD"	-0.133	0.023
"HIST1H2BG"	-0.108	0.038
"HLA-DRB3"	-0.283	0
"HMG20A"	-0.111	0.018
"HMSD"	-0.0994	0.035
"HNRNPC"	-0.565	0.001
"HNRNPU"	-0.164	0.048
"HPS1"	-0.097	0.016
"HRG"	-0.073	0.035
"HSD11B2"	-0.174	0.037
"HSDL2"	-0.256	0.039
"HSN2"	-0.0817	0.041
"HSPA9"	-0.248	0.011
"HSPG2"	-0.353	0.009
"HTR2B"	-0.21	0.043
"HTR3B"	-0.113	0.023
"ICK"	-0.18	0.016
"ID1"	-0.192	0.042
"IFIT1L"	-0.165	0.037
"IFIT3"	-0.0298	0.019
"IGF1R"	-0.163	0.029
"IGF2BP1"	-0.476	0.004
"IGFBP2"	-0.319	0.046
"IGSF10"	-0.239	0.031
"IL17F"	-0.13	0.047
"INVS"	-0.131	0.045
"IRS4"	-0.17	0.015
"ITFG1"	-0.172	0.027
"ITGA2"	-0.335	0.007
"ITGAV"	-0.0954	0.016
"IVL"	-0.228	0.006
"JMJD6"	-0.0854	0.039
"JUN"	-0.181	0.038
"KARS"	-0.424	0.001
"KATNAL1"	-0.221	0.04
"KCNJ8"	-0.156	0.04
"KCNK2"	-0.218	0.003
"KCTD12"	-0.181	0.042
"KHDRBS2"	-0.209	0.035
"KIAA0101"	-0.175	0.039
"KIAA1199"	-0.12	0.034
"KIAA1267"	-0.286	0.017
"KIDINS220"	-0.119	0.024
"KIF15"	-0.306	0.023
"KIR3DL2"	-0.248	0.024
"KLK15"	-0.138	0.01
"KLRC1"	-0.148	0.03
"KLRC2"	-0.0918	0.038
"KPNB1"	-0.429	0.003
"KRAS"	-0.295	0
"KRAS"	-0.452	0
"KRR1"	-0.0579	0.017
"KRT24"	-0.264	0.049
"KRT72"	-0.132	0.048
"KRT84"	-0.144	0.034
"KRTAP15-1"	-0.275	0.015
"LAIR1"	-0.0405	0.016
"LARP1"	-0.404	0.043
"LCN10"	-0.438	0.001
"LCNL1"	-0.17	0.038
"LDHC"	-0.242	0.035
"LIG1"	-0.164	0.033
"LILRA2"	-0.226	0.039
"LILRB5"	-0.275	0.038
"LMBR1"	-0.0485	0.05
"LPAR4"	-0.119	0.027
"LPCAT2"	-0.17	0.024
"LRRTM3"	-0.0647	0.014
"LSM2"	-0.202	0.04
"LSM3"	-0.194	0.002
"LSM4"	-0.303	0.003
"LSM5"	-0.375	0
"LSM6"	-0.108	0
"LTA4H"	-0.0957	0.049
"LUZP1"	-0.244	0.047
"MAGEC3"	-0.0991	0.031
"MAOB"	-0.126	0.048
"MAP3K2"	-0.0329	0.027
"MAP3K5"	-0.0488	0.027
"MAPKBP1"	-0.0314	0.006
"MARK1"	-0.175	0.018
"MARVELD2"	-0.145	0.016
"MBD3L1"	-0.063	0.039
"MBL2"	-0.284	0.004
"MC4R"	-0.102	0.045
"MCEE"	-0.191	0.014
"MCM2"	-0.251	0.012
"MCOLN2"	-0.289	0.023
"MDC1"	-0.00966	0.036
"MDN1"	-0.437	0.01
"MECR"	-0.147	0.011
"MED14"	-0.371	0.036
"MED30"	-0.403	0.013
"MED7"	-0.119	0.018
"METTL13"	-0.182	0.032
"METTL4"	-0.226	0.037
"MFSD11"	-0.0213	0.042
"MGAT5B"	-0.198	0.039
"MIB1"	-0.143	0.038
"MICAL3"	-0.117	0.047
"MKX"	-0.262	0.034
"MLL3"	-0.0738	0.024
"MMP23B"	-0.154	0.012
"MMP24"	-0.123	0.039
"MMP27"	-0.075	0.009
"MOBKL2C"	-0.0662	0.046
"MOGAT1"	-0.0883	0.019
"MPDU1"	-0.0385	0.015
"MRPL37"	-0.129	0.022
"MRPS36"	-0.233	0.007
"MS4A1"	-0.0573	0.023
"MS4A13"	-0.415	0.01
"MTMR11"	-0.2	0.049
"MTMR8"	-0.242	0.047
"MUC2"	-0.179	0.017
"MYBPC3"	-0.0328	0.043
"MYO18A"	-0.343	0.007
"MYO3B"	-0.352	0
"MYST1"	-0.0988	0.039
"NACA"	-0.337	0.014
"NAT2"	-0.0379	0.037
"NAV3"	-0.108	0.048
"NCAPG"	-0.118	0.022
"NCBP1"	-0.256	0.013
"NCL"	-0.0858	0.038
"NCOR2"	-0.281	0.037
"NDST1"	-0.122	0.025
"NDST2"	-0.0486	0.01
"NDUFAB1"	-0.131	0.014
"NDUFB10"	-0.225	0.035
"NEDD8"	-0.459	0.002
"NF2"	-0.0193	0.04
"NHP2L1"	-0.209	0.012
"NID2"	-0.248	0.046
"NLGN3"	-0.111	0.02
"NMUR2"	-0.218	0.01
"NOP2"	-0.3	0.02
"NPAS3"	-0.0297	0.008
"NR1D1"	-0.314	0.04
"NR2F6"	-0.0755	0.031
"NRBF2"	-0.0786	0.026
"NRG4"	-0.209	0.026
"NRP2"	-0.219	0.027
"NT5C1A"	-0.154	0.023
"NTSR1"	-0.0915	0.014
"NUCB2"	-0.119	0.037
"NUDT21"	-0.389	0.002
"NUF2"	-0.233	0.002
"NUP133"	-0.422	0.021
"NUP205"	-0.501	0.03
"NUP88"	-0.33	0.02
"NUP98"	-0.239	0.023
"NUS1"	-0.257	0.002
"NUSAP1"	-0.0405	0.037
"ODAM"	-0.225	0.007
"OGFOD1"	-0.146	0.01
"OR13A1"	-0.0359	0.033
"OR14A16"	-0.00521	0.047
"OR2S2"	-0.236	0.012
"OR4K17"	-0.22	0.04
"OR51E1"	-0.291	0.04
"OR51E2"	-0.14	0.04
"OR52L1"	-0.123	0.016
"OR5T3"	-0.211	0.024
"ORM2"	-0.249	0.024
"OVOL2"	-0.27	0.031
"P4HA3"	-0.225	0.004
"PABPN1"	-0.283	0
"PAF1"	-0.195	0.01
"PANX2"	-0.249	0.012
"PAPOLA"	-0.293	0.026
"PAPPA2"	-0.22	0.045
"PAQR5"	-0.136	0.011
"PARN"	-0.141	0.009
"PBK"	-0.0405	0.003
"PCBP2"	-0.154	0.014
"PCDHAC1"	-0.0812	0.039
"PCDHGA8"	-0.0835	0.028
"PCGF3"	-0.151	0
"PCMTD1"	-0.146	0.049
"PCYT2"	-0.25	0.035
"PDC"	-0.246	0.008
"PDLIM2"	-0.105	0.027
"PEX3"	-0.124	0.037
"PFDN6"	-0.105	0.024
"PFKFB4"	-0.178	0.022
"PGA5"	-0.161	0.041
"PHB"	-0.305	0.001
"PHF5A"	-0.131	0.033
"PIGZ"	-0.00652	0.022
"PIK3C2G"	-0.161	0.007
"PIK3CB"	-0.267	0.047
"PITPNM2"	-0.306	0.03
"PKN2"	-0.175	0.003
"PLA2G2D"	-0.206	0.038
"PLA2G4D"	-0.0529	0.035
"PLCG2"	-0.159	0.016
"PLEK2"	-0.123	0.021
"PLK1S1"	-0.202	0.046
"PLRG1"	-0.363	0.002
"PLSCR4"	-0.0339	0.044
"PLXNA4"	-0.166	0.035
"POFUT2"	-0.109	0.01
"POGK"	-0.101	0.03
"POLR1B"	-0.188	0.038
"POLR2D"	-0.495	0.027
"POLR2I"	-0.32	0.007
"POLR2K"	-0.251	0.038
"PPP1R15A"	-0.316	0.013
"PPP1R7"	-0.311	0.006
"PPP2R2D"	-0.0969	0.01
"PPP5C"	-0.111	0.024
"PPWD1"	-0.0754	0.039
"PRDM1"	-0.0885	0.019
"PRDM16"	-0.28	0.007
"PRKAA1"	-0.237	0.002
"PRKAB2"	-0.246	0.031
"PRKAG1"	-0.223	0.013
"PRMT7"	-0.088	0.024
"PRPF18"	-0.489	0.002
"PRPF19"	-0.487	0.001
"PRPF3"	-0.23	0
"PRPF31"	-0.442	0.001
"PRPF38A"	-0.247	0.028
"PRPF8"	-0.434	0.007
"PRTN3"	-0.268	0.008
"PSMA1"	-0.608	0
"PSMA3"	-0.333	0
"PSMA6"	-0.38	0.01
"PSMB2"	-0.699	0
"PSMB3"	-0.376	0.032
"PSMB4"	-0.405	0.011
"PSMB5"	-0.26	0
"PSMB6"	-0.427	0.035
"PSMC2"	-0.409	0
"PSMC3"	-0.513	0.002
"PSMC4"	-0.0988	0.005
"PSMC5"	-0.202	0.002
"PSMD1"	-0.577	0
"PSMD11"	-0.219	0.004
"PSMD12"	-0.301	0
"PSMD14"	-0.119	0.043
"PSMD2"	-0.0645	0.036
"PSMD3"	-0.267	0.035
"PSMD4"	-0.226	0.021
"PSMD6"	-0.321	0
"PSMD7"	-0.25	0.014
"PSMD8"	-0.445	0.023
"PSTPIP2"	-0.215	0.012
"PTPN22"	-0.0716	0.038
"PTPN23"	-0.3	0.043
"PTPN9"	-0.274	0.002
"PTPRC"	-0.259	0.022
"PXK"	-0.0861	0
"PYCR1"	-0.177	0.01
"QARS"	-0.0728	0.007
"RAB35"	-0.214	0.04
"RAB37"	-0.191	0.029
"RABL2A"	-0.201	0.039
"RAD17"	-0.0637	0.013
"RAD51"	-0.35	0.036
"RAF1"	-0.109	0.001
"RAI1"	-0.156	0.036
"RALY"	-0.207	0.038
"RAN"	-0.681	0
"RASA3"	-0.0983	0.005
"RBL2"	-0.274	0.05
"RBM17"	-0.296	0.02
"RBP1"	-0.139	0.042
"RER1"	-0.238	0.038
"RFC4"	-0.292	0
"RFTN1"	-0.256	0.03
"RGAG1"	-0.0999	0.05
"RGL1"	-0.0802	0.027
"RGL4"	-0.0826	0.022
"RGS13"	-0.25	0.032
"RGS17"	-0.139	0.004
"RGS18"	-0.263	0.02
"RHD"	-0.102	0.031
"RIOK2"	-0.243	0.022
"RNASE8"	-0.128	0.022
"RNF160"	-0.185	0.014
"ROBO1"	-0.151	0.047
"ROCK1"	-0.224	0.038
"RP9"	-0.0978	0.021
"RPA1"	-0.355	0.035
"RPA2"	-0.313	0.017
"RPA3"	-0.152	0.03
"RPL10A"	-0.69	0.001
"RPL11"	-0.736	0.001
"RPL12"	-0.477	0.021
"RPL17"	-0.551	0.019
"RPL18"	-0.702	0.024
"RPL18A"	-0.362	0.008
"RPL19"	-0.346	0.003
"RPL23"	-0.651	0.022
"RPL23A"	-0.427	0.003
"RPL27"	-0.472	0.01
"RPL3"	-0.434	0.007
"RPL30"	-0.236	0.044
"RPL31"	-0.428	0.042
"RPL32"	-0.584	0.002
"RPL34"	-0.343	0.046
"RPL36"	-0.608	0
"RPL37"	-0.327	0.049
"RPL37A"	-0.525	0.01
"RPL39"	-0.346	0.05
"RPL5"	-0.534	0.009
"RPL7"	-0.49	0.004
"RPL7A"	-0.507	0.003
"RPL9"	-0.576	0.001
"RPLP0"	-0.516	0.002
"RPLP1"	-0.558	0.003
"RPLP2"	-0.433	0.039
"RPN2"	-0.236	0.031
"RPRD1A"	-0.268	0.01
"RPS10"	-0.0702	0.019
"RPS11"	-0.27	0.001
"RPS13"	-0.659	0.002
"RPS14"	-0.617	0.01
"RPS15A"	-0.635	0.045
"RPS17"	-0.365	0.003
"RPS18"	-0.371	0.002
"RPS19"	-0.631	0.003
"RPS20"	-0.492	0.05
"RPS26"	-0.755	0.004
"RPS27"	-0.361	0.034
"RPS27A"	-0.565	0.042
"RPS29"	-0.377	0.001
"RPS4X"	-0.317	0.015
"RPS5"	-0.196	0.04
"RPS7"	-0.475	0.003
"RPS8"	-0.432	0.016
"RPSAP58"	-0.406	0
"RPTOR"	-0.267	0.017
"RSL24D1"	-0.365	0.048
"RTF1"	-0.249	0.031
"RTN4IP1"	-0.134	0.048
"RWDD4A"	-0.0571	0.044
"RYK"	-0.0496	0.016
"SALL2"	-0.157	0.026
"SAMD4B"	-0.117	0.014
"SAMM50"	-0.265	0.025
"SARDH"	-0.27	0.031
"SCAP"	-0.27	0.039
"SCGB2A1"	-0.282	0.031
"SCRG1"	-0.429	0.01
"SCRT1"	-0.155	0.04
"SCYL2"	-0.0711	0.046
"SDAD1"	-0.143	0.022
"SDHA"	-0.134	0.036
"SDHAP1"	-0.0919	0.026
"SEC23A"	-0.109	0.01
"SEC24B"	-0.0958	0.022
"SEC62"	-0.089	0.037
"SERINC3"	-0.0132	0.021
"SERPINA5"	-0.0794	0
"SERPINC1"	-0.152	0.032
"SESN3"	-0.11	0.034
"SF3A1"	-0.272	0
"SF3A2"	-0.223	0.002
"SF3B1"	-0.0685	0.046
"SF3B2"	-0.641	0
"SF3B3"	-0.518	0.004
"SF3B4"	-0.251	0
"SF3B5"	-0.498	0.002
"SFPQ"	-0.418	0.001
"SFRS1"	-0.481	0
"SFRS2"	-0.168	0.028
"SFRS3"	-0.322	0.011
"SGCD"	-0.318	0.038
"SGIP1"	-0.0943	0.014
"SH2D2A"	-0.129	0.047
"SH3BP2"	-0.0548	0.013
"SHMT1"	-0.273	0.047
"SHPRH"	-0.0721	0.01
"SIDT2"	-0.134	0.031
"SIRPD"	-0.141	0.01
"SKIV2L2"	-0.145	0.001
"SLA2"	-0.222	0.042
"SLC17A9"	-0.082	0.046
"SLC22A3"	-0.171	0.006
"SLC2A10"	-0.254	0.043
"SLC36A4"	-0.127	0.032
"SLC44A4"	-0.305	0.039
"SLC6A1"	-0.283	0.043
"SLCO1C1"	-0.0253	0.032
"SLPI"	-0.11	0.043
"SMC2"	-0.148	0.011
"SNRNP200"	-0.519	0
"SNRNP70"	-0.215	0.048
"SNRPD2"	-0.573	0.045
"SNRPE"	-0.238	0.036
"SNRPG"	-0.26	0.005
"SNRPN"	-0.185	0.013
"SP1"	-0.123	0.004
"SPDYA"	-0.338	0.048
"SPOP"	-0.198	0.048
"SPRED1"	-0.215	0.032
"SPRY3"	-0.138	0.05
"SRP54"	-0.291	0.037
"SRP9"	-0.208	0.038
"SRPR"	-0.0775	0.008
"ST18"	-0.32	0.01
"STAG2"	-0.353	0.003
"STK24"	-0.174	0.013
"STOML1"	-0.169	0.03
"STOX1"	-0.105	0.049
"STX4"	-0.206	0.038
"STXBP3"	-0.182	0.033
"SULT1B1"	-0.145	0.045
"SYMPK"	-0.209	0.016
"SYTL1"	-0.0894	0.04
"TAF1"	-0.154	0.016
"TAF2"	-0.249	0.011
"TAF4B"	-0.138	0.014
"TAS2R14"	-0.0986	0.024
"TAS2R38"	-0.186	0.002
"TAS2R45"	-0.279	0.006
"TBC1D25"	-0.303	0.033
"TBC1D8"	-0.191	0.035
"TBC1D8B"	-0.145	0.034
"TBCD"	-0.263	0.04
"TCEA1"	-0.119	0.029
"TCOF1"	-0.204	0.009
"TCTEX1D1"	-0.175	0.017
"TDRD3"	-0.301	0.017
"TEKT2"	-0.398	0.019
"TEX11"	-0.22	0.026
"TEX15"	-0.094	0.034
"TGFB1"	-0.0916	0.024
"TGFBR2"	-0.266	0.003
"THOC3"	-0.103	0.048
"THOC4"	-0.444	0.004
"THOP1"	-0.209	0.001
"Thrb"	-0.249	0.012
"TIMM8B"	-0.251	0.028
"TIMP2"	-0.0605	0.022
"TIMP3"	-0.0876	0.038
"TJP2"	-0.0995	0.038
"TJP3"	-0.249	0.044
"TLE2"	-0.152	0.046
"TLK2"	-0.0139	0.05
"TLR5"	-0.0697	0.026
"TLR7"	-0.0434	0.004
"TLR9"	-0.149	0.016
"TLX3"	-0.399	0.016
"TM7SF2"	-0.235	0
"TMEM138"	-0.196	0.045
"TMEM5"	-0.368	0.001
"TMOD3"	-0.262	0.003
"TMPRSS8"	-0.187	0.005
"TMSB15B"	-0.145	0.01
"TMTC1"	-0.066	0.038
"TNFRSF13B"	-0.15	0.035
"TNKS1BP1"	-0.224	0.023
"TRAK2"	-0.301	0.023
"TRIM17"	-0.000324	0.026
"TRIM34"	-0.084	0.016
"TRIM39"	-0.327	0.05
"TRIM41"	-0.126	0.019
"TRIM46"	-0.118	0.046
"TRIM68"	-0.118	0.026
"TRNT1"	-0.0765	0.032
"TRPV6"	-0.326	0.01
"TSEN34"	-0.193	0.025
"TSPY1"	-0.149	0.047
"TSTA3"	-0.103	0.048
"TTC23"	-0.201	0.022
"TTC26"	-0.216	0.015
"TUBA1B"	-0.325	0
"TUBA1C"	-0.263	0
"TUBGCP2"	-0.296	0.028
"TUBGCP3"	-0.171	0
"TUBGCP4"	-0.233	0.041
"TXK"	-0.294	0.022
"TXNRD2"	-0.143	0.032
"UBA1"	-0.457	0.004
"UBA6"	-0.119	0.029
"UBAP2L"	-0.119	0.024
"UBB"	-0.472	0.008
"UBE2D1"	-0.204	0.038
"UBE2Q1"	-0.149	0.035
"UBP1"	-0.0698	0.048
"UBQLNL"	-0.182	0.047
"UGT2B17"	-0.0561	0.046
"ULK1"	-0.186	0.008
"USO1"	-0.127	0.036
"USP39"	-0.398	0.001
"UTP15"	-0.262	0.01
"UTP20"	-0.316	0.039
"UTP3"	-0.115	0.039
"UTP6"	-0.322	0.016
"VPS28"	-0.235	0.022
"VPS37B"	-0.17	0.024
"VPS41"	-0.152	0.003
"VPS54"	-0.128	0.02
"VWCE"	-0.217	0.035
"WBP11"	-0.336	0.017
"WDR12"	-0.356	0.04
"WDR13"	-0.152	0.038
"WDR86"	-0.168	0.024
"WDR92"	-0.194	0.037
"WIPI1"	-0.203	0
"XBP1"	-0.188	0.037
"XIAP"	-0.357	0.016
"XKRY2"	-0.202	0.026
"XRCC2"	-0.181	0.021
"YARS2"	-0.12	0.047
"YY1"	-0.174	0.044
"ZAN"	-0.125	0.017
"ZBTB11"	-0.265	0.008
"ZBTB48"	-0.182	0.042
"ZC3H13"	-0.329	0.03
"ZDHHC20"	-0.231	0.036
"ZFC3H1"	-0.289	0.011
"ZFP42"	-0.0914	0.007
"ZFX"	-0.107	0.031
"ZMYM2"	-0.219	0.027
"ZNF154"	-0.197	0.02
"ZNF326"	-0.325	0.038
"ZNF385B"	-0.226	0.046
"ZNF45"	-0.139	0.011
"ZNF480"	-0.093	0.038
"ZNF555"	-0.177	0.016
"ZNF599"	-0.0992	0.036
"ZNF721"	-0.0994	0.039
"ZP2"	-0.0367	0.045
"ZYG11A"	-0.255	0.03
