"Gene name"	"score"	"pval"
"CCR10"	-0.575	0.031
"CCRL2"	-0.392	0.023
"CCRN4L"	-0.43	0.033
"CCT3"	-1.28	0.004
"CCT7"	-1.29	0.005
"CCT8"	-1.24	0.001
"CD207"	-0.498	0.035
"CD300LB"	-0.342	0.045
"CD38"	-0.373	0.03
"CD79B"	-0.458	0.013
"CDA"	-0.534	0.003
"CDC23"	-0.773	0.028
"CDC40"	-0.76	0.006
"CDC5L"	-1.06	0.007
"CDCA3"	-0.251	0.011
"CDK11B"	-1.26	0.016
"CDK12"	-0.545	0.022
"CDK17"	-0.657	0.03
"CDSN"	-0.558	0.005
"CEL"	-0.363	0.019
"CEND1"	-1.24	0.016
"CENPO"	-0.65	0.014
"CHAF1B"	-0.557	0.032
"CHCHD8"	-0.3	0.012
"CHD4"	-0.547	0.014
"CHERP"	-0.495	0
"CHMP2A"	-1.05	0.001
"CIRH1A"	-0.228	0.023
"CLINT1"	-0.21	0.01
"CLPTM1"	-0.86	0.029
"CLTC"	-1.22	0
"CLUL1"	-0.49	0.022
"CMTM3"	-0.612	0.041
"CNOT1"	-0.634	0.018
"CNOT3"	-0.706	0.02
"COL9A3"	-0.558	0.016
"COMP"	-0.703	0.037
"COPB1"	-1.5	0.004
"COPS2"	-1.29	0.036
"COPZ1"	-1.27	0.01
"COX5B"	-0.369	0.007
"COX7A2P2"	-0.296	0.049
"COX8C"	-0.432	0.026
"CPSF1"	-0.6	0.033
"CPSF4"	-0.184	0.032
"CPXM1"	-0.8	0.032
"CRYZL1"	-0.529	0.033
"CS"	-0.357	0.047
"CSE1L"	-0.906	0.01
"CTDP1"	-0.241	0.007
"CTDSP1"	-0.385	0.026
"CUL4A"	-0.496	0.035
"CUL4B"	-0.282	0.013
"CUL7"	-0.525	0.029
"CWC22"	-0.552	0.02
"CWC27"	-0.62	0.019
"CWF19L1"	-0.671	0.034
"CWF19L2"	-0.318	0.028
"CYCS"	-0.266	0.049
"CYorf15A"	-0.656	0.016
"CYP1A1"	-0.48	0.011
"CYP21A2"	-0.67	0.006
"CYP26B1"	-0.334	0.024
"DCTN5"	-0.987	0.032
"DDB1"	-0.859	0.005
"DDR1"	-0.909	0.035
"DDX17"	-0.917	0.033
"DDX18"	-1.09	0.002
"DDX23"	-0.758	0.031
"DDX41"	-0.85	0.02
"DDX46"	-0.657	0
"DDX49"	-0.818	0.019
"DEM1"	-0.341	0.026
"DGKD"	-0.51	0.033
"DGKI"	-0.536	0.023
"DHFR"	-0.655	0.026
"DHX36"	-0.896	0.013
"DHX38"	-0.763	0.03
"DHX9"	-0.996	0.019
"DIP2A"	-0.317	0.028
"DLG5"	-0.553	0.02
"DLGAP5"	-0.407	0.035
"DNAJA1"	-0.661	0.021
"DNAJC8"	-0.404	0.019
"DNASE1L3"	-0.831	0.016
"DNASE2B"	-0.536	0.043
"DNM1L"	-0.63	0.011
"DPP7"	-0.405	0.013
"DUOXA2"	-0.293	0.008
"DUSP26"	-0.267	0.031
"DYDC2"	-0.607	0.047
"DYNC1H1"	-0.758	0.001
"DYNC1I2"	-0.8	0.023
"ECM1"	-0.477	0.025
"EEF1A1"	-0.762	0.036
"EEF2"	-1.14	0
"EFTUD2"	-1.28	0.004
"EGFLAM"	-0.475	0.018
"EGFR"	-0.449	0.036
"EIF1AX"	-0.969	0.001
"EIF2A"	-0.627	0.021
"EIF2B2"	-0.706	0.001
"EIF2B3"	-0.482	0.011
"EIF2B5"	-0.67	0.02
"EIF2S1"	-0.524	0.006
"EIF2S2"	-0.792	0.001
"EIF2S3"	-0.631	0.013
"EIF3A"	-1.28	0.001
"EIF3B"	-1.25	0
"EIF3C"	-0.959	0.011
"EIF3D"	-0.867	0
"EIF3E"	-0.161	0.018
"EIF3F"	-0.454	0.005
"EIF3FP3"	-0.434	0.013
"EIF3G"	-0.977	0.017
"EIF3I"	-0.668	0.021
"EIF3M"	-0.657	0.005
"EIF4A3"	-1.47	0.025
"EIF4E3"	-0.807	0.037
"EIF5B"	-1.28	0
"EIF6"	-0.458	0.035
"EMG1"	-0.411	0.031
"EMX1"	-0.425	0.029
"EPHB4"	-0.892	0.049
"EPS8"	-0.498	0.039
"ERAP1"	-0.566	0.05
"ERBB2"	-0.742	0.001
"ERBB2IP"	-0.156	0.022
"ERBB3"	-1.19	0.004
"ERCC6L"	-0.503	0.03
"ERGIC2"	-0.463	0.017
"ERH"	-0.802	0
"ERI2"	-0.444	0.04
"ERMAP"	-0.627	0.015
"ETF1"	-0.764	0.002
"ETV1"	-0.613	0.006
"ETV4"	-0.455	0.014
"EXD3"	-0.629	0.05
"EXOSC10"	-0.755	0.043
"EXOSC3"	-0.387	0.045
"F5"	-0.263	0.021
"FAM161B"	-0.605	0.032
"FAM162A"	-0.208	0.035
"FAM164C"	-0.542	0.033
"FAM186B"	-0.432	0.027
"FARSB"	-0.157	0.027
"FASN"	-0.196	0.049
"FATE1"	-0.531	0.04
"FAU"	-0.486	0.05
"FBXO6"	-0.637	0.014
"FBXO9"	-0.911	0.007
"FCRL2"	-0.667	0.006
"FFAR1"	-0.499	0.009
"FFAR2"	-0.654	0.01
"FGA"	-0.704	0.014
"FGF10"	-0.41	0.049
"FGF21"	-0.642	0.017
"FGFBP1"	-0.477	0.046
"FGFR2"	-0.292	0.013
"FH"	-0.317	0.003
"FHL2"	-0.564	0.031
"FOSL2"	-0.364	0.044
"FOXC1"	-0.207	0.033
"FOXL1"	-0.461	0.022
"FRMD4A"	-0.971	0.012
"FRZB"	-0.353	0.045
"FTSJ3"	-0.844	0
"FUT9"	-0.537	0.01
"FYN"	-0.403	0.006
"FYTTD1"	-0.392	0.037
"FZD4"	-0.572	0.023
"GAGE2C"	-0.48	0.022
"GAPDHL18"	-0.337	0.046
"GAR1"	-0.639	0.041
"GAS1"	-0.507	0.04
"GBF1"	-0.311	0.012
"GEM"	-0.527	0.044
"GGA3"	-0.913	0.013
"GLYR1"	-0.723	0.013
"GMDS"	-0.512	0.044
"GPD2"	-0.968	0.003
"GPNMB"	-0.391	0.019
"GPR113"	-0.51	0.034
"GPR139"	-0.558	0.042
"GPR158"	-0.339	0.016
"GPR176"	-0.219	0.038
"GPR180"	-0.592	0.032
"GPR31"	-0.601	0.028
"GPR44"	-0.482	0.018
"GPR89B"	-0.452	0.04
"GPRC5B"	-0.409	0.034
"GPS1"	-0.969	0.013
"GPX6"	-0.465	0.019
"GRAMD3"	-0.482	0.028
"GRIN2C"	-0.554	0.031
"GRINL1A"	-0.557	0.023
"GRM4"	-0.329	0.013
"GRM5"	-0.592	0.026
"GRPEL1"	-0.649	0.028
"GRSF1"	-0.59	0.037
"GTF2F2"	-0.608	0.033
"GTF3C4"	-0.817	0.013
"GTF3C5"	-0.403	0.035
"GUCA1C"	-0.618	0.036
"HAUS6"	-0.0674	0.01
"HHLA1"	-0.51	0.033
"HIST1H3H"	-0.272	0.033
"HLA-DRB5"	-0.365	0.023
"HNRNPC"	-1.32	0
"HNRNPH1"	-0.425	0.03
"HNRNPL"	-0.571	0.026
"HNRNPM"	-0.77	0.01
"HOXA3"	-0.634	0.025
"HPS3"	-0.735	0.029
"HSPA14"	-0.599	0.006
"HSPA8"	-0.656	0.031
"HSPA9"	-0.849	0.039
"HSPB2"	-0.156	0.026
"HSPD1"	-0.825	0.006
"HTR2B"	-0.507	0.015
"IARS2"	-0.619	0.004
"ICK"	-1.01	0.023
"ID1"	-0.493	0.023
"IFIT1L"	-0.986	0.039
"IGF1R"	-0.576	0.023
"IGFBPL1"	-0.786	0.014
"IL1F10"	-0.405	0.021
"IL1RN"	-0.366	0.014
"IL2"	-0.351	0.045
"IL9"	-0.606	0.013
"INPP5E"	-0.388	0.032
"INTS4L1"	-1.21	0
"INTS9"	-0.412	0.012
"IQGAP1"	-0.737	0.039
"IRF4"	-0.439	0.033
"IRS4"	-0.777	0.04
"ISX"	-0.245	0.026
"ITGA2"	-1.06	0.024
"ITSN2"	-0.261	0.013
"KARS"	-1.15	0.011
"KCNC3"	-0.913	0.013
"KCNG4"	-0.812	0.033
"KCNQ5"	-0.611	0.023
"KDM1A"	-0.135	0.034
"KDSR"	-0.536	0.021
"KIF11"	-0.427	0.033
"KIF19"	-0.341	0.004
"KIF20B"	-0.616	0.017
"KIF22"	-0.607	0.039
"KIF5A"	-0.91	0.023
"KLHL20"	-0.433	0.047
"KLHL26"	-0.374	0.029
"KLK14"	-0.2	0.047
"KLRD1"	-0.222	0.021
"KPNB1"	-1.24	0.003
"KRAS"	-0.845	0.049
"KRAS"	-0.324	0.049
"KRT24"	-1.14	0.013
"KRT27"	-0.545	0.014
"LDHC"	-0.744	0.017
"LECT2"	-0.382	0.037
"LEPR"	-0.549	0.013
"LETM1"	-0.869	0.028
"LHFPL5"	-0.198	0.013
"LIAS"	-0.493	0.021
"LMBR1"	-0.424	0.048
"LPA"	-0.337	0.041
"LPL"	-0.561	0.003
"LRRIQ3"	-0.789	0.043
"LSM3"	-0.791	0.021
"LSM4"	-0.87	0.003
"LSM5"	-0.975	0.009
"LSM6"	-1.08	0.007
"MAGEA2B"	-0.36	0.019
"MAL"	-0.208	0.032
"MAP2K1"	-0.563	0.015
"MAP4K3"	-0.676	0.04
"MARK1"	-0.682	0.034
"MAT1A"	-0.326	0.04
"MBD3"	-0.231	0.013
"MCM5"	-0.694	0.007
"MCOLN2"	-0.757	0.004
"MDK"	-0.264	0.045
"MDN1"	-0.615	0.045
"MECR"	-0.465	0.05
"MED14"	-0.673	0.003
"MED20"	-0.388	0.037
"MED22"	-0.537	0.034
"MED30"	-0.897	0.008
"MESP1"	-0.0737	0.005
"MFAP1"	-1.15	0.016
"MIB1"	-0.187	0.037
"MICALL2"	-0.443	0.013
"MKI67IP"	-0.346	0.025
"MLL3"	-0.468	0.013
"MLST8"	-0.395	0.032
"MMEL1"	-0.504	0.008
"MOCS2"	-0.518	0.034
"MPL"	-0.837	0.005
"MPP2"	-1.02	0.023
"MRGPRX2"	-0.335	0.033
"MRPL47"	-0.531	0.034
"MRPS35"	-0.788	0.003
"MS4A6E"	-0.4	0.023
"MTMR8"	-0.523	0.024
"MTOR"	-0.861	0.045
"MYBL2"	-0.208	0.036
"MYC"	-0.609	0.034
"MYCL1"	-0.268	0.041
"MYO3B"	-0.913	0.004
"MZF1"	-0.413	0.032
"N4BP2"	-0.234	0.047
"NAA10"	-0.374	0.006
"NAA38"	-0.325	0.011
"NACA"	-0.958	0.013
"NCKAP1L"	-0.846	0.038
"NDUFA13"	-0.4	0.048
"NDUFAB1"	-0.624	0.028
"NDUFS7"	-0.488	0.032
"NDUFV1"	-0.199	0.045
"NEDD8"	-0.745	0.007
"NEFL"	-0.628	0.05
"NHP2L1"	-0.867	0.026
"NID2"	-0.788	0.026
"NKAIN1"	-0.553	0.002
"NLN"	-0.862	0.003
"NMBR"	-0.837	0.014
"NOC4L"	-0.658	0.007
"NPAS4"	-0.699	0.031
"NRG1"	-0.512	0.021
"NT5C2"	-0.579	0.045
"NUDT21"	-0.949	0.011
"NUF2"	-0.62	0.001
"NUP214"	-0.533	0.028
"NUP35"	-0.306	0.014
"NUP54"	-0.52	0.013
"NUP85"	-0.624	0.006
"NUP98"	-0.449	0.001
"NUPL1"	-0.367	0.014
"NUPL2"	-0.646	0.01
"NUS1"	-0.839	0.032
"NXF1"	-0.896	0.005
"OASL"	-0.359	0.033
"OLIG2"	-0.065	0.03
"OLR1"	-0.408	0.045
"OR4K17"	-0.743	0.018
"OR51E1"	-0.613	0.004
"OR5AU1"	-0.224	0.023
"OR7G2"	-0.183	0.02
"OR8A1"	-0.502	0.021
"ORAOV1"	-0.772	0.041
"PA2G4"	-0.497	0.034
"PABPN1"	-1.35	0
"PAK6"	-0.0834	0.038
"PAPD7"	-0.575	0.032
"PAPOLA"	-0.826	0.032
"PAQR5"	-0.303	0.029
"PAQR6"	-0.373	0.011
"PBX4"	-0.502	0.01
"PCDHA3"	-0.487	0.015
"PCSK5"	-0.165	0.048
"PDE1B"	-0.578	0.026
"PDIK1L"	-0.389	0.008
"PFN4"	-0.41	0.027
"PGLYRP4"	-0.884	0.025
"PHF5A"	-0.666	0.043
"PIGR"	-0.542	0.014
"PIK3C2G"	-0.914	0.026
"PIK3CA"	-0.52	0.007
"PJA2"	-0.554	0.004
"PLEKHH1"	-0.538	0.034
"PLK1"	-1.18	0.005
"PNN"	-0.505	0.022
"PODN"	-0.82	0.013
"POLA1"	-0.991	0.045
"POLR2A"	-0.644	0.001
"POLR2B"	-0.825	0.011
"POLR2D"	-1.18	0.006
"POLR2E"	-0.615	0.039
"POLR2F"	-0.621	0.03
"POLR2H"	-0.98	0.026
"POLR2I"	-0.962	0.004
"POU3F3"	-0.162	0.013
"POU6F1"	-0.636	0.009
"PPAP2A"	-0.416	0.025
"PPARGC1B"	-0.152	0.021
"PPIE"	-0.725	0.011
"PPIL1"	-0.414	0.035
"PPP1R14B"	-0.836	0.005
"PPP1R15A"	-0.656	0.013
"PPP2R1A"	-1.06	0.005
"PPP2R4"	-0.136	0.005
"PRDM12"	-0.932	0.009
"PRDM16"	-0.664	0.023
"PRDM2"	-0.605	0.032
"PRKACA"	-0.628	0.013
"PRKAG1"	-0.748	0.027
"PRODH2"	-0.736	0.018
"PRPF18"	-0.835	0.032
"PRPF19"	-1.33	0.001
"PRPF3"	-1.07	0.007
"PRPF31"	-1.19	0.004
"PRPF38A"	-0.982	0.014
"PRPF8"	-1.13	0.007
"PRSS42"	-0.495	0.035
"PRTN3"	-0.709	0.035
"PSMA1"	-1.15	0.001
"PSMA2"	-0.599	0.012
"PSMA3"	-1.36	0.001
"PSMA4"	-0.71	0.001
"PSMA6"	-0.784	0.01
"PSMA7"	-0.693	0.021
"PSMB1"	-0.875	0.013
"PSMB2"	-1.52	0
"PSMB3"	-1.06	0
"PSMB4"	-0.958	0.032
"PSMB5"	-0.922	0.023
"PSMB6"	-0.692	0.005
"PSMC1"	-0.766	0.005
"PSMC2"	-1.13	0.001
"PSMC3"	-1.01	0.007
"PSMC4"	-1.16	0
"PSMC5"	-0.982	0.004
"PSMC6"	-0.587	0.027
"PSMD1"	-1.46	0
"PSMD11"	-1.28	0.001
"PSMD12"	-1.28	0.016
"PSMD13"	-0.736	0.033
"PSMD14"	-0.517	0.021
"PSMD2"	-0.605	0.044
"PSMD3"	-0.855	0.029
"PSMD6"	-1	0.027
"PSMD7"	-1.23	0.001
"PSMD8"	-1.08	0.004
"PSMG1"	-0.337	0.023
"PTMS"	-0.491	0.026
"PTOV1"	-0.442	0.039
"PTPN23"	-0.983	0.007
"PTPN7"	-0.227	0.032
"PTPRCAP"	-0.377	0.022
"PTPRH"	-0.445	0.013
"PUM2"	-0.54	0.011
"QARS"	-0.65	0.043
"RAB27B"	-0.282	0.032
"RAB33A"	-0.307	0.044
"RAB3IP"	-0.363	0.024
"RAB7B"	-0.651	0.035
"RABEP1"	-0.335	0.016
"RABL2A"	-0.946	0.028
"RAD51"	-0.981	0.037
"RALGAPA1"	-0.196	0.039
"RAN"	-1.36	0.001
"RAPH1"	-0.79	0.04
"RBM14"	-0.736	0.031
"RBM17"	-0.965	0
"RBM22"	-0.334	0.006
"RBM47"	-0.611	0.009
"RBMX"	-0.822	0.039
"RCHY1"	-0.565	0.025
"REST"	-0.629	0.018
"RGS3"	-0.649	0.015
"RHEB"	-0.299	0.019
"RHO"	-0.493	0.039
"RHOB"	-0.465	0.007
"RHPN1"	-0.307	0.038
"RILPL2"	-1.01	0.007
"RIMBP2"	-0.463	0.047
"RIPK3"	-0.801	0.01
"RNFT1"	-0.453	0.027
"RPA1"	-0.78	0.001
"RPA2"	-0.461	0
"RPL10A"	-1.32	0.004
"RPL11"	-1.37	0
"RPL13"	-0.638	0.013
"RPL14"	-0.827	0.043
"RPL18"	-1.16	0.004
"RPL19"	-1.05	0.022
"RPL23"	-1.24	0
"RPL23A"	-1.17	0.005
"RPL24"	-0.849	0.006
"RPL27"	-1.03	0.007
"RPL3"	-0.926	0.001
"RPL31"	-1.2	0.01
"RPL32"	-1.28	0
"RPL34"	-1.02	0.006
"RPL35"	-0.921	0.014
"RPL35A"	-0.907	0.045
"RPL36"	-1.23	0.003
"RPL37"	-0.918	0.01
"RPL37A"	-0.988	0.001
"RPL38"	-0.968	0.041
"RPL4"	-1.22	0.005
"RPL5"	-1.16	0.003
"RPL6"	-1.06	0.006
"RPL7"	-1.14	0.014
"RPL7A"	-0.923	0.006
"RPL9"	-1.2	0
"RPLP0"	-0.943	0.004
"RPLP1"	-0.777	0.021
"RPLP2"	-0.637	0.007
"RPN2"	-0.816	0.028
"RPS11"	-0.986	0.039
"RPS12"	-0.682	0.046
"RPS13"	-1.24	0
"RPS14"	-1.26	0.006
"RPS15A"	-1.17	0
"RPS17"	-1.21	0.004
"RPS18"	-0.866	0.033
"RPS19"	-1.26	0.005
"RPS20"	-0.848	0.013
"RPS21"	-0.279	0.022
"RPS25"	-0.417	0
"RPS26"	-1.36	0
"RPS27A"	-1.26	0.014
"RPS29"	-1.13	0.007
"RPS3A"	-0.926	0.032
"RPS4X"	-0.451	0.013
"RPS6"	-0.757	0.026
"RPS7"	-1.32	0.005
"RPS8"	-1.11	0.045
"RPSA"	-1.15	0.049
"RPSAP58"	-0.841	0.001
"RPTOR"	-0.894	0.021
"RRM1"	-1.13	0.045
"RRP12"	-0.413	0.029
"RRS1"	-0.426	0.029
"RSPO4"	-0.408	0.045
"RTDR1"	-0.379	0.045
"RTF1"	-0.706	0.004
"RUVBL1"	-0.5	0.008
"RUVBL2"	-0.914	0.01
"RXFP1"	-0.768	0.012
"SAMM50"	-0.467	0.05
"SART3"	-0.594	0.046
"SATB1"	-0.359	0.033
"SCLY"	-0.612	0.013
"SCRG1"	-1.3	0.026
"SDAD1"	-0.717	0.018
"SDHB"	-0.0413	0.027
"SDPR"	-0.542	0.005
"SEMA3G"	-0.264	0.028
"SERPINA5"	-1.03	0.023
"SERPINB6"	-0.537	0.005
"SERPIND1"	-0.365	0.039
"SERPINF1"	-0.582	0.048
"SF3A1"	-1.41	0.001
"SF3A2"	-1.03	0.007
"SF3A3"	-0.531	0.021
"SF3B1"	-1.17	0.003
"SF3B2"	-1.35	0.001
"SF3B3"	-1.28	0.005
"SF3B4"	-0.786	0.034
"SF3B5"	-1.04	0.004
"SFPQ"	-1.05	0.007
"SFRS1"	-1.23	0.004
"SFRS2"	-0.897	0.015
"SFRS3"	-0.584	0.007
"SFRS7"	-0.0461	0.03
"SFRS8"	-0.228	0.044
"SH2D1A"	-0.515	0.047
"SHFM1"	-0.942	0.014
"SHPRH"	-0.814	0.05
"SIP1"	-0.782	0.041
"SIX5"	-0.0937	0.024
"SKAP1"	-0.761	0.013
"SKIV2L2"	-0.677	0.026
"SLA2"	-0.451	0.029
"SLAMF9"	-0.301	0.034
"SLC12A3"	-0.311	0.049
"SLC2A10"	-0.429	0.019
"SLC37A4"	-0.557	0.032
"SMARCB1"	-0.985	0.035
"SMARCE1"	-0.632	0.021
"SMC2"	-0.908	0.007
"SMC4"	-0.753	0.011
"SMG1"	-0.433	0.001
"SMG6"	-0.646	0.042
"SMU1"	-0.704	0.049
"SNRNP200"	-1.2	0
"SNRNP27"	-0.898	0.005
"SNRNP70"	-0.806	0
"SNRPB"	-0.282	0.032
"SNRPB2"	-0.302	0
"SNRPD1"	-1.06	0.006
"SNRPD2"	-1.3	0
"SNRPG"	-0.922	0.013
"SNX6"	-0.759	0.04
"SOD2"	-0.18	0.034
"SPAG7"	-0.759	0.014
"SPATS2L"	-0.434	0.027
"SPINT2"	-0.735	0.001
"SRP54"	-0.647	0.023
"SRPK2"	-0.883	0.04
"SRPK3"	-0.299	0.027
"SRXN1"	-0.475	0.01
"SS18"	-0.588	0.026
"SSRP1"	-0.763	0.01
"ST18"	-0.948	0.015
"STARD10"	-0.131	0.014
"STK24"	-0.44	0.05
"STX4"	-0.183	0.005
"STX6"	-0.362	0.018
"SUPT16H"	-0.379	0.037
"SUPT5H"	-1.43	0.002
"SUPT6H"	-1.09	0.006
"SUPV3L1"	-0.422	0.033
"SUV39H1"	-0.596	0.05
"TAAR5"	-0.318	0.033
"TACC3"	-0.668	0.035
"TAF1"	-0.683	0.023
"TAF2"	-0.6	0.013
"TBC1D3C"	-0.392	0.024
"TCOF1"	-0.665	0.019
"TDRD3"	-0.732	0.034
"TEKT5"	-0.399	0.027
"TFPI2"	-0.533	0.02
"THBS2"	-0.28	0.014
"THEM5"	-0.32	0.032
"THOC4"	-1.2	0.005
"THUMPD1"	-0.341	0.024
"TIE1"	-0.973	0.009
"TIPARP"	-0.533	0.014
"TLK2"	-0.424	0.047
"TLR9"	-0.641	0.033
"TLX3"	-0.532	0.027
"TM4SF19"	-0.793	0.039
"TM9SF3"	-0.759	0.023
"TMEM126B"	-0.317	0.043
"TMEM8B"	-0.193	0.039
"TNKS1BP1"	-0.765	0.033
"TNPO2"	-0.327	0.025
"TOB1"	-0.454	0.028
"TOMM70A"	-0.406	0.012
"TP63"	-0.465	0.015
"TPH1"	-0.598	0.043
"TPH2"	-0.802	0.033
"TPR"	-1.11	0.04
"TRIM40"	-0.495	0.025
"TSG101"	-0.695	0.032
"TSPAN3"	-0.65	0.004
"TSTA3"	-0.566	0.013
"TTC12"	-0.818	0.022
"TTC17"	-0.381	0.02
"TTC29"	-0.539	0.034
"TTC31"	-0.67	0.025
"TTL"	-0.678	0.015
"TUBA1B"	-1.59	0
"TUBA1C"	-1.59	0
"TUBGCP2"	-1.02	0.023
"U2AF1"	-1.2	0.005
"U2AF2"	-1.11	0.011
"UAP1L1"	-0.623	0.047
"UBA1"	-0.904	0
"UBA5"	-0.846	0.007
"UBA6"	-0.731	0.013
"UBAC1"	-0.862	0.012
"UBE2Q2"	-0.43	0.039
"UGT1A1"	-0.135	0.032
"UGT2B7"	-0.503	0.022
"UPRT"	-0.493	0.05
"UROD"	-0.474	0.003
"USP14"	-0.417	0.032
"USP18"	-0.153	0.019
"USP31"	-0.361	0.048
"USP39"	-1.58	0.004
"USP5"	-0.54	0.02
"USP7"	-0.0671	0.028
"VCP"	-1.59	0
"VDAC1"	-0.608	0.044
"VPS37B"	-0.81	0.037
"WAC"	-0.539	0.021
"WBP11"	-1.08	0
"WDR12"	-0.63	0.012
"WDR60"	-0.604	0.033
"WDR61"	-0.638	0.027
"WFDC8"	-0.499	0.03
"WNT5A"	-0.896	0.04
"XAB2"	-0.657	0.032
"XBP1"	-0.634	0.002
"XPO1"	-1.05	0.014
"XPO4"	-0.433	0.035
"YBX1"	-0.659	0.044
"YES1"	-0.453	0.036
"YY1"	-0.565	0.033
"ZAP70"	-0.379	0.02
"ZC3H13"	-0.967	0.022
"ZC3H18"	-0.1	0.002
"ZFP112"	-0.4	0.049
"ZFX"	-0.622	0.004
"ZMAT5"	-0.453	0.039
"ZNF121"	-0.512	0.037
"ZNF132"	-0.826	0.04
"ZNF154"	-0.721	0.027
"ZNF155"	-0.615	0.013
"ZNF174"	-0.988	0.018
"ZNF187"	-0.33	0.004
"ZNF207"	-0.69	0.034
"ZNF223"	-0.425	0.034
"ZNF256"	-0.419	0.014
"ZNF286A"	-0.33	0.02
"ZNF337"	-0.487	0.032
"ZNF471"	-0.879	0.012
"ZNF480"	-0.758	0.003
"ZNF519"	-0.191	0.039
"ZNF546"	-0.181	0.038
"ZNF550"	-0.197	0.032
"ZNF660"	-0.466	0.004
"ZUFSP"	-0.294	0.014
