"Gene name"	"score"	"pval"
"EIF3B"	-0.881	0.007
"EIF3C"	-0.953	0.017
"EIF3D"	-1.04	0.003
"EIF3G"	-0.83	0.003
"EIF3H"	-0.308	0.014
"EIF3I"	-0.856	0.007
"EIF3M"	-0.666	0.046
"EIF4A3"	-0.454	0.009
"EIF4E3"	-0.571	0.011
"EIF5B"	-1.11	0.001
"EML4"	-0.173	0.037
"EPB41L4A"	-0.444	0.03
"EPS8"	-0.46	0.023
"ERBB2IP"	-0.375	0.026
"ERCC6L"	-0.656	0.017
"ERH"	-0.542	0.041
"ESPN"	-0.584	0.048
"FAHD2B"	-0.167	0.017
"FAM126A"	-0.444	0.014
"FAM178A"	-0.261	0.023
"FAM179B"	-0.231	0.046
"FAM24B"	-0.293	0.011
"FAM76B"	-0.3	0.044
"FANCD2"	-0.429	0.026
"FASLG"	-0.195	0.041
"FBXL16"	-0.0357	0.04
"FBXO17"	-0.362	0.049
"FERMT2"	-0.434	0.012
"FFAR2"	-0.297	0.012
"FGF8"	-0.572	0.028
"FGFR1"	-0.507	0.009
"FIGF"	-0.576	0.037
"FILIP1L"	-0.319	0.038
"FKBP9"	-0.567	0.027
"FOXD3"	-0.376	0.035
"FOXE3"	-0.263	0.012
"FOXJ1"	-0.348	0.024
"FOXL1"	-0.23	0.012
"FOXQ1"	-0.456	0.032
"FTSJ3"	-0.889	0.001
"FUT9"	-0.436	0.018
"FYN"	-0.566	0.03
"GAB1"	-0.326	0.044
"GABRA5"	-0.213	0.048
"GADD45B"	-0.37	0.018
"GAL3ST3"	-0.14	0.04
"GALNS"	-0.182	0.041
"GALNT11"	-0.239	0.003
"GALR3"	-0.276	0.024
"GAMTP1"	-0.363	0.006
"GAS1"	-0.414	0.021
"GCKR"	-0.664	0.007
"GFM1"	-0.131	0.048
"GK5"	-0.891	0.003
"GLT25D2"	-0.364	0.012
"GMIP"	-0.32	0.04
"GMPR2"	-0.302	0.047
"GNA11"	-0.515	0.043
"GPC6"	-0.621	0.008
"GPR110"	-0.144	0.013
"GPR171"	-0.511	0.011
"GPR35"	-0.347	0.003
"GRIK1"	-0.753	0.049
"GRIN1"	-0.478	0.046
"GRIN2C"	-0.68	0.018
"GRK1"	-0.533	0.018
"GRM5"	-0.489	0.015
"GTF3C4"	-0.538	0.032
"GUCY1B3"	-0.177	0.031
"HES5"	-0.266	0.036
"HIP1R"	-0.49	0.022
"HIPK2"	-0.0964	0.011
"HIST1H2BD"	-0.683	0.014
"HIST1H2BF"	-0.295	0.041
"HKDC1"	-0.436	0.021
"HLA-DRB1"	-0.45	0.024
"HLA-DRB3"	-0.465	0.031
"HNF1A"	-0.28	0.014
"HNRNPC"	-1.42	0.005
"HNRNPU"	-0.671	0.037
"HSD11B1"	-0.424	0.046
"HSPA14"	-0.44	0.034
"HSPG2"	-0.622	0.032
"HYAL2"	-0.604	0.044
"IARS2"	-0.309	0.017
"ICK"	-0.442	0.015
"ID1"	-0.58	0.027
"IFI16"	-0.396	0.048
"IFNA4"	-0.249	0.018
"IGF2BP3"	-0.412	0.007
"IGLL1"	-0.459	0.033
"IL17F"	-0.223	0.025
"IL2"	-0.238	0.038
"INCENP"	-0.225	0.025
"INVS"	-0.672	0.027
"IPO5"	-0.373	0.036
"IPO7"	-0.603	0.039
"ISG20"	-0.267	0.001
"ITGA2"	-1.17	0.014
"ITGAV"	-0.65	0.008
"ITSN1"	-0.433	0.022
"KARS"	-0.883	0.009
"KCNC3"	-0.374	0.048
"KCNE1"	-0.585	0.03
"KCNK2"	-0.249	0.046
"KCNN3"	-0.26	0.017
"KDM5D"	-0.165	0.025
"KHDRBS2"	-0.149	0.009
"KIAA0586"	-0.288	0.041
"KIF18A"	-0.3	0.047
"KIF1C"	-0.455	0.026
"KIF22"	-0.377	0.05
"KIF5A"	-0.759	0.041
"KIT"	-0.663	0.042
"KLF13"	-0.102	0.041
"KLF15"	-0.14	0.025
"KLF16"	-0.198	0.03
"KLF6"	-0.235	0.041
"KLHL1"	-0.0714	0.022
"KLHL35"	-0.147	0.034
"KPNB1"	-1.19	0.007
"KRR1"	-0.248	0.015
"KRT35"	-0.32	0.046
"KRT86"	-0.171	0.021
"KRTAP3-2"	-0.267	0.021
"L3MBTL"	-0.478	0.021
"LARP1"	-0.317	0.046
"LBX1"	-0.191	0.035
"LCN10"	-0.424	0.013
"LDHC"	-0.341	0.044
"LDHD"	-0.301	0.014
"LETM1"	-0.461	0.025
"LHX5"	-0.471	0.032
"LLGL2"	-0.61	0.02
"LMO1"	-0.159	0.044
"LPHN1"	-0.433	0.044
"LRRC37A"	-0.441	0.016
"LRRC63"	-0.257	0.023
"LSM3"	-0.376	0.008
"LSM4"	-0.74	0.005
"LSM5"	-0.655	0.007
"LSM6"	-0.633	0.019
"LTBP2"	-0.363	0.028
"LUC7L3"	-0.461	0.043
"MAK"	-0.231	0.021
"MAPK3"	-0.388	0.037
"MARK1"	-0.439	0.029
"MCC"	-0.093	0.044
"MCEE"	-0.221	0.028
"MCM2"	-0.737	0.034
"MCM4"	-0.363	0.004
"MCM6"	-0.63	0.025
"MDN1"	-0.54	0.041
"MEP1B"	-0.338	0.027
"METTL3"	-0.71	0.041
"MFAP1"	-0.84	0.015
"MFAP3L"	-0.203	0.031
"MGEA5"	-0.512	0.049
"MLL5"	-0.343	0.025
"MMP23B"	-0.556	0.034
"MMP27"	-0.421	0.041
"MMS19"	-0.651	0.027
"MOGAT1"	-0.381	0.012
"MPL"	-0.94	0.015
"MPO"	-0.284	0.017
"MPP2"	-0.318	0.027
"MPPED1"	-0.305	0.006
"MRPL12"	-0.575	0.005
"MRPL35"	-0.452	0.023
"MS4A13"	-0.639	0.011
"MS4A6E"	-0.594	0.046
"MTNR1A"	-0.731	0.044
"MVD"	-0.189	0.025
"MYH9"	-0.369	0.041
"MYO9A"	-0.556	0.005
"NACAP1"	-0.513	0.017
"NARFL"	-0.265	0.01
"NAT8B"	-0.205	0.05
"NCAPG"	-0.936	0.017
"NCBP1"	-0.736	0.018
"NCOA7"	-0.295	0.007
"NCOR2"	-0.479	0.045
"NEDD8"	-0.959	0.027
"NHP2L1"	-1.08	0.007
"NID2"	-0.573	0.043
"NKX1-1"	-0.182	0.028
"NKX6-1"	-0.628	0.019
"NNMT"	-0.583	0.032
"NOC4L"	-0.571	0.007
"NPAS4"	-0.548	0.001
"NR1D1"	-0.56	0.024
"NRG1"	-0.291	0.05
"NTSR1"	-0.577	0.045
"NUDT12"	-0.146	0.048
"NUDT21"	-0.8	0
"NUDT4"	-0.353	0.045
"NUDT4P1"	-0.456	0.037
"NUF2"	-0.786	0.008
"NUP205"	-1.17	0.012
"NUP210L"	-0.547	0.048
"NUP88"	-0.54	0.013
"NUP93"	-0.991	0
"NUP98"	-0.666	0.014
"NUPL1"	-0.521	0.047
"NXF1"	-0.634	0.048
"OCM2"	-0.297	0.038
"ODF2L"	-0.351	0.034
"OR2T10"	-0.601	0.032
"OR4K17"	-0.411	0.007
"OR52L1"	-0.499	0.043
"ORC2L"	-0.188	0.027
"OVCH2"	-0.161	0.038
"OXA1L"	-0.285	0.01
"OXTR"	-0.588	0.001
"P4HA3"	-0.318	0.037
"PABPN1"	-0.855	0.014
"PAF1"	-0.241	0.009
"PALM2-AKAP2"	-0.197	0.005
"PAQR5"	-0.57	0.027
"PARN"	-0.623	0.01
"PBX4"	-0.489	0.049
"PCBP2"	-0.526	0.023
"PCMTD2"	-0.294	0.015
"PCNXL2"	-0.0702	0.016
"PCYT1A"	-0.302	0.049
"PCYT2"	-0.386	0.023
"PDE1B"	-0.668	0.017
"PDILT"	-0.43	0.021
"PELP1"	-0.657	0.043
"PEX6"	-0.282	0.047
"PFKFB4"	-0.438	0.018
"PGLYRP4"	-1.06	0.021
"PHB"	-0.932	0.007
"PHF5A"	-0.634	0.045
"PHOX2A"	-0.152	0.012
"PI4K2A"	-0.415	0.034
"PIGY"	-0.149	0.048
"PIK3C2G"	-0.453	0.038
"PIK3R4"	-0.315	0.037
"PIP4K2A"	-0.322	0.015
"PITPNM2"	-0.503	0.016
"PITRM1"	-0.614	0.015
"PITX3"	-0.216	0.01
"PLCG2"	-0.417	0.014
"PLK1"	-1.13	0.036
"PNCK"	-0.712	0.044
"PNLIPRP2"	-0.334	0.003
"PNPLA5"	-0.416	0.042
"PNPT1"	-0.159	0.012
"POLA1"	-0.36	0.027
"POLE"	-0.928	0.023
"POLR2A"	-0.926	0.027
"POLR2D"	-1.1	0.005
"POLR2E"	-0.599	0.018
"POLR2F"	-0.395	0.043
"POLR2I"	-0.868	0.004
"POLR2K"	-0.281	0.009
"POLRMT"	-0.447	0.009
"PPIL1"	-0.461	0.035
"PPP1CA"	-0.55	0.037
"PPP1R8"	-0.322	0.025
"PPP2R1A"	-0.473	0.007
"PPP2R4"	-0.19	0.03
"PPP5C"	-0.871	0.018
"PRDX1"	-0.237	0.047
"PRKAB2"	-0.459	0.017
"PRKACB"	-0.327	0.004
"PRLR"	-0.246	0.04
"PROCR"	-0.591	0.018
"PRPF18"	-0.669	0.028
"PRPF19"	-0.876	0.004
"PRPF31"	-0.941	0.007
"PRPF38A"	-0.942	0.005
"PRPF8"	-1.1	0.004
"PSMA1"	-1.64	0.001
"PSMA3"	-1.15	0.001
"PSMA4"	-0.183	0.002
"PSMA5"	-0.176	0.014
"PSMA6"	-0.937	0.009
"PSMA7"	-0.462	0.007
"PSMB1"	-0.294	0.016
"PSMB2"	-0.902	0
"PSMB3"	-1.05	0.005
"PSMB4"	-0.901	0.003
"PSMB5"	-0.376	0.009
"PSMB6"	-0.295	0.002
"PSMB7"	-0.535	0.014
"PSMC1"	-0.275	0.048
"PSMC2"	-0.926	0.001
"PSMC3"	-0.816	0.007
"PSMC4"	-0.49	0.011
"PSMC5"	-0.574	0.027
"PSMD1"	-0.906	0.001
"PSMD11"	-0.953	0.008
"PSMD12"	-0.797	0
"PSMD3"	-0.656	0.007
"PSMD4"	-0.528	0.025
"PSMD6"	-0.239	0.007
"PSMD7"	-0.949	0.009
"PSMD8"	-0.896	0.019
"PTEN"	-0.205	0.011
"PTN"	-0.979	0.048
"PTP4A1"	-0.238	0.029
"PTPRC"	-0.601	0.005
"PVALB"	-0.456	0.021
"RAB39B"	-0.261	0.018
"RABIF"	-0.316	0.049
"RAD17"	-0.145	0.003
"RAD51"	-0.794	0.043
"RAN"	-0.879	0.001
"RAPH1"	-0.22	0.011
"RBM14"	-0.335	0.048
"RBM17"	-0.697	0.012
"RBMX"	-0.404	0.008
"RBMXL1"	-0.511	0.018
"RECQL"	-0.289	0.018
"REPIN1"	-0.155	0.024
"REST"	-0.576	0.026
"RFTN1"	-0.434	0.025
"RGS13"	-0.673	0.007
"RHOG"	-0.376	0.049
"RILPL2"	-1.21	0.002
"RNASEH1"	-0.232	0.033
"RNF170"	-0.32	0.023
"RNH1"	-0.2	0.041
"ROD1"	-0.349	0.035
"RPA1"	-0.798	0.032
"RPA2"	-0.571	0.007
"RPL10"	-0.741	0.022
"RPL10A"	-1.07	0.01
"RPL11"	-1.53	0.004
"RPL13"	-1.02	0.04
"RPL14"	-0.559	0.012
"RPL18"	-1.05	0.004
"RPL18A"	-0.836	0.012
"RPL19"	-0.814	0.012
"RPL23"	-1.19	0.001
"RPL23A"	-0.942	0.008
"RPL24"	-0.943	0.015
"RPL27"	-1.02	0.012
"RPL3"	-0.895	0.012
"RPL30"	-0.688	0.016
"RPL31"	-0.993	0.011
"RPL32"	-1.17	0.004
"RPL34"	-0.889	0.019
"RPL35"	-0.733	0.005
"RPL35A"	-0.452	0.016
"RPL36"	-1.3	0.005
"RPL37"	-0.964	0.041
"RPL37A"	-1.04	0.005
"RPL38"	-0.693	0.044
"RPL4"	-0.665	0.015
"RPL5"	-1.03	0.006
"RPL6"	-0.644	0.03
"RPL7"	-1.09	0.005
"RPL7A"	-1.17	0.012
"RPL9"	-1.3	0.003
"RPLP0"	-0.878	0.007
"RPLP1"	-0.78	0.008
"RPN2"	-0.408	0.02
"RPRD1A"	-0.363	0.021
"RPS11"	-0.649	0.014
"RPS13"	-1.18	0.004
"RPS14"	-0.992	0.022
"RPS15"	-0.52	0.025
"RPS15A"	-1.06	0.004
"RPS17"	-0.62	0.012
"RPS18"	-0.948	0.02
"RPS19"	-1.32	0.004
"RPS20"	-0.528	0.015
"RPS21"	-0.346	0.024
"RPS24"	-0.313	0.041
"RPS26"	-1.32	0.001
"RPS27A"	-0.737	0.001
"RPS28"	-0.612	0.011
"RPS29"	-0.843	0.01
"RPS3"	-0.563	0.012
"RPS3A"	-0.792	0.014
"RPS5"	-0.443	0.012
"RPS6"	-0.885	0.004
"RPS7"	-1.05	0.005
"RPS8"	-1.06	0.006
"RPS9"	-0.754	0.012
"RPSA"	-0.5	0.004
"RPUSD1"	-0.331	0.042
"RRAS2"	-0.148	0.027
"RRM1"	-0.925	0.001
"RRS1"	-0.198	0.027
"RSBN1L"	-0.411	0.043
"RTF1"	-0.328	0.002
"RWDD4A"	-0.243	0.009
"RXFP2"	-0.0668	0.005
"S1PR3"	-0.422	0.034
"SAFB2"	-0.187	0.027
"SCG3"	-0.679	0.043
"SCGB2A1"	-0.297	0.05
"SCLY"	-0.68	0.005
"SCRG1"	-0.933	0.046
"SEC13"	-0.316	0.034
"SERPINA12"	-0.355	0.046
"SERPINA2"	-0.248	0.015
"SERPINA5"	-0.483	0.027
"SERPINB2"	-0.315	0.048
"SF3A2"	-0.879	0.009
"SF3B1"	-1.11	0.012
"SF3B2"	-0.96	0.002
"SF3B3"	-1.06	0.003
"SF3B4"	-0.475	0.019
"SF3B5"	-1.25	0.014
"SFRS1"	-0.808	0.002
"SFRS2"	-0.3	0.041
"SFRS3"	-0.442	0.008
"SGCD"	-0.327	0.019
"SGCE"	-0.496	0.036
"SGCZ"	-0.32	0.021
"SH2D1A"	-0.618	0.045
"SHB"	-0.302	0.031
"SHFM1"	-0.931	0.02
"SIDT2"	-0.331	0.05
"SIRPA"	-0.352	0.015
"SIX5"	-0.585	0.006
"SKIV2L2"	-0.586	0.027
"SLC10A2"	-0.537	0.031
"SLC12A2"	-0.409	0.018
"SLC22A20"	-0.523	0.03
"SLC25A18"	-0.71	0.027
"SLC25A38"	-0.43	0.016
"SLC27A5"	-0.245	0.048
"SLC35E3"	-0.455	0.048
"SLC36A1"	-0.185	0.03
"SLC38A9"	-0.307	0.046
"SLC4A1"	-0.234	0.047
"SLFNL1"	-0.167	0.004
"SMARCC1"	-0.572	0.007
"SMARCD2"	-0.216	0.049
"SMC4"	-0.253	0.039
"SMG1"	-0.781	0.027
"SMN2"	-0.475	0.011
"SMURF2"	-0.45	0.014
"SMYD1"	-0.255	0.042
"SNRNP200"	-0.882	0.003
"SNRNP27"	-0.612	0.009
"SNRNP70"	-0.466	0.002
"SNRPD1"	-0.887	0.002
"SNRPD2"	-1.28	0.009
"SNRPE"	-1.3	0.001
"SNRPG"	-0.792	0.018
"SNTB1"	-0.289	0.009
"SNX2"	-0.162	0.025
"SON"	-0.0306	0.003
"SOX14"	-0.206	0.038
"SPHAR"	-0.271	0.021
"SPINT2"	-0.706	0.025
"SSR1"	-0.532	0.014
"SSTR4"	-0.112	0.014
"ST6GALNAC3"	-0.474	0.033
"ST8SIA2"	-0.366	0.046
"STAG2"	-0.202	0.041
"STARD3NL"	-0.0129	0.044
"STK3"	-0.532	0.005
"STX4"	-0.428	0.006
"SUGT1"	-0.385	0.022
"SUPT5H"	-0.836	0.006
"TAF2"	-0.621	0.024
"TAS2R10"	-0.33	0.027
"TAS2R38"	-0.268	0.036
"TBC1D25"	-0.351	0.048
"TBCD"	-0.587	0.022
"TBCE"	-0.299	0.015
"TBK1"	-0.412	0.026
"TBPL1"	-0.539	0.033
"TBXA2R"	-0.211	0.015
"TCTEX1D1"	-0.824	0.011
"TEKT2"	-0.69	0.045
"TFIP11"	-0.409	0.023
"TGFBR1"	-0.196	0.036
"TGFBR2"	-0.488	0.031
"TGS1"	-0.266	0.041
"THOC4"	-0.97	0.012
"THUMPD1"	-0.0407	0.021
"TJP2"	-0.596	0.039
"TLR9"	-0.625	0.041
"TM7SF2"	-0.708	0.022
"TMED3"	-0.598	0.017
"TMED7"	-0.372	0.038
"TMEM150A"	-0.127	0.034
"TMEM150A"	-0.0474	0.034
"TMEM158"	-0.21	0.015
"TMOD3"	-0.842	0.037
"TNFRSF13B"	-0.639	0.025
"TNIP2"	-0.564	0.035
"TNXB"	-0.211	0.04
"TOP1"	-0.373	0.015
"TPSAB1"	-0.277	0.037
"TRAF1"	-0.317	0.046
"TRAT1"	-0.218	0.014
"TREML1"	-0.416	0.047
"TRIOBP"	-0.484	0.021
"TRPV6"	-0.64	0.014
"TSPAN33"	-0.25	0.013
"TTC26"	-0.305	0.029
"TTLL10"	-0.168	0.03
"TUBA1B"	-1.13	0
"TUBA1C"	-1.13	0
"TUBB"	-1.01	0.027
"TUBB2C"	-0.447	0.041
"TUBGCP2"	-0.704	0.014
"TUBGCP3"	-0.228	0.024
"TUBGCP4"	-0.739	0.017
"TYMS"	-0.282	0.005
"U2AF1"	-0.389	0.001
"U2AF2"	-0.68	0.006
"UBA1"	-0.604	0.018
"UBB"	-0.973	0.005
"UBC"	-0.164	0.043
"UBE2Q2P1"	-0.19	0.046
"UBE2V2"	-0.547	0.001
"UBE2W"	-0.0997	0.026
"UBQLNL"	-0.653	0.046
"UGT2B17"	-0.635	0.018
"ULK4"	-0.206	0.03
"UMODL1"	-0.319	0.043
"UMODL1"	-0.319	0.038
"UMODL1"	-0.323	0.043
"UMODL1"	-0.323	0.038
"USP1"	-0.376	0.001
"USP39"	-0.9	0.013
"USP44"	-0.127	0.034
"UTP15"	-0.467	0.015
"UTS2R"	-0.325	0.025
"VCP"	-1.38	0.017
"VPS41"	-0.432	0.015
"VTI1B"	-0.616	0.026
"VWCE"	-0.758	0.024
"WDR12"	-0.617	0.021
"WDR27"	-0.0955	0.039
"WDR60"	-0.539	0.003
"WIPI1"	-0.445	0.027
"XAB2"	-0.541	0.003
"XCL2"	-0.531	0.028
"YARS"	-0.206	0.021
"YY1"	-0.379	0.012
"ZBTB11"	-0.488	0.027
"ZC3H13"	-0.421	0.041
"ZCCHC3"	-0.688	0.046
"ZFC3H1"	-0.469	0.015
"ZFP36L1"	-0.318	0.026
"ZFP37"	-0.378	0.022
"ZNF154"	-0.298	0.021
"ZNF155"	-0.236	0.023
"ZNF193"	-0.404	0.007
"ZNF207"	-0.856	0.046
"ZNF217"	-0.0927	0.003
"ZNF256"	-0.623	0.017
"ZNF28"	-0.192	0.032
"ZNF45"	-0.5	0.047
"ZNF471"	-0.339	0.006
"ZNF519"	-0.502	0.046
"ZNF524"	-0.616	0.023
"ZNF567"	-0.334	0.023
"ZNF599"	-0.31	0.023
"ZNF777"	-0.492	0.044
"ZNF8"	-0.36	0.044
"ZP3"	-0.129	0.036
