"Gene name"	"score"	"pval"
"MAGEC3"	-0.224	0.008
"MAGI3"	-0.107	0.045
"MAGOHB"	-0.0677	0.043
"MAP4K3"	-0.221	0.032
"MAPK13"	-0.0672	0.023
"MAPKAPK5"	-0.165	0.031
"MARK1"	-0.225	0.045
"MARK3"	-0.198	0.013
"MARVELD2"	-0.261	0.001
"MASP2"	-0.148	0.009
"MAT2B"	-0.0629	0.027
"MCOLN2"	-0.288	0.025
"MDN1"	-0.272	0.027
"MED1"	-0.135	0.028
"MED14"	-0.27	0.001
"MED19"	-0.189	0.028
"MED23"	-0.184	0.039
"MED9"	-0.0308	0.01
"MEP1A"	-0.141	0.019
"METAP2"	-0.216	0.035
"MFAP1"	-0.271	0.032
"MFSD8"	-0.219	0.013
"MID1IP1"	-0.148	0.031
"MKI67IP"	-0.242	0.034
"MMP16"	-0.181	0.024
"MMP2"	-0.189	0.043
"MMP27"	-0.158	0.037
"MMP7"	-0.0399	0.027
"MMS19"	-0.189	0.016
"MORF4L2"	-0.222	0.029
"MOV10L1"	-0.0989	0.027
"MPHOSPH6"	-0.28	0.03
"MPPED1"	-0.173	0.034
"MRGPRX2"	-0.244	0.05
"MRPL32"	-0.261	0.041
"MS4A3"	-0.284	0.015
"MS4A4A"	-0.0707	0.001
"MS4A7"	-0.368	0.041
"MTMR2"	-0.191	0.04
"MTOR"	-0.215	0.004
"MX1"	-0.117	0.009
"MYEOV"	-0.216	0.019
"MYO3B"	-0.49	0.001
"NACA"	-0.214	0.012
"NACAP1"	-0.196	0.012
"NAPA"	-0.217	0.007
"NCBP1"	-0.162	0.019
"NCOR2"	-0.284	0.024
"NDST4"	-0.243	0.045
"NDUFA13"	-0.222	0.021
"NDUFS1"	-0.114	0.039
"NEFL"	-0.244	0.03
"NFYC"	-0.171	0.05
"NHLH2"	-0.198	0.044
"NHP2L1"	-0.46	0.008
"NIPAL2"	-0.161	0.023
"NMNAT1"	-0.118	0.035
"NMUR2"	-0.321	0.014
"NOC4L"	-0.305	0.023
"NOL10"	-0.149	0.032
"NOP16"	-0.173	0.04
"NOP2"	-0.191	0.003
"NPAS3"	-0.0848	0.046
"NPHS2"	-0.0902	0.043
"NPTN"	-0.235	0.037
"NR1D1"	-0.224	0.034
"NR1H4"	-0.0938	0.031
"NRG1"	-0.0488	0.004
"NRP2"	-0.276	0.035
"NT5C"	-0.218	0.027
"NT5C1A"	-0.17	0.021
"NT5C2"	-0.227	0.043
"NTRK3"	-0.283	0.044
"NUDT21"	-0.255	0.004
"NUDT3"	-0.188	0.035
"NUDT4"	-0.227	0.025
"NUF2"	-0.314	0.009
"NUP133"	-0.291	0.01
"NUP205"	-0.267	0.001
"NUP210L"	-0.222	0.044
"NUP214"	-0.187	0.046
"NUP85"	-0.172	0.016
"NUP93"	-0.205	0.004
"NUPL1"	-0.16	0.005
"NXF1"	-0.0896	0.002
"ODAM"	-0.125	0.016
"OPRL1"	-0.154	0.032
"OR13A1"	-0.0984	0.008
"OR1D2"	-0.104	0.016
"OR1E1"	-0.105	0.008
"OR1N2"	-0.064	0.045
"OR2C3"	-0.0522	0.05
"OR2H1"	-0.127	0.027
"OR2T10"	-0.328	0.034
"OR4K17"	-0.187	0.001
"OR51B4"	-0.183	0.041
"OR51E1"	-0.279	0.002
"OR51E2"	-0.252	0.009
"OR51T1"	-0.294	0.003
"OR51V1"	-0.0946	0.004
"OR52L1"	-0.0985	0.008
"OR6V1"	-0.178	0.036
"OR8A1"	-0.261	0.002
"OR8B3"	-0.113	0.031
"ORAOV1"	-0.138	0.001
"PADI3"	-0.175	0.021
"PAPOLB"	-0.166	0.007
"PAQR5"	-0.307	0.03
"PAQR8"	-0.135	0.019
"PARP15"	-0.157	0.015
"PBX3"	-0.162	0.029
"PCBP2"	-0.382	0.033
"PCDHGC5"	-0.122	0
"PCYT2"	-0.153	0.029
"PDE1B"	-0.18	0.003
"PDILT"	-0.141	0.031
"PELP1"	-0.176	0.03
"PER1"	-0.0831	0.031
"PFKFB1"	-0.15	0.008
"PHB"	-0.324	0.044
"PHF16"	-0.2	0.029
"PHF5A"	-0.202	0.001
"PI4K2A"	-0.286	0.029
"PIGN"	-0.127	0.011
"PIGR"	-0.276	0.03
"PIK3C2G"	-0.36	0.036
"PKD1L2"	-0.228	0.041
"PLA2G2C"	-0.193	0.045
"PLA2G2F"	-0.0753	0.046
"PLCD4"	-0.266	0.047
"PLD1"	-0.221	0.043
"PLEKHH1"	-0.176	0
"PLRG1"	-0.298	0.034
"PMCH"	-0.157	0.039
"PNLIPRP2"	-0.128	0.002
"PNPLA4"	-0.346	0.022
"PNPLA5"	-0.251	0.036
"POLR2A"	-0.0343	0.016
"POLR2D"	-0.46	0.009
"POLR2I"	-0.295	0.01
"POPDC3"	-0.222	0.033
"POU6F1"	-0.319	0.029
"PPIL6"	-0.151	0.035
"PPM1G"	-0.124	0.009
"PPP1R10"	-0.0939	0.014
"PPP2R1A"	-0.191	0.034
"PPP3CC"	-0.124	0.05
"PPWD1"	-0.366	0.047
"PRDM1"	-0.208	0.043
"PRDX3"	-0.138	0.018
"PRKAG1"	-0.228	0.008
"PRKCQ"	-0.13	0.037
"PRKRA"	-0.128	0.037
"PRODH2"	-0.215	0.024
"PRPF18"	-0.289	0.011
"PRPF19"	-0.383	0.004
"PRPF3"	-0.246	0.017
"PRPF31"	-0.532	0.004
"PRPF38A"	-0.291	0.002
"PRPF39"	-0.0894	0.048
"PRPF8"	-0.285	0.007
"PSMB2"	-0.588	0
"PSMB8"	-0.113	0.008
"PSMD1"	-0.528	0.003
"PTCH2"	-0.189	0.032
"PTPN1"	-0.146	0.034
"PTPN9"	-0.142	0.026
"PTPRC"	-0.111	0.009
"PTPRM"	-0.417	0.037
"PUM1"	-0.0609	0.037
"PVALB"	-0.0794	0.025
"PYCR1"	-0.322	0.035
"RAB33B"	-0.084	0.013
"RAB5A"	-0.159	0.027
"RAD17"	-0.173	0.007
"RAD51"	-0.328	0.009
"RALYL"	-0.0835	0.028
"RAN"	-0.618	0
"RANBP2"	-0.113	0.042
"RANGAP1"	-0.118	0.028
"RAPH1"	-0.308	0.037
"RARS"	-0.229	0.05
"RASL11B"	-0.3	0.042
"RBM17"	-0.354	0.001
"RBM25"	-0.166	0.036
"RBM28"	-0.11	0.003
"RBM47"	-0.157	0.043
"RCC1"	-0.166	0.038
"RERE"	-0.256	0.015
"REST"	-0.194	0.04
"REXO2"	-0.0598	0.03
"RGS17"	-0.111	0.048
"RGS18"	-0.468	0.023
"RHOB"	-0.2	0.003
"RILPL2"	-0.373	0.002
"RINT1"	-0.161	0.046
"RIOK1"	-0.0158	0.042
"RIOK2"	-0.217	0.024
"RIPK2"	-0.126	0.028
"RNF122"	-0.111	0.029
"RNF150"	-0.0892	0.014
"RNF160"	-0.133	0.028
"RPA2"	-0.129	0.037
"RPGRIP1"	-0.153	0.021
"RPL10"	-0.216	0.02
"RPL10A"	-0.511	0.003
"RPL11"	-0.523	0
"RPL12"	-0.361	0.005
"RPL13"	-0.371	0.004
"RPL13A"	-0.334	0.029
"RPL14"	-0.286	0.006
"RPL17"	-0.324	0.005
"RPL18"	-0.528	0.003
"RPL19"	-0.219	0.01
"RPL23"	-0.564	0
"RPL23A"	-0.373	0.003
"RPL24"	-0.364	0.004
"RPL26"	-0.22	0.018
"RPL27"	-0.35	0.004
"RPL27A"	-0.119	0.035
"RPL3"	-0.36	0.003
"RPL30"	-0.247	0.032
"RPL31"	-0.29	0.003
"RPL32"	-0.578	0
"RPL34"	-0.358	0.005
"RPL35"	-0.415	0.004
"RPL35A"	-0.27	0.006
"RPL36"	-0.56	0.003
"RPL37"	-0.334	0.01
"RPL37A"	-0.436	0.003
"RPL38"	-0.176	0.032
"RPL39"	-0.288	0.037
"RPL4"	-0.0643	0.018
"RPL5"	-0.404	0.003
"RPL6"	-0.394	0.003
"RPL7"	-0.443	0.003
"RPL7A"	-0.461	0.006
"RPL8"	-0.176	0.044
"RPL9"	-0.648	0.001
"RPRD1A"	-0.255	0.032
"RPS10"	-0.0191	0.029
"RPS11"	-0.507	0.005
"RPS12"	-0.281	0.013
"RPS13"	-0.522	0
"RPS14"	-0.423	0.004
"RPS15A"	-0.465	0
"RPS16"	-0.0979	0.043
"RPS17"	-0.485	0.008
"RPS18"	-0.4	0.023
"RPS19"	-0.563	0.002
"RPS2"	-0.0967	0.009
"RPS20"	-0.528	0.004
"RPS24"	-0.169	0.014
"RPS25"	-0.464	0.013
"RPS26"	-0.625	0.003
"RPS27"	-0.182	0.011
"RPS27A"	-0.373	0.001
"RPS28"	-0.0812	0.013
"RPS29"	-0.561	0.008
"RPS3"	-0.351	0.014
"RPS3A"	-0.243	0.005
"RPS5"	-0.295	0.026
"RPS6"	-0.295	0.003
"RPS7"	-0.481	0.003
"RPS8"	-0.379	0.013
"RPS9"	-0.351	0.005
"RPSA"	-0.367	0.002
"RPSAP58"	-0.26	0.001
"RRM1"	-0.355	0.003
"RRS1"	-0.348	0.032
"RSL24D1"	-0.256	0.009
"RSPO1"	-0.0685	0.044
"RSPRY1"	-0.193	0.004
"RTF1"	-0.24	0.016
"RUFY1"	-0.215	0.004
"RUNX1"	-0.276	0.043
"RUNX2"	-0.071	0.034
"RUVBL2"	-0.38	0.02
"RWDD4A"	-0.192	0.037
"RXFP1"	-0.213	0.006
"RXRG"	-0.198	0.037
"SART3"	-0.117	0.043
"SCEL"	-0.0623	0.034
"SCGB1A1"	-0.257	0.027
"SCGB2A1"	-0.167	0.018
"SCRG1"	-0.136	0.041
"SDAD1"	-0.304	0.045
"SDPR"	-0.145	0.049
"SEC31A"	-0.108	0.007
"SEC61A1"	-0.267	0.002
"SECISBP2"	-0.11	0.039
"SERPINA12"	-0.123	0.001
"SERPINA3"	-0.203	0.034
"SERPINB2"	-0.241	0.001
"SERPINI1"	-0.165	0.034
"SF3B2"	-0.396	0.044
"SF3B4"	-0.257	0.041
"SF3B5"	-0.382	0.028
"SFRS1"	-0.414	0.016
"SFRS4"	-0.253	0.001
"SH2D1A"	-0.153	0.05
"SH3BP2"	-0.0591	0.013
"SHFM1"	-0.296	0.005
"SIP1"	-0.125	0.015
"SIRPD"	-0.111	0.041
"SIRT2"	-0.112	0.029
"SKIV2L"	-0.174	0.013
"SKIV2L2"	-0.385	0.03
"SKP1"	-0.102	0.001
"SLC10A2"	-0.158	0.046
"SLC12A2"	-0.0804	0.03
"SLC12A3"	-0.113	0.034
"SLC18A1"	-0.169	0.027
"SLC22A18AS"	-0.0479	0.035
"SLC25A14"	-0.161	0.024
"SLC35A1"	-0.159	0.035
"SLC36A1"	-0.196	0.019
"SLC36A4"	-0.129	0.046
"SLC37A4"	-0.231	0.008
"SLC44A4"	-0.114	0.01
"SLC47A2"	-0.0601	0.017
"SLC6A1"	-0.204	0.025
"SLC7A1"	-0.193	0.019
"SLC7A2"	-0.0601	0.027
"SLC9A1"	-0.154	0.047
"SLTM"	-0.186	0.034
"SLU7"	-0.0586	0.02
"SMARCC1"	-0.25	0.03
"SMARCE1"	-0.244	0.027
"SMC2"	-0.0955	0.027
"SMC3"	-0.116	0.006
"SMC5"	-0.0703	0.019
"SMNDC1"	-0.0376	0.041
"SMU1"	-0.0961	0.002
"SNAPC3"	-0.223	0.034
"SND1"	-0.0914	0.043
"SNRNP200"	-0.362	0.001
"SNRNP70"	-0.332	0
"SNRPA1"	-0.0955	0.04
"SNRPD1"	-0.352	0.004
"SNRPD2"	-0.551	0
"SNRPD3"	-0.278	0.012
"SNRPE"	-0.265	0.009
"SNRPG"	-0.177	0.025
"SNTB1"	-0.139	0.039
"SNW1"	-0.0237	0.022
"SON"	-0.087	0.01
"SOX7"	-0.000348	0.041
"SPAG11B"	-0.37	0.04
"SPHAR"	-0.136	0.013
"SPINLW1"	-0.0568	0.046
"SPON1"	-0.0848	0.025
"SPRED1"	-0.285	0.008
"SPRY3"	-0.213	0.013
"SPTAN1"	-0.103	0.034
"SRD5A1"	-0.0242	0.008
"SRGAP1"	-0.103	0.012
"SRRT"	-0.393	0.013
"SS18"	-0.216	0.031
"ST18"	-0.316	0.005
"ST8SIA2"	-0.0345	0.013
"STAR"	-0.184	0.038
"STARD10"	-0.391	0.011
"STARD5"	-0.177	0.011
"STX4"	-0.245	0.012
"SUPT5H"	-0.371	0.001
"SVIL"	-0.254	0.03
"SYT7"	-0.147	0.045
"TAF2"	-0.174	0.024
"TAF4B"	-0.29	0.01
"TAF6"	-0.161	0.038
"TAS2R10"	-0.187	0.013
"TAS2R40"	-0.0998	0.019
"TAS2R45"	-0.204	0.016
"TBC1D16"	-0.252	0.003
"TBC1D8"	-0.134	0.036
"TBR1"	-0.175	0.028
"TCAP"	-0.0778	0.03
"TCERG1"	-0.0449	0.045
"TCF20"	-0.127	0.015
"TCOF1"	-0.14	0.028
"TCTEX1D1"	-0.137	0.033
"TDO2"	-0.341	0.041
"TDRD4"	-0.134	0.024
"TEKT2"	-0.246	0.031
"TFB1M"	-0.078	0.016
"TGFBR2"	-0.309	0.003
"THBD"	-0.0746	0.022
"THOC4"	-0.459	0.003
"THYN1"	-0.12	0.002
"TIE1"	-0.315	0.013
"TIGD2"	-0.306	0.022
"TIMP4"	-0.171	0.001
"TM4SF19"	-0.373	0.048
"TM7SF2"	-0.227	0.029
"TMEM132D"	-0.148	0.035
"TMEM5"	-0.363	0.026
"TMOD1"	-0.112	0.038
"TMPRSS11D"	-0.158	0.036
"TMPRSS11E"	-0.176	0.044
"TMPRSS8"	-0.163	0.013
"TNKS2"	-0.102	0.037
"TOB1"	-0.116	0.014
"TOMM40"	-0.141	0.014
"TOP3B"	-0.0474	0.039
"TPH2"	-0.237	0.049
"TREML1"	-0.224	0.049
"TRIM2"	-0.241	0.031
"TRNT1"	-0.201	0.038
"TRPV6"	-0.342	0.021
"TRRAP"	-0.0428	0.037
"TSGA14"	-0.08	0.043
"TTBK2"	-0.163	0.024
"TTC26"	-0.224	0.023
"TUBA3D"	-0.134	0.001
"TUBAL3"	-0.218	0.027
"TULP1"	-0.11	0.027
"TYR"	-0.0834	0.033
"U2AF1"	-0.402	0.002
"UBA1"	-0.205	0.007
"UBA2"	-0.0179	0.03
"UBAC1"	-0.0845	0.024
"UBAP2L"	-0.389	0.022
"UBB"	-0.328	0.01
"UBC"	-0.0962	0.002
"UBXN8"	-0.139	0.024
"UFD1L"	-0.332	0.047
"UQCR11"	-0.125	0.041
"USP39"	-0.506	0.002
"VCP"	-0.124	0.001
"VHL"	-0.0636	0.034
"VPRBP"	-0.289	0.037
"VPS28"	-0.176	0.04
"VPS29"	-0.1	0.017
"WASH2P"	-0.174	0.027
"WBP11"	-0.243	0.008
"WDR60"	-0.154	0.039
"WDR67"	-0.152	0.004
"WDR82"	-0.231	0.034
"WDR91"	-0.0719	0.037
"WDSUB1"	-0.164	0.027
"WRAP53"	-0.0806	0.001
"WWOX"	-0.189	0.037
"XBP1"	-0.394	0.028
"XIAP"	-0.264	0.041
"YWHAH"	-0.125	0.017
"YY1"	-0.212	0.026
"ZBTB5"	-0.143	0.017
