"Gene name"	"score"	"pval"
"COPS4"	-0.324	0.003
"COPS6"	-0.467	0.002
"COPS7B"	-0.247	0.021
"COPZ1"	-0.787	0.015
"COX11"	-0.173	0.042
"CPSF3"	-0.296	0.04
"CR1"	-0.411	0.031
"CRIPT"	-0.22	0.03
"CRX"	-0.15	0.049
"CSE1L"	-0.514	0.013
"CTDP1"	-0.46	0.026
"CTDSP2"	-0.197	0.038
"CTDSPL2"	-0.245	0.031
"CTNNB1"	-0.107	0.021
"CTNNBIP1"	-0.431	0.025
"CTNNBL1"	-0.239	0.002
"CTR9"	-0.196	0
"CUL4A"	-0.0804	0.029
"CUL4B"	-0.249	0.047
"CUX2"	-0.217	0.012
"CWC15"	-0.368	0.016
"CWC22"	-0.659	0.016
"CXADR"	-0.313	0.036
"CXCR2"	-0.19	0.004
"CYB5R3"	-0.261	0.021
"CYC1"	-0.417	0.033
"CYP21A2"	-0.38	0.047
"CYP2S1"	-0.0309	0.018
"CYP46A1"	-0.237	0.031
"DBI"	-0.0906	0.012
"DCLRE1A"	-0.151	0.048
"DDB1"	-0.378	0.008
"DDHD2"	-0.239	0.032
"DDIT4"	-0.239	0.038
"DDX17"	-0.404	0.012
"DDX18"	-0.631	0.004
"DDX3X"	-0.283	0.034
"DDX46"	-0.724	0.043
"DDX51"	-0.326	0.005
"DDX56"	-0.308	0.003
"DDX59"	-0.0991	0.013
"DGUOK"	-0.379	0.04
"DHX9"	-0.452	0.049
"DIRAS2"	-0.0647	0.049
"DMKN"	-0.426	0.011
"DNAH5"	-0.238	0.048
"DNAJB11"	-0.169	0.012
"DNAJC8"	-0.365	0.01
"DNASE2B"	-0.206	0.023
"DNM2"	-0.387	0.014
"DNTT"	-0.235	0.04
"DNTTIP2"	-0.341	0.006
"DOCK1"	-0.251	0.028
"DSG1"	-0.0621	0.039
"DUT"	-0.117	0.025
"DYDC2"	-0.267	0.039
"DYNC1H1"	-0.723	0.012
"DYNC1I2"	-0.375	0.029
"ECT2"	-0.318	0.045
"EEF2"	-0.665	0.003
"EFTUD2"	-0.841	0
"EGFLAM"	-0.0517	0.001
"EHHADH"	-0.23	0.047
"EIF1AX"	-0.596	0.004
"EIF2AK3"	-0.0976	0.043
"EIF2S1"	-0.062	0.027
"EIF2S3"	-0.599	0.045
"EIF3A"	-0.957	0.001
"EIF3B"	-0.904	0.001
"EIF3C"	-0.516	0.004
"EIF3D"	-0.82	0.002
"EIF3F"	-0.73	0.01
"EIF3FP3"	-0.833	0.038
"EIF3G"	-0.8	0.011
"EIF3I"	-0.687	0.013
"EIF3M"	-0.605	0.018
"EIF4E3"	-0.429	0.025
"EIF4G2"	-0.553	0.046
"EIF5B"	-0.988	0.004
"ELAC1"	-0.344	0.017
"EMILIN1"	-0.137	0.024
"ENO1"	-0.194	0.026
"ENSA"	-0.417	0.013
"ENTPD8"	-0.38	0.027
"EP400NL"	-0.297	0.041
"EPHA5"	-0.284	0.049
"EPHB4"	-0.559	0.029
"EPM2A"	-0.0441	0.048
"ERBB2IP"	-0.61	0.025
"ERH"	-0.744	0.035
"ETF1"	-0.635	0.013
"EVI5L"	-0.12	0.033
"EXOSC10"	-0.679	0.038
"EXOSC4"	-0.239	0.013
"EXOSC7"	-0.158	0.028
"EXOSC9"	-0.152	0.024
"FAM110B"	-0.148	0.012
"FAM129B"	-0.122	0.04
"FAM134C"	-0.227	0.047
"FAM164A"	-0.332	0.04
"FAM164C"	-0.558	0.012
"FAM169B"	-0.134	0.01
"FAM84B"	-0.0614	0.046
"FANCL"	-0.255	0.047
"FASLG"	-0.132	0.01
"FASTKD2"	-0.236	0.006
"FASTKD5"	-0.425	0.018
"FAT1"	-0.107	0.025
"FBXO8"	-0.0455	0.031
"FBXO9"	-0.0401	0.031
"FCGR3B"	-0.188	0.031
"FERMT1"	-0.284	0.011
"FERMT2"	-0.269	0.013
"FGA"	-0.0761	0.013
"FGF13"	-0.436	0.023
"FHIT"	-0.155	0.05
"FN3KRP"	-0.296	0.025
"FOXA1"	-0.664	0.008
"FOXA3"	-0.454	0.049
"FOXF1"	-0.311	0.028
"FOXK2"	-0.0639	0.025
"FOXN4"	-0.178	0.039
"FTSJ3"	-0.666	0.003
"FUT6"	-0.119	0.022
"GABRB2"	-0.163	0.042
"GALR1"	-0.238	0.002
"GAMTP1"	-0.373	0.025
"GDF5"	-0.205	0.023
"GDI1"	-0.0629	0.026
"GGA2"	-0.277	0.048
"GHRHR"	-0.25	0.013
"GIMAP4"	-0.147	0.02
"GIMAP5"	-0.431	0.042
"GJB3"	-0.141	0.043
"GLDC"	-0.0184	0.034
"GLMN"	-0.0758	0.047
"GLYCTK"	-0.438	0.021
"GLYR1"	-0.472	0.022
"GMFG"	-0.157	0.02
"GNAS"	-0.281	0.017
"GOLIM4"	-0.0106	0.04
"GPC6"	-0.374	0.014
"GPR132"	-0.272	0.027
"GPR44"	-0.264	0.028
"GREM1"	-0.147	0.01
"GRK1"	-0.34	0.011
"GRM5"	-0.284	0.005
"GTF3C3"	-0.323	0.017
"HAAO"	-0.49	0.007
"HAUS1"	-0.123	0.008
"HAUS3"	-0.191	0.003
"HAUS6"	-0.215	0.007
"HDX"	-0.12	0.009
"HERC2P2"	-0.168	0.023
"HERC2P3"	-0.16	0.05
"HHIPL1"	-0.329	0.039
"HIPK3"	-0.22	0.04
"HIST1H2BH"	-0.0996	0.025
"HIST1H2BM"	-0.112	0.047
"HIST3H3"	-0.0696	0.02
"HNRNPC"	-0.728	0.003
"HNRNPK"	-0.531	0
"HNRNPM"	-0.444	0.034
"HNRNPU"	-0.727	0
"HOXA2"	-0.484	0.027
"HPS3"	-0.226	0.03
"HS6ST3"	-0.182	0.024
"HSFY2"	-0.156	0.047
"HSN2"	-0.0399	0.029
"HSPA9"	-0.63	0.013
"HSPG2"	-0.505	0.011
"HTR2C"	-0.173	0.046
"IARS2"	-0.259	0.02
"ICK"	-0.498	0.007
"IFNW1"	-0.000811	0.048
"IFT57"	-0.0885	0.013
"IGF2BP1"	-0.403	0.034
"IGF2BP3"	-0.48	0.013
"IGFBPL1"	-0.248	0.026
"IGSF6"	-0.231	0.047
"IL1F7"	-0.00746	0.046
"IMP4"	-0.375	0.014
"IMPAD1"	-0.219	0.024
"INHBA"	-0.267	0.011
"INPP5E"	-0.1	0.047
"INSR"	-0.417	0.02
"INTS3"	-0.195	0.027
"INVS"	-0.0248	0.045
"IRS4"	-0.51	0.01
"ISCU"	-0.22	0.009
"ISY1"	-0.247	0.033
"JAK1"	-0.193	0.016
"JMJD6"	-0.199	0.034
"KANK3"	-0.0505	0.036
"KARS"	-0.862	0.005
"KAT2B"	-0.0776	0.031
"KCNC3"	-0.319	0.04
"KCNJ1"	-0.247	0.042
"KCNK16"	-0.12	0.039
"KCTD3"	-0.22	0.039
"KDM2B"	-0.184	0.007
"KIAA0101"	-0.619	0.018
"KIAA0174"	-0.179	0.036
"KIAA0319L"	-0.0257	0.018
"KIAA0649"	-0.122	0.047
"KIAA1267"	-0.436	0.005
"KIF11"	-0.52	0.027
"KLHL23"	-0.00585	0.025
"KLHL31"	-0.212	0.041
"KLK4"	-0.155	0.02
"KNG1"	-0.126	0.032
"KPNB1"	-0.932	0.001
"KRAS"	-0.173	0.004
"KRAS"	-0.36	0.004
"KRT17"	-0.0483	0.043
"KRT28"	-0.18	0.043
"KRT76"	-0.0494	0.037
"KRT8P11"	-0.426	0.014
"KRT9"	-0.47	0.049
"KRTAP13-2"	-0.556	0.023
"L3MBTL"	-0.135	0.02
"LASS6"	-0.253	0.011
"LCLAT1"	-0.164	0.049
"LCORL"	-0.157	0.005
"LDHC"	-0.35	0.003
"LGALS12"	-0.391	0.02
"LIAS"	-0.314	0.003
"LILRA2"	-0.259	0.047
"LIN52"	-0.341	0.027
"LMBR1"	-0.388	0.042
"LMLN"	-0.243	0.028
"LONP1"	-0.0325	0.038
"LPXN"	-0.365	0.012
"LRIT1"	-0.0945	0.012
"LRPPRC"	-0.106	0.008
"LRRC8D"	-0.109	0.01
"LSM3"	-0.629	0.003
"LSM4"	-0.643	0.007
"LSM5"	-0.548	0.001
"LSM6"	-0.726	0.003
"LUC7L3"	-0.442	0.023
"MAEA"	-0.237	0.035
"MAGEA2B"	-0.225	0.031
"MAGEA3"	-0.0274	0.045
"MAGED4B"	-0.0883	0.043
"MAGOH"	-0.384	0.008
"MAP2K1"	-0.46	0.022
"MAP3K11"	-0.334	0.05
"MAP3K12"	-0.391	0.027
"MAP4K3"	-0.447	0.05
"MAS1"	-0.528	0.021
"MB"	-0.12	0.003
"MBL2"	-0.0539	0.008
"MDN1"	-0.423	0.011
"ME3"	-0.268	0.046
"MFAP2"	-0.173	0.026
"MFAP3L"	-0.401	0.041
"MIF"	-0.122	0.033
"MLL3"	-0.48	0.022
"MOBKL2C"	-0.209	0.037
"MPL"	-0.361	0.018
"MPP2"	-0.384	0.008
"MPPED1"	-0.466	0.035
"MRGPRX3"	-0.169	0.04
"MRPL2"	-0.393	0.032
"MRPL35"	-0.354	0.039
"MRPL36"	-0.336	0.024
"MRPS35"	-0.16	0.033
"MS4A13"	-0.245	0.018
"MTMR3"	-0.118	0.044
"MTNR1A"	-0.439	0.029
"MYBL2"	-0.662	0.023
"MYH8"	-0.0961	0.047
"MYO18A"	-0.333	0.04
"MYO9A"	-0.405	0.042
"MYO9B"	-0.408	0.041
"MYOCD"	-0.026	0.036
"MYRIP"	-0.245	0.045
"NAA38"	-0.329	0.048
"NAPA"	-0.484	0.002
"NAPG"	-0.216	0.035
"NAT8B"	-0.164	0.027
"NCAPG"	-0.418	0.012
"NCBP1"	-0.676	0.011
"NCDN"	-0.323	0.003
"NCOA2"	-0.205	0.023
"NDC80"	-0.449	0.007
"NDUFAB1"	-0.207	0.02
"NDUFB10"	-0.197	0.018
"NDUFB9"	-0.193	0.047
"NDUFS1"	-0.24	0.032
"NDUFS7"	-0.411	0.011
"NEDD8"	-0.656	0.003
"NHP2L1"	-0.492	0.011
"NIF3L1"	-0.421	0.029
"NME5"	-0.185	0.003
"NMNAT3"	-0.21	0.032
"NOX1"	-0.084	0.02
"NPR1"	-0.289	0.027
"NPTN"	-0.173	0.003
"NR1D1"	-0.297	0.012
"NUDT12"	-0.444	0.02
"NUDT21"	-0.61	0.002
"NUDT8"	-0.586	0.005
"NUF2"	-0.402	0.004
"NUP205"	-0.737	0.009
"NUP85"	-0.361	0.023
"NUP88"	-0.489	0.047
"NUP93"	-0.887	0.021
"NUPL2"	-0.261	0.038
"OR12D3"	-0.0521	0.046
"OR2S2"	-0.191	0.05
"OR51V1"	-0.189	0.015
"OR52L1"	-0.6	0.022
"OR8A1"	-0.379	0.048
"ORAOV1"	-0.112	0.013
"ORC1L"	-0.0262	0.003
"PABPN1"	-0.74	0.007
"PADI1"	-0.255	0.031
"PAF1"	-0.412	0.002
"PAPOLA"	-0.384	0.038
"PAQR6"	-0.164	0.043
"PARP14"	-0.218	0.04
"PCBP2"	-0.422	0.006
"PCDH1"	-0.4	0.033
"PCDHA1"	-0.399	0.028
"PCDHA3"	-0.382	0.044
"PCDHB3"	-0.294	0.041
"PCDHGA8"	-0.0927	0.021
"PCK1"	-0.124	0.032
"PCSK1N"	-0.278	0.045
"PCSK9"	-0.178	0.049
"PCYT2"	-0.13	0.003
"PDC"	-0.0757	0.039
"PDHA1"	-0.0846	0.022
"PDIA6"	-0.0036	0.046
"PDIK1L"	-0.532	0.021
"PDLIM2"	-0.104	0.04
"PFN1"	-0.371	0.041
"PGLYRP4"	-0.31	0.021
"PHB"	-0.632	0.046
"PHB2"	-0.65	0.021
"PHF5A"	-0.623	0.046
"PHTF2"	-0.306	0.033
"PIK3CA"	-0.732	0.008
"PIK3R2"	-0.131	0.011
"PIP4K2A"	-0.181	0.038
"PISD"	-0.25	0.033
"PLA2G2D"	-0.128	0.049
"PLAGL1"	-0.406	0.026
"PLEKHG2"	-0.118	0.047
"PLK1"	-0.825	0.023
"PLRG1"	-0.507	0.026
"PLSCR4"	-0.294	0.033
"PNCK"	-0.349	0.041
"PNN"	-0.366	0.01
"POGK"	-0.125	0.022
"POLA1"	-0.699	0.003
"POLE"	-0.375	0.016
"POLR1A"	-0.0981	0.009
"POLR1B"	-0.216	0.003
"POLR2A"	-1.04	0.001
"POLR2B"	-0.433	0.012
"POLR2C"	-0.417	0.035
"POLR2D"	-0.83	0.003
"POLR2E"	-0.637	0.008
"POLR2I"	-0.596	0.002
"POLR2K"	-0.277	0.01
"PPA1"	-0.17	0.018
"PPP1R14B"	-0.353	0.01
"PPP1R8"	-0.0452	0.043
"PPP2R2D"	-0.147	0.049
"PPP2R4"	-0.408	0.04
"PPP3CC"	-0.102	0.014
"PPWD1"	-0.716	0
"PRDM12"	-0.293	0.034
"PRDM16"	-0.474	0.036
"PRDX4"	-0.258	0.028
"PRKAB2"	-0.291	0.018
"PRKCZ"	-0.508	0.037
"PRKRA"	-0.17	0.008
"PRMT7"	-0.154	0.033
"PRPF19"	-0.685	0
"PRPF3"	-0.425	0.026
"PRPF31"	-0.778	0
"PRPF38A"	-0.607	0.014
"PRPF8"	-0.84	0
"PSMA1"	-0.881	0.001
"PSMA2"	-0.366	0
"PSMA3"	-0.75	0.001
"PSMA4"	-0.37	0.001
"PSMA5"	-0.155	0.012
"PSMA6"	-0.436	0.003
"PSMA7"	-0.267	0.047
"PSMB1"	-0.221	0.04
"PSMB2"	-0.902	0.001
"PSMB3"	-0.337	0.001
"PSMB4"	-0.424	0.039
"PSMB5"	-0.188	0.004
"PSMB6"	-0.476	0.046
"PSMB7"	-0.228	0.01
"PSMC1"	-0.553	0.001
"PSMC2"	-0.954	0.001
"PSMC3"	-0.71	0.003
"PSMC4"	-0.859	0.001
"PSMC5"	-0.606	0.026
"PSMC6"	-0.459	0.035
"PSMD1"	-0.99	0.001
"PSMD11"	-0.42	0.003
"PSMD12"	-0.682	0.002
"PSMD13"	-0.389	0.002
"PSMD14"	-0.443	0.01
"PSMD2"	-0.246	0.046
"PSMD3"	-0.402	0.008
"PSMD4"	-0.123	0.008
"PSMD6"	-0.48	0.008
"PSMD7"	-0.712	0.001
"PSMD8"	-0.528	0.008
"PTK2"	-0.336	0.003
"PTPDC1"	-0.21	0.016
"PTPN22"	-0.33	0.047
"PTPN23"	-0.228	0.004
"PTPN9"	-0.773	0.026
"PTPRC"	-0.17	0.038
"PTPRF"	-0.276	0.045
"PTPRM"	-0.259	0.01
"QARS"	-0.207	0.047
"QTRT1"	-0.165	0.013
"RAB3IP"	-0.303	0.021
"RAB41"	-0.0575	0.05
"RAB5A"	-0.213	0.027
"RAB7B"	-0.122	0.039
"RALY"	-0.178	0.027
"RAN"	-0.709	0.003
"RANBP2"	-0.88	0.004
"RANGRF"	-0.371	0.003
"RARS"	-0.436	0.012
"RASGEF1B"	-0.156	0.018
"RASL11B"	-0.268	0.042
"RBM17"	-0.816	0.001
"RBMX"	-0.333	0.002
"RBMXL1"	-0.418	0.003
"RBP1"	-0.451	0.011
"RCE1"	-0.323	0.01
"RCHY1"	-0.205	0.007
"RDBP"	-0.175	0.022
"RFC4"	-0.631	0.012
"RFNG"	-0.0173	0.016
"RFTN1"	-0.44	0.011
"RFWD3"	-0.155	0.035
"RGL1"	-0.03	0.041
"RGS18"	-0.0749	0.004
"RHOB"	-0.274	0.021
"RNF103"	-0.172	0.048
"RNF41"	-0.106	0.04
"RPA1"	-0.632	0.001
"RPA2"	-0.869	0
"RPA3"	-0.398	0.002
"RPL10A"	-0.768	0.003
"RPL11"	-0.886	0.002
"RPL12"	-0.371	0.025
"RPL14"	-0.427	0.025
"RPL18"	-0.729	0.003
"RPL19"	-0.535	0.007
"RPL21"	-0.0632	0.041
"RPL23"	-0.873	0.011
"RPL23A"	-0.522	0.022
"RPL24"	-0.366	0.011
"RPL27"	-0.571	0.02
"RPL3"	-0.685	0.001
"RPL31"	-0.713	0.011
"RPL32"	-0.907	0.001
"RPL34"	-0.69	0.001
"RPL35"	-0.651	0.008
"RPL35A"	-0.591	0.021
"RPL36"	-0.635	0.001
"RPL37"	-0.638	0.003
"RPL37A"	-0.614	0.003
"RPL39"	-0.275	0.028
"RPL4"	-0.585	0.013
"RPL5"	-0.745	0.003
"RPL6"	-0.53	0.001
"RPL7"	-0.679	0.017
"RPL7A"	-0.695	0.001
"RPL8"	-0.0792	0.013
"RPL9"	-0.862	0.001
"RPLP0"	-0.534	0.017
"RPLP1"	-0.355	0.047
"RPLP2"	-0.392	0.047
"RPP30"	-0.426	0.027
"RPS11"	-0.515	0.003
"RPS12"	-0.419	0.049
"RPS13"	-0.945	0.003
"RPS14"	-0.738	0.001
"RPS15"	-0.364	0.003
"RPS15A"	-0.878	0.001
"RPS17"	-0.547	0.007
"RPS19"	-0.739	0.003
"RPS26"	-0.849	0.001
"RPS27A"	-0.829	0.001
"RPS28"	-0.462	0.003
"RPS29"	-0.653	0.037
"RPS3"	-0.856	0.008
"RPS3A"	-0.633	0.025
"RPS6"	-0.749	0.009
"RPS6KB1"	-0.188	0.046
"RPS7"	-0.734	0.011
"RPS8"	-0.59	0.016
"RPSA"	-0.649	0.002
"RRM1"	-0.569	0.003
"RRS1"	-0.405	0.032
"RSBN1L"	-0.347	0.021
"RTF1"	-0.741	0.008
"RUVBL1"	-0.344	0.006
"RUVBL2"	-0.527	0.035
"RXFP1"	-0.489	0.013
"RXFP2"	-0.0464	0.004
"SAMM50"	-0.382	0.006
"SAP18"	-0.442	0.038
"SCNN1G"	-0.184	0.027
"SCRG1"	-0.361	0.005
"SDAD1"	-0.0885	0.019
"SERPINA5"	-0.437	0.021
"SETD2"	-0.309	0.046
"SETD7"	-0.239	0.032
"SEZ6L2"	-0.529	0.015
"SF3A1"	-0.682	0.002
"SF3A2"	-0.713	0.01
"SF3B1"	-0.783	0.004
"SF3B2"	-0.649	0.008
"SF3B3"	-0.599	0
"SF3B4"	-0.287	0.003
"SF3B5"	-0.601	0.003
"SFN"	-0.283	0.037
"SFPQ"	-0.729	0
"SFRP2"	-0.179	0.045
"SFRS1"	-0.447	0.003
"SFRS2"	-0.729	0.02
"SFRS3"	-0.625	0.008
"SFTPD"	-0.442	0.041
"SHC3"	-0.123	0.027
"SHPRH"	-0.435	0.01
"SIPA1L1"	-0.122	0.03
"SKAP2"	-0.0583	0.022
"SKP1"	-0.204	0.024
"SLC22A13"	-0.0767	0.018
"SLC25A16"	-0.193	0.036
"SLC26A5"	-0.244	0.047
"SLC47A2"	-0.134	0.022
"SLC5A2"	-0.0536	0.047
"SLIT3"	-0.117	0.02
"SLPI"	-0.375	0.032
"SMAP1"	-0.25	0.026
"SMARCA4"	-0.452	0.043
"SMARCB1"	-0.331	0.007
"SMARCE1"	-0.221	0.013
"SMC2"	-0.558	0.021
"SMG1"	-0.477	0.031
"SMN1"	-0.256	0.049
"SNAPC1"	-0.287	0.036
"SNAPC3"	-0.4	0.01
"SNCAIP"	-0.254	0.019
"SND1"	-0.177	0.017
"SNRNP200"	-0.675	0.013
"SNRNP70"	-0.774	0.011
"SNRPD2"	-0.893	0.005
"SNRPD3"	-0.545	0.026
"SNRPE"	-0.331	0.024
"SNURF"	-0.233	0.027
"SNW1"	-0.433	0.023
"SOCS4"	-0.0103	0.013
"SOD1"	-0.513	0.011
"SP1"	-0.513	0.013
"SPINT2"	-0.196	0.012
"SPRED1"	-0.257	0.047
"SPRY1"	-0.331	0.007
"SPRY4"	-0.212	0.025
"SPRYD5"	-0.282	0.007
"SPSB1"	-0.403	0.034
"SRCAP"	-0.31	0.023
"SRGAP1"	-0.096	0.014
"SRP19"	-0.261	0.014
"SRRM1"	-0.459	0.024
"SRRT"	-0.659	0.039
"ST18"	-0.312	0.019
"ST6GALNAC3"	-0.119	0.037
"ST8SIA6"	-0.08	0.047
"STAG2"	-0.179	0.016
"STK16"	-0.254	0.011
"STK24"	-0.581	0.043
"SUPT5H"	-0.88	0.023
"SUPT6H"	-0.212	0.004
"SYF2"	-0.113	0.038
"TAF4B"	-0.414	0.035
"TAS1R2"	-0.138	0.033
"TAS2R10"	-0.358	0.02
"TBPL1"	-0.141	0.046
"TCEB2"	-0.467	0.007
"TCF19"	-0.215	0.041
"TCL1B"	-0.0548	0.048
"TCOF1"	-0.471	0.033
"TES"	-0.363	0.018
"TEX11"	-0.471	0.016
"TFB2M"	-0.0266	0.04
"TFIP11"	-0.284	0.021
"TGFBR1"	-0.123	0.048
"TGFBR2"	-0.349	0.047
"THAP3"	-0.324	0.013
"THBS1"	-0.555	0.031
"THOC4"	-0.727	0.029
"Thrb"	-0.143	0.029
"THUMPD1"	-0.227	0.032
"THYN1"	-0.298	0.026
"TJP2"	-0.282	0.047
"TJP3"	-0.0589	0.034
"TLK2"	-0.444	0.04
"TLR10"	-0.198	0.031
"TLR9"	-0.421	0.049
"TM4SF18"	-0.0675	0.049
"TM4SF19"	-0.102	0.019
"TMED7"	-0.319	0.05
"TMEM45A"	-0.12	0.041
"TMEM69"	-0.0975	0.007
"TMEM79"	-0.00162	0.016
"TMOD3"	-0.242	0.013
"TMPRSS6"	-0.259	0.047
"TNKS"	-0.212	0.011
"TOM1"	-0.293	0.013
"TOMM40"	-0.395	0.043
"TP63"	-0.265	0.031
"TRAT1"	-0.332	0.01
"TRDMT1"	-0.336	0.047
"TRIM33"	-0.312	0.025
"TRIP13"	-0.205	0.033
"TRIP6"	-0.102	0.021
"TRPV6"	-0.44	0.012
"TSEN34"	-0.181	0.034
"TSG101"	-0.527	0.013
"TTBK2"	-0.202	0.05
"TTC26"	-0.292	0.023
"TTC27"	-0.232	0.007
"TUBA1B"	-0.934	0
"TUBA1C"	-0.777	0.001
"TUBA3D"	-0.013	0.037
"TUBB"	-0.175	0.001
"TUBB2A"	-0.203	0.02
"TUBG1"	-0.0851	0.049
"TUBGCP2"	-0.523	0.013
"TUBGCP3"	-0.177	0.008
"TUBGCP4"	-0.0313	0.047
"TUSC3"	-0.283	0.045
"TXK"	-0.231	0.031
"TXN"	-0.0723	0.011
"U2AF1"	-0.692	0.01
"U2AF2"	-0.287	0.005
"UBA52"	-0.45	0.019
"UBA6"	-0.486	0.006
"UBAC1"	-0.359	0.014
"UBASH3B"	-0.162	0.04
"UBC"	-0.675	0.045
"UBE2M"	-0.255	0.012
"UBE2NL"	-0.00137	0.037
"UBL5"	-0.496	0.028
"UBQLNL"	-0.108	0.017
"UBR1"	-0.392	0.028
