"Gene name"	"score"	"pval"
"CCNT1"	-0.305	0.046
"CCT3"	-1.1	0
"CCT6A"	-0.586	0.046
"CCT7"	-0.828	0.007
"CCT8"	-1.3	0.007
"CD151"	-0.503	0.007
"CD160"	-0.726	0.007
"CD163L1"	-0.0944	0.042
"CD180"	-0.184	0.008
"CD2"	-0.29	0.041
"CDC23"	-0.407	0.026
"CDC37"	-0.435	0.043
"CDC40"	-0.86	0.012
"CDC5L"	-0.934	0.004
"CDC7"	-0.218	0.023
"CDCA7L"	-0.423	0.038
"CDH8"	-0.248	0.047
"CDK1"	-0.667	0
"CDK11B"	-1.15	0.013
"CDK12"	-0.379	0.023
"CDK13"	-0.0835	0.014
"CDK14"	-0.253	0.019
"CDK17"	-0.39	0.014
"CEND1"	-0.74	0.008
"CENPE"	-0.417	0.04
"CEP70"	-0.38	0.009
"CES4"	-0.484	0.05
"CHCHD2"	-0.522	0.014
"CHD2"	-0.201	0.007
"CHD4"	-0.68	0.004
"CHEK1"	-0.636	0.004
"CHERP"	-0.706	0
"CHPF2"	-0.317	0.013
"CHRNA6"	-0.341	0.026
"CHST10"	-0.383	0.002
"CHUK"	-0.411	0.035
"CIRBP"	-0.631	0.025
"CLDN6"	-0.648	0.041
"CLEC12B"	-0.345	0.044
"CLIP3"	-0.317	0.036
"CLTC"	-0.773	0
"CLUL1"	-0.498	0.049
"CMTM3"	-0.664	0.041
"CNGA1"	-0.189	0.002
"CNOT1"	-0.395	0.047
"CNTF"	-0.191	0.009
"CNTN2"	-0.243	0.015
"COCH"	-0.524	0.029
"COMMD2"	-0.332	0.014
"COPA"	-0.811	0.006
"COPB1"	-1.12	0
"COPG2"	-0.22	0.01
"COPS2"	-0.434	0.008
"COPS4"	-0.52	0.009
"COPS6"	-0.423	0.009
"COPS8"	-0.433	0.015
"COPZ1"	-0.909	0.017
"COX5B"	-0.257	0.007
"COX7A2P2"	-0.482	0.019
"CPSF1"	-0.468	0.03
"CPSF2"	-0.303	0.016
"CPSF3"	-0.458	0.005
"CREBBP"	-0.442	0.009
"CRTAM"	-0.65	0.03
"CRYZ"	-0.235	0.029
"CS"	-0.226	0.016
"CSE1L"	-0.731	0.008
"CTAG2"	-0.373	0.049
"CTDP1"	-0.356	0.026
"CTR9"	-0.395	0.049
"CTSC"	-0.305	0.045
"CTSF"	-0.348	0.046
"CUL7"	-0.659	0.014
"CXorf15"	-0.354	0.013
"CYB5R3"	-0.231	0.013
"CYLC2"	-0.257	0.04
"CYP21A2"	-0.336	0.048
"CYP27C1"	-0.396	0.021
"DAPK1"	-0.785	0
"DAZ4"	-0.142	0.011
"DCST1"	-0.0314	0.043
"DDAH1"	-0.391	0.042
"DDB1"	-0.589	0.006
"DDR1"	-0.832	0.026
"DDX18"	-0.391	0.007
"DDX21"	-0.518	0.005
"DDX23"	-0.549	0.035
"DDX28"	-0.251	0.001
"DDX46"	-0.687	0.008
"DDX51"	-0.767	0.007
"DGAT2"	-0.439	0.023
"DGCR6L"	-0.268	0.014
"DGKZ"	-0.488	0.04
"DHCR7"	-0.489	0.035
"DHX15"	-0.389	0.047
"DNAH5"	-0.371	0.026
"DNAJB1"	-0.322	0.049
"DNAJB2"	-0.176	0.041
"DNASE1"	-0.325	0.046
"DNASE2B"	-0.579	0.041
"DRD2"	-0.207	0.039
"DSG1"	-0.192	0.008
"DULLARD"	-0.507	0.013
"DUSP5"	-0.411	0.013
"DUSP7"	-0.506	0.029
"DYNC1H1"	-0.421	0.031
"DYNC1I2"	-0.552	0.027
"DYRK1A"	-0.446	0.011
"DYRK1A"	-0.0857	0.011
"E2F1"	-0.384	0.035
"EEF2"	-0.84	0.005
"EFNB1"	-0.374	0.034
"EFTUD2"	-0.633	0
"EGFR"	-0.28	0.017
"EID2"	-0.188	0.029
"EIF1AX"	-0.797	0.007
"EIF2B4"	-0.501	0.041
"EIF2S2"	-0.61	0.048
"EIF3A"	-1.01	0.029
"EIF3B"	-0.902	0.001
"EIF3C"	-0.715	0.035
"EIF3D"	-0.945	0.01
"EIF3G"	-0.959	0.01
"EIF3I"	-0.91	0.047
"EIF4A3"	-1.12	0
"EIF4E3"	-0.667	0.012
"Eif5"	-0.149	0.022
"EIF5"	-0.149	0.022
"EIF5B"	-0.98	0
"EIF6"	-0.655	0.007
"ENOPH1"	-0.486	0.026
"EPB41L4A"	-0.694	0.042
"EPHB2"	-0.361	0.004
"EPHB4"	-0.515	0.038
"EPS8"	-0.503	0.027
"ERBB2IP"	-0.422	0.026
"ERBB3"	-0.495	0
"ERCC6L"	-0.699	0.029
"ERH"	-0.725	0.023
"ETF1"	-0.492	0.022
"ETHE1"	-0.284	0.042
"ETV1"	-0.513	0.033
"ETV4"	-0.315	0.008
"EVX1"	-0.581	0
"EVX2"	-0.532	0.017
"EXOSC1"	-0.241	0.013
"EXOSC10"	-0.844	0.003
"EXOSC3"	-0.451	0.009
"EXOSC4"	-0.311	0.002
"EXOSC9"	-0.617	0.039
"F10"	-0.146	0.019
"FAM126A"	-0.741	0.01
"FAM164C"	-0.508	0.002
"FAM24B"	-0.763	0.01
"FAM45A"	-0.209	0.034
"FAM64A"	-0.284	0.04
"FASTK"	-0.187	0.041
"FBLN5"	-0.4	0.046
"FBXL7"	-0.392	0.016
"FBXO4"	-0.0483	0.029
"FBXO8"	-0.382	0.042
"FDX1"	-0.298	0.027
"FERMT2"	-0.357	0.018
"FEZF1"	-0.134	0.048
"FGFR1"	-0.379	0.034
"FJX1"	-0.454	0.007
"FNIP1"	-0.111	0.042
"FOSL1"	-0.255	0.043
"FOSL2"	-0.111	0.017
"FOXA3"	-0.372	0.038
"FOXC1"	-0.423	0.034
"FOXL1"	-0.242	0.039
"FOXN4"	-0.38	0.014
"FPR1"	-0.344	0
"FRAT1"	-0.13	0.032
"FRG1"	-0.339	0.014
"FTSJ3"	-0.884	0.007
"FUBP1"	-0.347	0.009
"FUNDC2"	-0.155	0.013
"FUT9"	-0.678	0.027
"FZD2"	-0.297	0.011
"GADD45B"	-0.675	0.041
"GALNT11"	-0.142	0.002
"GALNTL4"	-0.426	0.039
"GCKR"	-0.456	0.011
"GDNF"	-0.0651	0.016
"GGA2"	-0.378	0.041
"GIT2"	-0.296	0.011
"GK2"	-0.327	0.009
"GLIPR1L2"	-0.595	0.01
"GLYR1"	-0.243	0.037
"GNE"	-0.243	0.027
"GNLY"	-0.223	0.05
"GPBAR1"	-0.368	0.045
"GPC6"	-0.437	0.011
"GPR116"	-0.305	0.003
"GPR132"	-0.264	0.003
"GPR160"	-0.246	0.03
"GPR180"	-0.271	0.002
"GPR35"	-0.415	0.013
"GPR85"	-0.22	0.035
"GPR89B"	-0.341	0.002
"GREM1"	-0.415	0.005
"GRIN1"	-0.569	0.049
"GRM5"	-0.737	0.029
"GTF3C4"	-0.607	0.047
"HIST1H2BD"	-0.743	0.041
"HLA-DRB3"	-0.612	0.012
"HMHA1"	-0.234	0.042
"HMMR"	-0.451	0.029
"HNRNPC"	-1.15	0.007
"HNRNPM"	-0.675	0.001
"HOXA5"	-0.537	0.016
"HOXB1"	-0.15	0.037
"HRASLS"	-0.175	0.049
"HRH3"	-0.139	0.03
"HSD11B1"	-0.317	0.022
"HSP90AB1"	-0.365	0.026
"HSPA5"	-0.461	0.05
"HSPG2"	-0.588	0
"HTR2C"	-0.388	0.003
"HYAL2"	-0.538	0.042
"IARS2"	-0.709	0.034
"IBTK"	-0.209	0.049
"IGFBP2"	-0.545	0.041
"IGFBP7"	-0.598	0.019
"IL17RC"	-0.236	0.002
"IL1A"	-0.362	0.035
"ILK"	-0.324	0.014
"IMP4"	-0.466	0.012
"INCENP"	-0.223	0.007
"INTS12"	-0.454	0.014
"INTS4L1"	-0.704	0.001
"IP6K2"	-0.105	0.035
"ISCA1"	-0.33	0.045
"ISG20"	-0.675	0.003
"ISX"	-0.517	0.006
"ISY1"	-0.54	0.025
"ITGA2"	-0.741	0.017
"ITGAL"	-0.25	0.044
"JMJD6"	-0.265	0.015
"KANK2"	-0.257	0.023
"KARS"	-0.925	0.002
"KCNJ8"	-0.241	0.013
"KCTD1"	-0.141	0.003
"KCTD11"	-0.255	0.01
"KCTD12"	-0.265	0.007
"KDELR3"	-0.305	0.048
"KDM5D"	-0.183	0.034
"KIAA0101"	-0.301	0.022
"KIAA0319L"	-0.204	0.045
"KIDINS220"	-0.324	0.049
"KIF22"	-0.614	0.002
"KLHL10"	-0.0619	0.035
"KLK15"	-0.357	0.019
"KLK2"	-0.194	0.019
"KLK4"	-0.214	0.028
"KLRC1"	-0.245	0.007
"KNG1"	-0.439	0.046
"KPNA6"	-0.367	0.04
"KPNB1"	-0.75	0.003
"KRT28"	-0.391	0.012
"KRT36"	-0.557	0.033
"KRT38"	-0.349	0.016
"KRT74"	-0.118	0.008
"KRTAP13-2"	-0.314	0.014
"KRTAP13-3"	-0.485	0
"KSR1"	-0.298	0.041
"LASP1"	-0.393	0.034
"LASS2"	-0.234	0.042
"LCN10"	-0.671	0.004
"LCN6"	-0.29	0.034
"LETM1"	-0.353	0.007
"LGALS12"	-0.227	0.02
"LHFPL2"	-0.322	0.017
"LIAS"	-0.403	0.019
"LIG1"	-0.356	0.01
"LIN52"	-0.276	0.019
"LRIG3"	-0.166	0.031
"LRRC31"	-0.026	0.011
"LRRFIP1"	-0.547	0.01
"LSM2"	-0.386	0.028
"LSM3"	-0.832	0.001
"LSM4"	-0.927	0.011
"LSM5"	-0.892	0.007
"LSM6"	-0.672	0.017
"LSM7"	-0.425	0.05
"LTA4H"	-0.513	0.002
"LUC7L3"	-0.313	0.035
"MAGEA10"	-0.0911	0.012
"MAGEB2"	-0.116	0.035
"MAP3K5"	-0.597	0.023
"MAPKAP1"	-0.432	0.043
"MAPKAPK5"	-0.403	0.024
"MASP2"	-0.295	0.035
"MB"	-0.451	0.026
"MBOAT1"	-0.129	0.001
"MCM4"	-0.479	0.018
"MCM6"	-0.439	0.007
"MCOLN2"	-0.626	0.016
"ME3"	-0.203	0.01
"MEGF9"	-0.376	0.042
"METAP2"	-0.437	0.005
"MFAP3L"	-0.257	0.019
"MGEA5"	-0.464	0.037
"MGST3"	-0.136	0.048
"MLL5"	-0.646	0.03
"MLNR"	-0.221	0.007
"MMP23B"	-0.474	0.04
"MN1"	-0.367	0.002
"MNX1"	-0.434	0.026
"MOBKL1A"	-0.25	0.041
"MPP2"	-0.627	0.023
"MPPED1"	-0.688	0.002
"MRPL37"	-0.321	0
"MS4A13"	-0.774	0.021
"MS4A3"	-0.34	0.026
"MS4A4A"	-0.245	0.04
"MS4A7"	-0.126	0.041
"MST1"	-0.015	0.01
"MTNR1A"	-0.533	0.031
"MYBL2"	-0.628	0.004
"MYH14"	-0.196	0.033
"MYO3B"	-0.757	0.002
"N6AMT1"	-0.374	0.019
"NAB1"	-0.629	0.005
"NAB2"	-0.448	0.029
"NAF1"	-0.196	0.044
"NAGS"	-0.219	0.024
"NARFL"	-0.26	0.042
"NARS"	-0.813	0.041
"NAT2"	-0.439	0
"NAT8B"	-0.554	0.026
"NCAPG"	-0.72	0.04
"NCKAP1L"	-0.367	0.041
"NDUFAB1"	-0.209	0.017
"NEDD8"	-0.627	0.041
"NHP2L1"	-0.655	0.001
"NKX2-8"	-0.181	0.017
"NNMT"	-0.435	0.018
"NPAS4"	-0.517	0.022
"NPHS2"	-0.288	0.048
"NPR1"	-0.278	0.005
"NPTN"	-0.542	0.035
"NR1D1"	-0.656	0.029
"NRP2"	-0.502	0.014
"NT5C2"	-0.39	0.025
"NT5C3L"	-0.383	0.049
"NTRK3"	-0.521	0.012
"NUDT21"	-1.09	0
"NUF2"	-0.834	0.001
"NUP133"	-0.79	0.008
"NUP205"	-0.942	0.002
"NUP93"	-0.647	0.002
"NUPL2"	-0.482	0.006
"NUS1"	-1.06	0.005
"NXF1"	-0.817	0.002
"OPN4"	-0.459	0.036
"OR2T10"	-0.608	0.012
"OR51E1"	-0.466	0.005
"OR52A1"	-0.508	0.041
"ORAOV1"	-0.49	0.041
"OXA1L"	-0.166	0.032
"PABPN1"	-0.746	0.007
"PANX2"	-0.415	0.037
"PAPOLA"	-0.609	0.002
"PAPOLB"	-0.33	0.041
"PARD3"	-0.362	0.026
"PARN"	-0.661	0.014
"PCBP2"	-0.775	0.002
"PCYT2"	-0.658	0.02
"PDE8A"	-0.173	0.016
"PDHA1"	-0.443	0.017
"PEG3"	-0.32	0.023
"PEX3"	-0.463	0.023
"PFN1"	-0.0847	0.007
"PGAM2"	-0.232	0.013
"PHB"	-0.865	0.002
"PHF23"	-0.273	0.035
"PHF5A"	-0.635	0.007
"PI4K2A"	-0.328	0.007
"PIK3C2G"	-0.59	0.033
"PIK3CB"	-0.477	0.041
"PIK3R4"	-0.595	0.045
"PIP4K2A"	-0.727	0.04
"PITRM1"	-0.526	0
"PIWIL1"	-0.334	0.042
"PLCB2"	-0.202	0.03
"PLK1"	-0.804	0.001
"PLRG1"	-0.511	0.025
"PLSCR4"	-0.00825	0.032
"PMP22"	-0.193	0.002
"PNLIPRP2"	-0.393	0.013
"POLA1"	-0.637	0.007
"POLE"	-0.658	0.027
"POLR1B"	-0.344	0.047
"POLR2A"	-0.63	0.017
"POLR2B"	-0.395	0.047
"POLR2D"	-0.86	0.004
"POLR2I"	-0.942	0.005
"POLR2K"	-0.79	0.041
"POLRMT"	-0.377	0.042
"POP7"	-0.454	0.041
"POPDC2"	-0.145	0.035
"PPIE"	-0.368	0.048
"PPIL1"	-0.255	0.031
"PPL"	-0.363	0.02
"PPP1R10"	-0.332	0.05
"PPP1R15A"	-0.435	0.027
"PPP1R7"	-0.453	0.047
"PRELID1"	-0.359	0.049
"PRKAB2"	-0.708	0.037
"PRKD2"	-0.136	0.026
"PRODH2"	-0.485	0.002
"PROKR1"	-0.113	0.008
"PRPF18"	-0.78	0.009
"PRPF19"	-1.01	0
"PRPF3"	-1.01	0.008
"PRPF31"	-0.927	0.003
"PRPF38A"	-0.739	0.015
"PRPF8"	-1.09	0.021
"PRPS1L1"	-0.156	0.032
"PRPSAP1"	-0.229	0.035
"PRSS21"	-0.334	0.029
"PRSS37"	-0.232	0.05
"PRTN3"	-0.585	0.014
"PSD3"	-0.33	0.038
"PSKH2"	-0.321	0.002
"PSMA1"	-1.1	0.001
"PSMA3"	-1.12	0.012
"PSMB2"	-1.28	0.005
"PSMB3"	-0.923	0.002
"PSMB6"	-1.01	0.025
"PSMD1"	-1.19	0
"PSMD11"	-0.822	0.011
"PSMD12"	-1.23	0.015
"PSMD14"	-0.47	0.029
"PSMD3"	-0.865	0.027
"PSMD8"	-0.672	0.049
"PTH1R"	-0.352	0.015
"PTHLH"	-0.236	0.01
"PTPN1"	-0.382	0.047
"PTPN23"	-0.533	0.017
"PTPN3"	-0.0591	0.027
"PTPRF"	-0.426	0.035
"PTPRM"	-0.327	0.04
"PTPRZ1"	-0.483	0.05
"PUM2"	-0.56	0.034
"RABL2A"	-0.304	0.041
"RACGAP1"	-0.28	0.007
"RAD51"	-0.58	0.021
"RAG1"	-0.33	0.013
"RAN"	-1.18	0.002
"RBM17"	-0.954	0.001
"RBMX"	-0.836	0.018
"RER1"	-0.656	0.024
"RETSAT"	-0.126	0.047
"RFC2"	-0.515	0.037
"RFC4"	-0.402	0.002
"RFTN1"	-0.643	0.007
"RG9MTD3"	-0.287	0.007
"RGL4"	-0.136	0.003
"RGS3"	-0.211	0.022
"RHOH"	-0.492	0.037
"RHPN2"	-0.297	0.045
"RIN2"	-0.0896	0.012
"RNF138"	-0.256	0.043
"RNF170"	-0.28	0.015
"RNF183"	-0.139	0.035
"RNF185"	-0.0511	0.049
"RNGTT"	-0.474	0.033
"ROD1"	-0.297	0.023
"RPA1"	-0.607	0.005
"RPA2"	-0.868	0.017
"RPAP1"	-0.31	0.006
"RPL10"	-0.781	0.034
"RPL11"	-1.2	0.009
"RPL12"	-0.956	0.026
"RPL17"	-0.813	0.019
"RPL18"	-0.88	0.005
"RPL23"	-1.18	0.002
"RPL30"	-0.554	0.038
"RPL31"	-0.881	0.013
"RPL32"	-1.21	0.002
"RPL4"	-1.04	0.039
"RPL9"	-1.09	0.002
"RPLP0"	-0.858	0.01
"RPLP2"	-0.544	0.041
"RPS10"	-0.438	0.049
"RPS13"	-1.16	0
"RPS15A"	-1.13	0.013
"RPS17P12"	-0.0878	0.048
"RPS20"	-0.837	0.042
"RPS26"	-1.16	0.016
"RPS7"	-1.04	0.004
"RPSAP58"	-1.01	0.004
"RRBP1"	-0.153	0.023
"RRM1"	-0.781	0.026
"RSAD2"	-0.338	0.026
"RTF1"	-1	0.05
"RUNX2"	-0.276	0.035
"RXFP1"	-0.234	0.008
"S100A3"	-0.18	0.014
"SARDH"	-0.486	0.024
"SARS"	-0.555	0.041
"SCLY"	-0.382	0.039
"SDHA"	-0.367	0.04
"SEC13"	-0.461	0.002
"SEC22B"	-0.364	0.03
"SEC61A1"	-0.649	0.002
"SERPINA10"	-0.321	0.02
"SERTAD3"	-0.224	0.018
"SET"	-0.441	0.001
"SF3A1"	-0.529	0.001
"SF3A2"	-0.796	0.027
"SF3B1"	-0.757	0.001
"SF3B2"	-0.985	0.002
"SF3B4"	-0.673	0.021
"SF3B5"	-0.742	0.001
"SF4"	-0.0991	0.023
"SFPQ"	-0.833	0
"SFRS1"	-1	0.001
"SH2D1A"	-0.537	0.013
"SH3BP2"	-0.394	0.002
"SHFM1"	-0.779	0.019
"SIP1"	-0.639	0.035
"SIRPA"	-0.371	0.005
"SIRPD"	-0.602	0.005
"SIX6"	-0.31	0.036
"SKA2"	-0.523	0.008
"SKAP1"	-0.529	0.022
"SKIV2L2"	-0.5	0.008
"SLC12A2"	-0.684	0.021
"SLC2A11"	-0.453	0.016
"SLC35A1"	-0.373	0.002
"SLC35B3"	-0.258	0.023
"SLC35C1"	-0.345	0.05
"SLC37A4"	-0.516	0.025
"SLC6A1"	-0.31	0.015
"SMAP1"	-0.253	0.042
"SMARCC1"	-0.871	0.05
"SMC3"	-0.519	0.035
"SMG1"	-0.637	0.048
"SMU1"	-0.563	0.048
"SMURF2"	-0.129	0.01
"SNAPC1"	-0.425	0.048
"SNRNP200"	-1.09	0.001
"SNRNP70"	-0.568	0.006
"SNRPA1"	-0.334	0.015
"SNRPB"	-0.196	0.01
"SNRPB2"	-0.0903	0.007
"SNRPD1"	-1.14	0.01
"SNRPD2"	-1.04	0.001
"SNRPE"	-0.712	0.017
"SNRPG"	-0.832	0.045
"SON"	-0.64	0.005
"SOX7"	-0.308	0.027
"SPAG7"	-0.624	0.034
"SPATS1"	-0.281	0.049
"SPATS2L"	-0.28	0.01
"SPINT2"	-0.647	0.008
"SPRY3"	-0.399	0.002
"SPRYD5"	-0.413	0.002
"SRCAP"	-0.448	0.002
"SRP68"	-0.385	0.049
"SSBP1"	-0.214	0.005
"ST18"	-0.755	0.014
"ST6GAL2"	-0.0252	0.04
"ST6GALNAC3"	-0.602	0.04
"STARD10"	-0.304	0.047
"STAT2"	-0.419	0.025
"STK10"	-0.211	0.05
"STK17A"	-0.136	0.042
"STK19"	-0.442	0.036
"STRN"	-0.259	0.047
"SUGT1"	-0.666	0.029
"SUPT6H"	-0.79	0.009
"SYF2"	-0.408	0.012
"TAS2R10"	-0.631	0.012
"TAS2R38"	-0.598	0.028
"TBC1D25"	-0.564	0.029
"TBCB"	-0.369	0.003
"TBPL1"	-0.368	0.002
"TBRG4"	-0.443	0.037
"TCF19"	-0.0127	0.05
"TEKT5"	-0.285	0.014
"TGFBR1"	-0.597	0.04
"TGFBR2"	-0.611	0.02
"THOC1"	-0.367	0.026
"THUMPD1"	-0.259	0
"TIE1"	-0.582	0.041
"TIMM9"	-0.469	0.023
"TJP2"	-0.574	0.032
"TLE1"	-0.392	0.022
"TLR9"	-0.521	0.026
"TMEM150A"	-0.0623	0.042
"TMEM150A"	-0.0576	0.042
"TMEM5"	-0.691	0.039
"TMF1"	-0.184	0.047
"TMOD1"	-0.152	0.037
"TMPRSS11E"	-0.325	0.049
"TMPRSS8"	-0.489	0.012
"TMSB15B"	-0.232	0.042
"TOP3B"	-0.338	0.004
"TOPBP1"	-0.626	0.002
"TPM3"	-0.442	0.023
"TPS1"	-0.291	0.025
"TRAF1"	-0.136	0.013
"TRIM11"	-0.698	0.037
"TRIM17"	-0.149	0.009
"TRIM39"	-0.608	0.041
"TRIM46"	-0.305	0.019
"TRIM47"	-0.331	0.004
"TRIM50"	-0.202	0.023
"TRIM69"	-0.46	0.03
"TRIP10"	-0.221	0.035
"TRIP13"	-0.482	0.014
"TRMT61B"	-0.225	0.031
"TSGA14"	-0.49	0.015
"TSKS"	-0.608	0.011
"TSNAXIP1"	-0.381	0.043
"TSPYL2"	-0.388	0.038
"TSTD2"	-0.598	0.026
"TTL"	-0.504	0.013
"TUBA1B"	-1.2	0.001
"TUBA1C"	-1.2	0.001
"TUBE1"	-0.0531	0.048
"TYMS"	-0.109	0.036
"TYR"	-0.262	0.013
"U2AF1"	-0.923	0.008
"U2AF2"	-0.621	0.005
"UBA1"	-0.755	0.025
"UBAC1"	-0.347	0
"UBB"	-0.779	0.008
"UBE2V2"	-0.397	0.007
"UBQLNL"	-0.571	0.028
"UBR1"	-0.259	0.027
"UBR4"	-0.332	0.009
"UCK1"	-0.0946	0.013
"USH1C"	-0.48	0.041
"USP1"	-0.412	0.049
"USP12"	-0.195	0.011
"USP3"	-0.382	0.003
"USP30"	-0.194	0.04
"USPL1"	-0.248	0.037
"VCP"	-1.17	0.001
"VPS41"	-0.397	0.031
"WDR27"	-0.632	0.035
"WDR54"	-0.455	0
"WDR67"	-0.227	0.035
"WDR91"	-0.266	0.036
"WISP2"	-0.17	0.05
"WNT5A"	-0.372	0.012
"WWOX"	-0.238	0.035
"XAB2"	-0.498	0
"XBP1"	-0.621	0.014
"XCL2"	-0.382	0.014
"XPC"	-0.412	0.05
"XPO1"	-0.44	0.013
"XRCC2"	-0.244	0.043
"XRCC6"	-0.462	0.049
"YES1"	-0.502	0.043
"YWHAH"	-0.369	0.023
"ZAN"	-0.447	0.03
"ZBTB5"	-0.48	0.008
"ZBTB8OS"	-0.908	0.007
"ZC3H15"	-0.551	0.038
"ZCCHC2"	-0.49	0.027
"ZCCHC9"	-0.345	0.028
"ZFC3H1"	-0.738	0.026
"ZMAT5"	-0.345	0.047
"ZMYM1"	-0.0924	0.047
"ZNF167"	-0.539	0.034
"ZNF193"	-0.492	0.014
"ZNF263"	-0.257	0.024
"ZNF268"	-0.26	0.033
"ZNF28"	-0.381	0
"ZNF582"	-0.593	0.011
"ZNF670"	-0.336	0.011
"ZNF671"	-0.486	0.035
"ZNRF2"	-0.46	0.042
