"Gene name"	"score"	"pval"
"CDK17"	-0.324	0.036
"CDKL4"	-0.252	0.028
"CDKL5"	-0.16	0.036
"CDR2"	-0.517	0.005
"CEACAM1"	-0.103	0.045
"CENPO"	-0.606	0.014
"CEP63"	-0.448	0.024
"CHD4"	-0.61	0.043
"CHMP2A"	-0.457	0.047
"CHRM1"	-0.338	0.043
"CHST9"	-0.425	0.016
"CIITA"	-0.312	0.037
"CLEC12A"	-0.501	0.018
"CLEC4C"	-0.133	0.027
"CLEC5A"	-0.775	0.012
"CLECL1"	-0.0769	0.024
"CLTC"	-0.955	0.025
"CMYA5"	-0.264	0.007
"CNBP"	-0.324	0.03
"CNN2"	-0.326	0.023
"COASY"	-0.249	0.047
"COPA"	-0.739	0.011
"COPB1"	-0.899	0.003
"COPE"	-0.275	0.018
"COPG2"	-0.306	0.011
"COPS2"	-0.704	0.015
"COPZ1"	-0.668	0.005
"CORO2A"	-0.371	0.033
"CPPED1"	-0.367	0.023
"CPSF1"	-0.446	0.04
"CPSF2"	-0.425	0.008
"CRKL"	-0.188	0.02
"CRYL1"	-0.435	0.025
"CRYM"	-0.255	0.044
"CRYZ"	-0.349	0.035
"CSNK1E"	-0.523	0.017
"CSNK1E"	-0.274	0.017
"CTSA"	-0.391	0.003
"CUL4B"	-0.183	0.012
"CUL9"	-0.217	0.039
"CUX2"	-0.482	0.031
"CXCL1"	-0.433	0.041
"CYorf15B"	-0.617	0.02
"CYP1A2"	-0.541	0.018
"CYP21A2"	-0.387	0.039
"DAPK1"	-0.563	0.01
"DAXX"	-0.346	0.005
"DBF4"	-0.444	0.019
"DCLRE1C"	-0.152	0.037
"DCTN2"	-0.334	0.043
"DDX18"	-0.502	0.037
"DDX41"	-0.457	0.014
"DDX46"	-0.553	0.039
"DDX49"	-0.549	0.006
"DEFA4"	-0.235	0.041
"DEFB119"	-0.337	0.04
"DGKH"	-0.212	0.039
"DHCR7"	-0.426	0.032
"DHX9"	-0.424	0.037
"DIS3"	-0.392	0.042
"DLC1"	-0.57	0.041
"DLG4"	-0.306	0.007
"DLG5"	-0.313	0.02
"DLK2"	-0.172	0.029
"DMGDH"	-0.305	0.03
"DMKN"	-0.529	0.013
"DNAH5"	-0.202	0.016
"DNAJB6"	-0.349	0.032
"DNAJC1"	-0.39	0.014
"DNASE2B"	-0.376	0.028
"DNM1L"	-0.191	0.046
"DNM2"	-0.57	0.005
"DNTTIP2"	-0.36	0.013
"DTNA"	-0.242	0.04
"DUSP18"	-0.284	0.039
"DUSP7"	-0.504	0.001
"DYNC1H1"	-0.439	0.011
"DYNC2H1"	-0.0941	0.041
"DYNLRB1"	-0.467	0.013
"DYNLT3"	-0.183	0.011
"EBF3"	-0.271	0.021
"EEF2"	-0.693	0.003
"EIF1AX"	-0.707	0.004
"EIF2AK3"	-0.114	0.042
"EIF2B2"	-0.389	0.015
"EIF2S2"	-0.636	0.007
"EIF3A"	-0.869	0.005
"EIF3B"	-0.812	0.004
"EIF3C"	-0.778	0.004
"EIF3D"	-0.72	0.003
"EIF3G"	-0.643	0.008
"EIF3I"	-0.63	0.027
"EIF3M"	-0.478	0.025
"EIF4E3"	-0.581	0.027
"EIF5B"	-0.932	0
"ELAC2"	-0.277	0.03
"EMILIN2"	-0.326	0.049
"EPB41L1"	-0.229	0.03
"EPHB4"	-0.396	0.021
"ERBB2"	-0.46	0.039
"ERCC6L"	-0.516	0.008
"ERF"	-0.24	0.035
"ERH"	-0.51	0.012
"ESPN"	-0.472	0.014
"Esrrg"	-0.336	0.026
"ETF1"	-0.617	0.033
"ETS2"	-0.246	0.029
"EVI5L"	-0.138	0.015
"EXOC1"	-0.529	0.036
"EXOSC2"	-0.352	0.039
"EXOSC4"	-0.656	0.022
"EXOSC6"	-0.231	0.031
"EYA1"	-0.438	0.022
"FAM126A"	-0.646	0.015
"FAM13B"	-0.381	0.044
"FAM164C"	-0.443	0.047
"FAM179B"	-0.423	0.025
"FAM181A"	-0.22	0.025
"FAM3B"	-0.302	0.025
"FAM50B"	-0.38	0.025
"FBXO18"	-0.402	0.025
"FBXO22"	-0.246	0.04
"FBXO6"	-0.207	0.022
"FBXO9"	-0.446	0.049
"FBXW2"	-0.242	0.003
"FCRL2"	-0.296	0.001
"FCRL3"	-0.492	0.008
"FERMT1"	-0.937	0.036
"FGF7"	-0.157	0.036
"FKBP3"	-0.397	0.008
"FKBP9"	-0.31	0.004
"FLI1"	-0.336	0.039
"FLVCR1"	-0.395	0.037
"FMO6P"	-0.399	0.038
"FNDC5"	-0.301	0.042
"FNDC7"	-0.517	0.03
"FOS"	-0.609	0.048
"FOXA3"	-0.369	0.021
"FOXD4L4"	-0.457	0.05
"FOXJ1"	-0.193	0.038
"FTSJ3"	-0.822	0.003
"FUT8"	-0.138	0.048
"FUT9"	-0.493	0.005
"GABRG3"	-0.35	0.042
"GADD45B"	-0.449	0.02
"GALR1"	-0.461	0.034
"GBE1"	-0.255	0.013
"GDF5"	-0.122	0.026
"GDF9"	-0.23	0.01
"GDPD1"	-0.304	0.01
"GEM"	-0.208	0.029
"GGA3"	-0.17	0.03
"GK5"	-0.439	0.009
"GLB1L"	-0.207	0.036
"GLDC"	-0.38	0.038
"GLIPR1L2"	-0.599	0.023
"GLYCTK"	-0.285	0.046
"GMPPA"	-0.464	0.034
"GNL3"	-0.431	0
"GPC6"	-0.551	0.023
"GPR110"	-0.336	0.01
"GPR112"	-0.749	0.036
"GPR116"	-0.36	0.026
"GPR171"	-0.359	0.021
"GPR31"	-0.319	0.019
"GPR44"	-0.466	0.042
"GPR56"	-0.285	0.044
"GPX8"	-0.295	0.048
"GREM1"	-0.566	0.011
"GRIN1"	-0.423	0.011
"GRIN2C"	-0.443	0.023
"GRIN2D"	-0.307	0.02
"GRM5"	-0.477	0.015
"GSK3B"	-0.331	0.005
"GTF3C4"	-0.433	0.007
"GZMA"	-0.189	0.046
"HAUS1"	-0.535	0.043
"HAUS2"	-0.389	0.046
"HDAC3"	-0.259	0.038
"HEPACAM2"	-0.429	0.036
"HERC4"	-0.4	0.026
"HHLA1"	-0.291	0.007
"HIATL2"	-0.433	0.01
"HIST1H2BD"	-0.57	0.041
"HIST2H2AC"	-0.45	0.017
"HLA-DRB3"	-0.418	0.013
"HMGB1"	-0.283	0.021
"HNRNPA1"	-0.429	0.007
"HNRNPC"	-0.714	0.004
"HRH1"	-0.495	0.03
"HSD11B1"	-0.0319	0.028
"HSDL2"	-0.447	0.002
"HSN2"	-0.171	0.023
"HSPA9"	-0.532	0.029
"HSPG2"	-0.429	0.014
"HTR3B"	-0.422	0.047
"HYAL2"	-0.387	0.008
"IARS"	-0.334	0.046
"ICK"	-0.449	0.05
"IFIH1"	-0.199	0.018
"IFNA5"	-0.398	0.048
"IGF1R"	-0.423	0.036
"IGF2BP3"	-0.357	0.01
"IGFBP2"	-0.387	0.011
"IL15"	-0.276	0.006
"IL23A"	-0.159	0.016
"IMMT"	-0.259	0.02
"INSR"	-0.336	0
"INTS3"	-0.218	0.016
"INVS"	-0.185	0.028
"IPO7"	-0.377	0.03
"IQCC"	-0.138	0.014
"IRS4"	-0.422	0
"ISCU"	-0.43	0.019
"ISX"	-0.449	0.046
"ITGA2"	-0.731	0.004
"ITGAV"	-0.0307	0.027
"IVL"	-0.606	0.023
"JUB"	-0.138	0.039
"KARS"	-0.733	0
"KAT2B"	-0.398	0.034
"KAZALD1"	-0.3	0.048
"KCNC3"	-0.469	0.013
"KCNMB2"	-0.255	0.025
"KCNN3"	-0.568	0.028
"KCTD12"	-0.237	0.01
"KCTD14"	-0.265	0.011
"KDELR3"	-0.366	0.034
"KHDRBS2"	-0.594	0.011
"KIAA0101"	-0.441	0.039
"KIAA0355"	-0.356	0.015
"KIAA0892"	-0.29	0.013
"KIAA1199"	-0.129	0.015
"KIF18A"	-0.239	0.026
"KIF3A"	-0.404	0.049
"KIF5A"	-0.512	0.039
"KLHL14"	-0.479	0.02
"KLRC3"	-0.117	0.048
"KPNA3"	-0.121	0.035
"KPNA6"	-0.3	0.018
"KPNB1"	-0.845	0.003
"KRAS"	-0.582	0.028
"KRAS"	-0.677	0.028
"KRR1"	-0.222	0.047
"KRT24"	-0.364	0.033
"KRT8P11"	-0.435	0.014
"KRTAP13-3"	-0.344	0.029
"KRTAP4-7"	-0.455	0.048
"L1CAM"	-0.397	0.05
"LAIR1"	-0.348	0.016
"LANCL1"	-0.258	0.03
"LARP1B"	-0.393	0.015
"LCN10"	-0.524	0.009
"LCNL1"	-0.577	0.038
"LDLRAD3"	-0.516	0.017
"LGALS12"	-0.382	0.047
"LGR5"	-0.176	0.029
"LGR6"	-0.408	0.026
"LIPF"	-0.286	0.047
"LLGL2"	-0.313	0.048
"LPCAT2"	-0.386	0.024
"LPCAT3"	-0.0396	0.026
"LRRC37A"	-0.319	0.024
"LRRC63"	-0.393	0.022
"LRSAM1"	-0.434	0.048
"LSM3"	-0.696	0.011
"LSM4"	-0.35	0.007
"LSM5"	-0.628	0.013
"LSM6"	-0.778	0.008
"LTK"	-0.401	0.05
"LY6K"	-0.188	0.04
"LY96"	-0.482	0.028
"LYPLA1"	-0.254	0.03
"MAGEC3"	-0.326	0.014
"MAGOH"	-0.771	0.004
"MAML1"	-0.593	0.024
"MAP3K6"	-0.367	0.034
"MAP3K7"	-0.0873	0.033
"MAP9"	-0.197	0.038
"MAPK8"	-0.229	0.043
"MAPKAP1"	-0.348	0.048
"MARVELD2"	-0.406	0.014
"MAST2"	-0.398	0.037
"MB"	-0.386	0.015
"MBL2"	-0.446	0.011
"MCM4"	-0.21	0.012
"MDN1"	-0.614	0.004
"MED29"	-0.0986	0.046
"MED7"	-0.109	0.049
"MEGF8"	-0.398	0.018
"MELK"	-0.337	0.046
"METTL13"	-0.205	0.004
"MFAP1"	-0.368	0.028
"MFAP2"	-0.404	0.038
"MFAP3L"	-0.259	0.007
"MITF"	-0.0545	0.034
"MKI67IP"	-0.384	0.004
"MLL5"	-0.497	0.023
"MMADHC"	-0.28	0.041
"MMP16"	-0.467	0.025
"MMP23B"	-0.336	0.035
"MN1"	-0.396	0.033
"MOBKL1A"	-0.173	0.037
"MOBKL2A"	-0.433	0.022
"MOGAT1"	-0.375	0.028
"MPHOSPH6"	-0.222	0.025
"MRPL37"	-0.323	0.009
"MS4A1"	-0.164	0.023
"MS4A13"	-0.505	0.02
"MS4A7"	-0.503	0.028
"MSR1"	-0.406	0.004
"MST1R"	-0.305	0.047
"MTBP"	-0.176	0.048
"MTMR1"	-0.334	0.049
"MTMR8"	-0.463	0.026
"MTNR1A"	-0.547	0.038
"MYBL2"	-0.515	0.047
"MYBPC3"	-0.394	0.048
"MYBPHL"	-0.265	0.003
"MYD88"	-0.249	0.015
"MYH8"	-0.377	0.041
"MYO3B"	-0.582	0.024
"MYOM2"	-0.181	0.047
"N6AMT1"	-0.471	0.012
"NAA38"	-0.425	0.025
"NAB1"	-0.219	0.003
"NACA"	-0.579	0.013
"NACAP1"	-0.433	0.029
"NAPA"	-0.582	0.017
"NAT10"	-0.222	0.023
"NCBP1"	-0.593	0.007
"NCDN"	-0.336	0.025
"NCOR2"	-0.468	0.004
"NCR1"	-0.385	0.013
"NDRG1"	-0.262	0.026
"NDST1"	-0.285	0.019
"NDUFA13"	-0.522	0.011
"NDUFA4L2"	-0.465	0.023
"NDUFAB1"	-0.16	0.008
"NDUFS1"	-0.314	0.012
"NEDD8"	-0.538	0.011
"NEFL"	-0.411	0.033
"NHP2"	-0.139	0.029
"NID2"	-0.481	0.017
"NMNAT3"	-0.358	0.044
"NNMT"	-0.209	0.031
"NPC1"	-0.194	0.019
"NPTN"	-0.351	0.011
"NR1D1"	-0.57	0.014
"NRP1"	-0.278	0.021
"NRP2"	-0.433	0.039
"NT5C2"	-0.306	0.044
"NT5C3L"	-0.297	0.007
"NTSR1"	-0.451	0.022
"NUDC"	-0.322	0.039
"NUDT12"	-0.239	0.047
"NUDT21"	-0.626	0.001
"NUDT4"	-0.385	0.001
"NUF2"	-0.647	0.005
"NUP133"	-0.794	0.013
"NUP205"	-0.695	0
"NUP43"	-0.595	0.04
"NUP54"	-0.284	0.026
"NUP85"	-0.501	0.049
"NUP88"	-0.584	0.035
"NUP93"	-0.776	0.002
"NXF1"	-0.883	0.013
"NXT1"	-0.217	0.016
"OFD1"	-0.494	0.006
"OPN4"	-0.334	0.031
"OR10Z1"	-0.331	0.02
"OR13C3"	-0.211	0.022
"OR2C3"	-0.344	0.05
"OR2T10"	-0.274	0.007
"OR2W1"	-0.538	0.048
"OR4K17"	-0.332	0.004
"OR51E1"	-0.577	0.01
"OR51T1"	-0.489	0.011
"OR51V1"	-0.232	0.018
"OR52I2"	-0.119	0.031
"OR52L1"	-0.501	0.005
"OR5T3"	-0.156	0.048
"OR5W2"	-0.227	0.048
"OSBPL1A"	-0.436	0.048
"OSCAR"	-0.291	0.038
"OXNAD1"	-0.315	0.01
"PABPN1"	-0.832	0.004
"PAFAH1B1"	-0.423	0.028
"PAPOLA"	-0.462	0.038
"PARG"	-0.632	0.024
"PARN"	-0.295	0.01
"PBX4"	-0.159	0.045
"PCBP2"	-0.567	0.01
"PCDHA3"	-0.336	0.031
"PCDHGA2"	-0.215	0.018
"PCYT1A"	-0.294	0.025
"PDPK1"	-0.313	0.029
"PELP1"	-0.297	0.025
"PEX13"	-0.481	0.043
"PFKFB1"	-0.292	0.025
"PFKFB4"	-0.368	0.038
"PGA5"	-0.488	0.048
"PGAP1"	-0.152	0.047
"PHB"	-0.63	0.009
"PHF23"	-0.284	0.038
"PHF3"	-0.579	0.042
"PHF5A"	-0.683	0.021
"PHYH"	-0.229	0.038
"PIGL"	-0.186	0.018
"PIGR"	-0.12	0.028
"PIK3C2A"	-0.138	0.033
"PIK3C2G"	-0.516	0.038
"PIK3CB"	-0.442	0.038
"PITPNC1"	-0.252	0.037
"PITPNM2"	-0.251	0.032
"PJA2"	-0.439	0.016
"PKNOX1"	-0.257	0.028
"PLA2G4D"	-0.299	0.042
"PLCG2"	-0.367	0.035
"PLD3"	-0.41	0.038
"PLP1"	-0.318	0.04
"PLRG1"	-0.509	0.015
"PLXNA4"	-0.149	0.045
"PNPLA6"	-0.274	0.043
"PODN"	-0.571	0.018
"POFUT1"	-0.285	0.013
"POLA1"	-0.687	0.008
"POLDIP3"	-0.186	0.036
"POLR2D"	-0.745	0.014
"POLR2I"	-0.605	0.004
"POP7"	-0.0294	0.017
"POU6F1"	-0.423	0.014
"PPA1"	-0.206	0.038
"PPP1R10"	-0.199	0.025
"PPP1R15A"	-0.44	0.011
"PPP1R7"	-0.429	0.036
"PPP1R8"	-0.415	0.02
"PPP5C"	-0.487	0.011
"PRDM16"	-0.578	0.019
"PRDX4"	-0.275	0.029
"PRKAA1"	-0.529	0.011
"PRKAB2"	-0.379	0.018
"PRKAG1"	-0.464	0.025
"PRKRA"	-0.232	0.011
"PRMT7"	-0.227	0.01
"PRODH2"	-0.503	0.01
"PRPF38A"	-0.629	0.002
"PRSS21"	-0.345	0.037
"PRTN3"	-0.533	0.003
"PRUNE"	-0.45	0.004
"PSMA1"	-0.972	0.002
"PSMA3"	-0.811	0.001
"PSMA6"	-0.462	0.007
"PSMB2"	-1.11	0.001
"PSMB3"	-0.746	0.011
"PSMB4"	-0.711	0.007
"PSMB5"	-0.157	0.007
"PSMB6"	-0.561	0.018
"PSMB7"	-0.263	0.007
"PSMC1"	-0.42	0.022
"PSMC2"	-0.573	0.004
"PSMC3"	-0.589	0.006
"PSMC5"	-0.547	0.008
"PSMC6"	-0.384	0.02
"PSMD1"	-1.09	0.001
"PSMD12"	-0.853	0.004
"PSMD3"	-0.483	0.018
"PSMD4"	-0.454	0.02
"PSMD6"	-0.725	0.006
"PSMD7"	-0.807	0.005
"PSMD8"	-0.606	0.013
"PTCH2"	-0.43	0.049
"PTN"	-0.324	0.049
"PTPDC1"	-0.174	0.01
"PTPLAD1"	-0.41	0.011
"PTPN9"	-0.533	0.007
"PTPRCAP"	-0.0718	0.047
"PTPRZ1"	-0.366	0.03
"PXK"	-0.258	0.036
"PYCR1"	-0.25	0.01
"RAB39B"	-0.518	0.007
"RAB3GAP2"	-0.259	0.04
"RAB5A"	-0.54	0.019
"RABL2A"	-0.566	0.039
"RAD51"	-0.47	0.04
"RAI1"	-0.256	0.021
"RALY"	-0.197	0.038
"RAMP1"	-0.15	0.045
"RAN"	-0.803	0.001
"RARS"	-0.46	0.032
"RASSF2"	-0.0802	0.019
"RBL2"	-0.309	0.02
"RBM10"	-0.309	0.017
"RBM17"	-0.779	0.037
"RBM9"	-0.143	0.022
"RBMXL1"	-0.528	0.021
"RBP2"	-0.0441	0.015
"RCHY1"	-0.487	0.03
"RDBP"	-0.35	0.026
"RFC4"	-0.495	0.007
"RFPL3"	-0.211	0.012
"RFTN1"	-0.411	0.011
"RGL4"	-0.568	0.032
"RGS12"	-0.211	0.046
"RGS18"	-0.405	0.022
"RHO"	-0.111	0.029
"RHOBTB1"	-0.311	0.016
"RHOH"	-0.168	0.032
"RILPL2"	-0.589	0.01
"RIOK2"	-0.397	0.036
"RIPK2"	-0.133	0.009
"RNASEH2A"	-0.454	0.048
"RNF113B"	-0.402	0.05
"RNF41"	-0.204	0.002
"ROBO1"	-0.288	0.02
"RPA1"	-0.657	0.011
"RPE65"	-0.419	0.037
"RPL10A"	-0.973	0
"RPL11"	-0.924	0
"RPL12"	-0.74	0.004
"RPL13"	-0.632	0.004
"RPL13A"	-0.557	0.007
"RPL14"	-0.566	0.023
"RPL17"	-0.603	0.009
"RPL18"	-0.947	0
"RPL18A"	-0.772	0.004
"RPL23"	-1.1	0
"RPL23A"	-0.894	0.004
"RPL24"	-0.833	0.004
"RPL27"	-0.743	0.005
"RPL3"	-0.774	0.004
"RPL30"	-0.568	0.038
"RPL31"	-0.698	0.022
"RPL32"	-0.96	0
"RPL34"	-0.66	0.004
"RPL35"	-0.833	0.001
"RPL35A"	-0.67	0.028
"RPL36"	-0.953	0
"RPL37"	-0.754	0.007
"RPL37A"	-0.805	0.001
"RPL39"	-0.711	0.023
"RPL5"	-0.944	0.001
"RPL6"	-0.731	0.001
"RPL7"	-0.833	0.001
"RPL7A"	-0.803	0
"RPL9"	-0.92	0
"RPLP0"	-0.777	0.004
"RPLP1"	-0.653	0.005
"RPN2"	-0.646	0.003
"RPS11"	-0.735	0
"RPS12"	-0.47	0.024
"RPS13"	-1.02	0
"RPS14"	-0.748	0.001
"RPS15A"	-0.882	0
"RPS17"	-0.692	0
"RPS18"	-0.694	0.001
"RPS19"	-0.846	0
"RPS20"	-0.729	0
"RPS25"	-0.607	0
"RPS26"	-0.942	0
"RPS27A"	-0.793	0.004
"RPS29"	-0.572	0
"RPS3"	-0.632	0.004
"RPS3A"	-0.754	0.038
"RPS4X"	-0.456	0.036
"RPS5"	-0.538	0.021
"RPS6"	-0.699	0.021
"RPS7"	-0.687	0
"RPS8"	-0.671	0.003
"RPS9"	-0.647	0.004
"RPSA"	-0.698	0.004
"RPSAP58"	-0.641	0.006
"RPTOR"	-0.474	0.015
"RRM1"	-0.77	0.004
"RSPRY1"	-0.484	0.005
"RUNX1"	-0.378	0.022
"RUVBL2"	-0.517	0.016
"SARS"	-0.482	0.041
"SCRG1"	-0.633	0.049
"SCRT1"	-0.37	0.041
"SDAD1"	-0.58	0.045
"SDC2"	-0.488	0.043
"SEC14L3"	-0.405	0.036
"SEC23A"	-0.226	0.033
"SEC61A1"	-0.512	0.013
"SEMG2"	-0.437	0.002
"SERPINA5"	-0.423	0.039
"SERPINA9"	-0.375	0.041
"SERPINB2"	-0.297	0.013
"SERPINC1"	-0.338	0.025
"SF3A1"	-0.781	0.004
"SF3A2"	-0.508	0.011
"SF3B2"	-0.908	0.004
"SF3B3"	-0.656	0.001
"SF3B4"	-0.545	0.017
"SF3B5"	-0.727	0.007
"SFN"	-0.385	0.018
"SFRS1"	-0.835	0.007
"SFRS11"	-0.294	0.033
"SFRS2"	-0.541	0.019
"SFTPC"	-0.332	0.014
"SGCG"	-0.266	0.048
"SH2D1A"	-0.375	0.009
"SHFM1"	-0.48	0.008
"SKP1"	-0.671	0.004
"SLC10A2"	-0.325	0.039
"SLC22A3"	-0.375	0.015
"SLC25A23"	-0.186	0.018
"SLC25A29"	-0.315	0.015
"SLC35A1"	-0.397	0.032
"SLC36A4"	-0.234	0.02
"SLC37A4"	-0.243	0.025
"SLC38A9"	-0.257	0.047
"SLC39A8"	-0.398	0.041
"SLC7A1"	-0.512	0.018
"SLC9A8"	-0.471	0.025
"SLITRK1"	-0.173	0.044
"SMARCE1"	-0.356	0.025
"SMU1"	-0.731	0.001
"SMURF2"	-0.325	0.008
"SNRNP200"	-0.655	0.001
"SNRNP27"	-0.625	0.01
"SNRNP70"	-0.72	0.016
"SNRPD1"	-0.91	0.048
"SNRPD2"	-0.919	0
"SNRPD3"	-0.44	0.013
"SNRPE"	-0.498	0.012
"SNRPG"	-0.639	0.01
"SNRPN"	-0.262	0.039
"SNTB1"	-0.359	0.021
"SOD1"	-0.377	0.019
"SPAG7"	-0.37	0.012
"SPATA18"	-0.239	0.022
"SPINT2"	-0.74	0.005
"SPON1"	-0.326	0.038
"SPRED1"	-0.438	0.04
"SPRYD5"	-0.345	0.044
"SRP9"	-0.43	0.026
"SRRT"	-0.571	0.01
"SSR1"	-0.371	0.048
"ST18"	-0.544	0.013
"ST8SIA6"	-0.405	0.03
"STAG2"	-0.511	0.007
"STAT4"	-0.0972	0.028
"STK24"	-0.211	0.007
"STK3"	-0.446	0.007
"STRN"	-0.356	0.018
"STX1A"	-0.332	0.047
"STX4"	-0.262	0.039
"SUPT5H"	-1.01	0.01
"SVIL"	-0.245	0.042
"SYMPK"	-0.531	0.025
"SYT13"	-0.0965	0.021
"TAF2"	-0.527	0.041
"TAF4B"	-0.423	0.013
"TAS2R10"	-0.431	0.037
"TAS2R38"	-0.598	0.018
"TAS2R40"	-0.409	0.015
"TBC1D16"	-0.318	0.041
"TBC1D17"	-0.444	0.015
"TCF7L2"	-0.328	0.017
"TCTEX1D1"	-0.722	0.047
"TDRD3"	-0.365	0.03
"TDRD4"	-0.458	0.009
"TEKT2"	-0.488	0.038
"TGFBR1"	-0.521	0.005
"TGFBR2"	-0.541	0.013
"THBS1"	-0.368	0.003
"THOC4"	-0.72	0
"THRAP3"	-0.252	0.03
"TIE1"	-0.416	0
"TIGD2"	-0.458	0.022
"TIMP4"	-0.334	0.008
"TLR4"	-0.573	0.009
"TLX3"	-0.453	0.048
"TM7SF2"	-0.509	0.01
"TMEM5"	-0.62	0.004
"TMOD3"	-0.753	0.023
"TMPRSS8"	-0.266	0.011
"TNFSF4"	-0.283	0.043
"TNIP2"	-0.277	0.035
"TNKS"	-0.423	0.027
"TNKS1BP1"	-0.368	0.012
"TNNI2"	-0.426	0.02
"TOMM70A"	-0.181	0.01
"TOP1"	-0.286	0.028
"TOPBP1"	-0.238	0.013
"TPH2"	-0.609	0.04
"TRA2A"	-0.264	0.039
"TRAF1"	-0.269	0.016
"TRAK2"	-0.375	0.047
"TRIM2"	-0.303	0.038
"TRIM29"	-0.437	0.021
"TRIM39"	-0.505	0.007
"TRIM67"	-0.189	0.005
"TRIP6"	-0.324	0.038
"TRNT1"	-0.209	0.035
"TRPV6"	-0.605	0.004
"TSG101"	-0.604	0.017
"TSTD2"	-0.149	0.026
"TTC31"	-0.242	0.048
"TTL"	-0.431	0.005
"TTR"	-0.221	0.015
"TUBA1B"	-0.589	0
"TUBA1C"	-0.56	0
"TUBB"	-0.509	0.048
"TUBGCP2"	-0.663	0.002
"TUBGCP3"	-0.904	0.05
"TUBGCP4"	-0.612	0.023
"TUSC3"	-0.361	0.047
"TXK"	-0.323	0.004
"TXN"	-0.206	0.004
"U2AF1"	-0.808	0.019
"U2AF2"	-0.73	0.044
"UBA1"	-0.592	0.009
"UBA2"	-0.182	0.03
"UBAC1"	-0.0472	0.009
"UBB"	-0.564	0.008
"UBE2K"	-0.295	0.03
"UBE2Q2P1"	-0.382	0.011
"UBL4A"	-0.207	0.046
"UBQLNL"	-0.303	0.013
"UGT1A1"	-0.0632	0.041
"UGT2B7"	-0.149	0.027
"UPK1B"	-0.284	0.033
"USH2A"	-0.53	0.05
"USP1"	-0.509	0.021
"USP30"	-0.0683	0.024
"USP39"	-0.787	0.043
"USP44"	-0.262	0.042
"USP6"	-0.268	0.048
"UTP6"	-0.417	0.013
