"Gene name"	"score"	"pval"
"NUDT12"	-1.04	0.041
"NUDT21"	-0.91	0.012
"NUDT3"	-0.856	0.038
"NUF2"	-1.57	0.024
"NUP205"	-2.27	0.003
"NUP85"	-1.88	0.044
"NUP93"	-1.97	0.004
"NUP98"	-2.13	0.023
"NXF1"	-1.09	0.049
"NYX"	-0.634	0.007
"OGG1"	-0.509	0.037
"OR12D3"	-0.532	0.013
"OR14A16"	-0.98	0.003
"OR2L13"	-0.98	0.049
"OR2T10"	-1.18	0.013
"OR51E1"	-1.49	0.026
"OR51E2"	-0.554	0.004
"OR52L1"	-0.839	0
"OR5W2"	-0.332	0.019
"OR7G2"	-0.206	0.023
"OSM"	-1	0.045
"OSTC"	-0.49	0.042
"OTOR"	-0.727	0.031
"OVOL2"	-1.64	0.021
"P2RX6"	-0.688	0.029
"PA2G4"	-0.865	0.035
"PAPD7"	-0.599	0.034
"PARG"	-1.53	0.037
"PARK2"	-0.618	0.037
"PARN"	-1.44	0.022
"PCBP2"	-1.19	0.011
"PCDH15"	-0.428	0.04
"PCDHGA2"	-0.522	0.001
"PCSK1N"	-1.03	0.016
"PDE8A"	-0.848	0.036
"PFDN2"	-2.04	0.009
"PFKFB2"	-0.566	0.023
"PGLYRP4"	-1.07	0.027
"PGPEP1"	-0.544	0.008
"PHB"	-1.55	0.024
"PHB2"	-1.25	0.019
"PHF5A"	-0.777	0.027
"PHKA1"	-0.377	0.042
"PITPNC1"	-1.45	0.023
"PITPNM2"	-1.22	0.031
"PKLR"	-0.619	0.032
"PLA2G2D"	-1.42	0.023
"PLA2G4D"	-0.496	0.015
"PLB1"	-1.51	0.02
"PLD1"	-0.74	0.027
"PLD3"	-0.932	0.023
"PLK1"	-1.72	0.009
"PLOD3"	-0.757	0.017
"PLRG1"	-1.16	0.013
"PLXNB3"	-0.788	0.047
"PNPLA5"	-1.39	0.04
"PNPT1"	-0.869	0.003
"POLR2A"	-1.26	0.036
"POLR2D"	-1.87	0.003
"POLR2I"	-1.21	0.027
"POPDC3"	-0.995	0.028
"POTEE"	-0.206	0.013
"PPIH"	-0.937	0.044
"PPP1CA"	-0.708	0.026
"PPP1R2P9"	-0.332	0.01
"PPP1R3D"	-1.04	0.031
"PPP2R5C"	-0.836	0.015
"PPP3R1"	-0.455	0.007
"PPWD1"	-0.804	0.017
"PRKACA"	-0.939	0.037
"PRKAG1"	-1.12	0.01
"PRKAR1B"	-0.586	0.033
"PROCR"	-0.819	0.007
"PRPF18"	-1.33	0.03
"PRPF19"	-1.73	0.005
"PRPF3"	-1.18	0.001
"PRPF31"	-1.68	0.002
"PRPF8"	-2.02	0.03
"PRSS16"	-1.06	0.013
"PRSS22"	-1.32	0.032
"PRSS8"	-0.767	0.026
"PSMA6"	-1.27	0.027
"PSMB2"	-1.71	0.007
"PSMB4"	-1.08	0.024
"PSMC2"	-1.62	0.001
"PSMD8"	-1.21	0.007
"PSTPIP2"	-0.851	0.032
"PTCH2"	-0.973	0.048
"PTK7"	-0.816	0.05
"PTPLA"	-0.0931	0.037
"PTPLAD1"	-0.421	0.033
"PTPRE"	-0.462	0.045
"PTPRN2"	-0.85	0.031
"PTPRV"	-0.679	0.007
"PUM2"	-0.959	0.048
"PYGB"	-1.26	0.016
"RAB20"	-1.38	0.013
"RAB37"	-1.29	0.043
"RAB5A"	-1.19	0.003
"RAB7A"	-1	0
"RABL2A"	-0.584	0.007
"RAD52"	-0.66	0.028
"RAN"	-2.18	0.013
"RANBP2"	-1.62	0.015
"RAPH1"	-0.923	0.024
"RARRES3"	-1.51	0.003
"RASGEF1A"	-0.56	0.014
"RBM17"	-2.18	0.003
"RCE1"	-1.41	0.003
"REST"	-1.2	0.029
"RFC2"	-0.905	0.005
"RG9MTD1"	-0.473	0.028
"RGPD4"	-0.799	0.019
"RGS13"	-1.14	0.014
"RGS18"	-1.05	0.04
"RHD"	-0.8	0.037
"RHOB"	-1.17	0.037
"RILPL2"	-1.41	0.038
"RINT1"	-1.23	0
"RNASE8"	-1.19	0.041
"RPA1"	-1.81	0.003
"RPGRIP1"	-0.684	0.04
"RPL10"	-1.72	0.024
"RPL10A"	-1.93	0.008
"RPL11"	-2.01	0.001
"RPL12"	-1.71	0.036
"RPL14"	-1.9	0.009
"RPL18"	-1.57	0.014
"RPL18A"	-1.53	0.005
"RPL19"	-1.55	0.05
"RPL23"	-2.05	0
"RPL23A"	-1.56	0.005
"RPL24"	-1.17	0
"RPL27"	-1.49	0.003
"RPL3"	-1.28	0.008
"RPL30"	-0.532	0.021
"RPL31"	-1.65	0.032
"RPL32"	-2.13	0
"RPL34"	-1.79	0.001
"RPL35"	-1.69	0.005
"RPL36"	-1.88	0.005
"RPL37"	-1.84	0.02
"RPL37A"	-1.99	0
"RPL39"	-1.11	0.031
"RPL4"	-1.23	0
"RPL5"	-2.2	0.026
"RPL6"	-2.14	0.012
"RPL7"	-2.06	0.003
"RPL7A"	-1.53	0.043
"RPL9"	-2.18	0
"RPLP0"	-1.96	0.032
"RPS11"	-1.52	0.001
"RPS12"	-1.48	0.019
"RPS13"	-2.09	0
"RPS14"	-1.76	0.008
"RPS15"	-1.71	0.025
"RPS15A"	-1.9	0.005
"RPS17"	-1.3	0.008
"RPS19"	-1.57	0.01
"RPS20"	-1.11	0.008
"RPS26"	-1.91	0
"RPS27A"	-1.86	0
"RPS29"	-1.4	0.008
"RPS3"	-1.9	0.015
"RPS3A"	-1.36	0.011
"RPS5"	-1.35	0.036
"RPS6"	-1.85	0.012
"RPS7"	-1.66	0.006
"RPS8"	-1.53	0.037
"RPS9"	-1.5	0.012
"RPSA"	-2.08	0
"RPSAP58"	-1.8	0.045
"RPUSD1"	-1.34	0.022
"RRM1"	-1.34	0.038
"RSBN1L"	-1.58	0.001
"RUVBL2"	-1.35	0.027
"RXFP1"	-1.34	0.048
"SCLY"	-1.1	0.006
"SCRT1"	-1.61	0.015
"SCYL3"	-1.35	0.003
"SDHACL"	-0.557	0.037
"SEC61A1"	-0.969	0.032
"SEMA5A"	-0.46	0.018
"SENP7"	-0.511	0.031
"SERINC3"	-1.06	0.046
"SERPINA12"	-0.494	0.014
"SERPINB5"	-1.28	0.046
"SERPINB8"	-0.564	0.027
"SERPIND1"	-0.563	0.01
"SERPINE2"	-0.338	0.007
"SERPINI1"	-0.971	0.011
"SF3A1"	-1.51	0.008
"SF3B2"	-1.57	0.001
"SF3B5"	-1.53	0.011
"SFPQ"	-1.36	0.001
"SFRS1"	-1.67	0.004
"SFRS4"	-1.09	0.003
"SGCA"	-0.92	0.015
"SHFM1"	-1.45	0.027
"SHMT1"	-0.864	0.008
"SHROOM4"	-0.578	0.011
"SLA2"	-1	0.023
"SLC16A14"	-0.556	0.026
"SLC16A5"	-0.766	0.007
"SLC22A18AS"	-0.622	0.03
"SLC22A3"	-1.35	0.049
"SLC22A6"	-0.213	0.001
"SLC22A8"	-1.07	0.011
"SLC25A29"	-1.43	0.026
"SLC26A4"	-0.774	0.003
"SLC26A5"	-1.35	0.013
"SLC27A5"	-0.719	0.019
"SLC27A6"	-0.57	0.01
"SLC2A11"	-0.619	0.032
"SLC2A12"	-0.45	0.013
"SLC2A13"	-0.698	0.032
"SLC2A5"	-0.829	0.023
"SLC30A2"	-0.0306	0.008
"SLC34A3"	-0.897	0.019
"SLC37A3"	-0.137	0.014
"SLC37A4"	-1.42	0.013
"SLC39A7"	-0.87	0.036
"SLC6A11"	-0.618	0.011
"SLC6A9"	-0.673	0.037
"SLC7A1"	-0.767	0.043
"SLC7A5"	-1	0.01
"SLITRK5"	-1.14	0.003
"SMAP1"	-1.06	0.042
"SMC3"	-0.635	0.036
"SNAPC1"	-1.53	0.023
"SNAPC3"	-1.3	0.038
"SNRNP200"	-1.42	0.005
"SNRNP27"	-1.49	0.042
"SNRNP70"	-1.41	0.005
"SNRPD1"	-1.85	0.001
"SNRPD2"	-1.64	0.004
"SNRPD3"	-0.635	0.01
"SNX6"	-0.635	0.047
"SON"	-0.887	0.026
"SORCS3"	-0.494	0.029
"SOX21"	-1.04	0.023
"SOX3"	-1.28	0.015
"SOX8"	-0.816	0.004
"SP8"	-1.08	0.039
"SPAG7"	-1.18	0.027
"SPATS2L"	-0.913	0.013
"SPON1"	-0.778	0.046
"SPRY1"	-0.856	0.006
"SPTBN1"	-0.726	0.004
"SQLE"	-0.86	0.031
"SRF"	-1.33	0.042
"SRPX"	-0.586	0.013
"SRRT"	-0.858	0.03
"STAT2"	-0.783	0.004
"STRBP"	-1.25	0.006
"STX4"	-1.25	0.008
"SUOX"	-0.968	0.017
"SUPT5H"	-1.98	0.004
"TADA3"	-0.689	0.044
"TAF2"	-1.01	0.003
"TAF4B"	-1.24	0.047
"TAS2R14"	-1.4	0.049
"TAS2R40"	-0.898	0.016
"TAS2R45"	-1.13	0.003
"TBC1D8"	-0.401	0.043
"TBCD"	-1.73	0.009
"TBPL1"	-0.761	0.044
"TCF7"	-0.72	0.019
"TCP1"	-0.697	0.042
"TCTEX1D1"	-1.17	0.03
"TDO2"	-1.03	0.01
"TDRD3"	-0.667	0.027
"TFIP11"	-0.989	0.007
"TGFB1"	-0.76	0.002
"TGFBR2"	-1.73	0.003
"THBD"	-1.2	0.05
"THBS2"	-0.74	0.009
"THOC2"	-0.439	0.023
"THOP1"	-1.41	0.021
"TIGD6"	-1.44	0.021
"TJP2"	-1.01	0.041
"TLE1"	-1.12	0.04
"TLR9"	-1.69	0.028
"TMC1"	-0.448	0.031
"TMC6"	-0.842	0.035
"TMEM192"	-1.23	0.05
"TMEM20"	-0.212	0.028
"TMEM31"	-0.67	0.011
"TMF1"	-0.696	0.045
"TMOD3"	-0.872	0.034
"TMPRSS5"	-0.0828	0.023
"TNFAIP3"	-0.575	0.01
"TNFRSF11A"	-0.553	0.024
"TNFRSF18"	-1.14	0.003
"TNFRSF1A"	-1.04	0.045
"TNFRSF6B"	-0.433	0.019
"TNKS"	-1.24	0.046
"TOM1L1"	-0.624	0.036
"TOR1AIP2"	-0.505	0.042
"TPI1"	-0.939	0.037
"TPM1"	-0.814	0.05
"TRAK1"	-0.588	0.014
"TRDMT1"	-1.24	0.036
"TRIM29"	-0.776	0.008
"TRIM39"	-0.823	0.013
"TRIM69"	-0.816	0.042
"TRPM1"	-0.687	0.032
"TRPM3"	-0.701	0.046
"TRPV6"	-1.22	0.02
"TSG101"	-1.5	0.018
"TSKS"	-0.812	0.032
"TSPYL5"	-1.19	0.032
"TTC26"	-1.33	0.007
"TTL"	-0.887	0.03
"TTLL1"	-1.39	0.004
"TUBA1B"	-1.73	0.037
"TUBGCP4"	-0.423	0.009
"TXK"	-1.39	0.008
"TXNL4A"	-0.723	0.047
"U2AF1"	-1.61	0.032
"UBA6"	-1.06	0.005
"UBB"	-1.58	0.024
"UBE2D1"	-0.985	0.028
"UBE2D3"	-0.193	0.013
"UBE2V2"	-1.25	0.023
"UBE4A"	-0.473	0.023
"UGT2B10"	-0.725	0.004
"UGT2B17"	-0.223	0.01
"UGT2B7"	-0.356	0.013
"UMODL1"	-0.0145	0.026
"UMODL1"	-1.1	0.026
"UPK1B"	-1.02	0.042
"USP39"	-1.43	0.009
"USPL1"	-0.166	0.019
"VCP"	-2.14	0.001
"VWCE"	-1.32	0.042
"WDR12"	-0.862	0.041
"WDR27"	-0.74	0.027
"WDR60"	-1.08	0.048
"WDR61"	-0.571	0.041
"WDR77"	-1.56	0.002
"WNK1"	-0.359	0.024
"WNT3"	-0.401	0.037
"WNT5A"	-1.06	0.016
"WNT7B"	-1.46	0.012
"WWP2"	-1.44	0.003
"XAGE3"	-0.781	0.038
"XBP1"	-0.522	0.029
"XCL2"	-1.3	0.005
"XIAP"	-1.13	0.019
"YARS"	-1.47	0.049
"YARS2"	-0.839	0.036
"YWHAH"	-1	0.012
"YY1"	-0.828	0.046
"ZAN"	-1.23	0.027
"ZC3H15"	-1.21	0.044
"ZC3H3"	-1.18	0.006
"ZCCHC3"	-1.62	0.015
"ZFAND5"	-1.01	0.007
"ZFP36"	-1.3	0.026
"ZNF132"	-1.3	0.038
"ZNF174"	-1.11	0.011
"ZNF207"	-1.7	0.003
"ZNF223"	-1.4	0.048
"ZNF286A"	-1.03	0.037
"ZNF326"	-0.905	0.025
"ZNF44"	-0.653	0.032
"ZNF45"	-0.91	0.017
"ZNF454"	-0.392	0.032
"ZNF471"	-1.57	0.017
"ZNF500"	-1.1	0.046
"ZNF555"	-0.703	0.024
"ZNF582"	-0.715	0.038
"ZNF614"	-0.644	0.027
"ZNF788"	-0.863	0.038
"ZNRF2"	-1.73	0.003
"ZYG11A"	-0.279	0.019
