"Gene name"	"score"	"pval"
"C1orf161"	-0.103	0.045
"C1orf77"	-0.109	0.03
"C1QB"	-0.0789	0.034
"C1R"	-0.0873	0.041
"C2"	-0.194	0.001
"C21orf33"	-0.0345	0.047
"C22orf29"	-0.373	0.009
"C2orf34"	-0.102	0.027
"C2orf79"	-0.184	0.002
"C2orf81"	-0.172	0.021
"C3"	-0.206	0.026
"C3orf21"	-0.148	0.027
"C3orf39"	-0.334	0.027
"C5orf40"	-0.0952	0.036
"C6orf224"	-0.0596	0.035
"C6orf58"	-0.0385	0.001
"C7orf16"	-0.0917	0.028
"C8orf46"	-0.13	0.016
"C9orf30"	-0.214	0.041
"C9orf93"	-0.0849	0.031
"CA7"	-0.168	0
"CACNA1A"	-0.148	0.04
"CACNA2D3"	-0.147	0
"CARD16"	-0.214	0.05
"CARS2"	-0.484	0.009
"CATSPER2"	-0.158	0.042
"CCDC108"	-0.267	0.011
"CCDC121"	-0.0682	0.022
"CCNB3"	-0.265	0.007
"CCNG1"	-0.383	0.013
"CCT3"	-0.609	0.002
"CD163"	-0.0841	0.03
"CD207"	-0.0443	0.017
"CD320"	-0.186	0.05
"CD48"	-0.143	0.013
"CD79B"	-0.253	0.022
"CD99L2"	-0.0933	0.041
"CDA"	-0.207	0.014
"CDC23"	-0.295	0.005
"CDC37"	-0.234	0.025
"CDC40"	-0.422	0.001
"CDC5L"	-0.5	0.001
"CDK11B"	-0.504	0
"CDK12"	-0.276	0.013
"CDK17"	-0.183	0.001
"CDKL5"	-0.207	0.037
"CDR2"	-0.307	0.001
"CELSR2"	-0.109	0.036
"CENPE"	-0.21	0.004
"CENPL"	-0.0513	0.034
"CENPO"	-0.432	0.023
"CEP55"	-0.0928	0.022
"CEP63"	-0.161	0.001
"CHCHD2"	-0.119	0.036
"CHD1"	-0.226	0.045
"CHD2"	-0.129	0.002
"CHD4"	-0.511	0.027
"CHRM1"	-0.191	0.002
"CHRNE"	-0.25	0.036
"CIC"	-0.229	0.021
"CLCN5"	-0.129	0
"CLDN18"	-0.0213	0.006
"CLDND1"	-0.0365	0.029
"CLEC12A"	-0.032	0.024
"CLEC4C"	-0.102	0.002
"CLEC5A"	-0.147	0.002
"CLIC3"	-0.0513	0.039
"CLTC"	-0.513	0.013
"CMTM3"	-0.314	0.003
"CNOT3"	-0.207	0.03
"COCH"	-0.278	0.01
"COL4A3BP"	-0.225	0.025
"COL8A1"	-0.26	0.028
"COPA"	-0.508	0.047
"COPB1"	-0.661	0.001
"COPB2"	-0.38	0.009
"COPG2"	-0.133	0.006
"COPS2"	-0.237	0.002
"COPS4"	-0.495	0.048
"COPS6"	-0.409	0.035
"COPS8"	-0.338	0.017
"CPSF3"	-0.314	0.019
"CPT1C"	-0.143	0.001
"CRADD"	-0.18	0.039
"CRYZ"	-0.00684	0.035
"CSAG2"	-0.155	0.047
"CSE1L"	-0.386	0.004
"CSMD3"	-0.0546	0.027
"CTDSPL2"	-0.0876	0.008
"CTH"	-0.0535	0.049
"CTSG"	-0.177	0.049
"CWC22"	-0.33	0.034
"CYorf15A"	-0.299	0.027
"CYP1A1"	-0.108	0.005
"DAD1"	-0.16	0.023
"DAPK1"	-0.315	0.029
"DAXX"	-0.113	0.031
"DBF4"	-0.319	0.039
"DCAF17"	-0.0926	0.027
"DCLRE1A"	-0.132	0.005
"DCXR"	-0.244	0.014
"DDR1"	-0.188	0.027
"DDX18"	-0.569	0.02
"DDX23"	-0.272	0.05
"DDX41"	-0.361	0.031
"DDX46"	-0.416	0.02
"DDX49"	-0.321	0.031
"DDX51"	-0.241	0.037
"DDX56"	-0.0325	0.035
"DGKZ"	-0.349	0.026
"DHRS13"	-0.117	0.031
"DHX15"	-0.113	0.017
"DHX38"	-0.164	0.012
"DHX8"	-0.373	0.042
"DHX9"	-0.304	0.01
"DMKN"	-0.213	0.045
"DMPK"	-0.144	0.029
"DNAH10"	-0.165	0
"DNAJB6"	-0.309	0.042
"DNAJC1"	-0.182	0.05
"DNASE1"	-0.153	0.039
"DNASE1L3"	-0.127	0.03
"DNASE2B"	-0.15	0.036
"DONSON"	-0.427	0.019
"DTNA"	-0.131	0.02
"DYNLRB1"	-0.17	0.042
"DYNLT3"	-0.166	0.004
"EBAG9"	-0.072	0.041
"ECT2"	-0.2	0.01
"EEF2"	-0.578	0.008
"EFNB3"	-0.157	0.042
"EFTUD2"	-0.647	0.013
"EID2B"	-0.0413	0.041
"EIF1AX"	-0.415	0.004
"EIF3A"	-0.597	0.043
"EIF3B"	-0.689	0.001
"EIF3D"	-0.339	0.004
"EIF3G"	-0.538	0.034
"EIF3H"	-0.177	0.048
"EIF3I"	-0.504	0.001
"EIF3M"	-0.37	0.009
"EIF4A3"	-0.744	0.002
"EIF4E"	-0.257	0.048
"EIF4G2"	-0.177	0.03
"EIF5B"	-0.688	0.015
"ENG"	-0.231	0.004
"ENO1"	-0.0992	0.03
"EPB41L3"	-0.119	0.034
"ERBB2IP"	-0.229	0.001
"ERCC6L"	-0.319	0.037
"ERG"	-0.0744	0.019
"ERH"	-0.41	0.035
"ESPN"	-0.221	0.011
"ESRRG"	-0.152	0.039
"ETF1"	-0.385	0.033
"ETNK2"	-0.181	0.013
"EVX1"	-0.161	0.032
"EXOC1"	-0.245	0.049
"EXOSC2"	-0.3	0.027
"EXOSC6"	-0.123	0.012
"F2RL2"	-0.137	0.01
"FABP3"	-0.163	0.005
"FAM126A"	-0.285	0.006
"FAM164C"	-0.208	0.005
"FAM24B"	-0.122	0.02
"FAM38B"	-0.198	0
"FAM3B"	-0.0788	0.006
"FAM50B"	-0.103	0.004
"FAM76B"	-0.0707	0.041
"FANCG"	-0.219	0.03
"FBLN5"	-0.0825	0.014
"FBXO8"	-0.0715	0.013
"FBXO9"	-0.095	0.013
"FCRL3"	-0.296	0.025
"FGF9"	-0.186	0.008
"FIG4"	-0.161	0.041
"FIP1L1"	-0.121	0.049
"FKBP3"	-0.162	0.042
"FN3K"	-0.103	0.029
"FOXD4L4"	-0.268	0.039
"FOXL1"	-0.208	0.05
"FRMD4A"	-0.124	0.003
"FSCB"	-0.166	0.037
"FSCN2"	-0.0445	0.001
"FTSJ3"	-0.544	0.043
"FUT9"	-0.214	0.047
"FYN"	-0.26	0.035
"GALNTL4"	-0.159	0.031
"GALNTL5"	-0.0177	0.045
"GDE1"	-0.193	0.027
"GDPD1"	-0.0991	0.024
"GGA2"	-0.189	0.041
"GIMAP4"	-0.0989	0.03
"GLYCTK"	-0.243	0.007
"GMEB1"	-0.15	0.042
"GMPR2"	-0.101	0.02
"GNAS"	-0.145	0.025
"GORASP1"	-0.146	0.05
"GPC6"	-0.327	0.014
"GPNMB"	-0.129	0.022
"GPR112"	-0.536	0.002
"GPR44"	-0.242	0.003
"GPR55"	-0.107	0.048
"GPR84"	-0.189	0.047
"GPRC6A"	-0.181	0.034
"GRASP"	-0.139	0.033
"GREM1"	-0.317	0.043
"GRIN1"	-0.267	0.007
"GRINL1A"	-0.121	0.046
"GRK4"	-0.115	0.031
"GRLF1"	-0.252	0.008
"GSK3B"	-0.103	0.016
"GTF3C3"	-0.208	0.007
"GTF3C4"	-0.275	0.003
"H2AFV"	-0.187	0.01
"HECTD3"	-0.203	0.026
"HINT3"	-0.21	0.021
"HIST1H2BD"	-0.204	0.008
"HIVEP3"	-0.0911	0.022
"HKDC1"	-0.222	0.039
"HKR1"	-0.149	0.029
"HLA-DQB2"	-0.27	0.002
"HLA-DRB3"	-0.274	0.004
"HMGCL"	-0.122	0.01
"HMHA1"	-0.248	0.031
"HMSD"	-0.0945	0.046
"HNRNPC"	-0.527	0.002
"HNRNPU"	-0.345	0.011
"HOXA3"	-0.152	0.042
"HP"	-0.147	0.005
"HPRT1"	-0.193	0.034
"HPS5"	-0.162	0.013
"HSD11B2"	-0.173	0.023
"HSDL2"	-0.274	0.027
"HSFY2"	-0.126	0.002
"HSPG2"	-0.318	0.011
"HTR2C"	-0.168	0.004
"HYAL2"	-0.119	0.039
"IARS"	-0.225	0.044
"IDH2"	-0.0198	0.013
"IFIT1"	-0.134	0.041
"IGF2BP3"	-0.242	0.035
"IGFBP2"	-0.291	0.007
"IGSF10"	-0.256	0.033
"IHH"	-0.115	0.041
"IL10RB"	-0.0646	0.036
"IL23A"	-0.149	0.03
"IL4R"	-0.0683	0.027
"INHA"	-0.213	0.022
"INTS4"	-0.263	0.04
"INTS4L1"	-0.406	0.016
"INTS9"	-0.334	0.014
"IPO7"	-0.15	0.02
"ISCA1"	-0.156	0.023
"ITGA11"	-0.132	0.023
"ITGA2"	-0.378	0.005
"ITGAV"	-0.0737	0.002
"IVL"	-0.346	0.013
"JAZF1"	-0.189	0.017
"JUB"	-0.18	0.013
"KARS"	-0.436	0.011
"KAT2B"	-0.102	0.034
"KCNC3"	-0.231	0.004
"KCNE1"	-0.0985	0.005
"KCNJ15"	-0.12	0.048
"KCNK2"	-0.0818	0.005
"KCNN3"	-0.312	0.043
"KCTD21"	-0.0859	0.037
"KDM2B"	-0.11	0.002
"KHDRBS2"	-0.0357	0.024
"KHSRP"	-0.0534	0.048
"KIAA0226"	-0.118	0.037
"KIAA0494"	-0.13	0.019
"KIAA0649"	-0.205	0.028
"KIDINS220"	-0.134	0.041
"KIF18A"	-0.0713	0.027
"KIF19"	-0.176	0.002
"KLHL14"	-0.338	0.001
"KLHL5"	-0.00668	0.028
"KPNB1"	-0.384	0
"KRAS"	-0.345	0.023
"KRAS"	-0.345	0.001
"KRAS"	-0.373	0.023
"KRAS"	-0.373	0.001
"KRT35"	-0.104	0.021
"KRT38"	-0.0665	0.025
"KRT8P11"	-0.316	0.004
"KRTAP13-1"	-0.17	0.043
"KRTAP15-1"	-0.211	0.04
"L3MBTL"	-0.00668	0.021
"LCN9"	-0.0617	0.034
"LDHC"	-0.274	0.023
"LEPR"	-0.204	0.05
"LHX8"	-0.0702	0.031
"LHX9"	-0.0678	0.037
"LIAS"	-0.137	0.027
"LIG1"	-0.0863	0.007
"LILRA2"	-0.156	0.025
"LILRA3"	-0.254	0.008
"LILRB5"	-0.177	0.006
"LPXN"	-0.109	0.009
"LRIT1"	-0.187	0.02
"LRRC8D"	-0.272	0.001
"LSM5"	-0.464	0.035
"LSM6"	-0.476	0.028
"LTK"	-0.263	0.047
"LY96"	-0.223	0
"LYPLA2"	-0.0572	0.006
"MAEL"	-0.0369	0.021
"MAK16"	-0.361	0.041
"MAN1B1"	-0.0611	0.042
"MAP1B"	-0.0423	0.037
"MAP3K14"	-0.123	0.041
"MAP3K6"	-0.0525	0.03
"MAP3K7"	-0.106	0.014
"MAPK8IP3"	-0.231	0.009
"MAPKAP1"	-0.197	0.042
"MASP2"	-0.15	0.046
"MB"	-0.189	0.004
"MBL2"	-0.215	0.007
"MCM2"	-0.323	0.008
"MCOLN2"	-0.164	0.023
"MCTS1"	-0.0417	0.03
"MDN1"	-0.565	0.044
"MED29"	-0.0683	0.036
"MEGF6"	-0.0624	0.023
"METTL13"	-0.24	0.023
"METTL3"	-0.0713	0.001
"METTL4"	-0.234	0.028
"MFAP1"	-0.41	0.012
"MFSD8"	-0.324	0.016
"MGAT4A"	-0.118	0.001
"MLL5"	-0.122	0.013
"MLNR"	-0.267	0.049
"MMADHC"	-0.226	0.042
"MMP25"	-0.119	0.001
"MMP3"	-0.0349	0.045
"MOGAT1"	-0.227	0.034
"MPP2"	-0.138	0.001
"MRPL32"	-0.273	0.047
"MRPS31"	-0.264	0.008
"MRPS35"	-0.122	0.01
"MS4A10"	-0.118	0.042
"MS4A13"	-0.259	0.005
"MS4A7"	-0.175	0.004
"MTMR1"	-0.227	0.042
"MTMR8"	-0.309	0.002
"MTNR1A"	-0.0977	0.015
"MUC2"	-0.211	0.045
"MUDENG"	-0.117	0.023
"MXI1"	-0.0677	0.013
"MYBL2"	-0.441	0.038
"MYO18A"	-0.275	0.043
"MYO3B"	-0.238	0.031
"MYOM2"	-0.0898	0.025
"NACA"	-0.422	0.004
"NACAP1"	-0.328	0.016
"NAPA"	-0.403	0.004
"NARS"	-0.267	0.022
"NAT8B"	-0.118	0.005
"NCOR2"	-0.262	0.03
"NDUFAF1"	-0.0791	0.039
"NDUFB10"	-0.291	0.028
"NEDD8"	-0.4	0.007
"NEFL"	-0.0664	0.036
"NEK10"	-0.181	0.028
"NFYC"	-0.277	0.046
"NHP2L1"	-0.41	0.004
"NID2"	-0.262	0.024
"NLN"	-0.245	0.002
"NMT1"	-0.151	0.034
"NNMT"	-0.216	0.033
"NPHS2"	-0.35	0.011
"NR1D1"	-0.368	0.004
"NR1H4"	-0.314	0.037
"NRG4"	-0.182	0.029
"NRP1"	-0.315	0.002
"NT5C1A"	-0.192	0.042
"NTRK2"	-0.152	0.015
"NTRK3"	-0.0791	0.019
"NUDT21"	-0.436	0.003
"NUDT4"	-0.266	0.026
"NUDT4P1"	-0.183	0.009
"NUF2"	-0.549	0.004
"NUP133"	-0.39	0.035
"NUP205"	-0.526	0
"NUP210L"	-0.18	0.039
"NUP214"	-0.34	0.048
"NUP85"	-0.281	0.02
"NUP93"	-0.613	0
"NUS1"	-0.428	0.009
"NXF1"	-0.547	0.004
"NXT1"	-0.274	0.024
"ODAM"	-0.198	0.041
"OFD1"	-0.267	0.036
"OR2T10"	-0.235	0.023
"OR4K17"	-0.21	0.02
"OR51T1"	-0.135	0.037
"OR52L1"	-0.213	0.004
"OR5T1"	-0.0803	0.05
"ORC1L"	-0.284	0.017
"OSMR"	-0.147	0.001
"OVOL2"	-0.17	0.028
"P4HA3"	-0.253	0.023
"PABPN1"	-0.539	0.001
"PADI3"	-0.152	0.025
"PAGE4"	-0.0973	0.023
"PARG"	-0.201	0.037
"PBX4"	-0.261	0.017
"PCDH1"	-0.174	0.011
"PCDHA10"	-0.152	0.015
"PCDHB8"	-0.138	0.017
"PCYT2"	-0.226	0.001
"PDC"	-0.262	0.003
"PDE1B"	-0.301	0.004
"PDHA1"	-0.165	0.045
"PDRG1"	-0.0443	0.031
"PELI3"	-0.24	0.046
"PELP1"	-0.224	0.004
"PFAS"	-0.143	0.006
"PFKFB2"	-0.131	0.036
"PFN4"	-0.288	0.043
"PGA5"	-0.159	0.05
"PGC"	-0.089	0.044
"PGPEP1"	-0.18	0.029
"PHF3"	-0.225	0.036
"PIGM"	-0.1	0.022
"PIK3C2G"	-0.326	0
"PITRM1"	-0.262	0.013
"PJA2"	-0.35	0.008
"PLCB2"	-0.0898	0.003
"PLD5"	-0.0446	0.03
"PLDN"	-0.11	0.028
"PLK1"	-0.48	0.002
"PLOD3"	-0.136	0.021
"PMVK"	-0.167	0.029
"POLR2A"	-0.448	0.004
"POLR2D"	-0.519	0.001
"POLR2I"	-0.435	0.002
"POLR2K"	-0.181	0.043
"POPDC3"	-0.292	0.011
"PPA1"	-0.205	0.037
"PPIE"	-0.217	0.009
"PPM1G"	-0.224	0.005
"PPP1R7"	-0.231	0.05
"PPP5C"	-0.199	0.04
"PPWD1"	-0.129	0.043
"PRDM16"	-0.337	0.008
"PRDX2"	-0.102	0.035
"PRELID1"	-0.112	0.003
"PRKAG1"	-0.273	0.05
"PRMT3"	-0.188	0.015
"PRPF18"	-0.471	0.011
"PRPF19"	-0.515	0.011
"PRPF3"	-0.414	0.003
"PRPF31"	-0.497	0.003
"PRPF38A"	-0.374	0.001
"PRPF8"	-0.419	0.003
"PRSS16"	-0.0589	0.007
"PRSS37"	-0.0415	0.045
"PRSS48"	-0.17	0.01
"PRTFDC1"	-0.0688	0.03
"PRTN3"	-0.236	0.014
"PSMA1"	-0.658	0.008
"PSMB2"	-0.577	0
"PSMC4"	-0.584	0.004
"PSMD14"	-0.228	0.005
"PTCD3"	-0.282	0.027
"PTOV1"	-0.133	0.011
"PTPN13"	-0.066	0.036
"PTPN9"	-0.238	0.02
"PTPRC"	-0.226	0.001
"PTPRN2"	-0.122	0.044
"PUF60"	-0.332	0.026
"PXK"	-0.0939	0
"RAB11B"	-0.17	0.036
"RAB39B"	-0.261	0.005
"RAB3IP"	-0.086	0.039
"RAD51"	-0.33	0.023
"RALY"	-0.331	0.034
"RAN"	-0.565	0.005
"RANBP2"	-0.393	0.003
"RAPGEFL1"	-0.106	0.044
"RBAK"	-0.195	0.025
"RBBP7"	-0.229	0.005
"RBL1"	-0.335	0.007
"RBL2"	-0.197	0.013
"RBM17"	-0.589	0.016
"RBM22"	-0.189	0.016
"RBM25"	-0.239	0.026
"RBM28"	-0.27	0.046
"RBM39"	-0.369	0.02
"RBM47"	-0.336	0.044
"RBMXL1"	-0.378	0.05
"RCOR2"	-0.146	0.033
"RECQL"	-0.116	0.05
"REPS1"	-0.0138	0.047
"RER1"	-0.17	0.028
"RERE"	-0.0545	0
"RERG"	-0.245	0.036
"RFTN1"	-0.36	0.044
"RGS18"	-0.332	0.039
"RHD"	-0.149	0.012
"RHEB"	-0.044	0.026
"RHO"	-0.154	0.003
"RHPN2"	-0.14	0.001
"RILPL2"	-0.35	0.031
"RIPK3"	-0.278	0.012
"RPA2"	-0.592	0.004
"RPL10"	-0.347	0.033
"RPL10A"	-0.552	0
"RPL11"	-0.574	0.003
"RPL12"	-0.451	0.013
"RPL13"	-0.407	0.013
"RPL13A"	-0.219	0.034
"RPL17"	-0.382	0.012
"RPL17P5"	-0.186	0.016
"RPL18"	-0.537	0
"RPL19"	-0.489	0.016
"RPL23"	-0.67	0
"RPL24"	-0.586	0.026
"RPL28"	-0.292	0.027
"RPL3"	-0.547	0.001
"RPL30"	-0.373	0
"RPL31"	-0.523	0.036
"RPL32"	-0.683	0
"RPL35"	-0.521	0.03
"RPL35A"	-0.38	0.007
"RPL36"	-0.624	0
"RPL37"	-0.491	0.001
"RPL37A"	-0.524	0.003
"RPL39"	-0.383	0.012
"RPL39L"	-0.104	0.041
"RPL4"	-0.315	0.013
"RPL5"	-0.64	0
"RPL7"	-0.537	0
"RPL7A"	-0.556	0.01
"RPL9"	-0.655	0
"RPLP0"	-0.473	0.002
"RPN2"	-0.31	0.014
"RPRD1A"	-0.241	0.017
"RPS10"	-0.195	0.044
"RPS11"	-0.492	0
"RPS13"	-0.605	0
"RPS14"	-0.603	0.003
"RPS15A"	-0.617	0.009
"RPS17"	-0.456	0
"RPS18"	-0.391	0.009
"RPS19"	-0.531	0
"RPS25"	-0.401	0
"RPS26"	-0.604	0.008
"RPS27A"	-0.666	0.013
"RPS29"	-0.492	0
"RPS3"	-0.534	0.013
"RPS3A"	-0.508	0.001
"RPS7"	-0.575	0
"RPS8"	-0.449	0.001
"RPSA"	-0.612	0.001
"RPSAP58"	-0.491	0.016
"RPTOR"	-0.186	0.01
"RRM1"	-0.448	0.004
"RRS1"	-0.262	0.001
"RSAD2"	-0.234	0.024
"RSL24D1"	-0.27	0.05
"RXRG"	-0.0951	0.005
"S100Z"	-0.0164	0.019
"SAPS3"	-0.166	0.035
"SARS"	-0.202	0.043
"SC5DL"	-0.21	0.048
"SCGB2A1"	-0.134	0.004
"SCLY"	-0.194	0.004
"SCN5A"	-0.0969	0.045
"SCP2"	-0.141	0.043
"SCRG1"	-0.296	0.022
"SDAD1"	-0.369	0.004
"SDC2"	-0.205	0.044
"SDCCAG3"	-0.232	0.034
"SEC14L3"	-0.13	0.03
"SERPINA12"	-0.136	0.001
"SERPINB11"	-0.0474	0.005
"SERPIND1"	-0.215	0.042
"SEZ6L2"	-0.201	0.003
"SF3A1"	-0.581	0.036
"SF3B4"	-0.302	0.036
"SF3B5"	-0.409	0.004
"SFPQ"	-0.644	0.005
"SFRS1"	-0.57	0.001
"SGCD"	-0.192	0.004
"SH3GL3"	-0.207	0.027
"SHFM1"	-0.375	0.01
"SHROOM4"	-0.281	0.028
"SKAP1"	-0.211	0.031
"SKIV2L2"	-0.374	0.001
"SLC12A2"	-0.155	0.043
"SLC16A4"	-0.0376	0.007
"SLC1A7"	-0.0924	0.035
"SLC22A20"	-0.24	0.043
"SLC25A17"	-0.138	0.026
"SLC25A20"	-0.163	0.025
"SLC25A23"	-0.0463	0.034
"SLC26A5"	-0.183	0.006
"SLC27A5"	-0.229	0.005
"SLC2A11"	-0.306	0.041
"SLC35A1"	-0.127	0.002
"SLC35A2"	-0.141	0.045
"SLC36A4"	-0.161	0.013
"SLC7A1"	-0.0388	0.006
"SLC7A2"	-0.122	0.009
"SMARCC1"	-0.261	0.011
"SMC1A"	-0.103	0.043
"SMC2"	-0.366	0.004
"SMC3"	-0.328	0.03
"SMCR7L"	-0.18	0.046
"SMG1"	-0.263	0.03
"SMU1"	-0.179	0.005
"SNAPC1"	-0.216	0.015
"SNRNP200"	-0.618	0.016
"SNRNP27"	-0.355	0.027
"SNRNP70"	-0.471	0.028
"SNRPA1"	-0.0946	0.031
"SNRPB2"	-0.0568	0.016
"SNRPD1"	-0.4	0.027
"SNRPE"	-0.335	0.009
"SNRPF"	-0.165	0.016
"SNRPG"	-0.363	0.016
"SNRPN"	-0.332	0.018
"SNX4"	-0.124	0.01
"SPAG7"	-0.156	0.047
"SPATA9"	-0.132	0.013
"SPINT2"	-0.162	0.037
"SPRED1"	-0.0969	0.005
"SPRY3"	-0.191	0.003
"SRBD1"	-0.165	0.03
"SRP54"	-0.152	0.015
"SRPK3"	-0.157	0.014
"SRRM2"	-0.281	0.002
"SSR1"	-0.221	0.028
"ST3GAL3"	-0.124	0.042
"ST8SIA2"	-0.243	0.004
"STAG2"	-0.402	0.013
"STARD10"	-0.224	0.005
"STARD5"	-0.153	0.027
"STIL"	-0.174	0
"STK10"	-0.178	0.009
"STK17A"	-0.0354	0.016
"STK3"	-0.172	0.002
"STOX1"	-0.0836	0.032
"STRADA"	-0.119	0.049
"STRN"	-0.247	0.004
"STX1A"	-0.145	0.026
"STX3"	-0.2	0.034
"SUGT1"	-0.0686	0.028
"SUPT5H"	-0.562	0
"SUPT6H"	-0.401	0.003
"SYF2"	-0.0747	0.005
"SYP"	-0.0807	0.05
"TAF4B"	-0.354	0.043
"TAS2R13"	-0.0208	0.045
"TAS2R14"	-0.0984	0.037
"TAS2R38"	-0.331	0.041
"TAS2R45"	-0.262	0.005
"TBC1D25"	-0.141	0.004
"TBCD"	-0.314	0.049
"TBX4"	-0.042	0.027
"TDRD4"	-0.202	0.041
"TEKT2"	-0.226	0.028
"TFB2M"	-0.0469	0.044
"TGFB1"	-0.162	0.017
"TGFBR1"	-0.166	0.004
"TGFBR2"	-0.193	0.045
"THOC4"	-0.509	0
"THOP1"	-0.211	0.001
"THRAP3"	-0.162	0.043
"Thrb"	-0.167	0.046
"TIAM1"	-0.0867	0.037
"TIE1"	-0.26	0.034
"TJP3"	-0.0621	0.029
"TLR9"	-0.242	0.001
"TM4SF19"	-0.216	0.01
"TM7SF2"	-0.229	0.026
"TMEM147"	-0.261	0.031
"TMEM5"	-0.283	0.009
"TMEM60"	-0.268	0.009
"TMOD3"	-0.236	0.003
"TMPRSS11B"	-0.0722	0.034
"TMPRSS11F"	-0.0928	0.024
"TMPRSS9"	-0.139	0.036
"TNFRSF13B"	-0.0709	0.013
"TNKS"	-0.232	0.002
"TOP1"	-0.213	0.027
"TPH2"	-0.162	0.001
"TPST2"	-0.036	0.036
"TRAK1"	-0.122	0.005
"TRIAP1"	-0.0564	0.019
"TRIM10"	-0.0552	0.041
"TRIM11"	-0.165	0.028
"TRIM33"	-0.174	0.025
"TRIM39"	-0.233	0.028
"TRIM41"	-0.104	0.026
"TRIM52"	-0.136	0.023
"TRPV6"	-0.377	0.004
"TSG101"	-0.309	0.049
"TTC14"	-0.0951	0.048
"TTC26"	-0.281	0.019
"TTC31"	-0.113	0.04
"TTLL1"	-0.0702	0.046
"TTR"	-0.172	0.028
"TUBA1B"	-0.643	0.004
"TUBA3D"	-0.0853	0.041
"TUBGCP4"	-0.438	0.013
"TXK"	-0.286	0.027
"TYK2"	-0.102	0.026
"U2AF1"	-0.528	0.001
"U2AF2"	-0.448	0.001
"UBA1"	-0.451	0.002
"UBA2"	-0.153	0.03
"UBA5"	-0.142	0.019
"UBB"	-0.342	0.013
"UBE2D1"	-0.142	0.04
"UBE2Q1"	-0.0715	0.027
"UBE4A"	-0.18	0.013
"UBQLNL"	-0.203	0.007
"UBR1"	-0.133	0.042
"UFD1L"	-0.271	0.034
"UMODL1"	-0.073	0.014
"UMODL1"	-0.0723	0.014
"USP39"	-0.66	0.003
"USP53"	-0.0583	0.041
"UTP15"	-0.404	0.004
"VCP"	-0.533	0
"VEZT"	-0.0947	0.009
"VPRBP"	-0.32	0.005
"VWCE"	-0.252	0.049
"WASH2P"	-0.3	0.03
"WBP11"	-0.47	0.026
"WDR13"	-0.281	0.022
"WDR27"	-0.098	0.029
"WDR49"	-0.219	0.036
"WDR61"	-0.215	0.03
"WDR67"	-0.0428	0.018
"WDR86"	-0.221	0.015
"WDR91"	-0.117	0.029
"WDR93"	-0.149	0.032
"WIPI1"	-0.252	0.004
"XAB2"	-0.269	0.003
"XBP1"	-0.215	0.002
"XKRY2"	-0.109	0.022
"YARS2"	-0.121	0.043
"YES1"	-0.138	0.027
"ZBBX"	-0.189	0.013
"ZBTB48"	-0.178	0.027
"ZC3H13"	-0.36	0.009
"ZC3H15"	-0.185	0.02
"ZC3H18"	-0.136	0.034
"ZFC3H1"	-0.128	0.03
"ZFP42"	-0.169	0.01
"ZIM3"	-0.144	0.004
"ZNF207"	-0.334	0.04
"ZNF256"	-0.124	0.043
"ZNF444"	-0.139	0.049
"ZNF473"	-0.211	0.016
"ZNF660"	-0.201	0.027
"ZNF687"	-0.266	0.036
"ZNF688"	-0.136	0.013
"ZNF839"	-0.132	0.048
"ZNF842"	-0.151	0.03
"ZNF90"	-0.196	0.012
