"Gene name"	"score"	"pval"
"CLU"	-0.0472	0.042
"CNGA1"	-0.317	0
"CNOT8"	-0.241	0.038
"CNPY3"	-0.0607	0.012
"CNPY4"	-0.242	0.04
"CNTN2"	-0.415	0.018
"COG7"	-0.122	0.035
"COPA"	-0.321	0.02
"COPB1"	-0.177	0.001
"COPS2"	-0.21	0.001
"COPS3"	-0.107	0.016
"COPS4"	-0.0596	0.005
"CORO2A"	-0.364	0.02
"COX5B"	-0.13	0.001
"CPSF1"	-0.464	0.031
"CPXM2"	-0.0428	0.031
"CSNK1E"	-0.367	0.016
"CSNK1E"	-0.191	0.016
"CSRP2"	-0.143	0.044
"CTNNAL1"	-0.0655	0.025
"CUGBP1"	-0.0724	0.038
"CUL7"	-0.509	0.003
"CUL9"	-0.261	0.048
"CWF19L1"	-0.219	0.025
"CXCL1"	-0.116	0.031
"CXXC1"	-0.139	0.05
"CYP11A1"	-0.242	0.046
"CYP27C1"	-0.241	0.021
"CYP2F1"	-0.142	0.038
"CYP4F8"	-0.0733	0.038
"DAPK1"	-0.29	0.018
"DBF4"	-0.218	0.046
"DCLRE1A"	-0.151	0.034
"DDB2"	-0.163	0.02
"DDR1"	-0.311	0.001
"DDR2"	-0.161	0.038
"DDX46"	-0.106	0.014
"DDX5"	-0.168	0.048
"DDX51"	-0.104	0.011
"DEFA3"	-0.509	0.003
"DGKZ"	-0.689	0.031
"DHCR7"	-0.284	0.05
"DHX9"	-0.0208	0.04
"DIABLO"	-0.0609	0.022
"DIP2A"	-0.186	0.04
"DLC1"	-0.133	0.028
"DMKN"	-0.279	0.027
"DMPK"	-0.194	0.047
"DNASE1"	-0.159	0.021
"DNASE1L3"	-0.301	0.041
"DNASE2B"	-0.262	0.025
"DNM2"	-0.264	0.032
"DPAGT1"	-0.22	0.012
"DPP3"	-0.107	0.002
"DSCR9"	-0.277	0.025
"DTYMK"	-0.271	0.034
"DUS3L"	-0.277	0.016
"DUSP13"	-0.337	0.043
"DUSP16"	-0.297	0.033
"DYNC1H1"	-0.0752	0.027
"DYNC1I2"	-0.206	0.045
"DYNLRB1"	-0.22	0.018
"EDN1"	-0.15	0.016
"EEF1A1"	-0.305	0.001
"EFTUD2"	-0.411	0.004
"EGLN3"	-0.334	0.011
"EIF2S2"	-0.469	0.002
"EIF3A"	-0.346	0.001
"EIF3B"	-0.543	0
"EIF3C"	-0.682	0
"EIF3D"	-0.546	0.001
"EIF3FP3"	-0.047	0.039
"EIF4E3"	-0.112	0.022
"EIF6"	-0.208	0.049
"ELAVL4"	-0.231	0.03
"ENOPH1"	-0.0732	0.03
"ENTPD6"	-0.0428	0.001
"EPHB4"	-0.179	0.016
"EPS8"	-0.239	0.018
"ERBB2"	-0.402	0.016
"ERCC6L"	-0.515	0.004
"ERH"	-0.372	0.026
"ETF1"	-0.191	0.021
"EVX2"	-0.217	0.01
"EXOSC10"	-0.272	0.011
"F10"	-0.0885	0.033
"FADS1"	-0.318	0.042
"FAM126A"	-0.38	0.007
"FAM134C"	-0.0532	0.02
"FAM164C"	-0.0621	0.005
"FAM24B"	-0.335	0.047
"FAM3B"	-0.103	0.016
"FAM50B"	-0.147	0.007
"FAM82A1"	-0.0427	0.035
"FAT3"	-0.183	0.01
"FBXO9"	-0.115	0.018
"FCRL3"	-0.382	0.013
"FER"	-0.278	0.019
"FERMT1"	-0.265	0.049
"FGA"	-0.639	0.039
"FKBP6"	-0.134	0.038
"FKRP"	-0.299	0.041
"FLI1"	-0.133	0.033
"FLT4"	-0.327	0.027
"FMO6P"	-0.164	0.045
"FN3KRP"	-0.282	0.032
"FNDC7"	-0.171	0.001
"FOXA3"	-0.564	0.013
"FPR1"	-0.276	0.013
"FRG1"	-0.198	0.033
"FTSJ3"	-0.468	0.008
"FUBP1"	-0.334	0.001
"FUT9"	-0.156	0.02
"FXR2"	-0.0226	0.038
"GABRA3"	-0.17	0.047
"GADD45B"	-0.317	0.028
"GALR1"	-0.142	0.046
"GAMTP1"	-0.253	0.038
"GBGT1"	-0.0208	0.028
"GCN1L1"	-0.413	0.025
"GDAP1"	-0.0471	0.043
"GIPR"	-0.669	0.013
"GNB4"	-0.38	0.039
"GNE"	-0.358	0.038
"GPC6"	-0.157	0.035
"GPR110"	-0.57	0.015
"GPR112"	-0.541	0.03
"GPR15"	-0.216	0.023
"GPR180"	-0.0546	0.016
"GPR35"	-0.125	0.029
"GPR44"	-0.113	0.012
"GRIN1"	-0.253	0.023
"GRM5"	-0.141	0.027
"GSK3B"	-0.136	0.021
"GTF3A"	-0.0912	0.004
"GTF3C3"	-0.548	0.042
"HADH"	-0.183	0.016
"HBZ"	-0.273	0.024
"HDAC3"	-0.24	0.02
"HEATR7B2"	-0.0808	0.037
"HGF"	-0.0903	0.038
"HINT3"	-0.121	0.011
"HIST1H4L"	-0.109	0.023
"HIST2H2AC"	-0.316	0.042
"HIVEP3"	-0.377	0.03
"HLA-DOB"	-0.104	0.038
"HLA-DQB1"	-0.242	0.01
"HLA-DRB1"	-0.0951	0.028
"HLA-DRB3"	-0.253	0.007
"HMGB1"	-0.286	0.033
"HMGCL"	-0.165	0.022
"HMHA1"	-0.203	0.018
"HNF1A"	-0.123	0.037
"HNRNPC"	-0.539	0.006
"HNRNPM"	-0.349	0.015
"HNRPLL"	-0.0218	0.042
"HP"	-0.314	0.046
"HPS5"	-0.167	0.016
"HSD3B2"	-0.379	0.016
"HSP90AB1"	-0.12	0.038
"HSPE1"	-0.0721	0.016
"HTR6"	-0.244	0.039
"ICK"	-0.253	0.044
"IFRD2"	-0.255	0.026
"IGF2BP1"	-0.138	0
"IGFBP2"	-0.358	0.023
"IL11"	-0.248	0.021
"IL13RA2"	-0.014	0.004
"INSR"	-0.193	0.002
"IPMK"	-0.194	0.05
"IRS2"	-0.141	0.03
"IRS4"	-0.285	0.011
"ISCA1"	-0.252	0.03
"ISX"	-0.223	0.039
"ITGA2"	-0.297	0.01
"IVL"	-0.27	0.025
"JAK2"	-0.0518	0.037
"JMJD6"	-0.294	0.023
"KCNC3"	-0.364	0.02
"KCNK5"	-0.0487	0.025
"KCNMB2"	-0.257	0.038
"KCNQ1"	-0.054	0.038
"KCTD1"	-0.491	0
"KCTD12"	-0.869	0.041
"KCTD14"	-0.51	0.003
"KIAA0101"	-0.17	0.038
"KIAA0649"	-0.143	0.038
"KIAA1199"	-0.058	0.03
"KIF22"	-0.309	0.011
"KIF3C"	-0.0633	0.029
"KISS1"	-0.236	0.023
"KLHL14"	-0.197	0.018
"KNTC1"	-0.119	0.027
"KPNB1"	-0.649	0
"KRAS"	-0.326	0.001
"KRAS"	-0.326	0.01
"KRAS"	-0.37	0.001
"KRAS"	-0.37	0.01
"KRT17"	-0.142	0.05
"KRT34"	-0.375	0.024
"KRT6A"	-0.217	0.049
"KRT6B"	-0.141	0.032
"KRT74"	-0.104	0.043
"KRTAP13-2"	-0.288	0.027
"KRTAP13-3"	-0.168	0.015
"LAP3"	-0.00481	0.039
"LAPTM4B"	-0.0406	0.047
"LARP1"	-0.0888	0.021
"LARP1B"	-0.18	0.038
"LASP1"	-0.148	0.019
"LEPR"	-0.103	0.009
"LGALS12"	-0.154	0.036
"LILRA2"	-0.065	0.026
"LIN52"	-0.212	0.048
"LIPH"	-0.362	0.04
"LRFN2"	-0.0868	0.036
"LRRC25"	-0.122	0.023
"LRRC37A"	-0.204	0.008
"LRRC59"	-0.202	0.049
"LRRC63"	-0.241	0.05
"LSM4"	-0.0988	0.038
"LSM5"	-0.283	0.018
"LY96"	-0.554	0.036
"MAK"	-0.235	0.032
"MAML1"	-0.229	0.024
"MAN1B1"	-0.00108	0.042
"MANBA"	-0.047	0.022
"MAP2K7"	-0.595	0.019
"MAPK3"	-0.0979	0.034
"MAPK8"	-0.0874	0.035
"MBL2"	-0.588	0.018
"MC2R"	-0.168	0.006
"MCM2"	-0.269	0.016
"MDN1"	-0.312	0.028
"MED14"	-0.0931	0.032
"MED28"	-0.302	0.02
"MED30"	-0.151	0
"METTL3"	-0.113	0.036
"MFAP1"	-0.302	0.013
"MFAP3L"	-0.171	0.039
"MLL5"	-0.157	0.036
"MLNR"	-0.316	0.003
"MMP24"	-0.139	0.039
"MN1"	-0.795	0.01
"MOBKL2C"	-0.416	0.022
"MOBP"	-0.178	0.014
"MOGAT1"	-0.352	0.012
"MOGAT2"	-0.0717	0.038
"MPL"	-0.305	0.048
"MRGPRX2"	-0.238	0.038
"MRPL2"	-0.0433	0.013
"MRPL32"	-0.14	0.029
"MRPL37"	-0.559	0.011
"MS4A13"	-0.238	0.018
"MS4A3"	-0.0642	0.023
"MS4A7"	-0.247	0.004
"MSH3"	-0.0765	0.021
"MTMR1"	-0.398	0.004
"MTNR1A"	-0.157	0.022
"MTUS2"	-0.216	0.047
"MYBL2"	-0.478	0.017
"MYO3B"	-0.302	0.021
"MYO9A"	-0.157	0.021
"MYRIP"	-0.356	0.044
"NAT2"	-0.468	0.05
"NAV3"	-0.0679	0.036
"NCAPG"	-0.18	0.036
"NCOA2"	-0.177	0.042
"NCOR1"	-0.161	0.03
"NDST2"	-0.255	0.035
"NDUFA4L2"	-0.169	0.031
"NDUFAB1"	-0.0295	0.034
"NDUFB10"	-0.518	0.036
"NEDD8"	-0.27	0.001
"NEFH"	-0.04	0.048
"NEFL"	-0.386	0.038
"NFYB"	-0.0924	0.038
"NIF3L1"	-0.254	0.013
"NKX2-8"	-0.281	0.016
"NLRP3"	-0.193	0.036
"NMUR2"	-0.301	0.042
"NPHP1"	-0.0828	0.031
"NPTN"	-0.0766	0.044
"NR0B1"	-0.143	0.037
"NRBP1"	-0.203	0.035
"NRP1"	-0.314	0.028
"NRP2"	-0.572	0.036
"NT5C1B"	-0.107	0.023
"NTRK3"	-0.106	0.024
"NUDT21"	-0.358	0.004
"NUF2"	-0.169	0.015
"NUP133"	-0.288	0.017
"NUP205"	-0.457	0.036
"NUP210L"	-0.109	0.012
"NUP85"	-0.299	0.045
"NUS1"	-0.384	0.027
"OFD1"	-0.0959	0.015
"OPN4"	-0.0357	0.044
"OPRD1"	-0.328	0.031
"OR2T10"	-0.261	0.008
"OR51E1"	-0.189	0.026
"OR51E2"	-0.572	0.036
"OR51T1"	-0.162	0.021
"OR56B1"	-0.0485	0.038
"OR5T3"	-0.114	0.038
"OR8A1"	-0.0648	0.032
"ORAOV1"	-0.0349	0.021
"OSCAR"	-0.162	0.022
"OSTC"	-0.08	0.03
"OTUB2"	-0.37	0.024
"OXA1L"	-0.0462	0.005
"P2RX2"	-0.425	0.037
"P4HA3"	-0.296	0.004
"PABPN1"	-0.172	0.038
"PANX2"	-0.237	0.02
"PAPD4"	-0.0985	0.019
"PAPOLA"	-0.194	0.008
"PAQR5"	-0.404	0.039
"PAQR8"	-0.0718	0.03
"PARG"	-0.168	0.016
"PCBP2"	-0.42	0.004
"PCDHA1"	-0.113	0.037
"PDC"	-0.391	0.03
"PDE6H"	-0.256	0.023
"PER2"	-0.00736	0.026
"PFKFB4"	-0.0914	0.036
"PGLS"	-0.31	0.028
"PHACTR3"	-0.137	0.046
"PHB"	-0.122	0.009
"PHF5A"	-0.357	0.015
"PIK3C2G"	-0.52	0.004
"PITPNM2"	-0.181	0.01
"PITRM1"	-0.418	0.002
"PIWIL1"	-0.114	0.001
"PLA2G7"	-0.151	0.038
"PLAGL1"	-0.322	0.011
"PLCD4"	-0.0485	0.03
"PLK1"	-0.223	0.004
"PLRG1"	-0.744	0.02
"PLXNB3"	-0.133	0.016
"PMP22"	-0.243	0.004
"PMS2L5"	-0.0586	0.042
"PNLIPRP2"	-0.242	0.018
"PNPLA1"	-0.343	0.026
"PODN"	-0.433	0.047
"POLR1A"	-0.19	0.02
"POLR2D"	-0.663	0.001
"POLR2F"	-0.233	0.012
"POLR2I"	-0.234	0.021
"POPDC3"	-0.424	0.012
"PPCDC"	-0.136	0.032
"PPIH"	-0.0786	0.048
"PPL"	-0.0814	0.009
"PPP1R15A"	-0.328	0.02
"PPP1R15B"	-0.102	0.001
"PPP2CB"	-0.154	0.028
"PRCP"	-0.0636	0.048
"PRKAA1"	-0.258	0.02
"PRKAB2"	-0.696	0.02
"PRMT2"	-0.0853	0.026
"PRMT3"	-0.502	0.017
"PRPF18"	-0.326	0
"PRPF19"	-0.418	0
"PRPF3"	-0.0358	0.047
"PRPF31"	-0.669	0
"PRPF8"	-0.694	0.001
"PRSS27"	-0.139	0.031
"PRSS42"	-0.372	0.005
"PRSS7"	-0.0011	0.036
"PRSS8"	-0.309	0.028
"PRTN3"	-0.108	0.016
"PRUNE"	-0.319	0.026
"PSMA1"	-0.679	0.001
"PSMA3"	-0.542	0
"PSMA6"	-0.313	0.028
"PSMB2"	-0.687	0
"PSMB5"	-0.0547	0.016
"PSMC2"	-0.262	0.021
"PSMC5"	-0.303	0.038
"PSMD1"	-0.688	0
"PSMD12"	-0.336	0.038
"PSMD6"	-0.153	0.04
"PSTPIP2"	-0.266	0.023
"PTPRM"	-0.436	0.001
"PUF60"	-0.144	0.018
"QSER1"	-0.0145	0.046
"RAB18"	-0.0817	0.038
"RAB1A"	-0.125	0.04
"RAB33A"	-0.165	0.048
"RAB39B"	-0.307	0.031
"RAB3IL1"	-0.457	0.048
"RAD51"	-0.521	0.008
"RAD52"	-0.287	0.048
"RALY"	-0.15	0.035
"RAN"	-0.672	0
"RANBP2"	-0.336	0.021
"RASGEF1C"	-0.052	0.007
"RASIP1"	-0.354	0.028
"RASL11B"	-0.175	0.02
"RBL2"	-0.152	0.015
"RBM25"	-0.0813	0.045
"RBM47"	-0.326	0.019
"RBMXL1"	-0.32	0.038
"RERG"	-0.143	0.047
"REST"	-0.25	0.017
"RET"	-0.509	0.03
"RET"	-0.0644	0.03
"RFC4"	-0.246	0.007
"RGL4"	-0.371	0.05
"RGS18"	-0.421	0.046
"RGS3"	-0.262	0.005
"RIN2"	-0.239	0.023
"RIPK2"	-0.0801	0.029
"RNASE8"	-0.217	0.005
"RNASEH2A"	-0.122	0.004
"RND2"	-0.299	0.033
"RNF138"	-0.152	0.029
"RNFT1"	-0.192	0.045
"RNPS1"	-0.179	0.038
"RPAP1"	-0.0163	0.02
"RPL10"	-0.225	0.013
"RPL10A"	-0.706	0
"RPL11"	-0.768	0
"RPL12"	-0.486	0.001
"RPL13"	-0.272	0.013
"RPL14"	-0.375	0.006
"RPL17"	-0.487	0.001
"RPL18"	-0.638	0
"RPL18A"	-0.0739	0.041
"RPL19"	-0.611	0.016
"RPL23"	-0.647	0.001
"RPL23A"	-0.783	0.002
"RPL24"	-0.464	0.007
"RPL26"	-0.189	0.022
"RPL27"	-0.554	0.001
"RPL3"	-0.762	0.002
"RPL31"	-0.66	0.001
"RPL32"	-0.626	0
"RPL34"	-0.0709	0.014
"RPL35"	-0.468	0
"RPL35A"	-0.432	0.008
"RPL36"	-0.805	0.001
"RPL37"	-0.517	0.008
"RPL37A"	-0.533	0.003
"RPL39"	-0.265	0.012
"RPL4"	-0.204	0.015
"RPL5"	-0.864	0.001
"RPL6"	-0.55	0.009
"RPL7"	-0.483	0.006
"RPL7A"	-0.547	0.001
"RPL9"	-0.694	0
"RPLP0"	-0.705	0.001
"RPLP1"	-0.225	0.023
"RPS11"	-0.656	0.008
"RPS12"	-0.388	0.014
"RPS13"	-0.798	0
"RPS14"	-0.416	0
"RPS15"	-0.282	0.013
"RPS15A"	-0.38	0
"RPS17"	-0.396	0.001
"RPS18"	-0.591	0.01
"RPS19"	-0.836	0
"RPS20"	-0.42	0.01
"RPS25"	-0.203	0.01
"RPS26"	-0.731	0
"RPS27"	-0.172	0.015
"RPS27A"	-0.61	0.001
"RPS29"	-0.356	0.001
"RPS3"	-0.326	0.014
"RPS3A"	-0.255	0.018
"RPS4X"	-0.229	0.038
"RPS5"	-0.233	0.01
"RPS6"	-0.455	0.006
"RPS7"	-0.662	0
"RPS8"	-0.82	0.001
"RPS9"	-0.271	0.016
"RPSA"	-0.434	0.01
"RRM1"	-0.36	0.016
"RRS1"	-0.0886	0.014
"RSPRY1"	-0.189	0.03
"RTF1"	-0.285	0.038
"SARDH"	-0.363	0.036
"SARS"	-0.439	0.048
"SCG3"	-0.38	0.039
"SCGB1A1"	-0.513	0.034
"SCLY"	-0.0461	0.028
"SCRG1"	-0.396	0.004
"SDC2"	-0.00309	0.035
"SDR9C7"	-0.253	0.03
"SEC13"	-0.456	0.014
"SEMG2"	-0.227	0.03
"SERPINA5"	-0.142	0.004
"SERPINB2"	-0.319	0.038
"SERPINB8"	-0.196	0.04
"SEZ6L2"	-0.269	0.041
"SF3A1"	-0.686	0.028
"SF3B2"	-0.984	0.001
"SF3B3"	-0.298	0.022
"SF3B4"	-0.305	0.034
"SF3B5"	-0.72	0.002
"SFN"	-0.35	0.03
"SFPQ"	-0.372	0.002
"SFRS1"	-0.385	0.001
"SFRS4"	-0.0803	0.036
"SFXN4"	-0.443	0.036
"SGCE"	-0.164	0.007
"SH3RF1"	-0.0994	0.018
"SHB"	-0.0416	0.015
"SHMT1"	-0.165	0.048
"SIPA1L1"	-0.196	0.039
"SKA2"	-0.0526	0.01
"SKIV2L"	-0.313	0.045
"SKIV2L2"	-0.11	0.011
"SLC17A7"	-0.185	0.024
"SLC22A11"	-0.198	0.022
"SLC22A13"	-0.281	0.028
"SLC22A8"	-0.144	0.026
"SLC25A20"	-0.0212	0.013
"SLC25A28"	-0.535	0.038
"SLC25A38"	-0.0512	0.02
"SLC27A3"	-0.0658	0.001
"SLC2A11"	-0.507	0.038
"SLC35C1"	-0.0733	0.038
"SLC35E3"	-0.0647	0.035
"SLC37A4"	-0.558	0.048
"SLC6A16"	-0.0507	0.038
"SMARCC1"	-0.452	0.038
"SMARCE1"	-0.284	0.038
"SMU1"	-0.442	0.02
"SNRNP27"	-0.0998	0.007
"SNRNP70"	-0.342	0.008
"SNRPD2"	-1.24	0.029
"SNRPE"	-0.366	0.014
"SON"	-0.222	0.032
"SPDYA"	-0.128	0.007
"SPINT2"	-0.264	0.038
"SPRED1"	-0.205	0.023
"SPRY3"	-0.483	0.036
"SPRYD5"	-0.000433	0.016
"SPTBN2"	-0.118	0.046
"SRGAP3"	-0.296	0.038
"SSX4"	-0.105	0.03
"ST18"	-0.44	0.021
"STAG2"	-0.387	0.026
"STAT2"	-0.198	0.008
"STK32A"	-0.28	0.037
"STX3"	-0.245	0.024
"STX4"	-0.206	0.009
"SUPT5H"	-0.545	0
"SUPT6H"	-0.462	0.001
"SVIL"	-0.134	0.036
"SYMPK"	-0.163	0.003
"SYT11"	-0.152	0.045
"TAF4B"	-0.0589	0.022
"TARS"	-0.101	0.026
"TAS2R14"	-0.389	0.004
"TAS2R38"	-0.385	0.028
"TAS2R50"	-0.163	0.038
"TBC1D10B"	-0.0825	0.031
"TBC1D16"	-0.306	0.036
"TBC1D25"	-0.208	0.004
"TBRG1"	-0.171	0.01
"TCEB3"	-0.0632	0.008
"TCTEX1D1"	-0.506	0
"TDO2"	-0.11	0.007
"TECTB"	-0.104	0.025
"TES"	-0.0811	0.045
"TEX15"	-0.0673	0.042
"TEX28"	-0.23	0.037
"TFIP11"	-0.132	0.029
"TGFBR2"	-0.241	0.018
"TH1L"	-0.115	0.04
"THBS1"	-0.384	0.002
"THBS4"	-0.24	0.046
"THOC4"	-0.735	0.001
"THRAP3"	-0.0998	0
"TIE1"	-0.508	0.026
"TIMP2"	-0.504	0.048
"TIMP4"	-0.47	0.01
"TKTL1"	-0.188	0.019
"TLE2"	-0.0787	0.038
"TLK2"	-0.168	0.013
"TLR4"	-0.282	0.013
"TM7SF2"	-0.355	0.026
"TMEM144"	-0.161	0.039
"TMEM5"	-0.349	0.003
"TMOD3"	-0.155	0.011
"TMPRSS9"	-0.251	0.038
"TNFRSF13B"	-0.244	0.007
"TNKS1BP1"	-0.244	0.038
"TOP1"	-0.189	0.038
"TOPBP1"	-0.587	0.01
"TPH2"	-0.00436	0.01
"TPR"	-0.118	0.017
"TREML1"	-0.15	0.018
"TRIM11"	-0.143	0.02
"TRIM36"	-0.231	0.039
"TRIM39"	-0.858	0.013
"TRIP6"	-0.123	0.04
"TRMT6"	-0.255	0.02
"TRPV6"	-0.567	0.007
"TSG101"	-0.567	0.004
"TSTA3"	-0.237	0.048
"TSTD2"	-0.268	0.049
"TTC37"	-0.105	0.048
"TUBA1B"	-0.234	0
"TUBA1C"	-0.214	0
"TUBB"	-0.236	0.034
"TUBGCP2"	-0.0563	0.005
"TXNL4A"	-0.0606	0.024
"TYK2"	-0.181	0.025
"U2AF1"	-0.502	0.001
"U2AF2"	-0.354	0.001
"UBA1"	-0.344	0.007
"UBAC1"	-0.25	0.02
"UBAP2L"	-0.298	0.048
"UBE2L3"	-0.0412	0.047
"UBE2Q2P1"	-0.18	0.042
"UBE2V2"	-0.129	0.05
"UBP1"	-0.11	0.014
"UBQLNL"	-0.246	0.046
"UBR1"	-0.23	0.038
"UFD1L"	-0.162	0.018
"USP39"	-0.266	0
"VCL"	-0.0488	0.027
"VCP"	-0.557	0.001
"VIPR2"	-0.186	0.014
"VPS28"	-0.4	0.001
"VPS36"	-0.0678	0.018
"VWCE"	-0.28	0.014
"WBSCR23"	-0.085	0.03
"WDR12"	-0.12	0.026
"WDR27"	-0.0251	0.046
"WDR60"	-0.0936	0.013
"WDR61"	-0.225	0.018
"WFDC1"	-0.0146	0.041
"WFDC8"	-0.045	0.03
"WNT5A"	-0.199	0.018
"WNT7B"	-0.175	0.031
"XAB2"	-0.679	0
"XPO1"	-0.147	0.021
"XYLT1"	-0.607	0.016
"YARS2"	-0.178	0.008
"YIPF2"	-0.0669	0.002
"YY1"	-0.102	0.037
"ZBBX"	-0.165	0.032
"ZBTB11"	-0.418	0.037
"ZFC3H1"	-0.281	0.045
"ZG16"	-0.201	0.015
"ZIM3"	-0.0856	0.031
"ZNF124"	-0.173	0.038
"ZNF137"	-0.207	0.048
"ZNF160"	-0.0868	0.01
"ZNF180"	-0.167	0.033
"ZNF193"	-0.288	0.048
"ZNF200"	-0.156	0.013
"ZNF207"	-0.258	0.048
"ZNF322A"	-0.0366	0.014
"ZNF444"	-0.205	0.04
"ZNF480"	-0.0858	0.032
"ZNF496"	-0.55	0.029
"ZNF660"	-0.325	0.038
"ZNF663"	-0.0462	0.03
"ZWINT"	-0.0951	0.048
